"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","REM"
"99725599999","2021-04-10T22:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09943,1","6,1,043,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /3405 1//// 49943 56043 92200 333 91209 555 11005 22005="
"99725599999","2021-04-10T23:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","010,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09933,1","6,1,039,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /0103 1//// 49933 56039 92300 333 91205 555 11003 22004="
"99725599999","2021-04-11T00:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09938,1","5,1,016,1,+999,9","5,99,0031,1,999","SYN068CMTI2 46/// /1804 1//// 49938 55016 90000 333 91206 555 11004 22005="
"99725599999","2021-04-11T01:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09937,1","6,1,006,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /2205 1//// 49937 56006 90100 333 91208 555 11005 22005="
"99725599999","2021-04-11T02:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","170,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09942,1","2,1,009,1,+999,9","5,99,0062,1,999","SYN068CMTI2 46/// /1707 1//// 49942 52009 90200 333 91212 555 11007 22008="
"99725599999","2021-04-11T03:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","170,1,N,0036,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09937,1","9,9,000,1,+999,9","5,99,0046,1,999","SYN068CMTI2 46/// /1707 1//// 49937 50000 90300 333 91209 555 11007 22008="
"99725599999","2021-04-11T04:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09934,1","8,1,003,1,+999,9","5,99,0057,1,999","SYN068CMTI2 46/// /1806 1//// 49934 58003 90400 333 91211 555 11006 22007="
"99725599999","2021-04-11T05:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09935,1","6,1,007,1,+999,9","5,99,0036,1,999","SYN068CMTI2 46/// /1904 1//// 49935 56007 90500 333 91207 555 11004 22004="
"99725599999","2021-04-11T06:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09931,1","8,1,006,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /1805 1//// 49931 58006 90600 333 91208 555 11005 22005="
"99725599999","2021-04-11T07:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09926,1","8,1,008,1,+999,9","5,99,0067,1,999","SYN068CMTI2 46/// /1608 1//// 49926 58008 90700 333 91213 555 11008 22008="
"99725599999","2021-04-11T08:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09921,1","8,1,014,1,+999,9","5,99,0062,1,999","SYN068CMTI2 46/// /1609 1//// 49921 58014 90800 333 91212 555 11009 22009="
"99725599999","2021-04-11T09:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09921,1","6,1,010,1,+999,9","5,99,0036,1,999","SYN068CMTI2 46/// /1305 1//// 49921 56010 90900 333 91207 555 11005 22005="
"99725599999","2021-04-11T10:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09921,1","6,1,005,1,+999,9","5,99,0041,1,999","SYN068CMTI2 46/// /1505 1//// 49921 56005 91000 333 91208 555 11005 22006="
"99725599999","2021-04-11T11:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09922,1","4,1,000,1,+999,9","5,99,0031,1,999","SYN068CMTI2 46/// /1404 1//// 49922 54000 91100 333 91206 555 11004 22004="
"99725599999","2021-04-11T12:00:00","4","41.73","-87.54","179.4","9087044 CALUMET IL, US","FM-13","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","09924,1","2,1,003,1,+999,9","5,99,0026,1,999","SYN068CMTI2 46/// /0903 1//// 49924 52003 91200 333 91205 555 11003 22003="
