Data Year,Utility Number,Utility Name,Short Form,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2014,8179,Harrison County Rural E M C,,IN,.,.,.,.,.,21917,318,16,.,22251,.,.,.,.,.,3,53,.,.,56,21920,371,16,.,22307,353877,84125,75007,.,513009,.,42,16,.,58,1161,.,.,.,1161
2014,8183,Harmon Electric Assn Inc,Y,OK,2458,635,21,.,3114,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8183,Harmon Electric Assn Inc,Y,TX,335,120,2,0,457,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8192,"Harrison Rural Elec Assn, Inc",Y,WV,475,34,2,.,511,5471,718,.,.,6189,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,81155,2,.,.,81157,.,.,.,.,.,.,.,.,.,.
2014,8198,City of Harrisonburg - (VA),,VA,17152,2436,.,.,19588,199,10,.,.,209,.,.,.,.,.,24,866,10,.,900,17375,3312,10,.,20697,554,39,.,.,593,.,.,.,.,.,.,.,.,.,.
2014,8209,City of Hartford - (AL),Y,AL,1234,177,3,.,1414,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8210,Hart Electric Member Corp,,GA,28134,7233,19,.,35386,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28134,7233,19,.,35386,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8212,Hartford Electric,,WI,5952,867,7,0,6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5952,867,7,0,6826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8226,City of Hartselle,,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4280,1163,2,0,5445,4280,1163,2,0,5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8245,City of Hastings - (NE),,NE,8522,1659,39,0,10220,.,.,.,.,.,.,.,.,.,.,2300,694,59,0,3053,10822,2353,98,0,13273,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8283,Harrison County Rrl Elec Coop,,IA,.,0,.,.,0,4816,42,178,.,5036,0,0,0,.,0,0,0,0,.,0,4816,42,178,0,5036,18,1,1,.,20,0,0,0,.,0,0,0,0,.,0
2014,8287,Hawaii Electric Light Co Inc,,HI,12068,1885,.,.,13953,0,0,.,.,0,0,0,.,.,0,58439,10786,.,.,69225,70507,12671,.,.,83178,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8298,Hawkeye Tri-County El Coop Inc,,IA,.,.,.,.,.,5831,899,3,.,6733,.,.,.,.,.,.,.,.,.,0,5831,899,3,.,6733,83612,57143,78203,.,218958,5831,899,0,.,6730,3266,532,0,.,3798
2014,8319,Heartland Power Coop,,IA,0,0,0,0,0,5993,910,14,.,6917,.,.,.,.,.,.,.,.,.,.,5993,910,14,0,6917,89131,39238,162136,.,290505,4309,873,8,.,5190,2739,53,0,.,2792
2014,8319,Heartland Power Coop,,MN,.,.,.,.,.,59,.,.,.,59,.,.,.,.,.,.,.,.,.,.,59,.,.,.,59,936,.,.,.,936,41,.,.,.,41,5,.,.,.,5
2014,8333,Haywood Electric Member Corp,,GA,.,.,.,.,.,381,6,.,.,387,.,.,.,.,.,.,.,.,.,.,381,6,.,.,387,3104,19,.,.,3123,.,.,.,.,.,.,.,.,.,.
2014,8333,Haywood Electric Member Corp,,NC,.,.,.,.,.,25287,600,13,.,25900,.,.,.,.,.,.,.,.,.,.,25287,600,13,.,25900,254844,20454,8496,.,283794,.,.,.,.,.,.,.,.,.,.
2014,8333,Haywood Electric Member Corp,,SC,.,.,.,.,.,10,4,.,.,14,.,.,.,.,.,.,.,.,.,.,10,4,.,.,14,45,43,.,.,88,.,.,.,.,.,.,.,.,.,.
2014,8348,City of Healdsburg - (CA),,CA,4000,960,49,0,5009,0,0,0,0,0,0,0,0,0,0,728,23,.,.,751,4728,983,49,0,5760,.,.,.,.,.,0,0,0,0,0,0,0,0,0,0
2014,8366,Heber Light & Power Company,,UT,.,.,.,.,.,9184,1278,.,.,10462,.,.,.,.,.,11,9,.,.,20,9195,1287,.,.,10482,74576,67836,.,.,142412,.,.,.,.,.,.,.,.,.,.
2014,8447,Hendricks County Rural E M C,,IN,.,.,.,.,0,28933,647,3,.,29583,.,.,.,.,.,.,.,.,.,.,28933,647,3,.,29583,461969,252262,36310,.,750541,29110,696,3,.,29809,2481,.,.,.,2481
2014,8449,Henderson City Utility Comm,,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10285,1717,36,0,12038,10285,1717,36,0,12038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8466,Henry County Rural E M C,,IN,9462,165,6,.,9633,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9462,165,6,.,9633,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8517,City of Hertford - (NC),Y,NC,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8548,City of Hickman,,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,205,0,0,1075,870,205,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8566,High Plains Power Inc,,WY,11455,397,420,0,12272,0,0,0,0,0,.,.,.,.,.,620,50,85,0,755,12075,447,505,0,13027,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8567,City of Higginsville - (MO),Y,MO,2513,311,0,0,2824,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8570,Highline Electric Assn,,CO,1317,370,693,.,2380,.,.,.,.,.,.,.,.,.,.,3618,963,1423,.,6004,4935,1333,2116,.,8384,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8570,Highline Electric Assn,,NE,221,43,346,.,610,.,.,.,.,.,.,.,.,.,.,538,130,751,.,1419,759,173,1097,.,2029,.,.,.,.,.,.,.,.,.,.,.,.,99,.,99
2014,8571,Town of High Point,,NC,35376,.,.,.,35376,.,.,.,.,.,.,.,.,.,.,.,4472,275,.,4747,35376,4472,275,.,40123,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8573,City of Highland,,IL,5787,646,159,0,6592,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5787,646,159,0,6592,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8574,"Jackson Electric Coop, Inc - (WI)",,WI,7376,112,4,.,7492,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7376,112,4,.,7492,.,.,.,.,.,7376,112,3,.,7491,4671,37,.,.,4708
2014,8579,City of Highlands - (NC),Y,NC,2330,446,.,.,2776,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8610,City of Hinton,,IA,306,61,2,.,369,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,306,61,2,.,369,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8620,"HILCO Electric Cooperative, Inc.",,TX,19241,5626,1,.,24868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19241,5626,1,.,24868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8631,Hillsdale Board of Public Wks,,MI,5360,994,27,0,6381,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,5360,994,27,0,6381,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,8632,"Hill County Electric Coop, Inc",,MT,.,.,.,.,0,3530,249,3,.,3782,.,.,.,.,.,.,.,.,.,.,3530,249,3,.,3782,37650,27950,59780,.,125380,.,.,.,.,.,.,.,.,.,.
2014,8715,Town of Holden - (MA),Y,MA,7017,662,23,.,7702,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8717,City of Holdrege,,NE,1524,.,.,.,1524,.,.,.,.,.,.,.,.,.,.,1018,651,2,.,1671,2542,651,2,.,3195,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8723,City of Holland,,MI,23493,4376,132,.,28001,.,.,.,.,.,.,.,.,.,.,.,.,41,.,41,23493,4376,173,.,28042,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8733,Village of Holley - (NY),Y,NY,972,1,0,0,973,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2014,8748,City of Holly Springs,,MS,0,0,0,0,0,8742,2633,1,0,11376,0,0,0,0,0,0,227,0,0,227,8742,2860,1,0,11603,143783,80402.35,8752,0,232937,0,0,0,0,0,0,0,0,0,0
2014,8764,"Holston Electric Coop, Inc",,TN,24794,4822,18,0,29634,0,0,0,0,0,0,0,0,0,0,6,389,0,0,395,24800,5211,18,0,30029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8773,"Holy Cross Electric Assn, Inc",,CO,7573,1468,9,.,9050,30,11,.,.,41,.,.,.,.,.,38329,8639,.,.,46968,45932,10118,9,.,56059,193687,64578,.,.,258265,7603,1479,.,.,9082,.,.,.,.,.
2014,8774,City of Holyoke - (MA),,MA,14559,2476,22,0,17057,.,.,.,.,.,.,.,.,.,.,2,229,27,0,258,14561,2705,49,0,17315,.,.,.,.,.,.,6,6,.,12,.,.,.,.,.
2014,8780,"Fox Islands Electric Coop, Inc",,ME,1670,310,.,.,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1670,310,.,.,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8786,Horry Electric Coop Inc,,SC,61976,9710,11,.,71697,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61976,9710,11,.,71697,.,.,.,.,.,61976,9710,11,.,71697,.,.,.,.,.
2014,8795,City of Homestead - (FL),,FL,20415,2608,9,0,23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20415,2608,9,0,23032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,8824,M J M Electric Cooperative Inc,,IL,9072,202,0,0,9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9072,202,0,0,9274,0,0,0,0,0,9072,202,0,0,9274,31,0,0,0,31
2014,8830,Hood River Electric Coop,,OR,3193,.,.,.,3193,0,.,.,.,0,0,.,.,.,0,132,220,210,.,562,3325,220,210,.,3755,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0
2014,8840,City of Hope,,AR,6200,250,0,.,6450,0,0,0,.,0,.,.,.,.,.,200,175,4,.,379,6400,425,4,.,6829,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8846,City of Hopkinsville,,KY,0,0,0,0,0,10189,2822,3,0,13014,0,0,0,0,0,0,0,0,0,0,10189,2822,3,0,13014,133069,138548.36,106675,0,378292,0,0,0,0,0,0,0,0,0,0
2014,8896,City of Houston - (MO),Y,MO,2200,.,.,.,2200,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8898,Houston County Elec Coop Inc,,TX,.,.,.,.,0,19364,1353,10,.,20727,.,.,.,.,.,.,.,.,.,.,19364,1353,10,.,20727,202855,77386,104247,.,384488,.,.,.,.,.,.,.,.,.,.
2014,8901,CenterPoint Energy,,TX,.,.,.,.,.,2070884,281258,.,.,2352142,.,.,.,.,.,.,.,.,.,.,2070884,281258,.,.,2352142,27857778,18408966,.,.,46266744,.,.,.,.,.,.,.,.,.,.
2014,8911,Howard Electric Coop,,MO,.,.,.,.,.,3331,38,.,.,3369,.,.,.,.,.,.,.,.,.,0,3331,38,.,.,3369,44298,6837,.,.,51135,3331,38,.,.,3369,.,.,.,.,.
2014,8924,Howard Greeley Rural P P D,,NE,1420,.,1150,0,2570,.,.,.,.,.,.,.,.,.,.,2104,501,60,0,2665,3524,501,1210,0,5235,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8934,"Howell-Oregon Elec Coop, Inc",,MO,21590,2288,106,.,23984,.,.,.,.,.,.,.,.,.,.,9,4,1,.,14,21599,2292,107,.,23998,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8966,Hudson Municipal Electric Utility,Y,IA,787,137,0,0,924,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8972,City of Hudson - (OH),,OH,5777,852,.,.,6629,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5777,852,.,.,6629,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,8973,Town of Hudson - (MA),,MA,10878,333,.,.,11211,.,.,.,.,.,.,.,.,.,.,95,1290,177,.,1562,10973,1623,177,.,12773,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9022,City of Hubbell- (NE),Y,NE,42,11,1,.,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9023,City of Humboldt,,TN,0,0,0,0,0,3305,500,0,0,3805,0,0,0,0,0,200,417,5,0,622,3505,917,5,0,4427,44789,8372,0,0,53161,3,0,0,0,3,0,0,0,0,0
2014,9087,Town of Huntersville - (NC),,NC,4347,83,.,.,4430,.,.,.,.,.,.,.,.,.,.,.,404,2,.,406,4347,487,2,.,4836,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9094,City of Huntsville - (AL),,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154081,20609,35,0,174725,154081,20609,35,0,174725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9096,City of Lafayette - (LA),,LA,.,.,.,.,.,53500,11339,.,.,64839,.,.,.,.,.,382,41,.,.,423,53882,11380,.,.,65262,834582,1182299,.,.,2016881,.,.,.,.,.,.,.,.,.,.
2014,9124,Hustisford Utilities,,WI,1338,204,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338,204,0,0,1542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9128,Hurricane Power Committee,,UT,5242,680,38,.,5960,.,.,.,.,.,.,.,.,.,.,.,100,.,.,100,5242,780,38,.,6060,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9130,Hutchinson Utilities Comm,,MN,.,.,.,.,.,6116,944,3,0,7063,.,.,.,.,.,.,.,.,.,.,6116,944,3,0,7063,52004,96052,134419,0,282475,.,.,.,.,.,.,.,.,.,.
2014,9163,Hyrum City Corporation,,UT,2352,36,.,.,2388,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2352,36,.,.,2388,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9186,"Idaho County L&P Coop Assn, Inc",Y,ID,3562,270,.,.,3832,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9187,City of Idaho Falls - (ID),,ID,.,.,.,.,.,22128,3503,7,.,25638,829,0,0,.,829,3251,1170,0,.,4421,25379,4673,7,.,30059,244288,220034,57019,.,521341,829,0,0,.,829,42,0,0,.,42
2014,9191,Idaho Power Co,,ID,870,117,1,0,988,409932,63008,17130,0,490070,0,0,0,0,0,887,604,847,0,2338,411689,63729,17978,0,493396,4761729,3757530,4660292,0,13179551,409933,63007,17130,0,490070,29239,0,0,0,29239
2014,9191,Idaho Power Co,,OR,226,51,2,0,279,12581,3061,1609,0,17251,0,0,0,0,0,540,273,219,0,1032,13347,3385,1830,0,18562,171162,147543,288442,0,607147,12581,3061,1609,0,17251,403,0,0,0,403
2014,9209,Illinois Rural Electric Coop,,IL,.,.,.,.,.,10171,238,.,.,10409,.,.,.,.,.,.,.,.,.,.,10171,238,.,.,10409,131444,44816,.,.,176260,168,155,.,.,323,.,.,.,.,.
2014,9216,Imperial Irrigation District,,CA,47800,4970,516,.,53286,16664,1844,41,.,18549,.,.,.,.,.,64868,13164,925,.,78957,129332,19978,1482,.,150792,10780,59190,23,.,69993,.,.,.,.,.,0,0,0,.,0
2014,9230,City of Independence - (IA),,IA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2711,473,3,0,3187,2711,473,4,0,3188,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0
2014,9231,City of Independence - (MO),,MO,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,51499,5106,11,.,56616,51499,5106,11,0,56616,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2014,9246,"Indian Electric Coop, Inc",,OK,13750,5205,9,.,18964,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13750,5205,9,.,18964,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9273,Indianapolis Power & Light Co,,IN,448576,51728,7,.,500311,9918,2318,5111,.,17347,.,.,.,.,.,.,50,.,.,50,458494,54096,5118,.,517708,76142,264409,5763879,.,6104430,.,.,.,.,.,.,.,.,.,.
2014,9275,Indianola Municipal Utilities,,IA,5579,603,11,.,6193,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5579,603,11,.,6193,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9292,Inter County Energy Coop Corp,,KY,.,.,.,.,.,24165,1506,7,.,25678,.,.,.,.,.,.,.,.,.,.,24165,1506,7,.,25678,369315,56220,46310,.,471845,.,.,.,.,.,.,.,.,.,.
2014,9324,Indiana Michigan Power Co,,IN,396218,51527,3987,.,451732,8746,1101,46,.,9893,.,.,.,.,.,3,13,6,.,22,404967,52641,4039,.,461647,71479,100816,15910,.,188205,.,.,.,.,.,7903,.,.,.,7903
2014,9324,Indiana Michigan Power Co,,MI,109778,17722,1043,.,128543,.,.,.,.,.,.,.,.,.,.,2,4,2,.,8,109780,17726,1045,.,128551,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9331,Intercounty Electric Coop Assn,,MO,.,.,.,.,.,29501,505,6,.,30012,.,.,.,.,.,.,.,.,.,.,29501,505,6,.,30012,471660,52302,33706,.,557668,.,.,.,.,.,.,.,.,.,.
2014,9336,Intermountain Rural Elec Assn,,CO,133613,12092,70,.,145775,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,133613,12092,70,.,145775,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9417,Interstate Power and Light Co,,IA,4369,589,113,.,5071,.,.,.,.,.,.,.,.,.,.,439345,84274,2187,.,525806,443714,84863,2300,.,530877,.,.,.,.,.,.,196,42,.,238,50343,.,.,.,50343
2014,9417,Interstate Power and Light Co,,MN,31,14,14,.,59,.,.,.,.,.,.,.,.,.,.,35462,6966,284,.,42712,35493,6980,298,.,42771,.,.,.,.,.,.,8,4,.,12,.,.,.,.,.
2014,9422,J-A-C Electric Coop Inc,Y,TX,4478,471,.,.,4949,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9425,Iowa Lakes Electric Coop,,IA,.,.,.,.,.,9089,3292,66,.,12447,.,.,.,.,0,.,.,.,.,.,9089,3292,66,.,12447,181871,119592,296128,.,597591,.,.,.,.,.,.,.,.,.,.
2014,9431,Irwin Electric Membership Corp,,GA,.,.,.,.,.,10672,204,1257,0,12133,.,.,.,.,.,.,.,.,.,.,10672,204,1257,0,12133,145285,14576,41972,.,201833,10672,204,1257,.,12133,0,0,0,.,0
2014,9442,Town of Ipswich - (MA),,MA,6025,835,194,.,7054,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6025,835,194,.,7054,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9475,Itasca-Mantrap Co-op Electrical Assn,,MN,14262,1332,23,.,15617,0,.,16,.,16,.,.,.,.,.,.,11,.,.,11,14262,1343,39,.,15644,0,.,50847,.,50847,.,.,.,.,.,3875,145,1,.,4021
2014,9572,Village of Jackson Center - (OH),Y,OH,657,91,10,20,778,6595,2530,6036,813,15974,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,763,273,733,81,1850,.,.,.,.,.,.,.,.,.,.
2014,9575,Jackson Energy Coop Corp - (KY),,KY,.,.,.,.,.,47723,3706,6,.,51435,.,.,.,.,.,.,.,.,.,.,47723,3706,6,.,51435,708879,140224,67167,.,916270,47723,3706,0,.,51429,443,.,.,.,443
2014,9576,Jackson County Rural E M C - (IN),,IN,2553,.,.,.,2553,21124,329,.,.,21453,.,.,.,.,.,.,.,.,.,.,23677,329,.,.,24006,391,95,.,.,486,23151,329,.,.,23480,398,1,.,.,399
2014,9590,"Jackson Electric Coop, Inc - (TX)",,TX,13087,335,.,.,13422,.,.,.,.,.,.,.,.,.,.,415,1220,24,.,1659,13502,1555,24,.,15081,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9601,Jackson Electric Member Corp - (GA),,GA,.,.,.,.,.,194559,15881,171,.,210611,.,.,.,.,.,32,14,10,.,56,194591,15895,181,.,210667,2971633,1350368,588301,.,4910302,.,.,.,.,.,.,.,.,.,.
2014,9605,Jackson Purchase Energy Corporation,,KY,.,.,.,.,0,29357,1205,10,.,30572,.,.,.,.,.,.,18,.,.,18,29357,1223,10,.,30590,405143,204166,54227,.,663536,25694,3589,10,.,29293,.,.,.,.,.
2014,9612,City of Jackson - (TN),,TN,0,0,0,0,0,29166,5744,0,0,34910,0,0,0,0,0,0,101,29,0,130,29166,5845,29,0,35040,395479,570404.66,0,0,965884,0,0,12,0,12,242,0,0,0,242
2014,9613,City of Lebanon - (IN),,IN,8484,276,85,.,8845,.,.,.,.,.,.,.,.,.,.,20,60,80,.,160,8504,336,165,.,9005,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9617,JEA,,FL,327947,53085,210,1,381243,71258,0,0,0,71258,0,0,0,0,0,562,340,0,0,902,399767,53425,210,1,453403,770233,0,0,0,770233,383766,52822,214,1,436803,0,0,0,0,0
2014,9665,Jasper County Rural E M C,,IN,0,0,0,.,0,7489,1117,0,.,8606,0,0,0,.,0,0,231,2,.,233,7489,1348,2,.,8839,103951,17748,0,.,121699,.,.,.,.,.,.,.,.,.,.
2014,9666,Jay County Rural E M C,,IN,4883,510,44,0,5437,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,4883,510,44,0,5437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9667,City of Jasper - (IN),,IN,5905,1206,81,.,7192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5905,1206,81,.,7192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9668,"Jasper-Newton Elec Coop, Inc",,TX,19259,.,.,.,19259,553,15,.,.,568,.,.,.,.,.,1811,552,174,.,2537,21623,567,174,.,22364,4516,223,.,.,4739,.,.,.,.,.,.,.,.,.,.
2014,9682,"Jefferson Davis Elec Coop, Inc",,LA,50,.,.,.,50,.,.,.,.,0,.,.,.,.,0,9716,.,.,.,9716,9766,0,0,0,9766,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2014,9689,Jefferson Electric Member Corp,,GA,6170,299,182,.,6651,.,.,.,.,.,.,.,.,.,.,25179,1186,176,.,26541,31349,1485,358,.,33192,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9690,Jefferson Utilities,,WI,0,0,0,0,0,2,17,3,0,22,0,0,0,0,0,3453,519,1,0,3973,3455,536,4,0,3995,6,16263,29181,0,45450,0,0,0,0,0,0,0,0,0,0
2014,9697,City of Jellico,,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,277,0,0,2197,1920,277,0,0,2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9697,City of Jellico,,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1879,457,0,0,2336,1879,457,0,0,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,9699,"Jemez Mountains Elec Coop, Inc",,NM,19473,1641,0,0,21114,5780,1062,0,0,6842,0,0,0,0,0,1919,1127,0,0,3046,27172,3830,0,0,31002,158708,66517,0,0,225225,0,0,0,0,0,0,0,0,0,0
2014,9726,Jersey Central Power & Lt Co,,NJ,722,883,285,19,1909,0,0,0,0,0,0,0,0,0,0,994364,126488,2515,0,1123367,995086,127371,2800,19,1125276,0,0,0,0,0,0,0,168,0,168,15942,0,0,0,15942
2014,9734,City of Jewett City - (CT),,CT,.,1,.,.,1,1996,234,.,.,2230,.,.,.,.,.,.,.,.,.,.,1996,235,.,.,2231,13651,8484,.,.,22135,.,.,.,.,.,.,.,.,.,.
2014,9739,Joe Wheeler Elec Member Corp,,AL,0,0,0,0,0,34742,7975,17,0,42734,0,0,0,0,0,1,23,0,0,24,34743,7998,17,0,42758,621424.95,287166.88,740948,0,1649539.83,0,0,0,0,0,0,0,0,0,0
2014,9750,Jo-Carroll Energy Coop Inc,,IL,.,.,.,.,.,18072,2651,142,.,20865,.,.,.,.,.,70,120,56,.,246,18142,2771,198,.,21111,138598,57526,57101,.,253225,0,0,0,.,0,187,.,.,.,187
2014,9777,Johnson City - (TN),,TN,0,0,9,0,9,65644,9888,8,0,75540,0,0,0,0,0,43,15,1,0,59,65687,9903,18,0,75608,1030173.34,655953.6,93381.4,0,1779508.34,65644,9888,8,0,75540,1576,0,0,0,1576
2014,9778,Johnson County Rural E M C,,IN,21776,2382,10,.,24168,1068,3,10,.,1081,.,.,.,.,.,.,.,.,.,.,22844,2385,20,.,25249,6920,21,1827,.,8768,1068,3,10,.,1081,.,.,.,.,.
2014,9837,Jones-Onslow Elec Member Corp,,NC,65529,1494,.,.,67023,.,.,.,.,.,.,.,.,.,.,1888,2665,3,.,4556,67417,4159,3,.,71579,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9879,City Water and Light Plant,,AR,29493,4832,.,.,34325,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,29493,4832,.,.,34325,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2014,9897,City of King Cove,Y,AK,22,.,.,.,22,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2014,9922,Jump River Electric Coop Inc,,WI,8728,578,.,.,9306,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,8728,578,.,.,9306,.,.,.,.,0,.,.,.,.,0,4300,40,.,.,4340
2014,9936,Juneau Utility Comm,,WI,0,0,0,0,0,0,7,2,0,9,0,0,0,0,0,938,179,0,0,1117,938,186,2,0,1126,0,725,1260,0,1985,0,0,0,0,0,0,0,0,0,0
2014,9991,Kandiyohi Power Coop,,MN,9724,999,2,.,10725,.,33,0,.,33,.,.,.,.,.,.,.,.,.,.,9724,1032,2,.,10758,.,10479,.,.,10479,7202,1007,2,.,8211,.,.,.,.,.
2014,9996,City of Kansas City - (KS),,KS,5,2,.,.,7,57117,6693,119,.,63929,.,.,.,.,.,316,.,.,.,316,57438,6695,119,.,64252,564169,1037872,497730,.,2099771,.,.,.,.,.,.,.,.,.,.
