|Utility Characteristics.Data Year|,|Utility Characteristics.Utility Number|,|Utility Characteristics.Utility Name|,|Utility Characteristics.State|,|Utility Characteristics.Ownership Type|,|Utility Characteristics.NERC Region|,|Also operating in other NERC Regions.TRE|,|Also operating in other NERC Regions.FRCC|,|Also operating in other NERC Regions.MRO|,|Also operating in other NERC Regions.NPCC|,|Also operating in other NERC Regions.RFC|,|Also operating in other NERC Regions.SERC|,|Also operating in other NERC Regions.SPP|,|Also operating in other NERC Regions.WECC|,|Operating in these RTOs.CAISO|,|Operating in these RTOs.ERCOT|,|Operating in these RTOs.PJM|,|Operating in these RTOs.NYISO|,|Operating in these RTOs.SPP|,|Operating in these RTOs.MISO|,|Operating in these RTOs.ISONE|,|Operating in these RTOs.Other|,|Other Activities.Generation|,|Other Activities.Transmission|,|Other Activities.Buying Transmission|,|Other Activities.Distribution|,|Other Activities.Buying Distribution|,|Other Activities.Wholesale Marketing|,|Other Activities.Retail Marketing|,|Other Activities.Bundled|,|Other Activities.Alt Fuel Vehicle|,|Other Activities.Alt Fuel Vehicle 2|
2014,19327,TXU Energy Retail Co LP,TX,Retail Power Marketer,,Y,,,,,,,,,Y,,,,,,,,,,,,,Y,,,
2014,19389,Upper Missouri G&T El Coop Inc,MT,Cooperative,MRO,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,
2014,19390,"UGI Utilities, Inc",PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,Y,Y,,,Y,,,
2014,19396,Tri-County Electric Coop,MI,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,19397,City of Ukiah - (CA),CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,N,,Y,,,N,Y,Y,Y
2014,19430,City of Union City,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,19431,City of Union - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,,N,,,Y,,,,Y,N,N
2014,19435,Union Electric Membership Corp - (NC),NC,Cooperative,SERC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,19436,Union Electric Co - (MO),MO,Investor Owned,SERC,,,,,,Y,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2014,19437,Western Iowa Power Coop,IA,Cooperative,MRO,,,,,,,,,,,,,,N,,,,,,Y,,,,,N,N
2014,19445,"Southern Indiana R E C, Inc",IN,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,19446,Duke Energy Kentucky,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,N,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2014,19454,City of Unalaska - (AK),AK,Municipal,AK,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
2014,19490,United Electric Coop Service Inc - (TX),TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,Y
2014,19493,Union County Electric Coop Inc,SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,19497,United Illuminating Co,CT,Investor Owned,NPCC,,,,Y,,,,,,,,,,,,,,Y,Y,Y,,,,,Y,Y
2014,19499,"United Power, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,Y
2014,19501,"Union Rural Electric Coop, Inc",OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,N,Y,Y
2014,19502,"United Electric Co-op, Inc - (ID)",ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2014,19545,Black Hills Power Inc,SD,Investor Owned,WECC,N,,Y,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,N,,Y,Y
2014,19547,Hawaiian Electric Co Inc,HI,Investor Owned,HI,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,Y
2014,19558,Homer Electric Assn Inc,AK,Cooperative,AK,,,,,,,,,,,,,,,,Y,Y,N,Y,Y,,,,,Y,Y
2014,19574,Upper Cumberland E M C,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,19578,Upper Peninsula Power Co,MI,Investor Owned,RFC,,,Y,,Y,,,,,,,,,Y,,,Y,,Y,Y,,Y,,,N,
2014,19579,Upshur Rural Elec Coop Corp,TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,19581,Upson Elec Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,19603,USBIA-Mission Valley Power,MT,Federal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2014,19604,USBIA-San Carlos Project,AZ,Federal,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,Y,,Y,Y,,Y,Y
2014,19667,Utilities Dist-Western IN REMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2014,19677,City of Valentine - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,Y,,
2014,19687,City of Valley City,ND,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2014,19728,"UNS Electric, Inc",AZ,Investor Owned,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,,,,
2014,19780,Vermont Public Power Supply Authority,VT,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,,Y,N,,,,Y,,,,
2014,19784,Vera Irrigation District #15,WA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2014,19785,Verdigris Valley Elec Coop Inc,OK,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2014,19788,City of Vermillion - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,Y,N,Y,,,,,,
2014,19790,Verendrye Electric Coop Inc,ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,19791,"Vermont Electric Cooperative, Inc",VT,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,N,Y,Y,,,
2014,19792,"Vermont Electric Power Co, Inc",VT,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2014,19798,City of Vernon,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,Y,,,,Y,,
2014,19804,City of Vero Beach - (FL),FL,Municipal,SERC,,Y,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,
2014,19806,"Victoria Electric Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2014,19813,Vernon Electric Coop,WI,Cooperative,RFC,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2014,19820,Victory Electric Coop Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2014,19840,"Valley Electric Assn, Inc",NV,Cooperative,WECC,,,,,,,,Y,Y,,,,,,,,,Y,Y,Y,,,,,,
2014,19856,City of Vineland - (NJ),NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,Y,,,,
2014,19865,City of Vinton - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,N,,,,,,
2014,19869,Vinton Public Power Authority,LA,Political Subdivision,SERC,,,,,,Y,,,,,,,,Y,,,,,,,,Y,N,,,
2014,19876,Virginia Electric & Power Co,VA,Investor Owned,SERC,,,,,,Y,,,,,Y,,,,,,Y,Y,,Y,,,,,Y,Y
2014,19882,Virginia Tech Electric Service,VA,State,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2014,19883,City of Virginia - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,N,,Y,,Y,,Y,N,
2014,19885,Virginia Mun Elec Assn No 1,VA,Municipal Mktg Authority,SERC,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,,
2014,19896,City of Volga - (SD),SD,Municipal,MRO,,,Y,,,,,,,,,,,,,Y,,,,Y,,,,Y,,
2014,19898,Volunteer Electric Coop,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,19947,City of Wadena - (MN),MN,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2014,19950,Vermont Electric Trans Co Inc,VT,Transmission,NPCC,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,
2014,19951,City of Wadsworth - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,Y,,
2014,19968,City of Wahoo - (NE),NE,Municipal,SPP,,,N,,,,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2014,19974,Town of Wake Forest - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,19979,Town of Wakefield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,Y,Y,,
2014,19980,City of Wakefield - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2014,19981,Wake Electric Membership Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,20038,Town of Wallingford - (CT),CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2014,20065,Walton Electric Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,20069,City of Wamego - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,Y,,Y,Y,,,,,,
2014,20077,City of Wapakoneta - (OH),OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,
2014,20130,Warren Rural Elec Coop Corp,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20134,City of Warroad,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,N,,
2014,20135,City of Washington - (UT),UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,Y,,,,,Y,Y
2014,20136,City of Waseca - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20138,"Wasco Electric Coop, Inc",OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2014,20139,City of Washington - (IN),IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,20140,City of Washington - (GA),GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20142,City of Washington - (NC),NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,20146,Washington Elec Member Corp,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,20150,Washington Electric Coop - (OH),OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2014,20151,Washington Electric Coop - (VT),VT,Cooperative,NPCC,,,,Y,,,,,,,,,,,Y,,Y,,,Y,,,,,,
2014,20160,Energy Northwest,WA,State,WECC,,,,,,,,Y,,,,,,,,Y,Y,,,,,,,,Y,N
2014,20163,Wagoner Public Works Authority,OK,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,Y,,
2014,20169,Avista Corp,WA,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,Y,Y,Y
2014,20176,City of Water Valley - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20182,Waterloo Light & Water Comm,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2014,20187,Watertown Municipal Utilities,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20188,City of Watertown - (NY),NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,,
2014,20211,Village of Waunakee - (WI),WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2014,20213,Waupun Utilities,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,20214,Waverly Municipal Elec Utility,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,,
2014,20216,Whitewater Valley Rural EMC,IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,N,
2014,20219,City of Wayne,NE,Municipal,MRO,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,Y,,,
2014,20222,Wayne-White Counties Elec Coop,IL,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2014,20228,Weakley County Mun Elec Sys,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20230,Weatherford Mun Utility System,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2014,20259,City of Webster City - (IA),IA,Municipal,MRO,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,
2014,20310,Town of Wellesley - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2014,20315,City of Wellington - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,Y,,Y,Y,,,,,,
2014,20318,Webster Electric Coop,MO,Cooperative,SERC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2014,20332,Wells Rural Electric Co,NV,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2014,20334,Wellsborough Electric Co,PA,Investor Owned,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2014,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20368,West Central Electric Coop Inc - (SD),SD,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,N,
2014,20377,West Kentucky Rural E C C,KY,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20380,City of West Liberty - (IA),IA,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,
2014,20382,City of West Memphis - (AR),AR,Municipal,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,N,
2014,20387,West Penn Power Company,PA,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,Y,,,Y,Y
2014,20392,City of West Plains - (MO),MO,Municipal,SERC,,,,,,Y,,,,,,,,,,,Y,Y,Y,Y,,,Y,,,
2014,20394,City of West Point - (MS),MS,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20397,City of West Point - (NE),NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,N,Y,Y,,,,Y,,
2014,20401,West River Electric Assn Inc,SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,Y,,Y,,Y,,,,,,
2014,20404,AEP Texas North Company,OK,Investor Owned,TRE,Y,,,,,,,,,Y,N,,,,,,Y,Y,Y,Y,,,,,Y,Y
2014,20413,Mountrail-Williams Elec Coop,ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,Y,Y,Y,,,,,,
2014,20421,Western Minnesota Mun Pwr Agny,SD,Political Subdivision,MRO,,,Y,,,,,,,,,,N,Y,,,Y,Y,,,,,,,,
2014,20422,Whetstone Valley Elec Coop Inc,SD,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20434,City of Westby,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2014,20447,"Western Farmers Elec Coop, Inc",OK,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,Y,Y,Y,,,Y,,,,
2014,20455,Western Massachusetts Electric Company,MA,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,,Y,Y
2014,20456,Twin Valleys Public Power Dist,NE,Political Subdivision,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2014,20472,"Wharton County Elec Coop, Inc",TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2014,20476,Western Coop Electric Assn Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,N,
2014,20477,City of Westerville - (OH),OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,,
2014,20481,City of Westfield - (MA),MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,N,,,Y,Y
2014,20509,Wheat Belt Public Power Dist,NE,Political Subdivision,MRO/WECC,,,N,,,,,N,,,,,,,,,,Y,,Y,Y,,,,,
2014,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2014,20521,Wheeling Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,Y,Y
2014,20574,White River Valley El Coop Inc,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,N
2014,20576,"White River Electric Assn, Inc",CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2014,20583,Whitehall Electric Utility,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,20603,Northeastern Rural E M C,IN,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2014,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20659,"WGL Energy Services, Inc.",VA,Retail Power Marketer,,,,,,Y,,,,,,Y,,,,,,,,,,,,Y,,,
2014,20737,Willmar Municipal Utilities,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,Y,,
2014,20785,City of Wilson,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,N,N,Y,,,,,Y,Y
2014,20789,City of Wilton,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,,,,Y,,,
2014,20793,City of Winchester - (TN),TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20806,City of Windom,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,,,,
2014,20813,City of Winfield - (KS),KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,,,,,Y,N,
2014,20823,Winner Municipal Utility,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20824,Village of Winnetka - (IL),IL,Municipal,RFC,,,,,Y,N,,,,,Y,,,,,,Y,,,Y,,,,Y,Y,Y
2014,20835,City of Winterset - (IA),IA,Municipal,MRO,,,,,Y,,,,,,,,,,,,Y,,,Y,,,Y,,,
2014,20837,City of Winthrop - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,20845,Wolverine Power Marketing Coop,MI,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,,,,Y,,,
2014,20847,Wisconsin Electric Power Co,WI,Investor Owned,RFC,,,,,Y,,,,,,,,,Y,,,Y,,Y,Y,,Y,,Y,Y,Y
2014,20856,Wisconsin Power & Light Co,WI,Investor Owned,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,,
2014,20858,WPPI Energy,WI,Municipal Mktg Authority,MISO,,,Y,,N,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,,,Y,Y
2014,20860,Wisconsin Public Service Corp,WI,Investor Owned,,,,Y,,Y,,,,,,,,,Y,,,Y,,Y,Y,,Y,Y,,Y,Y
2014,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,,
2014,20863,Wisconsin River Power Company,WI,Investor Owned,RFC,,,Y,,N,,,,,,,,,Y,,,Y,,,,,,,,,
2014,20885,Withlacoochee River Elec Coop,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,,,N,,Y,,,,,Y,Y
2014,20910,Wolverine Power Supply Coop,MI,Cooperative,RFC,,,,,Y,,,,,,Y,,,Y,,,Y,Y,Y,N,,Y,,N,,
2014,20913,Town of Wolfeboro - (NH),NH,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
2014,20927,"Wood County Electric Coop, Inc",TX,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,,
2014,20948,Wise Electric Coop Inc,TX,Cooperative,TRE,Y,,,,,,,,,,,,,,,N,,,,Y,,,,,,
2014,20951,Woodbury County Rural E C A,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2014,20963,Woodruff Electric Coop Corp,AR,Cooperative,SERC,,,,,,,Y,N,,,,,Y,,,,,,,Y,,,,,,
2014,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,20997,Yellowstone Valley Elec Co-op,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,N,
2014,21002,York Electric Coop Inc,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,21013,City of Worthington - (MN),MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,Y,Y,,,,Y,,
2014,21015,City of Wrangell - (AK),AK,Municipal,AK,,,,,,,,,,,,,,,,Y,N,,,Y,,,,,,
2014,21048,Wyandotte Municipal Serv Comm,MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,Y,,,,Y,Y,Y
2014,21075,Y-W Electric Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,Y,,Y,,,,,,
2014,21079,Wyrulec Company,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2014,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2014,21093,3 Phases Renewables,CA,Retail Power Marketer,WECC,,,,,,,,Y,Y,,,,,,,,,,,,,,Y,,N,
2014,21095,Public Serv Comm of Yazoo City,MS,Political Subdivision,SERC,,,,,,Y,N,,,,,,N,Y,,,Y,,,Y,,,,Y,,
2014,21101,Village of Yellow Springs - (OH),OH,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,,,,N,
2014,21111,Perennial Public Power Dist,NE,Political Subdivision,SPP,,,,,,,Y,,,,,,N,,,Y,,N,Y,Y,,,,,,
2014,21114,Yazoo Valley Elec Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2014,21140,Yuba County Water Agency,CA,Political Subdivision,WECC,,,,,,,,Y,Y,,,,,,,,Y,,,,,Y,,,,
2014,21158,City of Zeeland - (MI),MI,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,Y,Y,Y,,,,,,,
2014,21244,"Southside Electric Coop, Inc",VA,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,,,,
2014,21249,"HQ Energy Services (US), Inc",CT,Wholesale Power Marketer,NPCC,,,,N,N,,,,,,Y,Y,Y,Y,Y,,Y,,Y,,N,Y,,,,
2014,21258,"Constellation Energy Services NY, Inc.",NY,Retail Power Marketer,,,,,N,,,,,,,,Y,,,,,,,N,,,N,Y,,,
2014,21305,El Paso Marketing Company LLC,TX,Wholesale Power Marketer,TRE,,,,N,,,,,,,Y,,,,,,,,,,,Y,,,,
2014,21352,Municipal Energy Agency of NE,NE,Political Subdivision,MRO,,,Y,,,,Y,Y,,,,,Y,Y,,,Y,,Y,,,Y,,,,
2014,21513,"Fergus Electric Coop, Inc",MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,Y,Y,Y,,,,,
2014,21526,City of Laurens - (SC),SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,21538,"Mohave Electric Cooperative, I",AZ,Cooperative,WECC,,,,,,,,N,,,,,,,,,,,,Y,,,,,,
2014,21554,Seminole Electric Cooperative Inc,FL,Cooperative,FRCC,,Y,,,,N,,,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2014,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,SERC,,,,,,N,Y,,,,,,N,Y,,Y,,,,Y,,,,,,
2014,21632,EnergyUnited Elec Member Corp,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,Y,Y,Y,,,,,Y,Y
2014,21704,MSR Public Power Agency,CA,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,,,Y,,,,
2014,21795,"Constellation Energy Services, Inc.",WI,Retail Power Marketer,,N,,,N,N,N,,N,,,Y,,,Y,Y,,,,Y,,,Y,Y,,,
2014,22053,Kentucky Power Co,OH,Investor Owned,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,Y,,,Y,Y
2014,22056,Smarr EMC,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,
2014,22500,Westar Energy Inc,KS,Investor Owned,SPP,Y,,Y,,Y,Y,Y,,N,Y,Y,,Y,Y,,,Y,Y,Y,Y,,Y,,,Y,Y
2014,22509,"Direct Energy Business Marketing, LLC",NJ,Retail Power Marketer,NPCC,,,,Y,,,,,,,,,,,,,N,,,,,Y,Y,,,
2014,22646,"United Electric Coop, Inc - (MO)",MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2014,22690,Roosevelt County Elec Coop Inc,NM,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,,Y,Y,,,,,,
2014,22814,Raft Rural Elec Coop Inc,ID,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,Y,,Y,,,,,,
2014,22815,Delta Electric Power Assn,MS,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,N,,,,Y,,,,,,
2014,22822,Clark County Rural E M C - (IN),IN,Cooperative,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2014,23279,Allegheny Energy Supply Co LLC,PA,Retail Power Marketer,,,,,,Y,,,,,,Y,,,,,,Y,,,,,Y,Y,,N,
2014,23326,"Sierra Electric Coop, Inc",NM,Cooperative,WECC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2014,23586,"Vigilante Electric Coop, Inc",MT,Cooperative,,,,,,,,,N,,,,,,,,Y,,,,Y,,,,,,
2014,23826,Bluestem Electric Coop Inc,KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2014,24211,Tucson Electric Power Co,AZ,Investor Owned,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2014,24431,Utah Municipal Power Agency,UT,Municipal Mktg Authority,WECC,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,,,Y,,,,
2014,24558,City of Escanaba,MI,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,Y,N,Y,Y,,,,Y,,
2014,24590,Unitil Energy Systems,NH,Investor Owned,NPCC,,,,Y,,,,,,,,,,,Y,,,,Y,Y,,,,,,
