"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","REM"
"99849799999","2020-11-08T18:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","120,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","99999,9","SYN046FSTI2 46/// /1213 10149 91800 555 11014 22015="
"99849799999","2020-11-08T19:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0159,1","+9999,9","99999,9","SYN046FSTI2 46/// /1409 10159 91900 555 11009 22010="
"99849799999","2020-11-08T20:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","99999,9","SYN046FSTI2 46/// /1412 10152 92000 555 11012 22013="
"99849799999","2020-11-08T21:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0240,2","+9999,9","99999,9","SYN046FSTI2 46/// /1808 10240 92100 555 11008 22009="
"99849799999","2020-11-08T22:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","150,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","99999,9","SYN046FSTI2 46/// /1509 10229 92200 555 11009 22010="
"99849799999","2020-11-08T23:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0218,1","+9999,9","99999,9","SYN046FSTI2 46/// /1406 10218 92300 555 11006 22007="
"99849799999","2020-11-09T00:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","99999,9","SYN046FSTI2 46/// /1609 10216 90000 555 11009 22010="
"99849799999","2020-11-09T01:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","99999,9","SYN046FSTI2 46/// /1812 10225 90100 555 11012 22013="
"99849799999","2020-11-09T02:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","130,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0207,1","+9999,9","99999,9","SYN046FSTI2 46/// /1311 10207 90200 555 11011 22012="
"99849799999","2020-11-09T03:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","150,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","99999,9","SYN046FSTI2 46/// /1512 10204 90300 555 11012 22014="
"99849799999","2020-11-09T04:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","180,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0210,1","+9999,9","99999,9","SYN046FSTI2 46/// /1810 10210 90400 555 11010 22011="
"99849799999","2020-11-09T05:00:00","4","41.976","-87.648","177.0","FOSTER AVE CHICAGO, IL US","FM-13","99999","V020","190,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","99999,9","SYN046FSTI2 46/// /1913 10208 90500 555 11013 22015="
