Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Demand,Unnamed: 7,Energy Sources (Megawatthours),Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Disposition,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Electric Revenues,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
,,,,,,(Megawatts),,,,Power Exchanged,,,Wheeled Power,,,,,(Megawatthours),,,,,,(Thousands Dollars),,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership Type,NERC Region,Summer Peak Demand,Winter Peak Demand,Net Generation,Wholesale Power Purchases,Exchange Energy Received,Exchange Energy Delivered,Net Power Exchanged,Wheeled Power Received,Wheeled Power Delivered,Net Wheeled Power,Transmission by Other Losses,Total Sources,Retail Sales,Sales for Resale,Furnished without Charge,Consumed by Respondent without Charge,Total Energy Losses,Total Disposition,From Retail Sales,From Delivery Customers,From Sales for Resale,From Credits or Adjustments,From Transmission,From Other,Total,"Data Type
O = Observed
I = Imputed"
2014,7489,Grand Rapids Public Util Comm,MN,Municipal,MRO,30.6,28.8,.,173984,.,.,0,.,.,0,.,173984,164284,.,.,46,9654,173984,14618,.,.,.,.,200,14818,O
2014,7490,Grand River Dam Authority,OK,State,SPP,930,811,6187426,2616411,83981,164465,-80484,0,0,0,53860,8777213,1287652,7157098,0,250096,82367,8777213,72334.6,0,389917.4,0,9514.3,1698.9,473465.2,O
2014,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,WECC,127,262,.,1816374,.,.,0,.,.,0,-39885,1776489,911275,838088,.,3579,23547,1776489,81800,.,25615,.,.,.,107415,O
2014,7554,Green Mountain Energy Company,TX,Retail Power Marketer,TRE,.,.,.,8999250,.,.,0,.,.,0,-556069,8443181,8443181,.,.,.,.,8443181,835237.2,.,.,.,.,.,835237.2,O
2014,7558,Grayson Rural Electric Coop Corp,KY,Cooperative,ECAR,49,80,.,270187,.,.,0,.,.,0,.,270187,254818,.,11,.,15358,270187,31759,.,.,.,.,1070,32829,O
2014,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,TRE,241,255,.,862657,.,.,0,.,.,0,.,862657,820364,.,.,.,42293,862657,101910,.,.,.,1368,1687,104965,O
2014,7561,"Greenbelt Electric Coop, Inc",TX,Cooperative,SPP,47,35,.,305064,.,.,0,.,.,0,.,305064,287509,.,.,73,17482,305064,27841,.,.,.,.,78,27919,O
2014,7563,Grand Valley Power,CO,Cooperative,WECC,48.4,45.7,95,234876,.,.,0,.,.,0,.,234971,221172,53,.,425,13321,234971,30436,.,11,.,.,248,30695,O
2014,7570,Great River Energy,MN,Cooperative,MRO,2476,2342,10558434,4973252,.,.,0,.,.,0,.,15531686,.,14761575,87851,22847,659413,15531686,.,.,951992.7,.,.,51577.3,1003570,O
2014,7593,City of Green Cove Springs,FL,Municipal,FRCC,24.1,26.8,12211,98208,.,.,0,.,.,0,.,110419,96513,.,.,.,13906,110419,12606.2,.,.,.,.,.,12606.2,O
2014,7601,Green Mountain Power Corp,VT,Investor Owned,NPCC,655,745,780329,4135146,.,.,0,1483557,1462470,21087,.,4936562,4281682,431665,.,10566,212649,4936562,609832,.,28375,8439,12913,24006,683565,O
2014,7625,City of Greeneville - (TN),TN,Municipal,SERC,182.5,310,0,1166235,0,.,0,0,0,0,0,1166235,1123846,0,0,1124,41265,1166235,101999,.,0,0,0,3935,105934,O
2014,7626,City of Greenfield - (IA),IA,Municipal,MRO,9.1,8.1,12023,32251,.,.,0,.,.,0,.,44274,42594,.,240,416,1024,44274,3791.7,.,.,.,.,79.9,3871.6,O
2014,7627,City of Greenfield - (IN),IN,Municipal,RFC,68,59,.,372363,.,.,0,.,.,0,.,372363,363295,.,.,.,9068,372363,31230,.,.,.,.,187,31417,O
2014,7634,City of Greenville - (TX),TX,Municipal,TRE,105,85,27814,807480,.,.,0,.,.,0,.,835294,503961,308376,.,.,22957,835294,43780,.,14012,.,698,1323,59813,O
2014,7639,Greenville Utilities Comm,NC,Municipal,SERC,349.2,336.5,.,1746885,.,.,0,52609,52303,306,.,1747191,1706381,.,.,.,40810,1747191,195566,.,.,.,242,4271,200079,O
2014,7646,Greenwood CPW,SC,Municipal,SERC,66,61,.,327108,.,.,0,.,.,0,.,327108,307713,.,.,.,19395,327108,23683,.,.,.,.,.,23683,O
2014,7651,Greenwood Utilities Comm,MS,Municipal,SERC,68.7,40.5,13715,258492,.,.,0,.,.,0,.,272207,259394,.,902,.,11911,272207,26568,.,.,.,.,304,26872,O
2014,7654,Greer Commission of Public Wks,SC,Municipal,SERC,83.6,76.6,.,374611,.,.,0,.,.,0,.,374611,347680,.,.,11987,14944,374611,37457,.,.,.,.,.,37457,O
2014,7679,City of Griffin - (GA),GA,Municipal,SERC,86.9,80,.,422843,.,.,0,.,.,0,.,422843,398795,.,.,.,24048,422843,43945,.,.,.,.,3135,47080,O
2014,7716,Groton Dept of Utilities - (CT),CT,Municipal,NPCC,76.1,82.7,.,478383,.,.,0,.,.,0,.,478383,465102,6661,.,660,5960,478383,59363,.,783,.,.,270,60416,O
2014,7720,"Grundy Electric Coop, Inc",MO,Cooperative,SERC,25.4,28.1,.,130530,.,.,0,.,.,0,.,130530,121067,.,.,.,9463,130530,12599.1,.,.,.,.,242.2,12841.3,O
2014,7743,Grundy Center Mun Light & Power,IA,Municipal,MRO,6.5,5.9,99,28433,.,.,0,.,.,0,.,28532,25912,.,397,939,1284,28532,2422,.,.,.,.,.,2422,O
2014,7750,Guthrie County Rural E C A,IA,Cooperative,MRO,15.5,17.4,.,176835,.,.,0,.,.,0,.,176835,157698,13798,.,.,5339,176835,13152,.,829,.,.,.,13981,O
2014,7751,Guadalupe Blanco River Authority,TX,State,TRE,.,.,14685,.,.,.,0,.,.,0,.,14685,.,14685,.,.,.,14685,.,.,1961,.,.,.,1961,O
2014,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,TRE,468,503,.,2441606,.,.,0,.,.,0,.,2441606,2332625,.,.,10419,98562,2441606,203789,.,.,.,.,16028,219817,O
2014,7785,"Gulf Coast Electric Coop, Inc",FL,Cooperative,SERC,80,104,.,353100,.,.,0,.,.,0,.,353100,336426,.,.,.,16674,353100,41419,.,.,.,.,1647,43066,O
2014,7787,Gunnison County Elec Assn.,CO,Cooperative,WECC,16.4,28.7,.,123872,.,.,0,.,.,0,0,123872,115055,.,120,618,8079,123872,16578,.,.,.,.,126,16704,O
2014,7801,Gulf Power Co,FL,Investor Owned,SERC,2437,2694,15627445,1027959,0,0,0,1109856,1090213,19643,0,16675047,11075062,4953806,16839,21223,608117,16675047,1259138.9,0,258871.3,0,8778.7,63799.8,1590588.7,O
2014,7826,City of Gunnison - (CO),CO,Municipal,WECC,9.3,13.8,.,70217,.,.,0,.,.,0,-419,69798,66862,.,240,.,2696,69798,4969,.,.,.,.,20.9,4989.9,O
2014,7827,Guntersville Electric Board,AL,Municipal,SERC,47.5,49.9,0,242418,0,.,0,0,0,0,0,242418,231196,0,0,458,10764,242418,21860,.,0,0,0,673,22533,O
2014,7864,Grundy County Rural Elec Coop,IA,Cooperative,MRO,8.8,11.6,.,66886,.,.,0,.,.,0,.,66886,57396,6550,.,.,2940,66886,6433,.,514,.,.,.,6947,O
2014,7870,H-D Electric Coop Inc,SD,Cooperative,MRO,12.9,22.8,.,101322,.,.,0,.,.,0,.,101322,95288,.,.,176,5858,101322,8895,.,.,.,.,452,9347,O
2014,7887,Habersham Electric Membership Corp,GA,Cooperative,SERC,105.9,181.5,.,532151,.,.,0,.,.,0,.,532151,506620,.,23505,2026,.,532151,62093.2,.,.,.,.,1987.8,64081,O
2014,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,RFC,49.9,62.6,.,262380,.,.,0,.,.,0,.,262380,246055,.,.,.,16325,262380,32613,.,.,.,.,582,33195,O
2014,7908,Hagerstown Light Department,MD,Municipal,RFC,56.9,68.1,.,309234,.,.,0,.,.,0,.,309234,303284,.,.,349,5601,309234,23002.1,.,.,.,.,.,23002.1,O
2014,7969,City of Halstad - (MN),MN,Municipal,MRO,1.9,2.5,10,9805,.,.,0,.,.,0,.,9815,9428,.,.,.,387,9815,923,.,.,.,.,92,1015,O
2014,7977,City of Hamilton - (OH),OH,Municipal,RFC,133,106,261941,653192,.,.,0,.,.,0,.,915133,578972,312043,4443,14637,5038,915133,61216,.,17191,872,.,296,79575,O
2014,7978,Halifax Electric Member Corp,NC,Cooperative,,45,55,.,207413,.,.,0,.,.,0,.,207413,160467,39921,7025,.,.,207413,23308,0,2797,0,0,357,26462,O
2014,7979,Hamilton County Elec Coop Assn,TX,Cooperative,TRE,53.9,72.4,.,232963,.,.,0,.,.,0,.,232963,213777,.,.,.,19186,232963,26285.5,.,.,.,.,215.5,26501,O
2014,8000,NineStar Connect,IN,Cooperative,RFC,58.4,66.3,.,271317,.,.,0,.,.,0,.,271317,258875,.,.,.,12442,271317,32469,.,.,.,.,291,32760,O
2014,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,RFC,67.1,66.9,.,365817,2244,.,2244,.,.,0,.,368061,366952,.,1109,0,.,368061,41667.4,.,.,.,.,369.9,42037.3,O
2014,8055,City of Hannibal - (MO),MO,Municipal,serc,58,56,123879,273567,.,.,0,.,.,0,.,397446,265497,123879,1937,.,6133,397446,25785.3,.,3938.7,.,.,2056.9,31780.9,O
2014,8104,Town of Hardwick,VT,Municipal,NPCC,5.9,7,1354,38863,.,.,0,.,.,0,-994,39223,32763,.,.,.,6460,39223,5856,.,.,.,.,34,5890,O
2014,8122,Harlan Municipal Utilities - (IA),IA,Municipal,MRO,13,12,14802,66602,.,.,0,.,.,0,.,81404,60784,14797,.,.,5823,81404,6271,.,433,.,.,.,6704,O
2014,8147,City of Harriman - (TN),TN,Municipal,SERC,45.5,56.7,0,229662,0,.,0,0,0,0,0,229662,216755,0,0,0,12907,229662,24470,.,0,0,0,1369,25839,O
2014,8179,Harrison County Rural E M C,IN,Cooperative,RFC,107.5,153.3,.,550490,.,.,0,.,.,0,.,550490,526247,.,.,465,23778,550490,56353.4,.,.,.,.,730.4,57083.8,O
2014,8198,City of Harrisonburg - (VA),VA,Municipal,SERC,129.3,149,127,744489,.,.,0,.,.,0,-26396,718220,718220,.,.,.,.,718220,66182,.,.,.,.,511,66693,O
2014,8199,City of Harrisonville - (MO),MO,Municipal,SPP,26,19.2,.,107326,.,.,0,.,.,0,.,107326,102077,.,2430,2819,.,107326,12072,.,.,.,.,.,12072,O
2014,8210,Hart Electric Member Corp,GA,Cooperative,SERC,137,177,.,610377,.,.,0,.,.,0,.,610377,580159,.,.,.,30218,610377,71326,.,.,.,.,2430,73756,O
2014,8212,Hartford Electric,WI,Municipal,MISO,56.1,48.2,0,338033,0,0,.,0,0,.,.,338033,329606,0,.,256,8171,338033,28571.4,.,0,0,0,455,29026.4,O
2014,8226,City of Hartselle,AL,Municipal,SERC,31.8,38.2,0,154828,0,.,0,0,0,0,0,154828,148187,0,0,0,6641,154828,14712,.,0,0,0,545,15257,O
2014,8245,City of Hastings - (NE),NE,Municipal,MRO,86,68,518288,67634,.,.,0,2370,2370,0,.,585922,398405,166339,.,.,21178,585922,30244,.,5545.5,.,.,1971.7,37761.2,O
2014,8276,Havana Power & Light Company,FL,Municipal,FRCC,5.8,6.4,.,25388,.,.,0,.,.,0,.,25388,24102,.,.,.,1286,25388,3045,.,.,.,.,.,3045,O
2014,8283,Harrison County Rrl Elec Coop,IA,Cooperative,MRO,18.7,24.6,.,107331,.,.,0,.,.,0,.,107331,98002,5684,.,.,3645,107331,10935,.,426,.,.,33.9,11394.9,O
2014,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,HI,178.5,187.8,545189,594514,.,.,0,.,.,0,.,1139703,1062521,.,.,5002,72180,1139703,420647.3,.,.,1212.1,.,.,421859.4,O
2014,8288,City of Hawarden - (IA),IA,Municipal,MRO,5.6,4.9,.,27131,.,.,0,.,.,0,.,27131,25469,.,.,.,1662,27131,2226,.,.,.,.,.,2226,O
2014,8298,Hawkeye Tri-County El Coop Inc,IA,Cooperative,MRO,35.9,38.9,.,227847,.,.,0,.,.,0,.,227847,218958,3252,.,.,5637,227847,23596.2,.,234.4,.,.,68.1,23898.7,O
2014,8307,Hawley Public Utilities Comm,MN,Municipal,MRO,3.7,4.3,.,21882,.,.,0,.,.,0,.,21882,20697,.,.,310,875,21882,2330,.,.,.,.,1,2331,O
2014,8319,Heartland Power Coop,IA,Cooperative,MRO,54,50,.,299146,.,.,0,.,.,0,.,299146,291441,.,521,.,7184,299146,25404.4,.,.,.,.,70.6,25475,O
2014,8333,Haywood Electric Member Corp,NC,Cooperative,SERC,53.2,105.2,.,317424,.,.,0,.,.,0,.,317424,287610,.,1178,.,28636,317424,41778,.,.,.,.,1112,42890,O
2014,8348,City of Healdsburg - (CA),CA,Municipal,WECC,18.1,11.5,59121,19818,0,0,0,0,0,0,0,78939,73823,0,0,0,5116,78939,10543,0,0,0,0,0,10543,O
2014,8366,Heber Light & Power Company,UT,Municipal,WECC,35.8,32.1,40936,120338,.,.,0,.,.,0,.,161274,142981,.,.,.,18293,161274,11644.9,.,.,.,.,.,11644.9,O
2014,8375,City of Hebron - (NE),NE,Municipal,MRO,5,6,.,25217,.,.,0,.,.,0,.,25217,23255,.,.,.,1962,25217,1949,.,.,.,.,.,1949,O
2014,8447,Hendricks County Rural E M C,IN,Cooperative,RFC,154.3,171.1,.,780030,.,.,0,.,.,0,.,780030,750541,.,.,.,29489,780030,82457.1,.,.,.,.,851,83308.1,O
2014,8449,Henderson City Utility Comm,KY,Municipal,SERC,108,102,616057,23239,.,.,0,.,.,0,.,639296,604137,.,6567,567,28025,639296,35287,.,.,.,.,3334,38621,O
2014,8466,Henry County Rural E M C,IN,Cooperative,RFC,37,53,.,183462,.,.,0,.,.,0,.,183462,183462,.,.,.,.,183462,20700,.,.,.,.,.,20700,O
2014,8515,City of Hermiston,OR,Municipal,WECC,24.6,21.3,.,109337,.,.,0,.,.,0,.,109337,108518,.,.,.,819,109337,7299.2,.,.,.,.,.,7299.2,O
2014,8543,Hibbing Public Utilities Comm,MN,Municipal,MRO,27.2,29.1,.,163471,.,.,0,.,.,0,-14981,148490,129869,.,2229,1685,14707,148490,13194.4,.,.,.,.,280,13474.4,O
2014,8548,City of Hickman,KY,Municipal,SERC,4.7,4.1,0,20771,0,.,0,0,0,0,0,20771,19365,0,0,66,1340,20771,2554,.,0,0,0,104,2658,O
2014,8566,High Plains Power Inc,WY,Cooperative,WECC,151.8,143.5,.,1094274,.,.,0,.,.,0,.,1094274,1051322,.,.,325,42627,1094274,91039.7,.,.,.,.,223.3,91263,O
2014,8570,Highline Electric Assn,CO,Cooperative,WECC,162.5,52.5,.,388523,.,.,0,.,.,0,.,388523,355019,246,0,548,32710,388523,41924.4,.,21.1,.,.,187.7,42133.2,O
2014,8571,Town of High Point,NC,Municipal,SERC,242.1,221.7,0,1176177,.,.,0,.,.,0,.,1176177,1133236,.,.,.,42941,1176177,126370,.,.,.,.,.,126370,O
2014,8573,City of Highland,IL,Municipal,SERC,35.6,21.2,269,137534,.,.,0,.,.,0,.,137803,129830,.,485,857,6631,137803,13693.3,.,.,.,.,502.8,14196.1,O
2014,8574,"Jackson Electric Coop, Inc - (WI)",WI,Cooperative,MRO,37.8,32.4,.,195666,.,.,0,.,.,0,.,195666,190521,.,.,340,4805,195666,19749,.,.,.,.,180,19929,O
2014,8610,City of Hinton,IA,Municipal,MRO,2,2,.,10655,.,.,0,.,.,0,.,10655,10262,.,.,.,393,10655,1072.3,.,.,.,.,3.9,1076.2,O
2014,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,TRE,158,153,.,525979,.,.,0,.,.,0,.,525979,502493,.,.,.,23486,525979,56758,.,.,.,.,1206,57964,O
2014,8631,Hillsdale Board of Public Wks,MI,Municipal,RFC,24.1,17.9,.,126267,.,.,0,.,.,0,.,126267,119407,.,.,.,6860,126267,13889.4,.,.,.,.,4.8,13894.2,O
2014,8632,"Hill County Electric Coop, Inc",MT,Cooperative,WECC,24.9,28.4,.,132372,.,.,0,.,.,0,.,132372,125380,.,.,.,6992,132372,12639,.,.,.,.,452.7,13091.7,O
2014,8637,Hino Electric Holding Company,TX,Retail Power Marketer,TRE,.,.,.,212179,.,.,0,.,.,0,.,212179,212179,.,.,.,.,212179,22730.1,.,.,.,.,.,22730.1,O
2014,8699,Inland Power & Light Company,WA,Cooperative,WECC,156.8,251.2,.,955821,1299,856,443,.,.,0,.,956264,909295,.,.,1935,45034,956264,66047,.,.,.,.,1191,67238,O
2014,8717,City of Holdrege,NE,Municipal,MRO,24.2,20.5,.,128783,.,.,0,.,.,0,.,128783,124111,.,21,.,4651,128783,9057.7,.,.,.,.,78.2,9135.9,O
2014,8723,City of Holland,MI,Municipal,RFC,210.2,177.4,87446,992801,.,.,0,.,.,0,.,1080247,1046280,0,.,.,33967,1080247,93537,.,.,.,.,.,93537,O
2014,8748,City of Holly Springs,MS,Municipal,SERC,51.9,57.1,0,254029,0,.,0,0,0,0,0,254029,239550,0,0,484,13995,254029,26993,.,0,0,0,1229,28222,O
2014,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,,56.7,64.1,.,354423,.,.,0,.,.,0,.,354423,335773,.,.,273,18377,354423,38945.6,.,.,.,.,468.5,39414.1,O
2014,8764,"Holston Electric Coop, Inc",TN,Cooperative,SERC,140.2,229.3,0,842641,0,.,0,0,0,0,0,842641,812106,0,0,1308,29227,842641,73570,.,0,0,0,2874,76444,O
2014,8770,City of Holton - (KS),KS,Municipal,SPP,11.2,7.6,1311,46642,.,.,0,.,.,0,.,47953,43960,.,1707,1650,636,47953,3425,.,.,.,.,.,3425,O
2014,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,WECC,151.7,269.8,335663,899139,.,.,0,.,.,0,.,1234802,1179789,.,.,1842,53171,1234802,117792.9,.,.,.,.,2508.7,120301.6,O
2014,8774,City of Holyoke - (MA),MA,Municipal,NPCC,71,63,246828,157221,377954,414494,-36540,.,.,0,.,367509,356024,.,.,3442,8043,367509,41924,.,0,.,.,2238,44162,O
2014,8780,"Fox Islands Electric Coop, Inc",ME,Cooperative,NPCC,2,3,.,11216,.,.,0,.,.,0,.,11216,9801,.,.,91,1324,11216,2741.6,.,.,.,.,109.1,2850.7,O
2014,8786,Horry Electric Coop Inc,SC,Cooperative,SERC,259,387,.,1184888,.,.,0,.,.,0,.,1184888,1126196,.,1597,.,57095,1184888,149810,.,.,.,.,2781,152591,O
2014,8795,City of Homestead - (FL),FL,Municipal,FRCC,101,79,14239,507930,.,.,0,.,.,0,-7619,514550,493625,0,0,0,20925,514550,59374,0,0,0,0,1294,60668,O
2014,8796,City of Hingham - (MA),MA,Municipal,NPCC,50.5,36.9,.,141506,207660,141506,66154,.,.,0,.,207660,199687,.,.,.,7973,207660,31215,.,.,.,.,265,31480,O
2014,8824,M J M Electric Cooperative Inc,IL,Cooperative,RFC,34,31,.,145938,.,.,0,.,.,0,.,145938,134981,.,.,.,10957,145938,19693,.,.,.,.,206,19899,O
2014,8830,Hood River Electric Coop,OR,Cooperative,WECC,20.7,28.4,.,120377,.,.,0,26340,26340,0,.,120377,116027,.,.,110,4240,120377,7778,.,.,.,.,415.6,8193.6,O
2014,8840,City of Hope,AR,Municipal,SPP,58.2,40.1,.,300020,.,.,0,.,.,0,.,300020,281829,.,4727,.,13464,300020,23156.7,.,.,.,.,.,23156.7,O
2014,8846,City of Hopkinsville,KY,Municipal,SERC,78.5,69.2,0,400594,0,.,0,0,0,0,0,400594,384393,0,0,1820,14381,400594,34347,.,0,0,0,985,35332,O
2014,8883,Houlton Water Company,ME,Municipal,NPCC,17.5,20.1,.,114530,.,.,0,.,.,0,.,114530,.,.,109744,.,4786,114530,.,3346.6,.,.,.,25,3371.6,O
2014,8884,Terrebonne Parish Consol Gov't,LA,Municipal,SPP,84.5,82.4,14055,394309,.,.,0,.,.,0,-40573,367791,367791,.,.,.,.,367791,36204.3,.,.,.,.,.,36204.3,O
2014,8898,Houston County Elec Coop Inc,TX,Cooperative,TRE,83.9,89.9,.,410987,.,.,0,.,.,0,.,410987,384488,.,.,.,26499,410987,42043,.,.,.,248.2,.,42291.2,O
2014,8901,CenterPoint Energy,TX,Investor Owned,TRE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1983830,.,968.2,199062.1,96102.9,2279963.2,O
2014,8911,Howard Electric Coop,MO,Cooperative,SERC,11.1,14.5,.,55265,.,.,0,.,.,0,.,55265,51135,.,.,192,3938,55265,6057,.,.,.,.,.,6057,O
2014,8924,Howard Greeley Rural P P D,NE,Political Subdivision,MRO,42.5,17.5,.,107650,.,.,0,.,.,0,.,107650,105843,1807,.,.,.,107650,11533,.,126,.,.,.,11659,O
2014,8934,"Howell-Oregon Elec Coop, Inc",MO,Cooperative,SERC,92.5,109.3,.,440770,.,.,0,.,.,0,.,440770,412328,.,528,.,27914,440770,38226.3,.,.,.,.,1071.2,39297.5,O
2014,8936,Hinson Power Company LLC,CT,Retail Power Marketer,WECC,.,.,.,8760,.,.,0,.,.,0,.,8760,8760,.,.,.,.,8760,293,.,.,.,.,.,293,O
2014,8972,City of Hudson - (OH),OH,Municipal,RFC,40.6,30.4,.,189172,.,.,0,.,.,0,.,189172,178210,.,.,3499,7463,189172,19806.4,.,.,.,.,.,19806.4,O
2014,8973,Town of Hudson - (MA),MA,Municipal,NPCC,65.4,55.3,8281,235149,112058,.,112058,.,.,0,.,355488,348102,.,.,188,7198,355488,47133.4,.,.,-3934,.,.,43199.4,O
2014,9011,City of Hugoton - (KS),KS,Municipal,SPP,11,7,511,41086,.,.,0,.,.,0,.,41597,37165,.,1044,261,3127,41597,4840,.,.,.,.,219,5059,O
2014,9023,City of Humboldt,TN,Municipal,SERC,32.2,28,0,158289,0,.,0,0,0,0,0,158289,152309,0,0,170,5810,158289,13924,.,0,0,0,382,14306,O
2014,9087,Town of Huntersville - (NC),NC,Municipal,SERC,41.3,28.5,0,204398,.,.,0,.,.,0,.,204398,198441,.,72,.,5885,204398,14113.6,.,.,.,.,697.7,14811.3,O
2014,9094,City of Huntsville - (AL),AL,Municipal,SERC,1059.8,1407.8,0,5471628,0,.,0,0,0,0,0,5471628,5277748,0,0,0,193880,5471628,490964,.,0,0,0,16488,507452,O
2014,9096,City of Lafayette - (LA),LA,Municipal,SPP,443,403,22800,3095379,.,.,0,.,.,0,.,3118179,2027115,1014675,.,.,76389,3118179,197125,.,39381,.,.,3486,239992,O
2014,9124,Hustisford Utilities,WI,Municipal,MISO,4.1,3.9,0,19490,0,0,.,0,0,.,.,19490,18510,0,.,80,900,19490,2381.1,.,0,0,0,21.9,2403,O
2014,9128,Hurricane Power Committee,UT,Municipal,WECC,31.5,17.6,2436,109010,.,.,0,.,.,0,-4952,106494,105869,.,.,625,.,106494,9311,.,.,28,.,.,9339,O
2014,9130,Hutchinson Utilities Comm,MN,Municipal,MRO,57,42.1,28819,279082,.,.,0,.,.,0,.,307901,282475,11790,1522,5491,6623,307901,24951,0,598.3,0,0,151,25700.3,O
2014,9163,Hyrum City Corporation,UT,Municipal,WECC,16.6,13,2043,79592,.,.,0,.,.,0,.,81635,78154,.,.,1831,1650,81635,5632,.,.,.,.,408,6040,O
2014,9187,City of Idaho Falls - (ID),ID,Municipal,WECC,107,146,202954,866611,7606,7769,-163,0,0,0,-7336,1062066,639776,345939,.,.,76351,1062066,41287,.,13478,.,.,1969,56734,O
2014,9191,Idaho Power Co,ID,Investor Owned,WECC,3184,2482,13195369,4148611,324803,211221,113582,6721533,6725386,-3853,.,17453709,14092367,2220419,.,.,1140923,17453709,1140986.1,.,77164.9,-18348.4,22627.9,55210.4,1277640.9,O
2014,9209,Illinois Rural Electric Coop,IL,Cooperative,RFC,41,40,.,190858,.,.,0,.,.,0,.,190858,176260,.,.,.,14598,190858,27107,.,.,.,.,183,27290,O
2014,9216,Imperial Irrigation District,CA,Political Subdivision,WECC,982,674,1675304,2004161,.,.,0,4069650,3941954,127696,.,3807161,3392435,66591,.,21435,326700,3807161,410180,.,629,.,22528,509,433846,O
2014,9217,City of Imperial,NE,Municipal,MRO,7,6,.,41644,.,.,0,.,.,0,.,41644,30451,.,.,.,11193,41644,2611,.,.,.,.,.,2611,O
2014,9230,City of Independence - (IA),IA,Municipal,MISO,15.4,11.6,0,77273,0,0,.,0,0,.,.,77273,73554,0,.,430,3289,77273,8593.7,.,0,0,0,0,8593.7,O
2014,9231,City of Independence - (MO),MO,Municipal,SPP,276.1,189.2,188079,916001,865675,865675,0,.,.,0,.,1104080,1016792,51958,0,1589,33741,1104080,135337.6,.,2136.7,.,.,2085.8,139560.1,O
2014,9234,Indiana Municipal Power Agency,IN,Municipal Mktg Authority,RFC,1138,1031,3267796,3327820,.,.,0,.,.,0,.,6595616,.,6595616,.,.,0,6595616,.,.,452261,.,1669,2643,456573,O
2014,9246,"Indian Electric Coop, Inc",OK,Cooperative,SPP,105.8,113.1,.,622989,.,.,0,.,.,0,.,622989,594683,.,.,690,27616,622989,48504.4,.,.,.,.,428.2,48932.6,O
2014,9267,"Hoosier Energy R E C, Inc",IN,Cooperative,RFC,1369,1698,7290171,2850037,.,.,0,.,.,0,.,10140208,.,9959731,.,.,180477,10140208,.,.,709499,.,.,249,709748,O
2014,9269,Indiana-Kentucky Electric Corp,OH,Investor Owned,RFC,1200,1201,5961619,.,.,.,0,.,.,0,.,5961619,.,5929419,.,.,32200,5961619,.,.,286755,.,.,.,286755,O
2014,9273,Indianapolis Power & Light Co,IN,Investor Owned,RFC,2489,2758,15873565,1053289,.,.,0,.,.,0,.,16926854,13994070,2397251,.,26519,509014,16926854,1217522,.,83208,.,6501,15051,1322282,O
2014,9275,Indianola Municipal Utilities,IA,Municipal,MRO,30.4,25.8,-704,128956,.,.,0,.,.,0,.,128252,121751,.,.,.,6501,128252,11675.8,.,.,.,98.2,1657.1,13431.1,O
2014,9286,Illinois Municipal Elec Agency,IL,Municipal Mktg Authority,SERC & RFC,882026,694087,2405660,1739268,.,.,0,.,.,0,.,4144928,.,4144928,.,.,.,4144928,.,.,312861,.,.,4352,317213,O
2014,9292,Inter County Energy Coop Corp,KY,Cooperative,RFC,84.9,158.2,.,487467,.,.,0,.,.,0,.,487467,471847,.,.,.,15620,487467,51545,.,.,.,.,1526,53071,O
2014,9324,Indiana Michigan Power Co,OH,Investor Owned,RFC,4388,3938,28700648,8904947,.,.,0,.,.,0,.,37605595,18371089,16959926,53,.,2274527,37605595,1441504.9,.,693388,.,48142.6,15288.8,2198324.3,O
2014,9331,Intercounty Electric Coop Assn,MO,Cooperative,SERC,116.2,156.9,.,590503,.,.,0,.,.,0,.,590503,557668,.,.,1275,31560,590503,53855,.,.,.,.,1071,54926,O
2014,9336,Intermountain Rural Elec Assn,CO,Cooperative,WECC,508,450,1062151,1226706,.,.,0,.,.,0,.,2288857,2172005,.,.,2314,114538,2288857,273528,.,.,.,.,2129,275657,O
2014,9417,Interstate Power and Light Co,IA,Investor Owned,MRO,2840.1,2601.1,8794580,8584401,.,.,0,.,.,0,1265,17380246,15476221,1394960,.,26600,482465,17380246,1438795,.,53670,.,599,19699,1512763,O
2014,9418,City of Iola - (KS),KS,Municipal,SPP,25.2,19.7,1058,118063,.,.,0,.,.,0,.,119121,107064,.,.,.,12057,119121,9240,.,.,.,.,.,9240,O
