Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Number of,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Types of Program,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
,,,,Customers Enrolled,,,,,Time of Use Pricing,,,,Real Time Pricing,,,,Variable Peak Pricing,,,,Critical Peak Pricing,,,,Critical Peak Rebate,,,
Data Year,Utility Number,Utility Name,State,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation,Residential,Commercial,Industrial,Transportation
2014,16679,City of Sauk Centre - (MN),MN,30,5,10,.,45,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N
2014,16805,SEMO Electric Cooperative,MO,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16829,City of Scottsboro,AL,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16865,Sawnee Electric Membership Corporation,GA,193,29,.,.,222,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16868,City of Seattle - (WA),WA,.,114,21,1,136,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16920,Sedgwick County El Coop Assn Inc,KS,.,5,.,.,5,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16921,City of Seneca - (SC),SC,0,0,0,.,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16930,Sequachee Valley Electric Coop,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16949,Sevier County Electric System,TN,0,0,3,0,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,16971,Shakopee Public Utilities Comm,MN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17011,Shawano Municipal Utilities,WI,24,2,34,.,60,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17033,Sheffield Utilities,AL,0,0,5,0,5,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17037,City of Shelby - (NC),NC,.,2,1,.,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17047,City of Shelbyville - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17066,Shenandoah Valley Elec Coop,VA,.,11,5,.,16,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,17166,Sierra Pacific Power Co,NV,2035,783,113,.,2931,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
2014,17252,Singing River Elec Pwr Assn,MS,.,43,10,.,53,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17260,North West Rural Electric Coop,IA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17267,Sioux Valley SW Elec Coop,SD,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17279,PUD No 1 of Skamania Co,WA,0,0,0,.,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17320,Sleepy Eye Public Utility Comm,MN,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17324,Slinger Utilities,WI,3,8,0,0,11,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17452,City of Smithville - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17492,"Socorro Electric Coop, Inc",NM,227,9,2,.,238,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17539,South Carolina Electric&Gas Company,SC,88,1296,20,.,1404,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17543,South Carolina Public Service Authority,SC,5,21,20,.,46,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N
2014,17562,City of South Haven - (MI),MI,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17564,South Kentucky Rural E C C,KY,1521,6,.,.,1527,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17572,South River Elec Member Corp,NC,4,3,.,.,7,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17577,City of South Sioux City,NE,.,1,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
2014,17592,Southeast Colorado Power Assn,CO,35,4,.,.,39,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17609,Southern California Edison Co,CA,24004,589737,52442,1,666184,Y,Y,Y,Y,N,Y,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N
2014,17637,Southern Maryland Elec Coop Inc,MD,.,.,.,.,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17643,"Southern Iowa Elec Coop, Inc",IA,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17646,"Southern Pine Elec Coop, Inc",AL,0,0,1,0,1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2014,17684,Southwest Louisiana E M C,LA,.,12,.,.,12,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17694,Southwest Tennessee E M C,TN,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17697,Southwestern Electric Coop Inc - (IL),IL,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17698,Southwestern Electric Power Co,AR,98277,17306,603,.,116186,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17698,Southwestern Electric Power Co,LA,203121,1828,75,0,205024,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17698,Southwestern Electric Power Co,TX,148981,3424,182,0,152587,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17740,City of Sparta,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17828,City of Springfield - (IL),IL,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17829,City of Springfield - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17868,St Croix Electric Coop,WI,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17891,City of St Marys - (OH),OH,.,485,19,.,504,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,17900,City of Saint Peter,MN,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18004,City of Starke - (FL),FL,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18006,City of Starkville,MS,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18022,City of Statesville - (NC),NC,0,24,17,.,41,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,18047,Steele-Waseca Cooperative Electric,MN,.,13,1,.,14,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18087,Town of Sterling - (MA),MA,83,2,.,.,85,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,18102,"Steuben Rural Elec Coop, Inc",NY,47,.,.,.,47,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18181,City of Stoughton - (WI),WI,10,19,3,0,32,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18249,City of Sturgeon Bay - (WI),WI,3,24,1,0,28,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18304,"Sumter Electric Coop, Inc",FL,.,28,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18305,Sumter Electric Member Corp,GA,.,635,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18312,Sun Prairie Utilities,WI,0,41,5,0,46,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18316,"Sumner-Cowley Elec Coop, Inc",KS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18336,Superior Water and Light Co,WI,16,.,23,.,39,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18360,Suwannee Valley Elec Coop Inc,FL,.,210,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18383,Taylor Electric Coop - (WI),WI,229,.,.,.,229,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18384,City of Sweetwater,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18445,City of Tallahassee - (FL),FL,1933,0,0,0,1933,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18446,T I P Rural Electric Coop,IA,0,0,.,.,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18447,Tallahatchie Valley E P A,MS,0,3,1,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18454,Tampa Electric Co,FL,3196,.,.,.,3196,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
2014,18466,Town of Tarboro - (NC),NC,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18472,City of Tarrant,AL,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18498,Taylor County Rural E C C,KY,68,.,5,.,73,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
2014,18642,Tennessee Valley Authority,AL,0,0,5,0,5,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18642,Tennessee Valley Authority,KY,0,0,6,0,6,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18642,Tennessee Valley Authority,MS,0,0,6,0,6,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18642,Tennessee Valley Authority,TN,0,0,12,0,12,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18643,Tennessee Valley Electric Coop,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18848,City of Thomasville - (GA),GA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18917,Tillamook Peoples Utility Dist,OR,0,0,6,0,6,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18940,Tipmont Rural Elec Member Corp,IN,50,0,1,.,51,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18943,Tippah Electric Power Assn,MS,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18951,Tishomingo County E P A,MS,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,18997,The Toledo Edison Co,OH,0,1,5,0,6,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
2014,19007,Tombigbee Electric Power Assn,MS,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19108,Tideland Electric Member Corp,NC,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19119,"TransCanada Power Marketing, Ltd.",CT,0,0,4,0,4,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19119,"TransCanada Power Marketing, Ltd.",MA,0,0,12,0,12,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19119,"TransCanada Power Marketing, Ltd.",NH,0,0,2,0,2,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19119,"TransCanada Power Marketing, Ltd.",NY,0,0,40,0,40,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19119,"TransCanada Power Marketing, Ltd.",RI,0,0,1,0,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19126,"TriEagle Energy, L.P.",TX,44284,4183,.,0,48467,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N
2014,19149,City of Trenton - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19154,Tri-State Electric Member Corp,GA,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19154,Tri-State Electric Member Corp,NC,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19154,Tri-State Electric Member Corp,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19156,Powder River Energy Corp,WY,134,.,.,.,134,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19157,Tri-County Electric Coop,MN,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19159,"Tri-County Electric Coop, Inc",TX,0,2,0,0,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19162,Tri-County Elec Member Corp,KY,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19162,Tri-County Elec Member Corp,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19189,Trico Electric Cooperative Inc,AZ,2787,50,10,0,2847,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19266,Tullahoma Board-Public Utils,TN,8606,1767,0,0,10373,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19273,City of Tupelo - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19307,City of Tuscumbia,AL,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19324,Two Rivers Water & Light,WI,4,22,1,0,27,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19325,Umatilla Electric Coop Assn,OR,.,600,1264,.,1864,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19327,TXU Energy Retail Co LP,TX,98649,2095,310,0,101054,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N
2014,19390,"UGI Utilities, Inc",PA,6,152,51,0,209,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19396,Tri-County Electric Coop,MI,2,0,135,0,137,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19430,City of Union City,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19446,Duke Energy Kentucky,KY,.,281,103,.,384,N,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N
2014,19490,United Electric Coop Service Inc - (TX),TX,.,17,.,.,17,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19497,United Illuminating Co,CT,67315,8513,504,0,76332,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19499,"United Power, Inc",CO,1560,151,0,.,1711,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19547,Hawaiian Electric Co Inc,HI,314,31,1,0,346,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19574,Upper Cumberland E M C,TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19578,Upper Peninsula Power Co,MI,.,.,9,.,9,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N
2014,19728,"UNS Electric, Inc",AZ,257,16,3,0,276,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19785,Verdigris Valley Elec Coop Inc,OK,.,.,1,.,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19788,City of Vermillion - (SD),SD,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19791,"Vermont Electric Cooperative, Inc",VT,1141,17,2,0,1160,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N
2014,19806,"Victoria Electric Coop, Inc",TX,.,.,16,.,16,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
2014,19820,Victory Electric Coop Assn Inc,KS,1,3,.,.,4,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19856,City of Vineland - (NJ),NJ,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19865,City of Vinton - (IA),IA,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19876,Virginia Electric & Power Co,NC,312,661,17,0,990,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N
2014,19876,Virginia Electric & Power Co,VA,9485,7585,265,0,17335,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,N,N,N,N,N
2014,19898,Volunteer Electric Coop,TN,0,1,3,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,19951,City of Wadsworth - (OH),OH,1409,2,.,.,1411,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N
2014,19981,Wake Electric Membership Corp,NC,126,14,3,.,143,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2014,20065,Walton Electric Member Corp,GA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20130,Warren Rural Elec Coop Corp,KY,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20169,Avista Corp,ID,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20169,Avista Corp,WA,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20176,City of Water Valley - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20182,Waterloo Light & Water Comm,WI,0,10,0,0,10,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20211,Village of Waunakee - (WI),WI,0,16,3,0,19,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20213,Waupun Utilities,WI,0,9,2,0,11,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20214,Waverly Municipal Elec Utility,IA,.,1,6,.,7,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20216,Whitewater Valley Rural EMC,IN,52,0,.,.,52,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20222,Wayne-White Counties Elec Coop,IL,4,.,.,.,4,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20228,Weakley County Mun Elec Sys,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20310,Town of Wellesley - (MA),MA,8866,1162,4,.,10032,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N
2014,20363,West Central Electric Coop Inc - (MO),MO,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20377,West Kentucky Rural E C C,KY,0,6,0,0,6,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20387,West Penn Power Company,PA,.,.,69,.,69,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20394,City of West Point - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20401,West River Electric Assn Inc,SD,30,3,.,.,33,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20434,City of Westby,WI,0,6,0,0,6,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20455,Western Massachusetts Electric Company,MA,8,174,85,.,267,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20477,City of Westerville - (OH),OH,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20481,City of Westfield - (MA),MA,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20509,Wheat Belt Public Power Dist,NE,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20521,Wheeling Power Co,WV,2417,4,0,0,2421,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20583,Whitehall Electric Utility,WI,0,8,2,0,10,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20639,"Wild Rice Electric Coop, Inc",MN,0,0,0,0,0,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20793,City of Winchester - (TN),TN,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20847,Wisconsin Electric Power Co,WI,22763,20191,675,.,43629,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20856,Wisconsin Power & Light Co,WI,4585,3556,947,.,9088,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20858,WPPI Energy,WI,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20860,Wisconsin Public Service Corp,MI,191,49,40,.,280,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20860,Wisconsin Public Service Corp,WI,14985,7506,159,.,22650,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2014,20862,Wisconsin Rapids W W & L Comm,WI,73,186,6,.,265,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,20997,Yellowstone Valley Elec Co-op,MT,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21002,York Electric Coop Inc,SC,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21111,Perennial Public Power Dist,NE,.,.,.,.,.,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21258,"Constellation Energy Services NY, Inc.",NY,1169,3926,240,0,5335,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21526,City of Laurens - (SC),SC,.,2,.,.,.,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21538,"Mohave Electric Cooperative, I",AZ,.,7,7,.,14,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",CT,39,596,31,.,666,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",DC,.,117,.,.,.,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",DE,.,43,.,.,.,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",IL,0,1838,0,0,1838,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",MA,27,1003,4,.,1034,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",MD,.,368,50,.,418,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",ME,262,1247,7,.,1516,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",MI,.,112,22,.,134,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",NH,124,1701,.,.,1825,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",NJ,2,257,.,.,259,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",OH,.,38,.,.,.,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",PA,174,157,1,.,332,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2014,21795,"Constellation Energy Services, Inc.",RI,1,55,.,1,57,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
2014,22053,Kentucky Power Co,KY,261,230,13,0,504,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
