"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OD1","REM"
"99849999999","2023-12-11T02:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","290,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0001,1","-0054,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2907 10001 21054 90145 333 91212 555 11007 22008="
"99849999999","2023-12-11T03:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","310,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0002,1","-0055,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /3104 11002 21055 90245 333 91212 555 11004 22004="
"99849999999","2023-12-11T04:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0003,1","-0055,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /2608 11003 21055 90345 333 91211 555 11008 22008="
"99849999999","2023-12-11T05:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0009,1","-0061,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3103 11009 21061 90445 333 91209 555 11003 22003="
"99849999999","2023-12-11T06:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0008,1","-0059,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /2707 11008 21059 90545 333 91211 555 11007 22008="
"99849999999","2023-12-11T07:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0008,1","-0060,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /3105 11008 21060 90645 333 91209 555 11005 22006="
"99849999999","2023-12-11T08:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0008,1","-0059,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /3402 11008 21059 90745 333 91208 555 11002 22002="
"99849999999","2023-12-11T09:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0009,1","-0057,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /2804 11009 21057 90845 333 91207 555 11004 22004="
"99849999999","2023-12-11T10:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","290,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0009,1","-0060,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /2904 11009 21060 90945 333 91208 555 11004 22004="
"99849999999","2023-12-11T11:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0013,1","-0068,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /2602 11013 21068 91045 333 91209 555 11002 22002="
"99849999999","2023-12-11T12:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0015,1","-0067,1","99999,9",,,"5,99,0041,1,999","SYN062CNII2 46/// /2505 11015 21067 91200 333 91208 555 11005 22006="
"99849999999","2023-12-11T13:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0020,1","-0074,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /1906 11020 21074 91315 333 91207 555 11006 22007="
"99849999999","2023-12-11T14:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0020,1","-0073,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /2404 11020 21073 91345 333 91207 555 11004 22004="
"99849999999","2023-12-11T15:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0017,1","-0070,1","99999,9",,,"5,99,0036,1,999","SYN062CNII2 46/// /1805 11017 21070 91445 333 91207 555 11005 22006="
"99849999999","2023-12-11T16:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0017,1","-0074,1","99999,9",,,"5,99,0051,1,999","SYN062CNII2 46/// /2004 11017 21074 91545 333 91210 555 11004 22005="
"99849999999","2023-12-11T17:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0010,1","-0071,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /2606 11010 21071 91645 333 91209 555 11006 22007="
"99849999999","2023-12-11T18:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0002,1","-0069,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /1908 11002 21069 91745 333 91211 555 11008 22009="
"99849999999","2023-12-11T19:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0006,1","-0062,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2008 10006 21062 91845 333 91212 555 11008 22009="
"99849999999","2023-12-11T20:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0018,1","-0055,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2806 10018 21055 92000 333 91212 555 11007 22007="
"99849999999","2023-12-11T21:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0020,1","-0058,1","99999,9",,,"5,99,0062,1,999","SYN062CNII2 46/// /2207 10020 21058 92045 333 91212 555 11007 22008="
"99849999999","2023-12-11T22:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0019,1","-0057,1","99999,9",,,"5,99,0046,1,999","SYN062CNII2 46/// /2006 10019 21057 92145 333 91209 555 11006 22007="
"99849999999","2023-12-11T23:00:00","4","41.856","-87.609","190.0","NORTHERLY ISLAND, IL US","FM-13","99999","V020","190,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0017,1","-0048,1","99999,9",,,"5,99,0057,1,999","SYN062CNII2 46/// /1907 10017 21048 92300 333 91211 555 11008 22008="
