Data Year,Utility Number,Utility Name,Ownership,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2019,907,City of Ashland - (OR),Municipal,,OR,PACW,"10,605","1,490",173,.,"12,268",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,605","1,490",173,.,"12,268",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,911,City of Ashland - (KS),Municipal,Y,KS,SWPP,497,206,.,.,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,206,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,918,City of Aspen- (CO),Municipal,,CO,PSCO,"2,035","1,058",.,.,"3,093",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,035","1,058",.,.,"3,093",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,925,"Ashley Chicot Elec Coop, Inc",Cooperative,Y,AR,MISO,0,0,0,.,0,14,437,2,.,453,0,0,0,.,0,"4,244",206,0,.,"4,450","4,258",643,2,.,"4,903",38,120,554,.,712,0,0,0,.,0,0,0,0,.,0
2019,925,"Ashley Chicot Elec Coop, Inc",Cooperative,Y,LA,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,.,114,114,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,942,Atchison-Holt Electric Coop,Cooperative,,IA,AECI,.,.,.,.,.,"1,003",87,27,.,"1,117",.,.,.,.,.,.,.,.,.,.,"1,003",87,27,.,"1,117","10,054","5,789",71,.,"15,914",.,.,.,.,.,.,.,.,.,.
2019,942,Atchison-Holt Electric Coop,Cooperative,,MO,AECI,.,.,.,.,.,"1,913",167,58,.,"2,138",.,.,.,.,.,.,.,.,.,.,"1,913",167,58,.,"2,138","23,779","13,691","23,433",.,"60,903",.,.,.,.,.,.,.,.,.,.
2019,944,City of Athens - (AL),Municipal,,AL,TVA,"21,286","2,388",9,0,"23,683",0,3,3,0,6,0,0,0,0,0,"20,295","4,580",0,0,"24,875","41,581","6,971",12,0,"48,564",0,"3,439","125,983",0,"129,423",0,0,0,0,0,0,0,0,0,0
2019,947,Athens Utility Board,Municipal,,TN,TVA,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,"11,085","2,250",2,0,"13,337","11,085","2,250",8,0,"13,343",0,0,"326,944",0,"326,944",0,0,0,0,0,0,0,0,0,0
2019,963,Atlantic City Electric Co,Investor Owned,,NJ,PJM,629,.,585,.,"1,214",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,629,.,585,.,"1,214",.,.,.,.,.,.,.,.,.,.,"45,866",.,.,.,"45,866"
2019,965,Atlantic Municipal Utilities,Municipal,,IA,MISO,.,.,.,.,0,"3,822",834,2,.,"4,658",.,.,.,.,.,.,.,.,.,.,"3,822",834,2,0,"4,658","41,972","54,548","86,424",.,"182,944",.,.,1,.,1,.,.,.,.,.
2019,989,City of Attica - (KS),Municipal,,KS,SWPP,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,388,101,.,.,489,388,101,0,0,489,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,993,Auburn Board of Public Works,Municipal,,NE,SWPP,"1,849",838,.,.,"2,687",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,849",838,.,.,"2,687",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,994,City of Auburn - (IN),Municipal,,IN,PJM,.,.,.,.,.,"6,533",938,141,.,"7,612",.,.,.,.,.,.,.,.,.,.,"6,533",938,141,.,"7,612","65,382","26,192","342,936",.,"434,510",.,.,.,.,.,.,.,.,.,.
2019,995,City of Auburn - (IA),Municipal,Y,IA,MISO,140,28,.,.,168,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,140,28,.,.,168,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,998,City of Augusta - (KS),Municipal,,KS,SWPP,"3,694",225,16,.,"3,935",.,.,.,.,0,.,.,.,.,.,194,187,11,.,392,"3,888",412,27,.,"4,327",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1000,City of Augusta - (AR),Municipal,Y,AR,MISO,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,776,150,.,.,926,776,150,.,.,926,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2019,1002,City of Aurelia - (IA),Municipal,Y,IA,MISO,439,60,7,.,506,.,.,.,.,.,.,.,.,.,.,.,.,7,.,7,439,60,14,.,513,.,.,.,.,.,.,.,.,.,.,131,19,2,.,152
2019,1004,City of Aurora - (SD),Municipal,Y,SD,SWPP,451,26,1,.,478,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,451,26,1,.,478,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1009,City of Austin - (MN),Municipal,,MN,MISO,"10,417","1,186",.,.,"11,603",141,1,.,.,142,.,.,.,.,.,.,.,.,.,.,"10,558","1,187",.,.,"11,745",.,.,.,.,.,138,1,.,.,139,"6,807",.,.,.,"6,807"
2019,1015,Austin Energy,Municipal,,TX,ERCO,.,"2,064",2,.,"2,066","446,898","50,287",55,.,"497,240",.,.,.,.,.,.,179,57,.,236,"446,898","52,530",114,.,"499,542","4,702,443","5,018,296","243,954",.,"9,964,693","446,898","52,530",114,.,"499,542",.,.,.,.,.
2019,1024,City of Ava - (MO),Municipal,,MO,AECI,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,175",305,49,.,"1,529","1,175",305,49,.,"1,529",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1028,Town of Avilla - (IN),Municipal,Y,IN,PJM,"1,008",124,21,0,"1,153",0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,"1,008",124,21,0,"1,153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1033,City of Axtell - (KS),Municipal,Y,KS,SWPP,0,0,.,.,0,0,0,.,.,0,.,.,.,.,.,189,41,.,.,230,189,41,.,.,230,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1036,Town of Ayden - (NC),Municipal,,NC,CPLE,"3,633",106,1,.,"3,740",.,.,.,.,.,.,.,.,.,.,.,375,.,.,375,"3,633",481,1,.,"4,115",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1046,City of Aztec - (NM),Municipal,Y,NM,WACM,"2,655",477,.,.,"3,132",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,655",477,.,.,"3,132",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1050,City of Azusa,Municipal,,CA,CISO,"5,251","1,045",.,.,"6,296",419,18,1,.,438,.,.,.,.,.,"8,436","1,048",42,.,"9,526","14,106","2,111",43,.,"16,260",789,"3,448",774,.,"5,011",.,.,.,.,.,.,.,.,.,.
2019,1062,BARC Electric Coop Inc,Cooperative,,VA,PJM,0,4,.,.,4,"11,982",784,.,.,"12,766",.,.,.,.,.,.,.,.,.,.,"11,982",788,.,.,"12,770","127,797","51,889",.,.,"179,686",.,.,.,.,.,.,.,.,.,.
2019,1080,City of Badger - (SD),Municipal,Y,SD,MISO,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,79,4,.,.,83,79,4,.,.,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1101,Bagley Public Utilities Comm,Municipal,,MN,MISO,847,206,59,.,"1,112",.,.,.,.,.,.,.,.,.,.,6,11,13,.,30,853,217,72,.,"1,142",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1119,Town of Bainbridge - (IN),Municipal,Y,IN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,322,60,.,.,382,322,60,.,.,382,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1148,City of Baldwin City- (KS),Municipal,,KS,SWPP,"1,758",244,.,.,"2,002",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,758",244,.,.,"2,002",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1149,Baldwin County El Member Corp,Cooperative,,AL,AEC,.,.,.,.,.,"71,372","7,403",.,.,"78,775",.,.,.,.,.,.,.,.,.,.,"71,372","7,403",.,.,"78,775","977,611","498,658",.,.,"1,476,269","71,372","7,403",.,.,"78,775",.,.,.,.,.
2019,1167,Baltimore Gas & Electric Co,Investor Owned,,MD,PJM,"35,335","4,331",.,.,"39,666","1,161,060","130,329",.,.,"1,291,389",.,.,.,.,.,0,.,"5,900",3,"5,903","1,196,395","134,660","5,900",3,"1,336,958","12,277,157","14,896,267",.,.,"27,173,424","696,493",.,.,.,"696,493","319,979",.,.,.,"319,979"
2019,1169,Bailey County Elec Coop Assn,Cooperative,,TX,SWPP,"2,381",668,"4,740",.,"7,789",.,.,.,.,.,.,.,.,.,.,990,181,28,.,"1,199","3,371",849,"4,768",.,"8,988",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1170,Bamberg Board of Public Works,Municipal,Y,SC,SC,"1,420",336,2,.,"1,758",.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,"1,420",336,2,.,"1,758",.,.,.,.,.,0,1,0,.,1,0,1,0,.,1
2019,1172,Bancroft Municipal Utilities,Municipal,Y,IA,MISO,509,121,6,.,636,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,509,121,6,0,636,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1175,"Bandera Electric Coop, Inc",Cooperative,,TX,ERCO,.,.,.,.,0,"31,539","5,535",57,.,"37,131",.,.,.,.,.,.,.,.,.,.,"31,539","5,535",57,.,"37,131","453,281","162,815","25,591",.,"641,687","31,539","5,535",57,.,"37,131",.,.,.,.,.
2019,1176,City of Bandon - (OR),Municipal,,OR,BPAT,"3,048",619,2,0,"3,669",.,.,.,.,.,.,.,.,.,.,147,93,0,0,240,"3,195",712,2,0,"3,909",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1179,Versant Power,Investor Owned,,ME,NBSO,"28,310","5,823",45,0,"34,178",.,.,.,.,.,.,.,.,.,.,389,993,155,0,"1,537","28,699","6,816",200,0,"35,715",0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2019,1179,Versant Power,Investor Owned,,ME,ISNE,.,.,.,.,.,"104,444","18,548",51,0,"123,043",.,.,.,.,.,335,116,0,0,451,"104,779","18,664",51,0,"123,494","626,563","588,104","234,392",0,"1,449,059",.,.,.,.,.,.,.,.,.,.
2019,1181,Village of Bangor - (WI),Municipal,,WI,MISO,"1,498",441,8,.,"1,947",.,.,.,.,.,.,.,.,.,.,1,32,.,.,33,"1,499",473,8,0,"1,980",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1192,City of Banning - (CA),Municipal,,CA,CISO,"10,864","1,173",12,0,"12,049",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,864","1,173",12,0,"12,049",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1196,Village of Baraga - (MI),Municipal,,MI,MISO,527,221,0,0,748,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,527,223,0,0,750,0,"6,290",0,0,"6,290",0,2,0,0,2,0,0,0,0,0
2019,1201,Barbourville Utility Comm,Municipal,,KY,LGEE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,418",507,183,.,"4,108","3,418",507,183,.,"4,108",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1205,City of Bardwell - (KY),Municipal,Y,KY,LGEE,397,97,.,.,494,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,397,97,.,.,494,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1208,Town of Bargersville - (IN),Municipal,Y,IN,MISO,"3,175",380,.,.,"3,555",.,.,.,.,.,.,.,.,.,.,.,380,46,.,426,"3,175",760,46,.,"3,981",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1232,City of Barnesville - (GA),Municipal,Y,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,522",287,2,.,"2,811","2,522",287,2,.,"2,811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1233,City of Barnesville - (MN),Municipal,,MN,MISO,240,26,.,.,266,"1,138",72,.,.,"1,210",.,.,.,.,.,18,37,.,.,55,"1,396",135,.,.,"1,531","12,341","2,487",.,.,"14,828",.,.,.,.,.,.,.,.,.,.
2019,1251,Barron Electric Coop,Cooperative,,WI,MISO,"7,488",.,.,.,"7,488","13,127",280,230,.,"13,637",.,.,.,.,.,.,.,.,.,.,"20,615",280,230,.,"21,125","127,689","24,497","107,538",.,"259,724","18,470",213,167,.,"18,850","6,673",6,47,.,"6,726"
2019,1273,"Bartlett Electric Coop, Inc",Cooperative,,TX,ERCO,.,.,.,.,.,"8,915","3,254",.,.,"12,169",.,.,.,.,.,.,.,.,.,.,"8,915","3,254",.,.,"12,169","165,467","47,566",.,.,"213,033","8,915","3,254",.,.,"12,169",.,.,.,.,.
2019,1276,"Barrow Utils & Elec Coop, Inc",Cooperative,,AK,NA,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,"1,540",500,0,0,"2,040","1,540",500,0,0,"2,040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1278,City of Barron - (WI),Municipal,Y,WI,MISO,"1,491",299,32,0,"1,822",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,491",299,32,0,"1,822",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1279,Barry Electric Coop,Cooperative,,MO,AECI,.,.,.,.,0,"8,333","1,265",3,.,"9,601",.,.,.,.,.,.,.,.,.,.,"8,333","1,265",3,.,"9,601","115,642","42,804","18,089",.,"176,535","8,333","1,265",3,.,"9,601",.,.,.,.,.
2019,1283,Bartholomew County Rural E M C,Cooperative,,IN,MISO,.,.,.,.,.,"11,001",681,11,.,"11,693",.,.,.,.,.,.,.,.,.,.,"11,001",681,11,.,"11,693","159,630","46,686","205,847",.,"412,163","11,001",681,0,.,"11,682",.,.,.,.,.
2019,1299,"Barton Village, Inc",Municipal,Y,VT,ISNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,958",200,0,0,"2,158","1,958",200,0,0,"2,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1300,City of Bartow - (FL),Municipal,,FL,FPC,895,562,56,.,"1,513",.,.,.,.,.,.,.,.,.,.,"9,767",935,238,.,"10,940","10,662","1,497",294,.,"12,453",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1301,"Barton County Elec Coop, Inc",Cooperative,,MO,AECI,.,.,.,.,.,"5,905",656,8,.,"6,569",.,.,.,.,.,.,.,.,.,.,"5,905",656,8,.,"6,569","84,721","32,961","39,373",.,"157,055",.,.,.,.,.,.,.,.,.,.
2019,1307,Basin Electric Power Coop,Cooperative,,ND,SWPP,.,.,.,.,.,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,"1,094,834",.,"1,094,834",.,.,.,.,.,.,.,.,.,.
2019,1307,Basin Electric Power Coop,Cooperative,,WY,WACM,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,654,.,.,654,.,.,.,.,.,.,.,.,.,.
2019,1324,City of Bastrop - (TX),Municipal,Y,TX,ERCO,"2,109",652,.,.,"2,761",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,109",652,.,.,"2,761",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1325,City of Batavia - (IL),Municipal,,IL,PJM,"4,200",200,2,.,"4,402",.,.,.,.,.,.,.,.,.,.,"5,400","1,215",35,.,"6,650","9,600","1,415",37,.,"11,052",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1326,Village of Bartley - (NE),Municipal,Y,NE,SWPP,0,0,0,0,0,0,0,0,0,0,.,.,.,.,0,189,4,16,4,213,189,4,16,4,213,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0
2019,1343,Bath Electric Gas & Water,Municipal,Y,NY,NYIS,"3,748",477,15,0,"4,240",0,0,0,.,0,.,.,.,.,.,47,93,12,.,152,"3,795",570,27,0,"4,392",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1346,City of Battle Creek- (NE),Municipal,Y,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,488,94,2,.,584,488,94,2,.,584,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1353,City of Baudette - (MN),Municipal,Y,MN,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,196,17,.,789,576,196,17,0,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1366,City of Bay City - (MI),Municipal,,MI,MISO,0,.,.,.,0,"17,909","2,205",129,.,"20,243",.,.,.,.,.,.,.,.,.,.,"17,909","2,205",129,.,"20,243","128,017","126,588","52,115",.,"306,720",.,.,.,.,.,.,.,.,.,.
2019,1367,"Bayfield Electric Coop, Inc",Cooperative,,MI,MISO,.,.,.,.,.,70,.,.,.,70,.,.,.,.,.,.,.,.,.,.,70,0,.,.,70,174,.,.,.,174,69,.,.,.,69,.,.,.,.,.
2019,1374,City of Bayard - (NE),Municipal,Y,NE,WACM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,862","1,038",63,.,"6,963","5,862","1,038",63,.,"6,963",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1386,Village of Beach City - (OH),Municipal,Y,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,739,89,6,.,834,739,89,6,.,834,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1387,City of Benham,Municipal,Y,KY,LGEE,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,266,38,.,.,304,266,38,0,0,304,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2019,1417,"Beartooth Electric Coop, Inc",Cooperative,,MT,NWMT,257,.,.,.,257,"5,000",517,1,.,"5,518",.,.,.,.,.,.,.,.,.,.,"5,257",517,1,.,"5,775","48,792","10,268","1,670",.,"60,730","5,257",517,1,.,"5,775",.,.,.,.,.
2019,1417,"Beartooth Electric Coop, Inc",Cooperative,,WY,NWMT,.,.,.,.,.,407,84,.,.,491,.,.,.,.,.,.,.,.,.,.,407,84,.,.,491,407,84,.,.,491,407,84,.,.,491,.,.,.,.,.
2019,1427,City of Beatrice - (NE),Municipal,,NE,SWPP,0,0,0,0,0,"5,815",884,122,0,"6,821",0,0,0,0,0,0,0,0,0,0,"5,815",884,122,0,"6,821","71,505","25,847","81,156",0,"178,508",0,0,0,0,0,0,0,0,0,0
2019,1434,Beaver City Corporation,Municipal,Y,UT,PACE,"1,418",316,2,0,"1,736",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,418",316,2,0,"1,736",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1435,City of Beaver City - (NE),Municipal,Y,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,271,25,.,.,296,271,25,.,.,296,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1456,Town of Bedford - (VA),Municipal,,VA,PJM,"5,780",886,28,.,"6,694",.,.,.,.,.,.,.,.,.,.,0,0,0,.,0,"5,780",886,28,.,"6,694",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1458,"Beauregard Electric Coop, Inc",Cooperative,,LA,MISO,.,.,.,.,.,"39,571","4,099",5,.,"43,675",.,.,.,.,.,.,.,.,.,.,"39,571","4,099",5,.,"43,675","621,231","163,649","572,159",.,"1,357,039","39,571","4,099",5,.,"43,675",.,.,.,.,.
2019,1494,Town of Belhaven - (NC),Municipal,Y,NC,CPLE,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,834,215,0,0,"1,049",834,219,0,0,"1,053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1512,City of Belleville - (KS),Municipal,Y,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,138",262,.,.,"1,400","1,138",262,.,.,"1,400",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1515,City of Bellevue - (IA),Municipal,Y,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,564",195,.,.,"1,759","1,564",195,.,.,"1,759",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1519,City of Bellville - (TX),Municipal,Y,TX,ERCO,"1,998",570,.,.,"2,568",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,998",570,.,.,"2,568",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1522,Village of Belmont - (WI),Municipal,Y,WI,MISO,486,111,7,.,604,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,486,111,7,.,604,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1523,Town of Belmont - (MA),Municipal,,MA,ISNE,4,.,.,.,4,"10,730",872,2,.,"11,604",.,.,.,.,.,.,.,.,.,.,"10,734",872,2,.,"11,608","68,377","51,641","1,333",.,"121,351","10,734",872,1,.,"11,607",.,.,.,.,.
2019,1525,City of Beloit - (KS),Municipal,,KS,SWPP,"1,801",469,33,.,"2,303",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,801",469,33,.,"2,303",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1529,"Beltrami Electric Coop, Inc",Cooperative,,MN,MISO,.,.,.,.,0,"27,284","1,715",19,.,"29,018",.,.,.,.,.,6,.,.,.,6,"27,290","1,715",19,.,"29,024","294,904","78,679",40,.,"373,623","19,695","1,494",18,.,"21,207","7,436",233,0,.,"7,669"
2019,1554,City of Benkelman - (NE),Municipal,Y,NE,SWPP,525,167,1,.,693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,525,167,1,.,693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1566,City of Bennettsville - (SC),Municipal,,SC,SC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,859",514,.,.,"4,373","3,859",514,.,.,"4,373",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1571,Town of Benson - (NC),Municipal,Y,NC,CPLE,7,.,.,.,7,"1,557",431,1,.,"1,989",0,.,.,.,0,0,0,.,.,0,"1,564",431,1,.,"1,996","17,726","19,488",322,.,"37,536",123,.,.,.,123,"1,097",.,.,.,"1,097"
2019,1573,City of Benson - (MN),Municipal,,MN,MISO,"1,677",196,2,.,"1,875",.,.,.,.,.,.,.,.,.,.,94,120,64,.,278,"1,771",316,66,.,"2,153",.,.,.,.,.,.,.,2,.,2,.,.,.,.,.
2019,1578,Benton County,Municipal,,TN,TVA,0,0,0,0,0,"8,470","1,690",3,0,"10,163",0,0,0,0,0,0,0,0,0,0,"8,470","1,690",3,0,"10,163","116,969","52,054","27,219",0,"196,242","8,446","1,672",2,0,"10,120",0,0,0,0,0
2019,1579,PUD No 1 of Benton County,Political Subdivision,,WA,BPAT,.,.,.,.,.,"47,173","6,424",984,.,"54,581",.,.,.,.,.,.,.,.,.,.,"47,173","6,424",984,.,"54,581","752,077","550,598","463,496",.,"1,766,171",.,.,.,.,.,.,.,.,.,.
2019,1581,City of Benton - (AR),Municipal,,AR,MISO,"12,190","1,115",1,.,"13,306",.,.,.,.,.,.,.,.,.,.,16,689,19,.,724,"12,206","1,804",20,.,"14,030",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1582,City of Benton - (KY),Municipal,,KY,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,810",682,1,0,"2,493","1,810",682,1,0,"2,493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1585,Village of Benton - (WI),Municipal,Y,WI,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,89,0,0,537,448,89,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1586,City of Bentonville - (AR),Municipal,,AR,SWPP,"21,641","3,055",.,.,"24,696",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"21,641","3,055",.,.,"24,696",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1591,"Big Country Electric Coop, Inc",Cooperative,,TX,ERCO,.,.,.,.,.,"8,807","3,542",672,.,"13,021",.,.,.,.,0,16,.,12,.,28,"8,823","3,542",684,.,"13,049","84,673","159,401","9,037",.,"253,111","8,807","3,542",672,.,"13,021",.,.,.,.,.
2019,1601,City of Beresford,Municipal,,SD,SWPP,958,230,18,.,"1,206",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,958,230,18,.,"1,206",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1604,Village of Bergen - (NY),Municipal,Y,NY,NYIS,563,94,3,0,660,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,563,94,3,0,660,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1613,Berkeley Electric Coop Inc,Cooperative,,SC,SC,6,9,3,0,18,"95,200","12,043",7,0,"107,250",.,.,.,.,.,.,.,8,.,8,"95,206","12,052",18,0,"107,276","1,356,455","476,013","514,527",0,"2,346,995",.,.,.,.,.,.,.,.,.,.
2019,1615,Town of Berlin - (MD),Municipal,Y,MD,PJM,58,37,.,.,95,.,2,.,.,2,.,.,.,.,.,"2,056",295,124,.,"2,475","2,114",334,124,.,"2,572",.,"2,020",.,.,"2,020",.,.,.,.,.,.,.,.,.,.
2019,1618,Borough of Berlin - (PA),Municipal,Y,PA,PJM,"1,039",36,.,.,"1,075",.,.,.,.,.,.,.,.,.,.,15,68,.,.,83,"1,054",104,.,.,"1,158",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1625,Benton Rural Electric Assn,Cooperative,,WA,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,748","1,428","1,383",.,"14,559","11,748","1,428","1,383",.,"14,559",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1640,City of Bessemer Utilities,Municipal,,AL,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,335","1,759",1,0,"11,095","9,335","1,759",1,0,"11,095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,1647,City of Bethany - (MO),Municipal,Y,MO,SPA,.,.,.,.,.,"1,651","2,519",.,.,"4,170",.,.,.,.,.,.,.,.,.,.,"1,651","2,519",.,.,"4,170","13,013","21,570",.,.,"34,583",.,.,.,.,.,.,.,.,.,.
2019,1648,Village of Bethany - (IL),Municipal,Y,IL,MISO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,78,0,0,693,615,78,0,0,693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1650,Village of Bethel - (OH),Municipal,Y,OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,419",137,52,.,"1,608","1,419",137,52,.,"1,608",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2019,1671,Big Flat Electric Coop Inc,Cooperative,Y,MT,NWMT,"1,786",242,6,.,"2,034",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,786",242,6,.,"2,034",.,.,.,.,0,0,.,.,.,0,0,.,.,.,0
