Data Year,Utility Number,Utility Name,Short Form,State,Distribution Circuits,Circuits with Voltage Optimization
2019,19131,Trinity Public Utilities Dist,Y,CA,17,1
2019,19149,City of Trenton - (TN),,TN,7,0
2019,19150,Trenton Municipal Utilities - (MO),,MO,17,0
2019,19154,Tri-State Electric Member Corp,,GA,13,0
2019,19154,Tri-State Electric Member Corp,,NC,2,0
2019,19154,Tri-State Electric Member Corp,,TN,5,0
2019,19156,Powder River Energy Corp,,MT,4,0
2019,19156,Powder River Energy Corp,,WY,113,0
2019,19157,MiEnergy Cooperative,,IA,69,0
2019,19157,MiEnergy Cooperative,,MN,84,0
2019,19158,Tri-County Electric Coop Assn (MO),,MO,25,25
2019,19159,"Tri-County Electric Coop, Inc (TX)",,TX,178,0
2019,19160,"Tri-County Electric Coop, Inc (OK)",,CO,2,2
2019,19160,"Tri-County Electric Coop, Inc (OK)",,KS,9,9
2019,19160,"Tri-County Electric Coop, Inc (OK)",,NM,1,1
2019,19160,"Tri-County Electric Coop, Inc (OK)",,OK,120,120
2019,19160,"Tri-County Electric Coop, Inc (OK)",,TX,10,10
2019,19161,"Tri-County Electric Coop, Inc (FL)",,FL,53,45
2019,19162,Tri-County Elec Member Corp (TN),,KY,40,0
2019,19162,Tri-County Elec Member Corp (TN),,TN,35,0
2019,19174,Tuolumne County Pub Power Agny,Y,CA,15,15
2019,19176,"Tricounty Rural Elec Coop, Inc",Y,OH,16,14
2019,19189,Trico Electric Cooperative Inc,,AZ,65,31
2019,19204,City of Trinidad - (CO),Y,CO,6,0
2019,19219,Diverse Power Incorporated,,AL,2,2
2019,19219,Diverse Power Incorporated,,GA,69,69
2019,19225,City of Troy - (AL),,AL,21,0
2019,19227,City of Troy - (IN),Y,IN,1,0
2019,19229,Truckee Donner P U D,,CA,17,17
2019,19236,City of Troy - (MT),Y,MT,1,0
2019,19237,Truman Public Utilities Comm,Y,MN,10,10
2019,19246,City of Truth or Consequences - (NM),Y,NM,6,6
2019,19264,City of Tulia,Y,TX,6,0
2019,19266,Tullahoma Board-Public Utils,,TN,12,0
2019,19267,Tuntutuliak Comm Services Assn,Y,AK,25,0
2019,19273,City of Tupelo - (MS),,MS,45,35
2019,19274,Village of Tupper Lake - (NY),Y,NY,7,0
2019,19277,TDX North Slope Generating Co,,AK,7,0
2019,19281,Turlock Irrigation District,,CA,113,0
2019,19293,Southeastern Electric Coop Inc - (SD),,SD,123,0
2019,19307,City of Tuscumbia,,AL,3,0
2019,19308,City of Tuskegee,,AL,16,0
2019,19321,City of Two Harbors- (MN),Y,MN,1,0
2019,19324,Two Rivers Water & Light,,WI,5,4
2019,19325,Umatilla Electric Coop Assn,,OR,175,0
2019,19332,City of Tyler - (MN),Y,MN,6,6
2019,19333,City of Tyndall - (SD),Y,SD,1,0
2019,19344,City of Udall - (KS),Y,KS,1,0
2019,19390,"UGI Utilities, Inc",,PA,51,0
2019,19396,Tri-County Electric Coop (MI),,MI,62,0
2019,19397,City of Ukiah - (CA),,CA,9,0
2019,19430,City of Union City,,TN,20,0
2019,19431,City of Union - (SC),,SC,11,11
2019,19432,Village of Union City - (MI),Y,MI,3,0
2019,19435,Union Electric Membership Corp - (NC),,NC,132,90
2019,19436,Union Electric Co - (MO),,MO,"2,245",0
2019,19437,Western Iowa Power Coop,,IA,52,52
2019,19445,"Southern Indiana R E C, Inc",,IN,27,0
2019,19446,Duke Energy Kentucky,,KY,137,0
2019,19454,City of Unalaska - (AK),,AK,7,0
2019,19474,City of Unionville - (MO),Y,MO,6,0
2019,19490,United Electric Coop Service Inc - (TX),,TX,190,0
2019,19493,Union County Electric Coop Inc,,SD,20,0
2019,19497,United Illuminating Co,,CT,344,0
2019,19499,"United Power, Inc",,CO,163,0
2019,19501,"Union Rural Electric Coop, Inc",,OH,16,0
2019,19502,"United Electric Co-op, Inc - (ID)",,ID,18,0
2019,19545,"Black Hills Power, Inc. d/b/a",,MT,1,0
2019,19545,"Black Hills Power, Inc. d/b/a",,SD,163,0
2019,19545,"Black Hills Power, Inc. d/b/a",,WY,6,0
2019,19547,Hawaiian Electric Co Inc,,HI,457,0
2019,19558,Homer Electric Assn Inc,,AK,34,0
2019,19574,Upper Cumberland E M C,,TN,61,0
2019,19578,Upper Peninsula Power Company,,MI,89,0
2019,19579,Upshur Rural Elec Coop Corp,,TX,117,0
2019,19581,Upson Elec Member Corp,,GA,14,0
2019,19603,USBIA-Mission Valley Power,,MT,53,0
2019,19604,USBIA-San Carlos Project,,AZ,42,0
2019,19667,Utilities Dist-Western IN REMC,,IN,44,14
2019,19677,City of Valentine - (NE),,NE,9,0
2019,19687,City of Valley City,,ND,9,8
2019,19702,Van Buren Light & Power Dist,Y,ME,3,0
2019,19716,City of Vanceburg,Y,KY,5,0
2019,19719,City of Yale - (OK),Y,OK,4,0
2019,19722,City of Vandalia - (MO),Y,MO,6,0
2019,19728,"UNS Electric, Inc",,AZ,115,0
2019,19771,Town of Veedersburg - (IN),Y,IN,1,0
2019,19784,Vera Irrigation District #15,,WA,14,0
2019,19785,Verdigris Valley Elec Coop Inc,,OK,74,0
2019,19788,City of Vermillion - (SD),,SD,8,8
2019,19790,Verendrye Electric Coop Inc,,ND,103,103
2019,19791,"Vermont Electric Cooperative, Inc",,VT,73,0
2019,19798,City of Vernon,,CA,58,0
2019,19805,Village of Versailles - (OH),Y,OH,8,4
2019,19806,"Victoria Electric Coop, Inc",,TX,59,0
2019,19813,Vernon Electric Coop,,WI,55,0
2019,19820,Victory Electric Coop Assn Inc,,KS,98,2
2019,19828,Town of Vidalia - (LA),Y,LA,920,0
2019,19840,"Valley Electric Assn, Inc",,CA,5,5
2019,19840,"Valley Electric Assn, Inc",,NV,29,29
2019,19843,City of Villisca - (IA),Y,IA,4,0
2019,19856,City of Vineland - (NJ),,NJ,38,0
2019,19865,City of Vinton - (IA),,IA,17,0
2019,19866,Town of Vinton - (LA),Y,LA,4,0
2019,19867,Village of Viola - (WI),Y,WI,2,0
2019,19876,Virginia Electric & Power Co,,NC,121,0
2019,19876,Virginia Electric & Power Co,,VA,"1,773",0
2019,19882,Virginia Tech Electric Service,,VA,33,0
2019,19883,City of Virginia - (MN),,MN,9,0
2019,19896,City of Volga - (SD),,SD,7,0
2019,19898,Volunteer Electric Coop,,TN,117,0
2019,19947,City of Wadena - (MN),,MN,12,0
2019,19951,City of Wadsworth - (OH),,OH,17,17
2019,19968,City of Wahoo - (NE),,NE,10,0
2019,19974,Town of Wake Forest - (NC),,NC,6,6
2019,19975,City of Wakefield - (MI),Y,MI,6,0
2019,19978,Town of Wakefield - (VA),Y,VA,3,0
2019,19979,Town of Wakefield - (MA),,MA,21,0
2019,19980,City of Wakefield - (NE),,NE,4,4
2019,19981,Wake Electric Membership Corp,,NC,74,70
2019,20021,Town of Walkerton - (IN),Y,IN,3,0
2019,20025,City of Wall Lake - (IA),Y,IA,5,0
2019,20038,Town of Wallingford - (CT),,CT,25,0
2019,20061,Walters Public Works Authority,Y,OK,2,0
2019,20063,Village of Walthill - (NE),Y,NE,2,0
2019,20065,Walton Electric Member Corp,,GA,87,0
2019,20069,City of Wamego - (KS),,KS,9,6
2019,20070,Borough of Wampum,Y,PA,1,0
2019,20071,Town of Walstonburg,Y,NC,1,0
2019,20077,City of Wapakoneta - (OH),,OH,21,0
2019,20110,City of Warren - (MN),Y,MN,3,0
2019,20111,Warren County Rural E M C,Y,IN,33,0
2019,20122,Town of Warren - (IN),Y,IN,1,1
2019,20130,Warren Rural Elec Coop Corp,,KY,137,0
2019,20134,City of Warroad,,MN,5,0
2019,20135,City of Washington - (UT),,UT,18,7
2019,20136,City of Waseca - (MN),,MN,5,0
2019,20138,"Wasco Electric Coop, Inc",,OR,25,0
2019,20139,City of Washington - (IN),,IN,9,9
2019,20140,City of Washington - (GA),,GA,8,0
2019,20141,City of Washington - (KS),Y,KS,6,0
2019,20142,City of Washington - (NC),,NC,29,0
2019,20146,Washington Elec Member Corp,,GA,40,40
2019,20150,Washington Electric Coop - (OH),,OH,28,0
2019,20151,Washington Electric Coop - (VT),,VT,21,0
2019,20153,"Washington Island El Coop, Inc",Y,WI,3,0
2019,20163,Wagoner Public Works Authority,,OK,15,9
2019,20169,Avista Corp,,ID,155,27
2019,20169,Avista Corp,,MT,1,0
2019,20169,Avista Corp,,WA,192,68
2019,20176,City of Water Valley - (MS),,MS,6,2
2019,20180,City of Waterloo - (IL),Y,IL,11,9
2019,20182,Waterloo Light & Water Comm,,WI,9,0
2019,20187,Watertown Municipal Utilities,,SD,22,0
2019,20189,City of Waterville - (KS),Y,KS,1,0
2019,20192,City of Wathena - (KS),Y,KS,3,0
2019,20193,Village of Watkins Glen - (NY),Y,NY,4,4
2019,20196,City of Watonga - (OK),Y,OK,1,0
2019,20206,Borough of Watsontown - (PA),Y,PA,2,0
2019,20209,City of Wauchula - (FL),Y,FL,3,0
2019,20211,Village of Waunakee - (WI),,WI,16,0
2019,20212,Village of Wauneta - (NE),Y,NE,4,4
2019,20213,Waupun Utilities,,WI,18,0
2019,20214,Waverly Municipal Elec Utility,,IA,17,0
2019,20216,Whitewater Valley Rural EMC,,IN,41,0
2019,20219,City of Wayne,,NE,9,5
2019,20222,Wayne-White Counties Elec Coop,,IL,67,0
2019,20223,Village of Waynesfield - (OH),Y,OH,2,0
2019,20224,City of Waynesville - (MO),Y,MO,5,0
2019,20225,Town of Waynesville - (NC),Y,NC,9,0
2019,20226,City of Waynetown - (IN),Y,IN,1,0
2019,20227,City of Waynoka - (OK),Y,OK,4,4
2019,20228,Weakley County Mun Elec Sys,,TN,33,0
2019,20230,Weatherford Mun Utility System,,TX,36,0
2019,20232,Borough of Weatherly - (PA),Y,PA,3,0
2019,20259,City of Webster City - (IA),,IA,13,0
2019,20297,City of Weiser - (ID),Y,ID,2,0
2019,20310,Town of Wellesley - (MA),,MA,34,12
2019,20313,Village of Wellington - (OH),Y,OH,6,0
2019,20315,City of Wellington - (KS),,KS,8,0
2019,20318,Webster Electric Coop,,MO,45,12
2019,20326,Town of West Boylston - (MA),Y,MA,5,0
2019,20331,City of Weimar - (TX),Y,TX,5,0
2019,20332,Wells Rural Electric Co,,NV,35,0
2019,20332,Wells Rural Electric Co,,UT,1,0
2019,20334,Wellsborough Electric Co,,PA,8,0
2019,20337,Village of Wellsville - (NY),Y,NY,10,10
2019,20343,Town of Welsh - (LA),Y,LA,1,0
2019,20359,City of Wessington Springs,Y,SD,8,8
2019,20363,West Central Electric Coop Inc - (MO),,MO,48,41
2019,20364,City of West Bend,Y,IA,4,0
2019,20368,West Central Electric Coop Inc - (SD),,SD,57,0
2019,20371,"West Florida El Coop Assn, Inc",,FL,35,35
2019,20377,West Kentucky Rural E C C,,KY,52,0
2019,20379,Town of Westfield - (IA),Y,IA,1,0
2019,20380,City of West Liberty - (IA),,IA,4,3
2019,20382,City of West Memphis - (AR),,AR,16,0
2019,20385,West Oregon Electric Coop Inc,Y,OR,18,0
2019,20387,West Penn Power Company,,PA,872,872
2019,20392,City of West Plains - (MO),,MO,27,27
2019,20393,City of West Point - (GA),Y,GA,6,0
2019,20394,City of West Point - (MS),,MS,7,7
2019,20396,West Point Utility System,Y,IA,2,2
2019,20397,City of West Point - (NE),,NE,13,13
2019,20401,West River Electric Assn Inc,,SD,49,0
2019,20404,AEP Texas North Company,,TX,548,0
2019,20413,Mountrail-Williams Elec Coop,,ND,296,0
2019,20422,Whetstone Valley Elec Coop Inc,,SD,22,22
2019,20430,City of Westbrook,Y,MN,6,6
2019,20434,City of Westby,,WI,4,0
2019,20456,Twin Valleys Public Power Dist,,NE,50,0
2019,20466,City of Whalan - (MN),Y,MN,1,0
2019,20471,Village of Wharton - (OH),Y,OH,1,0
2019,20472,"Wharton County Elec Coop, Inc",,TX,37,0
2019,20476,Western Coop Electric Assn Inc,,KS,83,0
2019,20477,City of Westerville - (OH),,OH,27,0
2019,20480,Village of Westfield - (NY),Y,NY,14,14
2019,20481,City of Westfield - (MA),,MA,14,0
2019,20490,City of Westminster - (SC),Y,SC,4,0
2019,20506,"Wheatland Rural Elec Assn, Inc",Y,WY,31,28
2019,20509,Wheat Belt Public Power Dist,,NE,60,0
2019,20510,"Wheatland Electric Coop, Inc",,CO,3,0
2019,20510,"Wheatland Electric Coop, Inc",,KS,115,0
2019,20512,Town of Wheatland - (WY),Y,WY,15,15
2019,20521,Wheeling Power Co,,WV,53,0
2019,20534,City of Whigham - (GA),Y,GA,1,1
2019,20535,City of White Mountain - (AK),Y,AK,1,0
2019,20574,White River Valley El Coop Inc,,MO,110,8
2019,20576,"White River Electric Assn, Inc",,CO,30,0
2019,20583,Whitehall Electric Utility,,WI,7,0
2019,20588,City of Whitesboro - (TX),Y,TX,3,3
2019,20603,Northeastern Rural E M C,,IN,75,0
2019,20604,City of Whittemore - (IA),Y,IA,4,0
2019,20618,Town of Wickenburg,Y,AZ,2,0
2019,20632,City of Wilber,Y,NE,1,0
2019,20639,"Wild Rice Electric Coop, Inc",,MN,60,0
2019,20729,Town of Williamsport - (MD),Y,MD,2,0
2019,20730,City of Williamsport - (IN),Y,IN,1,0
2019,20731,Williamstown Utility Comm,Y,KY,3,3
2019,20737,Willmar Municipal Utilities,,MN,19,10
2019,20739,City of Willow Springs - (MO),Y,MO,6,2
2019,20785,City of Wilson,,NC,87,87
2019,20789,City of Wilton,,IA,9,5
2019,20792,Town of Winamac - (IN),Y,IN,8,5
2019,20793,City of Winchester - (TN),,TN,10,0
2019,20806,City of Windom,,MN,8,0
2019,20811,Town of Windsor- (NC),Y,NC,4,0
2019,20813,City of Winfield - (KS),,KS,21,0
2019,20823,Winner Municipal Utility,,SD,1,0
2019,20824,Village of Winnetka - (IL),,IL,13,0
2019,20826,Town of Winnsboro - (SC),Y,SC,4,0
2019,20827,City of Winona - (MO),Y,MO,1,1
2019,20835,City of Winterset - (IA),,IA,9,0
2019,20836,City of Winterville - (NC),Y,NC,7,7
2019,20837,City of Winthrop - (MN),,MN,12,6
2019,20841,"Wiregrass Electric Coop, Inc",,AL,51,0
2019,20844,Wisconsin Dells Electric Util,Y,WI,4,0
2019,20846,City of Woolstock - (IA),Y,IA,1,0
2019,20847,Wisconsin Electric Power Co,,WI,"1,627",0
2019,20848,City of Blue Hill - (NE),Y,NE,2,0
2019,20856,Wisconsin Power & Light Co,,WI,"1,160",361
2019,20860,Wisconsin Public Service Corp,,WI,228,0
2019,20862,Wisconsin Rapids W W & L Comm,,WI,19,19
2019,20880,City of Wisner,Y,NE,1,0
2019,20885,Withlacoochee River Elec Coop,,FL,212,84
2019,20910,Wolverine Power Supply Coop,,MI,2,0
2019,20913,Town of Wolfeboro - (NH),,NH,4,4
2019,20924,Wonewoc Electric & Water Util,Y,WI,3,0
2019,20927,"Wood County Electric Coop, Inc",,TX,93,0
2019,20945,City of Wood River- (NE),Y,NE,2,0
2019,20948,Wise Electric Coop Inc,,TX,57,57
2019,20949,City of Woodbine - (IA),Y,IA,4,0
2019,20950,Village of Winside - (NE),Y,NE,2,0
2019,20951,Woodbury County Rural E C A,,IA,28,0
2019,20963,Woodruff Electric Coop Corp,,AR,86,0
2019,20977,City of Woodsfield - (OH),Y,OH,1,0
2019,20979,Village of Woodville - (OH),Y,OH,2,0
2019,20980,Precinct of Woodsville,Y,NH,3,0
2019,20996,Wright-Hennepin Coop Elec Assn,,MN,119,0
2019,20997,Yellowstone Valley Elec Co-op,,MT,80,80
2019,21002,York Electric Coop Inc,,SC,99,0
2019,21013,City of Worthington - (MN),,MN,13,0
2019,21015,City of Wrangell - (AK),,AK,4,4
2019,21021,City of Wray,Y,CO,1,0
2019,21048,Wyandotte Municipal Serv Comm,,MI,21,0
2019,21056,City of Wymore - (NE),Y,NE,3,0
2019,21075,Y-W Electric Assn Inc,,CO,89,0
2019,21075,Y-W Electric Assn Inc,,NE,1,0
2019,21079,Wyrulec Company,,NE,8,4
2019,21079,Wyrulec Company,,WY,37,14
2019,21081,Yampa Valley Electric Assn Inc,,CO,123,0
2019,21081,Yampa Valley Electric Assn Inc,,WY,3,0
2019,21095,Public Serv Comm of Yazoo City,,MS,10,0
2019,21101,Village of Yellow Springs - (OH),,OH,2,2
2019,21108,City of Yoakum - (TX),Y,TX,5,0
2019,21111,Perennial Public Power Dist,,NE,72,34
2019,21114,Yazoo Valley Elec Power Assn,,MS,19,0
2019,21143,City of Yuma - (CO),Y,CO,1,0
2019,21158,City of Zeeland - (MI),,MI,24,0
2019,21160,Borough of Zelienople - (PA),Y,PA,4,0
2019,21244,"Southside Electric Coop, Inc",,VA,126,0
2019,21513,"Fergus Electric Coop, Inc",,MT,78,0
2019,21514,"Flowell Electric Assn, Inc",Y,UT,2,0
2019,21526,City of Laurens - (SC),,SC,9,0
2019,21533,City of Minneapolis - (KS),Y,KS,6,0
2019,21538,"Mohave Electric Cooperative, I",,AZ,51,0
2019,21567,"Washington-St Tammany E C, Inc",,LA,103,0
2019,21632,EnergyUnited Elec Member Corp,,NC,248,15
2019,21664,Willwood Light & Power Company,Y,WY,84,0
2019,22053,Kentucky Power Co,,KY,225,27
2019,22355,PUD No 1 of Mason County,Y,WA,12,0
2019,22500,"Evergy Kansas Central, Inc",,KS,775,24
2019,22646,"United Electric Coop, Inc - (MO)",,IA,70,0
2019,22646,"United Electric Coop, Inc - (MO)",,MO,66,0
2019,22690,Roosevelt County Elec Coop Inc,,NM,40,40
2019,22814,Raft Rural Elec Coop Inc,,ID,30,0
2019,22814,Raft Rural Elec Coop Inc,,NV,5,0
2019,22814,Raft Rural Elec Coop Inc,,UT,9,0
2019,22815,Delta Electric Power Assn,,MS,70,0
2019,22822,Clark County Rural E M C - (IN),,IN,44,0
2019,23326,"Sierra Electric Coop, Inc",,NM,6,0
2019,23586,"Vigilante Electric Coop, Inc",,ID,1,0
2019,23586,"Vigilante Electric Coop, Inc",,MT,46,0
2019,23826,Bluestem Electric Coop Inc,,KS,30,30
2019,24211,Tucson Electric Power Co,,AZ,400,0
2019,24486,City of Akutan - (AK),Y,AK,1,0
2019,24558,City of Escanaba,,MI,11,0
2019,24590,Unitil Energy Systems,,NH,90,0
2019,24753,Boone County Rural EMC,,IN,54,0
2019,24791,Village of Bradshaw - (NE),Y,NE,1,0
2019,24889,Brunswick Electric Member Corp,,NC,119,0
2019,24949,Cass County Elec Coop Inc,,ND,41,11
2019,25060,Wellton-Mohawk Irr & Drain Dist,,AZ,28,0
2019,25177,Dakota Electric Association,,MN,165,0
2019,25295,Western Indiana Energy REMC,,IN,71,0
2019,25866,Ak-Chin Electric Utility Authority,,AZ,4,0
2019,26120,Town of Langford- (SD),Y,SD,2,2
2019,26218,Little Ocmulgee El Member Corp,,GA,32,32
2019,26510,Liberty Utilities (Granite State Electri,,NH,52,0
2019,26616,North Slope Borough Power & Light,,AK,19,0
2019,26765,Pella Cooperative Elec Assn,,IA,22,0
2019,26894,City of Radium - (KS),Y,KS,1,0
2019,26916,"Ravalli County Elec Coop, Inc",,MT,20,0
2019,26934,"Red Lake Electric Coop, Inc",,MN,34,0
2019,26939,Red River Valley Coop Pwr Assn,,MN,43,32
2019,27000,WAPA-- Western Area Power Administration,,AZ,6,0
2019,27000,WAPA-- Western Area Power Administration,,CA,4,0
2019,27000,WAPA-- Western Area Power Administration,,CO,1,0
2019,27000,WAPA-- Western Area Power Administration,,MT,2,0
2019,27000,WAPA-- Western Area Power Administration,,WY,13,0
2019,27026,City of Round Lake - (MN),Y,MN,2,2
2019,27058,"High West Energy, Inc",,CO,18,2
2019,27058,"High West Energy, Inc",,NE,33,0
2019,27058,"High West Energy, Inc",,WY,28,0
2019,27222,City of Ripley - (TN),,TN,9,8
2019,27238,"Southwest Electric Coop, Inc",,MO,98,0
2019,27269,City of Stanhope - (IA),Y,IA,1,1
2019,27316,Town of Stowe- (VT),,VT,7,0
2019,27369,Taylor Electric Coop Inc - (TX),,TX,68,62
2019,27422,Todd-Wadena Electric Coop,,MN,59,0
2019,27545,City of Vermillion - (KS),Y,KS,34,0
2019,27599,Carroll-White REMC,,IN,53,0
2019,28541,Clatskanie Peoples Util Dist,,OR,10,0
2019,28604,Kerrville Public Utility Board,,TX,28,14
2019,28978,City of San Marcos - (TX),,TX,24,0
2019,28981,City of San Saba - (TX),Y,TX,2,1
2019,29295,City of Wells - (MN),Y,MN,6,0
2019,29296,Western Illinois Elec Coop,Y,IL,19,19
2019,29297,Pelican Utility,Y,AK,3,0
2019,29305,City of Madelia - (MN),Y,MN,6,6
2019,30517,"Pioneer Electric Coop, Inc - (AL)",,AL,42,29
2019,30518,Electrical Dist No3 Pinal County,,AZ,56,0
2019,30856,City of Winnfield - (LA),Y,LA,2,0
2019,31516,Midvale Irrigation District,Y,WY,6,0
2019,31833,Okefenoke Rural El Member Corp,,FL,6,5
2019,31833,Okefenoke Rural El Member Corp,,GA,42,32
2019,36189,"Mid-Ohio Energy Coop, Inc",,OH,32,0
2019,38084,Great Lakes Energy Coop,,MI,246,0
2019,40036,Westfield Electric Company,,WI,1,0
2019,40051,Texas-New Mexico Power Co,,TX,358,0
2019,40127,Clarke-Washington E M C,,AL,41,0
2019,40165,"Dixie Escalante R E A, Inc",,AZ,7,0
2019,40165,"Dixie Escalante R E A, Inc",,UT,68,0
2019,40166,"Chickasaw Electric Coop, Inc",,TN,48,0
2019,40167,"Somerset Rural Elec Coop, Inc",,PA,39,8
2019,40208,"Ark Valley Elec Coop Assn, Inc",,KS,16,0
2019,40212,Colquitt Electric Membership Corp,,GA,112,0
2019,40215,"Cordova Electric Coop, Inc",,AK,8,0
2019,40219,"United Electric Coop, Inc - (PA)",,PA,50,30
2019,40220,Adams Electric Cooperative Inc,,PA,69,0
2019,40221,"Bedford Rural Elec Coop, Inc",,PA,26,0
2019,40222,Valley Rural Electric Coop Inc,,PA,53,53
2019,40223,Warren Electric Coop Inc,Y,PA,6,0
2019,40224,"Central Electric Coop, Inc - (PA)",,PA,47,47
2019,40228,Rappahannock Electric Coop,,VA,370,25
2019,40230,Deseret Generation & Tran Coop,Y,CO,1,0
2019,40236,"Forked Deer Electric Coop, Inc",,TN,23,0
2019,40289,Claverack Rural Elec Coop Inc,,PA,48,0
2019,40290,Tri-County Rural Elec Coop Inc (PA),,PA,48,0
2019,40291,"Sullivan County R E C, Inc - (PA)",Y,PA,15,0
2019,40292,REA Energy Coop Inc,,PA,67,0
2019,40293,"Northwestern Rural E C A, Inc - (PA)",,PA,40,40
2019,40299,Sussex Rural Electric Coop Inc,,NJ,16,16
2019,40302,North East Mississippi EPA,,MS,44,15
2019,40303,Monroe County Elec Power Assn,,MS,24,0
2019,40304,Minnesota Valley Coop L&P Assn,,MN,58,58
2019,40364,City of Courtland,,AL,2,0
2019,40367,Village of Ladd - (IL),Y,IL,3,2
2019,40369,City of Oxford - (GA),Y,GA,2,0
2019,40382,City of Rockport - (MO),Y,MO,8,0
2019,40390,City of Buffalo - (IA),Y,IA,2,0
2019,40433,City of Enterprise - (UT),Y,UT,2,2
2019,40435,City of White - (SD),Y,SD,1,1
2019,40437,Emerald People's Utility Dist,,OR,19,0
2019,40438,Columbia River Peoples Ut Dist,,OR,26,0
2019,40440,City of Stanton - (ND),Y,ND,2,0
2019,40441,Town of Murphy - (NC),,NC,9,0
2019,40456,PUD No 1 of Whatcom County,,WA,1,1
2019,40548,Unalakleet Valley Elec Coop,Y,AK,3,0
2019,40606,City of Grand Island - (NE),,NE,56,0
2019,44372,Oncor Electric Delivery Company LLC,,TX,"3,635","3,431"
2019,49826,Mohegan Tribal Utility Authority,,CT,15,0
2019,49986,Southwest Iowa Rural Elec Coop,,IA,16,0
2019,49998,City of Berea Municipal Utility,,KY,9,0
2019,54913,NSTAR Electric Company,,MA,"2,259",524
2019,55787,City of Moreno Valley - (CA),,CA,20,0
2019,55937,Entergy Texas Inc.,,TX,671,0
2019,55959,Roughrider Electric Cooperativ,,ND,117,0
2019,55962,City of Victorville - (CA),,CA,4,0
2019,55982,Heart of Texas Electric Coop,,TX,61,0
2019,56146,"Black Hills Colorado Electric, LLC",,CO,127,0
2019,56224,Rancho Cucamonga Municipal Utility,Y,CA,5,0
2019,56503,TDX Manley Generating LLC,Y,AK,6,0
2019,56535,City of Williams - AZ,Y,AZ,5,0
2019,56536,Riverside Electric Cooperative,Y,ID,1,1
2019,56697,Ameren Illinois Company,,IL,"2,966",0
2019,56739,Gold Country Energy,Y,AK,1,0
2019,57483,Liberty Utilities,,CA,42,0
2019,58123,Aha Macav Power Service,,AZ,4,0
2019,58123,Aha Macav Power Service,,CA,4,0
2019,58123,Aha Macav Power Service,,NV,4,0
2019,58124,City of Winter Park - (FL),,FL,16,0
2019,58126,Pittsburg Power Company,,CA,84,0
2019,58139,Town of Pickstown - (SD),,SD,2,0
2019,59013,PUD No 1 of Jefferson County,,WA,21,21
2019,59505,Heartland REMC,,IN,72,0
2019,60080,Pleasant Hill Community Line,,IA,1,0
2019,60482,CKenergy Electric Cooperative,,OK,95,0
2019,60502,Port of Stockton - (CA),,CA,4,0
2019,60631,Upper Michigan Energy Resources Corp.,,MI,57,0
2019,60715,Port of Oakland,,CA,20,0
2019,60839,Southern Pioneer Electric Company,,KS,83,0
2019,62107,City of Industry,,CA,5,0
2019,62779,Lathrop Irrigation District,,CA,1,0
