Data Year,Utility Number,Utility Name,Short Form,Ownership Code,Ownership,Monthly,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2019,7559,"Grayson-Collin Elec Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,7561,"Greenbelt Electric Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,7563,Grand Valley Power,,C,Cooperative,,X,,X,X,X,,X,X,X,X,X,X,X
2019,7570,Great River Energy,,C,Cooperative,,,X,,,X,,,,X,,,,X
2019,7593,City of Green Cove Springs,,M,Municipal,,X,,X,,X,,X,X,X,,X,X,X
2019,7600,Village of Green Island - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7601,Green Mountain Power Corp,,I,Investor Owned,X,X,X,X,X,,,X,X,X,X,X,X,X
2019,7624,Village of Greene - (NY),Y,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,7625,City of Greeneville - (TN),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,7626,City of Greenfield - (IA),,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,7627,City of Greenfield - (IN),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7631,City of Greensburg - (KS),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,7633,Village of Greenup - (IL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7634,City of Greenville - (TX),,M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2019,7639,Greenville Utilities Comm,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,7643,Village of Greenwich - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7646,Greenwood CPW,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7650,Village of Greenwood - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7651,Greenwood Utilities Comm,,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,7654,Greer Commission of Public Wks,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,7665,Village of Gresham - (WI),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,7677,City of Gridley - (CA),Y,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2019,7679,City of Griffin - (GA),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,7712,City of Groton - (SD),Y,M,Municipal,,X,X,X,,,,,,X,,X,X,X
2019,7713,Village of Groton - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7715,Town of Groton - (MA),Y,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,7716,Groton Dept of Utilities - (CT),,M,Municipal,X,X,,X,,X,,X,,X,X,X,X,X
2019,7719,Borough of Grove City - (PA),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,7720,"Grundy Electric Coop, Inc",,C,Cooperative,,X,X,X,,,,X,X,X,X,X,X,X
2019,7723,Town of Groveland - (MA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7732,City of Grove City,Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,7743,Grundy Center Mun Light & Power,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7750,Guthrie County Rural E C A,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,7751,Guadalupe Blanco River Authority,,S,State,,,,,,,,,,X,,,,X
2019,7752,Guadalupe Valley Elec Coop Inc,,C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2019,7759,Town of Guernsey - (WY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7760,Town of Gueydan,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7785,"Gulf Coast Electric Coop, Inc",,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2019,7787,Gunnison County Elec Assn.,,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2019,7801,Gulf Power Co,,I,Investor Owned,X,X,,X,X,X,X,X,X,X,X,X,X,X
2019,7826,City of Gunnison - (CO),,M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2019,7827,Guntersville Electric Board,,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,7837,City of Guttenberg,Y,M,Municipal,,X,,,,,,X,,X,,X,X,X
2019,7864,Grundy County Rural Elec Coop,,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2019,7870,H-D Electric Coop Inc,,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,7887,Habersham Electric Membership Corp,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,7891,Guernsey-Muskingum El Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,7907,City of Hagerstown - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7908,Hagerstown Light Department,,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,7958,City of Hallettsville - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7969,City of Halstad - (MN),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,7977,City of Hamilton - (OH),,M,Municipal,,X,X,X,,,,,,X,X,X,X,X
2019,7978,Halifax Electric Member Corp,,C,Cooperative,,X,,X,,X,,,X,X,X,X,X,X
2019,7979,Hamilton County Elec Coop Assn,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,7995,Village of Hamilton - (NY),Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,7996,Town of Hamilton - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8000,NineStar Connect,,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,8034,Hancock-Wood Electric Coop Inc,,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,8055,City of Hannibal - (MO),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8063,Village of Hampton - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8083,City of Harbor Springs - (MI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8104,Town of Hardwick,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8122,Harlan Municipal Utilities - (IA),,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2019,8131,City of Harmony - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8139,Harquahala Valley Pwr District,Y,P,Political Subdivision,,X,,,,X,,,,X,,X,X,X
2019,8147,City of Harriman - (TN),,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,8179,Harrison County Rural E M C,,C,Cooperative,,X,X,X,X,,,X,X,X,X,X,X,X
2019,8192,"Harrison Rural Elec Assn, Inc",Y,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,8198,City of Harrisonburg - (VA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8199,City of Harrisonville - (MO),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8205,City of Hart Hydro - (MI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8209,City of Hartford - (AL),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8210,Hart Electric Member Corp,,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2019,8212,Hartford Electric,,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2019,8214,City of Hartley - (IA),Y,M,Municipal,,X,X,X,,X,,,,X,,X,X,X
2019,8226,City of Hartselle,,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2019,8240,Village of Haskins - (OH),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8245,City of Hastings - (NE),,M,Municipal,X,X,,X,,,,,,X,X,X,X,X
2019,8254,Borough of Hatfield- (PA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8276,Havana Power & Light Company,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8279,City of Haven - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8283,Harrison County Rrl Elec Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,8287,Hawaii Electric Light Co Inc,,I,Investor Owned,X,X,,X,X,,,X,X,X,X,X,X,X
2019,8288,City of Hawarden - (IA),,M,Municipal,,X,X,X,,X,,,X,X,,X,X,X
2019,8307,Hawley Public Utilities Comm,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8311,Town of Haxtun - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8319,Heartland Power Coop,,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,8333,Haywood Electric Member Corp,,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,8336,Village of Hazel Green - (WI),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8348,City of Healdsburg - (CA),,M,Municipal,,X,,X,X,X,,X,,X,,X,X,X
2019,8359,City of Hearne - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8366,Heber Light & Power Company,,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,8375,City of Hebron - (NE),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8379,City of Hecla,Y,M,Municipal,,X,X,X,,,,,,X,,X,X,X
2019,8428,City of Helper - (UT),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8430,Village of Hemingford - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8432,City of Hemphill - (TX),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8447,Hendricks County Rural E M C,,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,8449,Henderson City Utility Comm,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8459,City of Henning - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8466,Henry County Rural E M C,,C,Cooperative,,X,,X,,,,X,X,X,X,X,X,X
2019,8490,City of Herington - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8493,City of Hermann,Y,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,8497,City of Herndon,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8515,City of Hermiston,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8517,City of Hertford - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8532,City of Heyburn - (ID),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8543,Hibbing Public Utilities Comm,,M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2019,8548,City of Hickman,,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,8566,High Plains Power Inc,,C,Cooperative,X,X,,X,X,X,,X,,X,X,X,X,X
2019,8567,City of Higginsville - (MO),Y,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8570,Highline Electric Assn,,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2019,8571,Town of High Point,,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,8573,City of Highland,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8574,"Jackson Electric Coop, Inc - (WI)",,C,Cooperative,,X,X,X,,X,,X,X,X,,X,X,X
2019,8579,City of Highlands - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8599,City of Hill City,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8610,City of Hinton,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8620,"HILCO Electric Cooperative, Inc.",,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2019,8628,City of Hillsboro - (ND),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8629,City of Hillsboro - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8631,Hillsdale Board of Public Wks,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8632,"Hill County Electric Coop, Inc",,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,8677,Town of Hobgood,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8698,City of Hogansville - (GA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8699,Inland Power & Light Company,,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2019,8700,Hohokam Irr & Drain Dist,Y,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2019,8703,City of Hoisington - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8714,Town of Holden - (UT),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8715,Town of Holden - (MA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8717,City of Holdrege,,M,Municipal,,X,,X,,X,,,X,X,,X,X,X
2019,8723,City of Holland,,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2019,8733,Village of Holley - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8748,City of Holly Springs,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8751,Town of Holly - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8761,Holmes-Wayne Electric Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,8764,"Holston Electric Coop, Inc",,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2019,8770,City of Holton - (KS),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,8773,"Holy Cross Electric Assn, Inc",,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,8774,City of Holyoke - (MA),,M,Municipal,X,X,,X,,X,,X,X,X,X,X,X,X
2019,8777,City of Holyoke - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8780,"Fox Islands Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,8781,City of Holyrood - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8786,Horry Electric Coop Inc,,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2019,8795,City of Homestead - (FL),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8796,City of Hingham - (MA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8797,Hull Municipal Light Plant,Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,8801,City of Hondo - (TX),Y,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,8824,M J M Electric Cooperative Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,8825,Town of Hookerton - (NC),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8826,Hooversville Boro Elec Lgt Co,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8830,Hood River Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,8840,City of Hope,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,8846,City of Hopkinsville,,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,8847,City of Hopkinton - (IA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8871,City of Horton - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8883,Houlton Water Company,,M,Municipal,X,X,,X,,,,,,X,,X,X,X
2019,8884,Terrebonne Parish Consol Gov't,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8896,City of Houston - (MO),Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,8898,Houston County Elec Coop Inc,,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2019,8901,CenterPoint Energy,,I,Investor Owned,X,X,X,X,,X,,,X,X,X,,X,X
2019,8911,Howard Electric Coop,,C,Cooperative,,X,,X,X,,,X,,X,,X,X,X
2019,8919,City of Howard - (SD),Y,M,Municipal,,X,X,X,,,,,,X,,X,X,X
2019,8924,Howard Greeley Rural P P D,,P,Political Subdivision,,X,X,X,,,,,,X,,X,X,X
2019,8934,"Howell-Oregon Elec Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2019,8949,City of Hubbard,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,8966,Hudson Municipal Electric Utility,Y,M,Municipal,,X,,,,,,,,X,,X,X,X
2019,8972,City of Hudson - (OH),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,8973,Town of Hudson - (MA),,M,Municipal,,X,,X,,,,,X,X,X,X,X,X
2019,9000,Hughes Power & Light Co,Y,I,Investor Owned,,X,,X,,,,,,X,,X,X,X
2019,9011,City of Hugoton - (KS),,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,9022,City of Hubbell- (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9023,City of Humboldt,,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2019,9025,City of Hunnewell - (MO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9067,City of Hope,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9087,Town of Huntersville - (NC),,M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2019,9088,City of Huntingburg - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9094,City of Huntsville - (AL),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,9096,City of Lafayette - (LA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9124,Hustisford Utilities,,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2019,9128,Hurricane City Power,,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2019,9130,Hutchinson Utilities Comm,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9144,Village of Hyde Park - (VT),Y,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9163,Hyrum City Corporation,,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2019,9186,"Idaho County L&P Coop Assn, Inc",Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,9187,City of Idaho Falls - (ID),,M,Municipal,X,X,,X,,X,,X,,X,X,X,X,X
2019,9188,"I-N-N Electric Coop, Inc",Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,9191,Idaho Power Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,9192,Igiugig Electric Company,Y,P,Political Subdivision,,X,,X,,,,,,X,,X,X,X
2019,9200,Village of Ilion - (NY),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9209,Illinois Rural Electric Coop,,C,Cooperative,,X,X,X,X,,,,X,X,X,X,X,X
2019,9216,Imperial Irrigation District,,P,Political Subdivision,X,X,,X,,X,,X,,X,X,X,X,X
2019,9217,City of Imperial,,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9230,City of Independence - (IA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9231,City of Independence - (MO),,M,Municipal,X,X,X,X,,X,,X,,X,X,X,X,X
2019,9234,Indiana Municipal Power Agency,,P,Political Subdivision,,,,,,X,,,,X,,,,X
2019,9246,"Indian Electric Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9267,"Hoosier Energy R E C, Inc",,C,Cooperative,,,X,,,X,,,,X,,,,X
2019,9269,Indiana-Kentucky Electric Corp,,I,Investor Owned,,,,,,,,,,X,,,,X
2019,9273,Indianapolis Power & Light Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,9274,City of Indianola - (NE),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9275,Indianola Municipal Utilities,,M,Municipal,,X,,X,X,X,,X,,X,,X,X,X
2019,9286,Illinois Municipal Elec Agency,,A,Municipal Mktg Authority,,,,,,X,,,,X,,,,X
2019,9292,Inter County Energy Coop Corp,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9324,Indiana Michigan Power Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,9331,Intercounty Electric Coop Assn,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9336,Intermountain Rural Elec Assn,,C,Cooperative,X,X,,X,X,,,X,X,X,X,X,X,X
2019,9416,Ipnatchiaq Electric Company,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9417,Interstate Power and Light Co,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,9418,City of Iola - (KS),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9422,J-A-C Electric Coop Inc,Y,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,9425,Iowa Lakes Electric Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9431,Irwin Electric Membership Corp,,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2019,9442,Town of Ipswich - (MA),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9463,City of Isabel - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9475,Itasca-Mantrap Co-op Electrical Assn,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9541,City of Iuka - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9572,Village of Jackson Center - (OH),Y,M,Municipal,,X,,X,,X,,,,X,X,X,X,X
2019,9573,City of Jackson - (GA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9575,Jackson Energy Coop Corp - (KY),,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9576,Jackson County Rural E M C - (IN),,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2019,9590,"Jackson Electric Coop, Inc - (TX)",,C,Cooperative,,X,X,X,,,,,,X,,X,X,X
2019,9598,City of Jackson - (OH),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9599,City of Jackson - (MN),,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,9601,Jackson Electric Member Corp - (GA),,C,Cooperative,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,9603,City of Jackson - (MO),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,9605,Jackson Purchase Energy Corporation,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9610,Village of Jacksonville - (VT),Y,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9612,City of Jackson - (TN),,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2019,9613,City of Lebanon - (IN),,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2019,9616,Beaches Energy Services,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9617,JEA,,M,Municipal,X,X,X,X,X,X,,X,,X,X,X,X,X
2019,9645,Jamestown Board of Public Util,,M,Municipal,X,X,,X,,X,,,,X,,X,X,X
2019,9646,Town of Jamestown - (IN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9650,City of Janesville - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9664,City of Jasper - (TX),,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9665,Jasper County Rural E M C,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9666,Jay County Rural E M C,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,9667,City of Jasper - (IN),,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9668,"Jasper-Newton Elec Coop, Inc",,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9682,"Jefferson Davis Elec Coop, Inc",,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,9689,Jefferson Electric Member Corp,,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2019,9690,Jefferson Utilities,,M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2019,9697,City of Jellico,,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2019,9699,"Jemez Mountains Elec Coop, Inc",,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2019,9726,Jersey Central Power & Lt Co,,I,Investor Owned,X,X,,X,X,X,,X,X,X,X,X,X,X
2019,9732,City of Jetmore,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9734,City of Jewett City - (CT),,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,9739,Joe Wheeler Elec Member Corp,,C,Cooperative,X,X,,X,X,,,,X,X,X,X,X,X
2019,9750,"Jo-Carroll Energy, Inc",,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2019,9776,City of Johnson - (KS),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9777,Johnson City - (TN),,M,Municipal,X,X,,X,X,,,,X,X,X,X,X,X
2019,9778,Johnson County Rural E M C,,C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2019,9806,Village of Johnson - (VT),Y,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2019,9832,Kuiggluum Kallugvia,Y,I,Investor Owned,,X,,,,,,,,X,,X,X,X
2019,9837,Jones-Onslow Elec Member Corp,,C,Cooperative,X,X,,X,,,,X,,X,X,X,X,X
2019,9879,City Water and Light Plant,,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,9880,City of Jonesville - (LA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9922,Jump River Electric Coop Inc,,C,Cooperative,,X,X,X,,X,,X,,X,,X,X,X
2019,9928,City of Julesburg - (CO),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9936,Juneau Utility Comm,,M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2019,9949,Just Energy,,R,Retail Power Marketer,X,,,,,,,,,X,,X,,X
2019,9961,Kansas Electric Power Coop Inc,,C,Cooperative,,,,,,,,,,X,,,,X
2019,9964,Kenergy Corp,,C,Cooperative,X,X,,X,,,,X,,X,X,X,X,X
2019,9973,City of Kahoka,Y,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,9979,KAMO Electric Coop Inc,,C,Cooperative,,,,,,,,,,X,,,,X
2019,9991,Kandiyohi Power Coop,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,9995,Kanosh Town Corporation,Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,9996,City of Kansas City - (KS),,M,Municipal,X,X,,X,,X,,X,,X,X,X,X,X
2019,9999,Kankakee Valley Rural E M C,,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2019,10000,Evergy Metro,,I,Investor Owned,X,X,X,X,X,X,,X,X,X,X,X,X,X
2019,10005,"Evergy Kansas South, Inc",,I,Investor Owned,X,X,X,X,X,,,X,X,X,X,X,X,X
2019,10009,Karnes Electric Coop Inc,,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2019,10012,Kay Electric Coop,,C,Cooperative,,X,,X,,,,,X,X,,X,X,X
2019,10019,FreeState Electric Coop,,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2019,10025,City of Kaplan - (LA),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,10035,Kansas Municipal Energy Agency,,A,Municipal Mktg Authority,,,,,,,,,,X,,,,X
2019,10037,City of Kasota - (MN),Y,M,Municipal,,X,,X,,,,,,X,,X,X,X
2019,10040,City of Kasson,Y,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2019,10056,City of Kaukauna,,M,Municipal,,X,,X,X,,,X,X,X,X,X,X,X
2019,10057,City of Lamar - (MO),,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2019,10063,Kaysville City Corporation,,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
