|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2017,20188,City of Watertown - (NY),NY,Municipal,NPCC,.,.,29979,.,.,.,0,.,.,0,.,29979,.,19087,.,10892,.,29979,.,.,3842,.,.,.,3842,O
2017,20211,Village of Waunakee - (WI),WI,Municipal,MISO,29.1,20.1,0,122574,0,0,.,0,0,.,0,122574,118531,0,0,0,4043,122574,12991.7,.,.,.,.,32.1,13023.8,O
2017,20213,Waupun Utilities,WI,Municipal,MISO,21.2,15.9,0,107443,0,0,.,0,0,.,0,107443,104168,0,0,0,3275,107443,10267.8,.,0,0,0,136.9,10404.7,O
2017,20214,Waverly Municipal Elec Utility,IA,Municipal,MRO,30.3,23.8,59748,138416,.,.,0,.,.,0,-6148,192016,138043,53973,.,.,.,192016,14995.3,.,3306.1,.,421.2,439,19161.6,O
2017,20216,Whitewater Valley Rural EMC,IN,Cooperative,RFC,47.7,51,.,228085,.,.,0,.,.,0,.,228085,216343,.,.,.,11742,228085,25904,.,.,.,.,420,26324,O
2017,20219,City of Wayne,NE,Municipal,MRO,14.9,11.2,94,65120,0,0,0,2766,1854,912,0,66126,64123,0,36,762,1205,66126,5686,0,0,0,0,700,6386,O
2017,20222,Wayne-White Counties Elec Coop,IL,Cooperative,RFC,83.5,76.7,.,395477,.,.,0,.,.,0,.,395477,379568,.,.,245,15664,395477,42819.5,.,.,.,.,272.8,43092.3,O
2017,20228,Weakley County Mun Elec Sys,TN,Municipal,SERC,105.5,105.2,0,464479,0,.,0,0,0,0,0,464479,435893,0,0,0,28586,464479,43930,.,0,0,0,1116.8,45046.8,O
2017,20230,Weatherford Mun Utility System,TX,Municipal,TRE,93,100.6,.,403714,.,.,0,.,.,0,.,403714,397053,.,.,6661,.,403714,32564,.,.,.,.,.,32564,O
2017,20259,City of Webster City - (IA),IA,Municipal,MRO,24.1,15.5,.,109165,.,.,0,.,.,0,.,109165,96311,8144,.,243,4467,109165,10043,.,781,.,.,2239,13063,O
2017,20310,Town of Wellesley - (MA),MA,Municipal,NPCC,61.1,45.5,.,234327,234327,223914,10413,543,543,0,.,244740,234202,.,125,.,10413,244740,32246.8,.,.,.,.,.,32246.8,O
2017,20315,City of Wellington - (KS),KS,Municipal,SPP,30,17,333,116402,.,.,0,.,.,0,.,116735,99848,.,6338,982,9567,116735,13875.9,.,.,.,.,.,13875.9,O
2017,20318,Webster Electric Coop,MO,Cooperative,SERC,85.5,87.4,.,357584,.,.,0,.,.,0,.,357584,342116,.,483,.,14985,357584,28082,.,.,.,.,1045,29127,O
2017,20332,Wells Rural Electric Co,NV,Cooperative,WECC,105,110,.,807239,.,.,0,.,.,0,.,807239,797120,.,.,1237,8882,807239,43443,.,.,.,.,180,43623,O
2017,20334,Wellsborough Electric Co,PA,Investor Owned,RFC,20.5,22,.,112769,.,.,0,.,.,0,.,112769,104929,107,.,222,7511,112769,11681,1534,16,0,0,599,13830,O
2017,20363,West Central Electric Coop Inc - (MO),MO,Cooperative,SERC,60,74,.,252999,.,.,0,.,.,0,.,252999,241760,.,220,.,11019,252999,26336,.,.,.,.,377,26713,O
2017,20368,West Central Electric Coop Inc - (SD),SD,Cooperative,MRO,24,31.3,.,135443,.,.,0,.,.,0,.,135443,125524,.,214,.,9705,135443,16402,.,.,.,325,67,16794,O
2017,20371,"West Florida El Coop Assn, Inc",FL,Cooperative,SERC,110.2,128.1,.,511221,.,.,0,.,.,0,.,511221,482902,.,.,599,27720,511221,56127,.,.,.,.,1784,57911,O
2017,20377,West Kentucky Rural E C C,KY,Cooperative,SERC,180.8,148.3,0,697584,0,.,0,0,0,0,0,697584,646519,0,0,459,50607,697584,76879,.,0,0,0,1856.1,78735.1,O
2017,20380,City of West Liberty - (IA),IA,Municipal,MRO,11.6,7.5,60,52624,.,.,0,.,.,0,.,52684,50596,.,.,.,2088,52684,5049,.,.,.,.,156,5205,O
2017,20382,City of West Memphis - (AR),AR,Municipal,,82.4,62.2,288415,92321,.,.,0,.,.,0,.,380736,360977,.,.,.,19759,380736,25801,.,.,.,.,4799,30600,O
2017,20387,West Penn Power Co,PA,Investor Owned,RFC,3752,3797,.,7099894,.,.,0,.,.,0,.,7099894,6716952,31014,.,8441,343487,7099894,713123.8,214788.5,1855.2,0,60289.2,19262.8,1009319.5,O
2017,20392,City of West Plains - (MO),MO,Municipal,SERC,38.4,42.2,275,180788,.,.,0,.,.,0,.,181063,170052,.,.,.,11011,181063,14977,.,.,.,.,.,14977,O
2017,20394,City of West Point - (MS),MS,Municipal,SERC,20.5,13.6,0,82929,0,.,0,0,0,0,0,82929,78537,0,0,0,4392,82929,9368,.,0,0,0,316,9684,O
2017,20397,City of West Point - (NE),NE,Municipal,MRO,11,9,53,52999,.,.,0,.,.,0,.,53052,49825,.,.,.,3227,53052,6398,.,.,.,.,.,6398,O
2017,20401,West River Electric Assn Inc,SD,Cooperative,MRO,64.1,62.1,.,305241,.,.,0,.,.,0,.,305241,287736,.,.,1205,16300,305241,35842,.,.,.,.,852,36694,O
2017,20404,AEP Texas North Company,OK,Investor Owned,TRE,.,.,923586,.,.,.,0,398264,398264,0,.,923586,.,923586,.,.,.,923586,0,175068.2,63599.5,-309,80763.2,7080.1,326202,O
2017,20413,Mountrail-Williams Elec Coop,ND,Cooperative,MRO,338.5,418.2,0,2880323,.,.,0,.,.,0,.,2880323,2803722,.,.,3720,72881,2880323,250547.2,.,.,.,.,.,250547.2,O
2017,20421,Western Minnesota Mun Pwr Agny,SD,Political Subdivision,MRO,544.5,509.4,1433620,.,.,.,0,.,.,0,.,1433620,.,1433620,.,.,.,1433620,.,.,83387,.,.,4998,88385,O
2017,20422,Whetstone Valley Elec Coop Inc,SD,Cooperative,MRO,16.2,22.9,.,99151,.,.,0,.,.,0,.,99151,93671,.,.,191,5289,99151,10254,.,.,.,.,91.1,10345.1,O
2017,20434,City of Westby,WI,Municipal,MISO,5.3,4.3,0,24938,0,0,.,0,0,.,0,24938,24725,0,0,0,213,24938,2603.2,.,.,.,.,11,2614.2,O
2017,20447,"Western Farmers Elec Coop, Inc",OK,Cooperative,SPP,1899,1927,4138413,8546304,.,.,0,.,.,0,-32046,12652671,.,12216034,.,.,436637,12652671,.,.,645235,-907,38024,15494,697846,O
2017,20455,Western Massachusetts Electric Company,MA,Investor Owned,NPCC,678,607,8185,1565167,.,.,0,4821980,4821980,0,.,1573352,1328510,244842,.,.,.,1573352,241957.2,148418.2,9139,-2998.4,99462.6,11560.7,507539.3,O
2017,20456,Twin Valleys Public Power Dist,NE,Political Subdivision,MRO,50,25,.,157720,.,.,0,.,.,0,.,157720,95721,52834,.,.,9165,157720,12921,.,3165,.,.,240,16326,O
2017,20472,"Wharton County Elec Coop, Inc",TX,Cooperative,TRE,47.7,44,.,232448,.,.,0,.,.,0,.,232448,221901,.,.,224,10323,232448,21235,.,.,.,.,252,21487,O
2017,20476,Western Coop Electric Assn Inc,KS,Cooperative,SPP,66.3,61,.,383365,.,.,0,.,.,0,.,383365,360736,.,.,.,22629,383365,36779.9,.,.,.,642.2,112.4,37534.5,O
2017,20477,City of Westerville - (OH),OH,Municipal,RFC,102.5,80.4,.,497048,.,.,0,.,.,0,-13182,483866,461124,.,4395,.,18347,483866,48142,.,.,.,.,319,48461,O
2017,20481,City of Westfield - (MA),MA,Municipal,NPCC,75.2,58.1,.,370768,.,.,0,.,.,0,.,370768,360621,.,.,1096,9051,370768,48636,.,.,-968,.,.,47668,O
2017,20509,Wheat Belt Public Power Dist,NE,Political Subdivision,MRO,52.4,19.8,.,162912,.,.,0,.,.,0,0,162912,152355,.,.,367,10190,162912,18701.3,.,.,.,.,85.8,18787.1,O
2017,20510,"Wheatland Electric Coop, Inc",KS,Cooperative,SPP,187.2,122.4,0,829031,.,.,0,.,.,0,.,829031,775814,15260,.,.,37957,829031,93589.5,.,1058.3,.,.,1925.1,96572.9,O
2017,20521,Wheeling Power Co,OH,Investor Owned,RFC,577,556,3843426,1287653,.,.,0,.,.,0,.,5131079,3916764,1098552,.,.,115763,5131079,269609,.,41562,.,5342,1255,317768,O
2017,20574,White River Valley El Coop Inc,MO,Cooperative,SERC,184.2,213.5,.,737841,.,.,0,.,.,0,.,737841,705081,.,.,2238,30522,737841,87461,.,.,.,.,1539,89000,O
2017,20576,"White River Electric Assn, Inc",CO,Cooperative,WECC,105.3,107.5,258,790362,.,.,0,.,.,0,.,790620,780808,.,.,1106,8706,790620,64660.5,.,.,.,.,66.4,64726.9,O
2017,20583,Whitehall Electric Utility,WI,Municipal,MISO,6.6,5.9,0,36930,0,0,.,0,0,.,0,36930,36152,0,0,39,739,36930,3649.8,.,.,.,.,46.8,3696.6,O
2017,20603,Northeastern Rural E M C,IN,Cooperative,RFC,314.3,294.5,.,1599245,0,.,0,.,.,0,.,1599245,1568663,.,1361,.,29221,1599245,100542,.,.,.,.,254,100796,O
2017,20639,"Wild Rice Electric Coop, Inc",MN,Cooperative,MRO,41.7,75.5,.,277094,.,.,0,.,.,0,.,277094,255067,.,.,459,21568,277094,31303.7,.,.,.,.,548.4,31852.1,O
2017,20659,"WGL Energy Services, Inc.",VA,Retail Power Marketer,,.,.,.,9967191,.,.,0,.,.,0,.,9967191,9967191,.,.,.,.,9967191,672181,.,.,.,.,.,672181,O
2017,20737,Willmar Municipal Utilities,MN,Municipal,MRO,59.2,44,29489,254347,.,.,0,.,.,0,.,283836,275185,.,2947,2960,2744,283836,28610,.,.,.,1614.5,370.3,30594.8,O
2017,20785,City of Wilson,NC,Municipal,SERC,244.9,210.1,.,1273189,.,.,0,.,.,0,.,1273189,1201775,25934,.,.,45480,1273189,118203.4,.,1948.6,.,.,42.1,120194.1,O
2017,20789,City of Wilton,IA,Municipal,MRO,6.8,4.5,52,26063,.,.,0,.,.,0,.,26115,23339,.,575,258,1943,26115,2484.8,.,.,.,.,270.9,2755.7,O
2017,20793,City of Winchester - (TN),TN,Municipal,SERC,37.5,32.9,0,179803,0,.,0,0,0,0,0,179803,172840,0,0,166,6797,179803,17420,.,0,0,0,350.7,17770.7,O
2017,20806,City of Windom,MN,Municipal,MRO,15.4,12.6,16,70549,.,.,0,.,.,0,.,70565,68262,.,.,182,2121,70565,6036.4,.,.,.,.,160.1,6196.5,O
2017,20813,City of Winfield - (KS),KS,Municipal,SPP,63.6,44.7,517,307642,.,.,0,.,.,0,.,308159,291868,.,.,.,16291,308159,27212,.,.,.,330.5,30,27572.5,O
2017,20823,Winner Municipal Utility,SD,Municipal,MRO,8.4,9.6,.,41260,.,.,0,.,.,0,.,41260,39102,.,.,.,2158,41260,4242.5,.,.,.,.,80.4,4322.9,O
2017,20824,Village of Winnetka - (IL),IL,Municipal,RFC,34.3,22,.,125840,.,.,0,.,.,0,.,125840,121837,.,2597,.,1406,125840,14173,.,.,.,.,.,14173,O
2017,20835,City of Winterset - (IA),IA,Municipal,MRO,12.5,7.8,106,50577,.,.,0,.,.,0,.,50683,47136,.,46,779,2722,50683,5307,.,.,.,.,.,5307,O
2017,20837,City of Winthrop - (MN),MN,Municipal,MRO,3.8,3.5,.,17865,.,.,0,.,.,0,.,17865,14305,.,.,.,3560,17865,1784,.,.,.,.,9,1793,O
2017,20841,"Wiregrass Electric Coop, Inc",AL,Cooperative,SERC,91.3,110.1,.,383215,.,.,0,.,.,0,.,383215,354556,.,.,773,27886,383215,46278,.,.,.,.,915,47193,O
2017,20845,Wolverine Power Marketing Coop,MI,Cooperative,RFC,193.5,175.2,.,1352195,.,.,0,.,.,0,-19202,1332993,1332993,.,.,.,.,1332993,74961.6,.,.,.,.,.,74961.6,O
2017,20847,Wisconsin Electric Power Co,WI,Investor Owned,RFC,5311,4240,25244017,10661370,.,.,0,.,.,0,.,35905387,24902091,10049659,.,57607,896030,35905387,2873626.3,0,364961.2,0,0,82831.4,3321418.9,O
2017,20856,Wisconsin Power & Light Co,WI,Investor Owned,MRO,2476,2100,9544235,4980927,.,.,0,.,.,0,.,14525162,10795717,3374421,.,4472,350552,14525162,1129152,.,166628,.,.,15626,1311406,O
2017,20858,WPPI Energy,WI,Municipal Mktg Authority,MISO,939.1,781.4,1472277,4736718,0,0,.,0,0,.,0,6208995,0,6206518,0,0,2477,6208995,.,.,466358.9,-671,4224.2,1390,471302.1,O
2017,20860,Wisconsin Public Service Corp,WI,Investor Owned,,2099,1788,10479257,4402693,.,.,0,.,.,0,.,14881950,10779183,3620670,.,73757,408340,14881950,985501.9,.,191484,11071.1,.,12167.5,1200224.5,O
2017,20862,Wisconsin Rapids W W & L Comm,WI,Municipal,MRO,51.2,45.9,.,265972,.,.,0,.,.,0,.,265972,255098,.,.,.,10874,265972,26414,.,.,.,.,369,26783,O
2017,20863,Wisconsin River Power Company,WI,Investor Owned,RFC,.,.,44527,.,.,.,0,.,.,0,.,44527,.,44527,.,.,.,44527,.,.,1096.5,.,.,7336.8,8433.3,O
2017,20885,Withlacoochee River Elec Coop,FL,Cooperative,FRCC,893.3,841.1,0,3991670,0,0,0,0,0,0,0,3991670,3835764,0,0,0,155906,3991670,408803.8,0,0,0,18237,.,427040.8,O
2017,20910,"Wolverine Pwr Supply Coop, Inc",MI,Cooperative,RFC,577.2,518.1,808300,5813473,.,.,0,8563,8563,0,.,6621773,.,6515103,.,838,105832,6621773,.,.,389573,.,43056.5,914.9,433544.4,O
2017,20913,Town of Wolfeboro,NH,Municipal,NPCC,13.3,14.5,.,71586,.,.,0,.,.,0,.,71586,67181,.,.,.,4405,71586,9558.8,.,.,12.3,.,171.6,9742.7,O
2017,20927,"Wood County Electric Coop, Inc",TX,Cooperative,SPP,151.6,196.3,.,647405,.,.,0,.,.,0,.,647405,606512,.,.,.,40893,647405,66178,.,.,.,861,901,67940,O
2017,20948,Wise Electric Coop Inc,TX,Cooperative,TRE,155,188,.,768743,.,.,0,.,.,0,.,768743,742359,.,.,.,26384,768743,59776,.,.,-983,.,815,59608,O
2017,20951,Woodbury County Rural E C A,IA,Cooperative,SPP,17.4,19.6,.,77465,.,.,0,.,.,0,.,77465,73124,.,.,187,4154,77465,9203.1,.,.,.,.,18.3,9221.4,O
2017,20963,Woodruff Electric Coop Corp,AR,Cooperative,SERC,146,74.8,.,409767,.,.,0,.,.,0,.,409767,368808,14179,.,1166,25614,409767,40332.8,.,1093.8,.,.,1144.7,42571.3,O
2017,20996,Wright-Hennepin Coop Elec Assn,MN,Cooperative,MRO,183.9,147.5,.,901765,.,.,0,.,.,0,.,901765,868989,.,.,1208,31568,901765,97030.7,.,.,.,.,805.6,97836.3,O
2017,20997,Yellowstone Valley Elec Co-op Inc.,MT,Cooperative,WECC,66.6,58.9,.,288992,.,.,0,.,.,0,.,288992,278951,.,.,709,9332,288992,34578,.,.,.,.,239,34817,O
2017,21002,York Electric Coop Inc,SC,Cooperative,SERC,259.6,222.7,.,1003178,.,.,0,.,.,0,.,1003178,959316,.,.,1618,42244,1003178,112082,.,.,.,.,-321,111761,O
2017,21013,City of Worthington - (MN),MN,Municipal,MRO,42.8,32.9,.,232202,.,.,0,.,.,0,-5390,226812,214039,4976,.,495,7302,226812,19751.9,.,447.6,.,.,1065.1,21264.6,O
2017,21015,City of Wrangell - (AK),AK,Municipal,AK,6.5,8.5,902,38284,.,.,0,.,.,0,.,39186,35323,.,.,722,3141,39186,4046,.,.,.,.,382,4428,O
2017,21048,Wyandotte Municipal Serv Comm,MI,Municipal,RFC,57.9,42.4,900,349113,.,.,0,.,.,0,.,350013,291363,40663,.,.,17987,350013,32378.2,.,1068.1,-524.9,.,.,32921.4,O
2017,21075,Y-W Electric Assn Inc,CO,Cooperative,WECC,128,33.7,.,356467,.,.,0,.,.,0,.,356467,332676,.,.,929,22862,356467,41622,.,.,.,.,1975,43597,O
2017,21079,Wyrulec Company,WY,Cooperative,WECC,37.1,24.9,.,182816,.,.,0,.,.,0,.,182816,177902,.,329,.,4585,182816,20760.9,.,.,.,.,17.7,20778.6,O
2017,21081,Yampa Valley Electric Assn Inc,CO,Cooperative,WECC,67.2,102.5,.,586129,0,0,0,0,0,0,.,586129,563558,.,.,.,22571,586129,55713.6,.,.,.,.,.,55713.6,O
2017,21093,3 Phases Renewables Inc,CA,Retail Power Marketer,WECC,70.4,87.2,.,501636,.,.,0,.,.,0,.,501636,478488,.,.,.,23148,501636,29979,.,.,.,.,.,29979,O
2017,21095,Public Serv Comm of Yazoo City,MS,Municipal,SERC,27,18.2,299,116966,.,.,0,.,.,0,.,117265,99552,299,2451,2765,12198,117265,10289.4,.,23.7,.,.,249.2,10562.3,O
2017,21101,Village of Yellow Springs - (OH),OH,Municipal,RFC,7.4,6.1,.,32401,.,.,0,.,.,0,.,32401,32401,.,.,.,.,32401,3812,.,.,.,.,.,3812,O
2017,21111,Perennial Public Power Dist,NE,Political Subdivision,SPP,96.6,47,.,312653,.,.,0,.,.,0,.,312653,301143,.,.,.,11510,312653,26988,.,.,.,.,116,27104,O
2017,21114,Yazoo Valley Elec Power Assn,MS,Cooperative,SERC,108,112,.,558598,0,0,0,0,0,0,.,558598,545586,0,0,708,12304,558598,48573,0,0,0,0,702,49275,O
2017,21140,Yuba County Water Agency,CA,Political Subdivision,WECC,.,.,2070774,0,0,0,0,0,0,0,0,2070774,.,2070774,0,0,0,2070774,0,0,68676,0,0,5950,74626,O
2017,21158,City of Zeeland - (MI),MI,Municipal,RFC,78.3,57.8,2089,404395,.,.,0,.,.,0,.,406484,384535,.,.,583,21366,406484,28678,.,.,.,.,128,28806,O
2017,21244,"Southside Electric Coop, Inc",VA,Cooperative,SERC,206.9,251.8,.,943868,.,.,0,.,.,0,.,943868,884128,.,.,2197,57543,943868,107745,.,.,.,.,.,107745,O
2017,21249,"HQ Energy Services (US), Inc",CT,Wholesale Power Marketer,NPCC,.,.,.,28844284,.,.,0,571307,571307,0,.,28844284,.,28844256,.,.,28,28844284,.,.,832709.3,.,.,.,832709.3,O
2017,21258,"Constellation Energy Services NY, Inc.",NY,Retail Power Marketer,,.,.,0,1087606,.,.,0,.,.,0,.,1087606,1087606,.,.,.,.,1087606,58495.9,0,0,0,0,0,58495.9,O
2017,21352,Municipal Energy Agency of NE,NE,Political Subdivision,MRO,434,374,629733,1758826,.,.,0,.,.,0,.,2388559,.,2276207,.,.,112352,2388559,.,.,127268,.,.,751,128019,O
2017,21513,"Fergus Electric Coop, Inc",MT,Cooperative,WECC,38.1,43.2,.,233744,.,.,0,.,.,0,.,233744,226733,.,.,.,7011,233744,22617,.,.,.,.,.,22617,O
2017,21526,City of Laurens - (SC),SC,Municipal,SERC,25,20.7,.,111098,.,.,0,.,.,0,.,111098,105909,.,.,.,5189,111098,13368,.,.,.,.,1121,14489,O
2017,21538,"Mohave Electric Cooperative, Inc",AZ,Cooperative,WECC,202.6,91.8,.,763660,.,.,0,.,.,0,.,763660,689996,45732,.,813,27119,763660,72225.2,.,1662.8,.,836.4,.,74724.4,O
2017,21554,Seminole Electric Cooperative Inc,FL,Cooperative,FRCC,3022,2936,11011264,3580026,70258,92833,-22575,7487,7448,39,.,14568754,.,14356111,.,.,212643,14568754,.,.,1060381,.,11,6946,1067338,O
2017,21567,"Washington-St Tammany E C, Inc",LA,Cooperative,SERC,234,306,.,1029251,.,.,0,.,.,0,.,1029251,962794,.,.,.,66457,1029251,91108.5,.,.,.,.,2430.8,93539.3,O
2017,21632,EnergyUnited Elec Member Corp,NC,Cooperative,SERC,587.2,674,.,2686399,.,.,0,.,.,0,.,2686399,2517130,.,2198,.,167071,2686399,249417,.,.,.,.,14179,263596,O
2017,21704,MSR Public Power Agency,CA,Political Subdivision,WECC,.,.,1076529,587125,121298,121298,0,.,.,0,.,1663654,.,1663654,.,.,.,1663654,.,.,126983,.,.,.,126983,O
2017,21795,"Constellation Energy Services, Inc.",WI,Retail Power Marketer,,.,.,.,8812086,.,.,0,.,.,0,.,8812086,8684423,127663,.,.,.,8812086,563423.6,.,6068.4,.,.,.,569492,O
2017,22053,Kentucky Power Co,OH,Investor Owned,RFC,1005,1214,4407133,3080016,.,.,0,35247,35247,0,.,7487149,5590206,1516154,.,.,380789,7487149,542148.8,0,56844.5,-1648.9,26409.9,28802.3,652556.6,O
2017,22056,Smarr EMC,GA,Cooperative,SERC,.,.,495444,.,.,.,0,.,.,0,.,495444,.,495444,.,.,.,495444,.,.,21353,.,.,.,21353,O
2017,22500,Westar Energy Inc,KS,Investor Owned,SPP,2653,1827,12569839,6407927,.,.,0,1428859,1428859,0,.,18977766,9609360,9181302,.,14454,172650,18977766,1030671.3,.,303307.8,-1716.7,142462.7,8346,1483071.1,O
2017,22646,"United Electric Coop, Inc - (MO)",MO,Cooperative,SERC,36,38,.,163661,.,.,0,.,.,0,.,163661,148628,.,.,623,14410,163661,23137,.,.,.,.,.,23137,O
2017,22690,Roosevelt County Elec Coop Inc,NM,Cooperative,SPP,26.2,22.7,.,151500,.,.,0,.,.,0,.,151500,139793,.,.,.,11707,151500,15476,.,.,.,.,763,16239,O
2017,22814,Raft River Rural Elec Coop Inc,ID,Cooperative,WECC,81,29,.,294578,.,.,0,.,.,0,.,294578,277524,.,.,390,16664,294578,16535,.,.,.,.,494,17029,O
2017,22815,Delta Electric Power Assn,MS,Cooperative,SERC,133.5,78.9,0,524299,.,.,0,.,.,0,.,524299,479049,.,.,995,44255,524299,56848.7,.,.,.,.,.,56848.7,O
2017,22822,Clark County Rural E M C - (IN),IN,Cooperative,RFC,114.2,106.1,.,481551,.,.,0,.,.,0,.,481551,459055,.,.,641,21855,481551,54988,.,.,.,.,1308.6,56296.6,O
2017,23326,"Sierra Electric Coop, Inc",NM,Cooperative,WECC,18,12,52,65439,.,.,0,.,.,0,.,65491,37662,24161,98,.,3570,65491,6680,.,1912,.,.,.,8592,O
2017,23586,"Vigilante Electric Coop, Inc",MT,Cooperative,,43.9,32.2,.,185552,.,.,0,33600,32941,659,.,186211,170316,.,111,.,15784,186211,13317.1,.,.,.,.,142.8,13459.9,O
2017,23826,Bluestem Electric Coop Inc,KS,Cooperative,SPP,31.2,22.1,56,108593,.,.,0,.,.,0,.,108649,101084,.,.,162,7403,108649,16508.3,.,.,.,.,120.8,16629.1,O
2017,24211,Tucson Electric Power Co,AZ,Investor Owned,WECC,2406,1775,10850165,3370280,95337,51495,43842,7461555,7461555,0,0,14264287,8925932,4516787,.,13748,807820,14264287,961831.7,.,144359.2,.,30071.6,204361.7,1340624.2,O
2017,24431,Utah Municipal Power Agency,UT,Municipal Mktg Authority,WECC,277.4,179.2,375973,1129643,.,.,0,.,.,0,.,1505616,.,1444623,.,.,60993,1505616,.,.,85384.6,.,.,656.7,86041.3,O
2017,24558,City of Escanaba,MI,Municipal,MRO,26.2,23.4,.,137824,.,.,0,.,.,0,.,137824,134420,.,.,.,3404,137824,12619,.,.,.,.,383,13002,O
2017,24590,Unitil Energy Systems,NH,Investor Owned,NPCC,265,219,.,706433,.,.,0,158839,158839,0,.,706433,623708,21885,.,1195,59645,706433,102197,34770,848,3275,.,2104,143194,O
2017,24753,Boone County Rural EMC,IN,Cooperative,RFC,72.3,69.4,.,358037,.,.,0,.,.,0,.,358037,343965,.,.,455,13617,358037,42439,.,.,.,.,536,42975,O
2017,24889,Brunswick Electric Member Corp,NC,Cooperative,SERC,345.6,453.1,.,1401885,.,.,0,.,.,0,.,1401885,1328155,.,.,2688,71042,1401885,161924,.,.,.,.,.,161924,O
2017,24949,Cass County Electric Coop Inc,ND,Cooperative,MRO,232.1,258.1,.,1246549,.,.,0,.,.,0,.,1246549,1209131,.,.,2651,34767,1246549,128314,.,.,.,.,397,128711,O
2017,25060,Wellton-Mohawk Irr & Drain Dist,AZ,Political Subdivision,WECC,17,11.5,.,74167,.,.,0,.,.,0,-1025,73142,68847,.,.,.,4295,73142,7607,.,.,.,.,.,7607,O
2017,25177,Dakota Electric Association,MN,Cooperative,MRO,410.2,285.4,.,1840404,.,.,0,.,.,0,.,1840404,1820489,.,.,2065,17850,1840404,199383,.,.,.,.,1844,201227,O
2017,25251,"Entergy Power, LLC",AR,Investor Owned,SERC,.,.,639313,.,.,.,0,.,.,0,.,639313,.,639313,.,.,.,639313,.,.,18244,.,.,.,18244,O
2017,25262,"DTE Energy Trading, Inc",MI,Wholesale Power Marketer,RFC,.,.,.,600861,.,.,0,.,.,0,-127237,473624,.,473624,.,.,.,473624,.,.,368606,.,.,.,368606,O
2017,25295,Western Indiana Energy REMC,IN,Cooperative,RFC,133.8,129.6,.,650231,.,.,0,.,.,0,.,650231,630442,.,.,835,18954,650231,63985.8,.,.,.,.,274.3,64260.1,O
2017,25866,Ak-Chin Electric Utility Authority,AZ,State,WECC,8.2,6.1,.,43963,.,.,0,.,.,0,.,43963,37027,.,.,.,6936,43963,3042.3,.,.,.,.,3042.3,6084.6,O
2017,26218,Little Ocmulgee El Member Corp,GA,Cooperative,SERC,47.4,48.1,.,191639,.,.,0,.,.,0,.,191639,179746,.,.,.,11893,191639,22013.1,.,.,.,.,220,22233.1,O
2017,26253,Louisiana Energy & Power Authority,LA,Political Subdivision,SPP,206.3,168,507919,1131075,.,.,0,.,.,0,.,1638994,.,1635095,.,.,3899,1638994,.,.,86743.1,.,.,113.4,86856.5,O
2017,26510,Granite State Electric Co,NH,Investor Owned,NPCC,181.3,150.4,.,446719,.,.,0,.,.,0,.,446719,421595,1023,.,541,23560,446719,64226.6,20965.9,150,7458.1,.,2764.1,95564.7,O
2017,26616,North Slope Borough Power & Light,AK,Municipal,AK,1.5,1.2,35040,0,0,0,0,0,0,0,.,35040,31543,0,.,2294,1203,35040,8287.8,0,0,0,0,0,8287.8,O
2017,26751,"National Grid Generation, LLC",NY,Investor Owned,NPCC,2632,1639,3213471,.,.,.,0,.,.,0,.,3213471,.,3213471,.,.,.,3213471,.,.,446216,.,.,2551,448767,O
2017,26765,Pella Cooperative Elec Assn,IA,Cooperative,MRO,13,11,.,56909,.,.,0,.,.,0,.,56909,53649,.,.,137,3123,56909,6906.6,.,.,.,.,15.3,6921.9,O
2017,26916,"Ravalli County Elec Coop, Inc",MT,Cooperative,WECC,28.9,41.4,0,169668,0,0,0,0,0,0,0,169668,159312,0,0,330,10026,169668,14986.5,0,0,0,0,88,15074.5,O
