|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership Type|,|Utility Characteristics..NERC Region|,|Demand.(Megawatts).Summer Peak Demand|,|Demand.(Megawatts).Winter Peak Demand|,|Energy Sources (Megawatthours).(Megawatts).Net Generation|,|Energy Sources (Megawatthours).(Megawatts).Wholesale Power Purchases|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Received|,|Energy Sources (Megawatthours).Power Exchanged.Exchange Energy Delivered|,|Energy Sources (Megawatthours).Power Exchanged.Net Power Exchanged|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Received|,|Energy Sources (Megawatthours).Wheeled Power.Wheeled Power Delivered|,|Energy Sources (Megawatthours).Wheeled Power.Net Wheeled Power|,|Energy Sources (Megawatthours).Wheeled Power.Transmission by Other Losses|,|Energy Sources (Megawatthours).Wheeled Power.Total Sources|,|Disposition.(Megawatthours).Sales to Ultimate Customers|,|Disposition.(Megawatthours).Sales for Resale|,|Disposition.(Megawatthours).Furnished without Charge|,|Disposition.(Megawatthours).Consumed by Respondent without Charge|,|Disposition.(Megawatthours).Total Energy Losses|,|Disposition.(Megawatthours).Total Disposition|,|Electric Revenues.(Thousands Dollars).From Retail Sales|,|Electric Revenues.(Thousands Dollars).From Delivery Customers|,|Electric Revenues.(Thousands Dollars).From Sales for Resale|,|Electric Revenues.(Thousands Dollars).From Credits or Adjustments|,|Electric Revenues.(Thousands Dollars).From Transmission|,|Electric Revenues.(Thousands Dollars).From Other|,|Electric Revenues.(Thousands Dollars).Total|,|.."Data Type O = Observed I = Imputed"|
2015,12990,Consolidated Electric Coop Inc,OH,Cooperative,RFC,67.2,67.2,.,370769,.,.,0,.,.,0,.,370769,353799,.,.,547,16423,370769,41627,.,.,.,.,2174,43801,O
2015,13026,City of Moultrie - (GA),GA,Municipal,SERC,42.9,44.3,.,209943,.,.,0,.,.,0,.,209943,187626,.,1976,.,20341,209943,23150.7,.,.,.,.,3360.9,26511.6,O
2015,13027,"Mountain Electric Coop, Inc",TN,Cooperative,SERC,83.7,182.1,0,610957,0,.,0,0,0,0,0,610957,582643,0,0,814,27500,610957,57231,.,0,0,0,1592,30418,O
2015,13029,City of Moundridge - (KS),KS,Municipal,SPP,7,4.5,.,28915,.,.,0,.,.,0,.,28915,27219,.,289,.,1407,28915,2693.7,.,.,.,.,.,2693.7,O
2015,13032,Mt Carmel Public Utility Co,IL,Investor Owned,SERC,25.1,19.7,.,107817,.,.,0,.,.,0,.,107817,96330,3572,275,474,7166,107817,11352.3,.,231.3,.,.,38.2,11621.8,O
2015,13036,Village of Mt. Horeb - (WI),WI,Municipal,MISO,11.9,10.9,0,53591,0,0,.,0,0,.,.,53591,52433,567,0,21,570,53591,6148.3,.,58.4,0,0,62.8,6269.5,O
2015,13038,City of Mt Pleasant - (IA),IA,Municipal,MRO,20.5,13,136,78091,.,.,0,.,.,0,.,78227,69620,62,2322,4064,2159,78227,8376.2,0,1.8,0,0,174.4,8552.4,O
2015,13039,City of Mt Pleasant - (TN),TN,Municipal,SERC,22.6,25.8,0,117801,0,.,0,0,0,0,0,117801,112387,0,0,0,5414,117801,11730,.,0,0,0,236,11966,O
2015,13040,City of Mount Vernon - (MO),MO,Municipal,SPP,15.4,12.5,.,73314,.,.,0,.,.,0,.,73314,69200,.,.,2868,1246,73314,6976,.,.,.,.,.,6976,O
2015,13050,"Mountain Parks Electric, Inc",CO,Cooperative,WECC,32.6,63.1,.,287216,.,.,0,.,.,0,.,287216,270880,984,.,1359,13993,287216,33229.9,.,71.3,.,.,500,33801.2,O
2015,13058,"Mountain View Elec Assn, Inc",CO,Cooperative,WECC,136,155,.,821302,.,.,0,.,.,0,.,821302,794719,0,.,2104,24479,821302,97993.7,.,0,.,.,721.6,98715.3,O
2015,13073,"Mt Wheeler Power, Inc",NV,Cooperative,WECC,79.9,75,.,545038,.,.,0,.,.,0,.,545038,525575,.,663,.,18800,545038,33370.9,.,.,.,.,.,33370.9,O
2015,13095,City of Mulvane - (KS),KS,Municipal,SPP,12,6.3,.,42807,.,.,0,.,.,0,.,42807,38138,.,.,.,4669,42807,4596,.,.,.,.,.,4596,O
2015,13100,Municipal Electric Authority,GA,Municipal Mktg Authority,SERC,1999,1929,12906808,656599,.,.,0,680238,654885,25353,.,13588760,.,13560515,.,2892,25353,13588760,.,.,780840,8181,7007,.,796028,O
2015,13119,City of Murfreesboro,TN,Municipal,SERC,357.8,407.9,0,1753370,0,.,0,0,0,0,0,1753370,1713464,0,0,1602,38304,1753370,162603,.,0,0,0,3646,166249,O
2015,13137,City of Murray - (UT),UT,Municipal,WECC,107,77,15004,416678,.,.,0,.,.,0,.,431682,415510,.,5574,.,10598,431682,34561.7,.,.,.,.,.,34561.7,O
2015,13138,City of Murray - (KY),KY,Municipal,SERC,63.7,47.9,0,317745,0,.,0,0,0,0,0,317745,308881,0,0,722,8142,317745,28202,.,0,0,0,880,29082,O
2015,13143,Board of Water Electric & Communications,IA,Municipal,MRO,137.5,119.6,874376,876749,.,.,0,.,.,0,.,1751125,840705,874376,5187,3323,27534,1751125,53007.6,.,24271.3,.,25.6,11574.6,88879.1,O
2015,13144,City of Muscle Shoals,AL,Municipal,SERC,67.8,66,0,315450,0,.,0,0,0,0,0,315450,304421,0,0,321,10708,315450,28327,.,0,0,0,427,28754,O
2015,13145,Village of Muscoda - (WI),WI,Municipal,MISO,10.2,9.5,0,59303,0,0,.,0,0,.,.,59303,58232,0,0,0,1071,59303,5249.9,.,0,0,0,17,5266.9,O
2015,13190,"N W Electric Power Coop, Inc",MO,Cooperative,SERC,378,402,.,1731015,.,.,0,.,.,0,.,1731015,.,1729889,.,1126,.,1731015,.,.,98984.1,.,0.1,1764,100748.2,O
2015,13196,Northern Plains Electric Coop,ND,Cooperative,MRO,65,92,.,459913,.,.,0,.,.,0,.,459913,435728,7705,.,954,15526,459913,39416,.,515,.,.,303,40234,O
2015,13206,Nantucket Electric Co,MA,Investor Owned,NPCC,46,30,.,139815,.,.,0,.,.,0,.,139815,128091,.,.,474,11250,139815,28259.8,3101,0,2164.8,2719.8,.,36245.4,O
2015,13208,City of Naperville - (IL),IL,Municipal,RFC,322.8,233.8,.,1422142,.,.,0,.,.,0,.,1422142,1342542,21838,10052,.,47710,1422142,136448.4,.,1650,.,.,1530.5,139628.9,O
2015,13209,City of Napoleon - (OH),OH,Municipal,RFC,31.6,26,.,166418,.,.,0,.,.,0,.,166418,155610,.,.,.,10808,166418,15431.6,.,.,.,.,418.3,15849.9,O
2015,13214,The Narragansett Electric Co,RI,Investor Owned,NPCC,1737.8,1274.4,.,4990782,.,.,0,.,.,0,.,4990782,4492267,.,.,12012,486503,4990782,836498.8,178386.2,.,-147775,158608,.,1025718,O
2015,13216,Nashville Electric Service,TN,Municipal,SERC,2417.9,2566.5,0,12217218,0,.,0,0,0,0,0,12217218,11923884,0,0,25166,268168,12217218,1224163,.,0,0,0,17806,1241969,O
2015,13227,Natchez Trace Elec Power Assn,MS,Cooperative,SERC,74.8,78.1,0,340922,0,.,0,0,0,0,0,340922,315869,0,0,338,24715,340922,34196,.,0,0,0,799,34995,O
2015,13228,City of Natchitoches,LA,Municipal,SPP,67,45,.,302568,.,.,0,.,.,0,.,302568,287568,.,.,.,15000,302568,22589,.,.,.,.,.,22589,O
2015,13233,City of Neligh - (NE),NE,Municipal,MRO,1.9,2.3,76,20060,.,.,0,.,.,0,.,20136,19776,.,.,.,360,20136,1793,.,.,.,.,.,1793,O
2015,13292,Norris Electric Coop,IL,Cooperative,RFC,80.1,76.6,.,374879,.,.,0,.,.,0,.,374879,352782,.,.,462,21635,374879,43384.7,.,.,.,.,109,43493.7,O
2015,13314,Navajo Tribal Utility Authority,AZ,State,WECC,110.9,128.5,.,694785,.,.,0,.,.,0,.,694785,631646,.,.,.,63139,694785,75266,.,.,.,.,7415,82681,O
2015,13318,"Navopache Electric Coop, Inc",AZ,Cooperative,WECC,70.5,72.8,.,410135,.,.,0,.,.,0,.,410135,389315,.,.,.,20820,410135,54222,.,.,.,.,914835,969057,O
2015,13332,"Navarro County Elec Coop, Inc",TX,Cooperative,TRE,102,132,.,513632,.,.,0,.,.,0,.,513632,494387,.,.,.,19245,513632,40829,.,.,.,.,594,41423,O
2015,13334,City of Nebraska City,NE,Municipal,MRO,34.7,27.4,-2265,174683,.,.,0,.,.,0,-385,172033,150041,10194,1392,3361,7045,172033,14720.5,.,167.6,.,.,257.6,15145.7,O
2015,13337,Nebraska Public Power District,NE,Political Subdivision,MRO,2695,2151,17089062,4548469,.,.,0,.,.,0,.,21637531,3133580,17857303,.,8083,638565,21637531,249339,.,774386,-23662,47027,13703,1060793,O
2015,13352,City of Negaunee,MI,Municipal,MISO,4.1,4.3,0,23882,0,0,.,0,0,.,.,23882,21795,0,0,0,2087,23882,3310.8,.,0,0,0,123.8,3434.6,O
2015,13355,New England Hydro-Tran Elec Co,MA,Investor Owned,NPCC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3538.9,23647.9,.,27186.8,O
2015,13356,New England Hydro-Trans Corp,NH,Investor Owned,NPCC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1341,19629,.,20970,O
2015,13374,"Constellation NewEnergy, Inc",MA,Retail Power Marketer,NPCC,.,.,.,102842782,.,.,0,.,.,0,.,102842782,98588887,4253895,.,.,.,102842782,6436487.1,.,128403,.,.,.,6564890.1,O
2015,13380,City of Neodesha - (KS),KS,Municipal,SPP,10.5,9.1,.,42683,.,.,0,.,.,0,.,42683,39096,.,.,.,3587,42683,3027,.,.,.,.,.,3027,O
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Cooperative,SPP,11.7,10.4,.,51589,.,.,0,.,.,0,-387,51202,44199,3323,.,63,3617,51202,5905.7,.,247.5,.,.,12.2,6165.4,O
2015,13402,Nevada Irrigation District,CA,Political Subdivision,WECC,84,84,128243,.,.,.,0,.,.,0,.,128243,.,128243,.,.,.,128243,.,.,20762.8,.,.,.,20762.8,O
2015,13407,Nevada Power Co,NV,Investor Owned,WECC,5864,2919,18743765,7247857,.,.,0,2474816,2474816,0,.,25991622,21665971,3815650,.,20400,489601,25991622,2333329,2769,93218.6,-8957.3,38907.5,22896.8,2482163.6,O
2015,13412,City of New Albany - (MS),MS,Municipal,SERC,75.6,60.3,0,346416,0,.,0,0,0,0,0,346416,325796,0,0,157,20463,346416,29100,.,0,0,0,844,29944,O
2015,13416,City of New Bern - (NC),NC,Municipal,SERC,102.7,127.8,.,472020,.,.,0,.,.,0,.,472020,457517,314,.,.,14189,472020,55279,.,38,.,.,4679,59996,O
2015,13418,City of New Braunfels - (TX),TX,Municipal,TRE,279.4,262.1,.,1542953,.,.,0,.,.,0,.,1542953,1473888,.,1985,.,67080,1542953,101094.6,.,.,.,1973,4321,107388.6,O
2015,13424,New Castle Municipal Serv Comm,DE,Municipal,RFC,17.9,13.7,.,80196,.,.,0,.,.,0,.,80196,77662,.,1402,.,1132,80196,9564,.,.,.,.,.,9564,O
2015,13433,New England Power Company,NY,Investor Owned,NPCC,.,.,.,566430,.,.,0,37091509,37091509,0,.,566430,.,566430,.,.,.,566430,.,.,24144.4,.,379462.7,47606.9,451214,O
2015,13437,City of Newbern,TN,Municipal,SERC,24.5,20.9,0,128289,0,.,0,0,0,0,0,128289,126378,0,0,0,1911,128289,9034,.,0,0,0,191,9225,O
2015,13438,Village of New Glarus - (WI),WI,Municipal,MISO,5.1,3.7,0,23130,0,0,.,0,0,.,.,23130,22383,0,0,0,747,23130,2593.1,.,0,0,0,21.3,2614.4,O
2015,13441,New Hampshire Elec Coop Inc,NH,Cooperative,NPCC,143.3,171.7,0,705119,0,0,0,0,0,0,.,705119,655539,0,0,2053,47527,705119,127756.1,7826.7,0,0,0,4208,139790.8,O
2015,13444,City of New Hampton - (IA),IA,Municipal,MRO,13,9,374,59177,.,.,0,.,.,0,.,59551,54836,.,392,.,4323,59551,4431,.,.,.,.,300,4731,O
2015,13448,City of New Holstein - (WI),WI,Municipal,MISO,8.8,8.4,0,44443,0,0,.,0,0,.,.,44443,42609,0,0,0,1834,44443,5032.7,.,0,0,0,36.5,5069.2,O
2015,13467,New London Electric&Water Util,WI,Municipal,MISO,30.8,25,0,175505,0,0,.,0,0,.,.,175505,171011,0,0,907,3587,175505,15683.2,.,0,0,0,145.6,15828.8,O
2015,13478,Entergy New Orleans Inc,LA,Investor Owned,SERC,939,1069,1741898,5470915,.,.,0,.,.,0,.,7212813,5549124,1589502,.,4409,69778,7212813,470274.5,.,63496.1,.,9369.8,5731.3,548871.7,O
2015,13480,New Prague Utilities Comm,MN,Municipal,MRO,12.9,10.4,32,67274,.,.,0,.,.,0,.,67306,65385,.,.,.,1921,67306,6440,.,.,.,.,.,6440,O
2015,13481,City of New Richmond,WI,Municipal,MISO,19,15.3,0,92475,0,0,.,0,0,.,.,92475,89690,0,0,0,2785,92475,9643.2,.,0,0,0,39.8,9683,O
2015,13482,New River Light & Power Co,NC,State,SERC,38.3,54.5,.,212916,.,.,0,.,.,0,.,212916,208074,.,.,300,4542,212916,18260.1,.,.,.,.,.,18260.1,O
2015,13485,New Smyrna Beach City of,FL,Municipal,FRCC,94,101,1,433752,.,.,0,.,.,0,.,433753,403436,.,.,.,30317,433753,43170,.,.,-228,.,.,42942,O
2015,13488,New Ulm Public Utilities Comm,MN,Municipal,MRO,42.3,30.9,3607,198388,.,.,0,.,.,0,.,201995,191207,1013,1855,837,7083,201995,21748,0,12,.,.,1004,22764,O
2015,13511,New York State Elec & Gas Corp,NY,Investor Owned,NPCC,2876.8,2792.6,216897,9234464,.,.,0,.,.,0,.,9451361,6748513,2151930,.,34809,516109,9451361,789556,291363.4,80069.9,.,56952.9,281126.4,1499068.6,O
2015,13519,City of Newark - (DE),DE,Municipal,RFC,89.5,63.4,307,445017,.,.,0,.,.,0,.,445324,416744,.,295,7681,20604,445324,51433,.,.,.,225,.,51658,O
2015,13520,"New-Mac Electric Coop, Inc",MO,Cooperative,SERC,82.7,93.1,.,402736,.,.,0,.,.,0,.,402736,382175,.,.,520,20041,402736,38537,.,.,.,.,436,38973,O
2015,13523,City of Newberry - (SC),SC,Municipal,SERC,43.3,36.6,.,225356,.,.,0,.,.,0,.,225356,214118,.,.,.,11238,225356,25367.5,.,.,.,.,317,25684.5,O
2015,13524,"Newberry Electric Coop, Inc",SC,Cooperative,SERC,64.2,75.2,.,299734,.,.,0,.,.,0,.,299734,288727,.,.,1087,9920,299734,33367,.,.,.,.,145,33512,O
2015,13539,New York Mun Power Agency,NY,Municipal Mktg Authority,NPCC,394.9,640.8,.,402948,.,.,0,.,.,0,.,402948,.,402948,.,.,.,402948,.,.,25637,.,.,.,25637,O
2015,13547,"Newnan Wtr, Sewer & Light Comm",GA,Municipal,SERC,70.6,95,.,329905,.,.,0,.,.,0,.,329905,322601,.,.,.,7304,329905,34195,.,.,.,.,.,34195,O
2015,13550,City of Newport,TN,Municipal,SERC,97.4,148.5,0,567092,0,.,0,0,0,0,0,567092,557206,0,0,0,9886,567092,51044,.,0,0,0,1489,52533,O
2015,13561,City of Newton - (NC),NC,Municipal,SERC,30.2,29.4,0,152888,.,.,0,.,.,0,.,152888,146393,.,.,.,6495,152888,14677.7,.,.,.,.,.,14677.7,O
2015,13570,Ninnescah Rural E C A Inc,KS,Cooperative,SPP,38,20,.,129084,.,.,0,.,.,0,.,129084,122974,.,.,140,5970,129084,13842,.,.,.,25,.,13867,O
2015,13573,Niagara Mohawk Power Corp.,NY,Investor Owned,NPCC,6595,5860,.,13874985,.,.,0,3239082,3239082,0,.,13874985,13042081,427313,.,21378,384213,13874985,1598810,659514.1,14544.1,50071.8,217683.4,-49057.6,2491565.8,O
2015,13577,City of Nicholasville - (KY),KY,Municipal,RFC,37,46,.,215597,.,.,0,.,.,0,.,215597,201290,.,3527,.,10780,215597,15332,.,.,.,.,363,15695,O
2015,13602,City of Niles - (OH),OH,Municipal,RFC,61,37,.,285830,.,.,0,.,.,0,.,285830,255465,.,4578,1139,24648,285830,20696,.,.,.,.,.,20696,O
2015,13604,City of Niles - (MI),MI,Municipal,RFC,25.5,21.3,.,131486,.,.,0,.,.,0,.,131486,127092,.,.,.,4394,131486,13237,.,.,.,.,624,13861,O
2015,13610,Niobrara Valley El Member Corp,NE,Cooperative,MRO,49.6,17.8,.,127049,.,.,0,.,.,0,.,127049,114959,.,.,140,11950,127049,13475,.,.,.,.,78.8,13553.8,O
2015,13630,North Carolina Mun Power Agny #1,NC,Municipal Mktg Authority,SERC,1075,968,7000162,262074,.,.,0,.,.,0,.,7262236,.,7067955,.,.,194281,7262236,.,.,529469,.,.,18281,547750,O
2015,13640,Northern Virginia Elec Coop,VA,Cooperative,SERC,942.2,840.1,.,4371143,.,.,0,.,.,0,.,4371143,4218150,.,.,5208,147785,4371143,463563,0,.,0,0,4728,468291,O
2015,13642,Nome Joint Utility Systems,AK,Municipal,AK,4.3,5,30608,.,.,.,0,.,.,0,.,30608,29272,.,.,.,1336,30608,11292,.,.,.,.,.,11292,O
2015,13646,City of Norcross- (GA),GA,Municipal,SERC,24.5,18.5,.,106233,.,.,0,2719,.,2719,.,108952,104421,.,969,.,3562,108952,13355,.,.,0,.,.,13355,O
2015,13647,Noble County R E M C,IN,Cooperative,RFC,41.4,43.2,.,223147,.,.,0,.,.,0,.,223147,213827,.,.,.,9320,223147,24147.6,.,.,.,.,169.2,24316.8,O
2015,13651,Nolin Rural Electric Coop Corp,KY,Cooperative,RFC,152.4,222.5,.,795034,.,.,0,.,.,0,.,795034,764364,.,1035,.,29635,795034,68416,.,.,.,.,7878,76294,O
2015,13664,Norris Public Power District,NE,Political Subdivision,MRO,158.2,149.7,0,849158,0,0,0,145592,143062,2530,0,851688,767318,48882,.,.,35488,851688,64043.9,.,3516.6,.,.,994.7,68555.2,O
2015,13669,North Alabama Electric Coop,AL,Cooperative,SERC,72,111.2,0,340410,0,.,0,0,0,0,0,340410,317566,0,0,351,22493,340410,34261,.,0,0,0,1094,35355,O
2015,13670,"Northeast Texas Elec Coop, Inc",TX,Cooperative,SPP,743,857,1647642,1864010,.,.,0,.,.,0,.,3511652,.,3288079,.,.,223573,3511652,.,.,220051.6,.,.,27720,247771.6,O
2015,13675,Nishnabotna Valley R E C,IA,Cooperative,MRO,26.9,33.2,.,178409,.,.,0,.,.,0,.,178409,172972,.,.,.,5437,178409,16132.2,.,.,.,.,27.5,16159.7,O
2015,13676,"North Arkansas Elec Coop, Inc",AR,Cooperative,SPP,137.2,181.8,.,634788,.,.,0,.,.,0,.,634788,590211,.,1298,.,43279,634788,62623.9,.,.,.,.,1001.2,63625.1,O
2015,13679,Town of North Attleborough - (MA),MA,Municipal,NPCC,53.6,43.3,.,237336,.,.,0,.,.,0,.,237336,229901,.,.,7435,.,237336,35640,.,.,-6601,.,34,29073,O
2015,13683,North Carolina El Member Corp,NC,Cooperative,SERC,3152,4082,5881057,10793455,2911486,2829957,81529,.,.,0,.,16756041,.,16423516,.,.,332525,16756041,.,.,1064860,.,.,956,1065816,O
2015,13684,Nobles Cooperative Electric,MN,Cooperative,MRO,24.7,26.7,7565,177650,.,.,0,.,.,0,.,185215,174566,2247,.,289,8113,185215,17232.3,.,205.2,.,.,-412.2,17025.3,O
2015,13687,North Carolina Eastern M P A,NC,Municipal Mktg Authority,SERC,1335.9,1359.1,3026997,4627713,.,.,0,.,.,0,.,7654710,.,7490016,.,.,164694,7654710,.,.,616788,.,.,9514,626302,O
2015,13690,North Central MO Elec Coop Inc,MO,Cooperative,SERC,40,35,.,191113,.,.,0,.,.,0,.,191113,163709,23442,.,187,3775,191113,14323,.,1507,.,.,73,15903,O
2015,13693,"North Central Elec Coop, Inc",OH,Cooperative,RFC,43,47.1,.,251822,.,.,0,.,.,0,.,251822,243178,.,.,.,8644,251822,25658,.,.,.,.,241,25899,O
2015,13694,"North Central Elec Coop, Inc",ND,Cooperative,SPP,29.9,59.1,.,261518,.,.,0,.,.,0,.,261518,243749,.,.,824,16945,261518,21885.2,.,.,.,.,75,21960.2,O
2015,13697,North Central Power Co Inc,WI,Investor Owned,MRO,7.6,6.6,9,35005,.,.,0,.,.,0,.,35014,33499,.,.,189,1326,35014,4573.9,.,.,.,.,31.5,4605.4,O
2015,13698,North Central Public Pwr Dist,NE,Political Subdivision,MRO,56.4,18.3,.,117940,.,.,0,.,.,0,.,117940,107442,.,288,.,10210,117940,13568.5,.,.,.,.,258.7,13827.2,O
2015,13700,North Itasca Electric Coop Inc,MN,Cooperative,MRO,6.9,12.2,.,55487,.,.,0,.,.,0,.,55487,50062,.,.,471,4954,55487,7436,.,.,.,.,76,7512,O
2015,13704,"North Western Elec Coop, Inc",OH,Cooperative,,23.7,26.3,.,121664,.,.,0,.,.,0,.,121664,114336,.,.,.,7328,121664,13661,.,.,.,.,195,13856,O
2015,13716,North Georgia Elec Member Corp,GA,Cooperative,SERC,504.9,733.3,0,2524257,0,.,0,0,0,0,0,2524257,2458064,0,0,1420,64773,2524257,238435,.,0,0,0,7519,245954,O
2015,13718,City of North Little Rock - (AR),AR,Municipal,SERC,237.7,141.6,108035,859728,.,.,0,.,.,0,.,967763,930724,.,.,.,37039,967763,89522,.,.,.,.,.,89522,O
2015,13725,City of North Platte,NE,Municipal,MRO,68,57,.,319553,.,.,0,.,.,0,.,319553,301080,.,3132,389,14952,319553,27908,.,.,.,.,540,28448,O
2015,13730,City of North St Paul - (MN),MN,Municipal,MRO,18.7,12.5,.,74658,.,.,0,.,.,0,.,74658,69486,.,1676,.,3496,74658,8736.2,.,.,.,.,411.2,9147.4,O
2015,13731,"North Star Electric Coop, Inc",MN,Cooperative,MRO,15.6,33,.,116772,.,.,0,.,.,0,.,116772,109269,.,.,496,7007,116772,13916,.,.,.,.,175,14091,O
2015,13734,Northeast Oklahoma Electric Co,OK,Cooperative,SPP,164,190,.,662643,.,.,0,.,.,0,.,662643,622949,.,1964,.,37730,662643,68457,.,.,.,.,4350,72807,O
2015,13735,Northcentral Mississippi E P A,MS,Cooperative,SERC,246.4,166.6,0,1010128,0,.,0,0,0,0,0,1010128,970419,0,0,1913,37796,1010128,93566,.,0,0,0,1112,94678,O
2015,13738,Northeast Missouri El Pwr Coop,MO,Transmission,SERC,237.3,249.8,.,1256625,.,.,0,371029,371029,0,.,1256625,.,1255686,.,939,.,1256625,.,.,70399.3,.,3278.4,363.4,74041.1,O
2015,13739,Northeast Nebraska P P D,NE,Political Subdivision,MRO,41,46,.,272789,.,.,0,.,.,0,.,272789,252282,6324,.,.,14183,272789,22751,.,490,.,.,418,23659,O
2015,13750,"Northern Electric Coop, Inc",SD,Cooperative,MRO,39.4,62.8,.,304137,.,.,0,.,.,0,.,304137,294074,.,.,609,9454,304137,25473.2,.,.,-412.6,.,100.3,25160.9,O
2015,13756,Northern Indiana Pub Serv Co,IN,Investor Owned,RFC,3055,2556,11874442,5750740,.,.,0,2050351,2050351,0,.,17625182,16563594,194833,.,.,866755,17625182,1536583.5,.,5717.3,.,37199,-1647.4,1577852.4,O
2015,13757,North Plains Electric Coop Inc,TX,Cooperative,SPP,94.9,39.3,.,374553,.,.,0,.,.,0,.,374553,341115,.,.,254,33184,374553,36683,.,.,.,.,-2533,34150,O
2015,13758,"Northern Lights, Inc",ID,Cooperative,WECC,29.8,64.1,21397,282059,.,.,0,.,.,0,.,303456,282066,.,.,1102,20288,303456,28936,0,.,196,313,.,29445,O
2015,13762,"Northern Neck Elec Coop, Inc",VA,Cooperative,SERC,61,112,.,289786,.,.,0,.,.,0,.,289786,268195,.,.,.,21591,289786,37683,.,.,.,.,750,38433,O
2015,13780,Northern States Power Co,MN,Investor Owned,MRO,1323,1161,1240211,5925267,.,.,0,.,.,0,.,7165478,6647300,.,.,6583,511595,7165478,676826.1,.,.,.,.,156299,833125.1,O
2015,13781,Northern States Power Co - Minnesota,MN,Investor Owned,MRO,7298,5578,32795074,13608589,.,.,0,1156096,1128999,27097,.,46430760,34619698,10789695,337368,50110,633889,46430760,3390595.4,.,471411.9,-3122.6,226272.6,133000,4218157.3,O
2015,13783,Northeast Louisiana Power Coop Inc.,LA,Cooperative,SERC,71.6,76.4,.,277117,.,.,0,.,.,0,.,277117,252025,.,.,46,25046,277117,24208,.,.,.,.,.,24208,O
2015,13788,Northern Wasco County PUD,OR,Political Subdivision,WECC,94.3,91.3,66455,589564,.,.,0,.,.,0,.,656019,604703,39587,.,508,11221,656019,29473.2,.,2105.4,.,184.1,184.6,31947.3,O
2015,13789,Village of Northfield - (VT),VT,Municipal,NPCC,5.1,5,.,30949,.,.,0,.,.,0,-733,30216,29114,.,.,.,1102,30216,3915,.,.,.,.,15.2,3930.2,O
2015,13798,Northwest Iowa Power Coop,IA,Cooperative,MRO,205.3,255.6,234778,1320687,206130,199186,6944,447324,426211,21113,.,1583522,.,1527641,.,14,55867,1583522,0,0,83070.7,0,1303,2583,86956.7,O
2015,13799,Prairie Land Electric Coop Inc,KS,Cooperative,SPP,134,82.6,.,627313,.,.,0,.,.,0,.,627313,478501,116689,.,558,31565,627313,55280,.,8529,.,.,1255,65064,O
2015,13805,Northwest Rural Pub Pwr Dist,NE,Political Subdivision,WECC,28.7,11,.,79776,.,.,0,.,.,0,.,79776,72806,.,.,255,6715,79776,10080,.,.,.,.,111,10191,O
2015,13807,Northwestern Electric Coop Inc - (OK),OK,Cooperative,SPP,69.8,69.8,.,349129,.,.,0,.,.,0,.,349129,332302,.,.,.,16827,349129,32603,.,.,.,.,178,32781,O
2015,13809,NorthWestern Energy - (SD),SD,Investor Owned,MRO,308.9,301,1104990,931141,.,.,0,78224,78224,0,.,2036131,1544846,453476,.,7863,29946,2036131,126989,.,20526,-6273,389,2048,143679,O
2015,13815,Northwestern Wisconsin Elec Co,WI,Investor Owned,MRO,37,32,49,188091,.,.,0,19473,18199,1274,.,189414,166390,5989,.,1072,15963,189414,19669,.,498,.,268000,1135,289302,O
2015,13825,Norwalk Third Taxing District,CT,Municipal,NPCC,14,12,.,63338,.,.,0,.,.,0,.,63338,61170,.,.,.,2168,63338,10876,.,.,.,.,.,10876,O
2015,13826,City of Norway,MI,Municipal,MISO,3.3,1.4,28313,3009,0,0,.,0,0,.,.,31322,24496,4998,0,481,1347,31322,3518,.,123,174,0,106,3921,O
2015,13830,Nueces Electric Cooperative,TX,Cooperative,TRE,123,121,0,893124,.,.,0,.,.,0,.,893124,893124,.,.,.,.,893124,102049.9,3142.5,.,.,.,.,105192.4,O
2015,13831,City of Norwich - (CT),CT,Municipal,NPCC,64.6,58,2912,331705,.,.,0,.,.,0,.,334617,325187,.,.,.,9430,334617,57956.5,.,.,.,.,2402.6,60359.1,O
2015,13838,"Northfork Electric Coop, Inc",OK,Cooperative,SPP,44.7,47.8,.,276285,.,.,0,.,.,0,.,276285,265921,.,.,37,10327,276285,20053,.,.,.,.,55,20108,O
2015,13839,City of Norwood - (MA),MA,Municipal,NPCC,72.8,51,.,317955,.,.,0,.,.,0,.,317955,316939,.,.,.,1016,317955,46465.4,.,.,.,1161.8,.,47627.2,O
2015,13853,Oahe Electric Coop Inc,SD,Cooperative,MRO,16.4,17,.,92646,.,.,0,.,.,0,.,92646,79134,8671,.,.,4841,92646,8150.5,.,720.8,.,.,-103,8768.3,O
2015,13933,City of Oak Ridge,TN,Municipal,SERC,106,103.5,0,528922,0,.,0,0,0,0,0,528922,514720,0,0,0,14202,528922,55380,.,0,0,0,952,56332,O
2015,13934,Ocmulgee Electric Member Corp,GA,Cooperative,SERC,50.9,55.6,.,198412,.,.,0,.,.,0,.,198412,187609,.,285,10518,.,198412,22124,.,.,.,.,682,22806,O
