ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE,GeoLevel,Comparison,STATE_NAME,STATE_ABBR,COUNTY_FIPS,COUNTY_NAME
17,Illinois,IL,17149,Pike,17149,"Pike County, Illinois",831.351244917848,15571,0,7999,62,6258,178,3991,412,390,105,1240,191,1124,187,880,201,3265,23,3489,34,2600,214,483,128,30,74,706,119,52,35,672,101,76,34,398,90,436,136,26.5,2.7,5.5,1.5,19.8,3.0,10.3,1.7,5.8,1.3,21.0,0.1,22.4,0.2,17.2,1.4,7.7,2.0,0.2,0.5,4.5,0.8,0.7,0.4,8.4,1.3,1.2,0.5,6.4,1.4,2.8,0.9,0.6359,0.6143,0.323,0.4344,0.2489,2.2565,0.4122,0.7002,0.5369,0.6413,0.8116,0.1604,2.8504,0.7473,0.0643,0.0643,0.0643,0.1187,0.4109,0.2377,0.627,0.6448,2.0391,0.2661,7.2103,0.3784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11893,3011,461,135,46,203,0,50,16,23,21,107,68,178,82,10,13,19.9,0.2,0.9,0.3,1.3,0.0,0.3,0.1,0.1,0.1,0.7,0.4,1.1,0.5,0.1,0.1,County,National,Illinois,IL,17149,Pike County
17,Illinois,IL,17151,Pope,17151,"Pope County, Illinois",368.867193209774,4177,0,2644,116,1618,140,1231,238,83,63,301,98,379,109,90,62,1280,128,614,98,1061,152,144,76,0,48,441,86,3,13,494,108,3,13,136,60,228,56,30.6,5.9,6.8,5.2,18.6,5.8,11.2,3.2,2.2,1.5,30.6,3.1,14.7,2.3,26.4,3.7,8.9,4.6,0.0,1.2,10.6,2.1,0.1,0.5,18.7,3.9,0.2,0.8,8.4,3.8,5.5,1.3,0.7782,0.7992,0.2314,0.4997,0.0025,2.311,0.4328,0.9761,0.0181,0.9774,0.8978,0.0,2.8694,0.7588,0.3421,0.3421,0.3421,0.0315,0.7623,0.0201,0.8272,0.8323,2.4734,0.4787,7.9959,0.5086,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,3023,1289,262,239,66,125,29,35,27,0,12,0,12,42,34,0,12,32.6,0.5,5.7,1.6,3.0,0.7,0.8,0.7,0.0,0.8,0.0,0.8,1.0,0.8,0.0,0.8,County,National,Illinois,IL,17151,Pope County
17,Illinois,IL,17153,Pulaski,17153,"Pulaski County, Illinois",199.26747965273,5414,0,3163,37,2050,140,1850,247,127,55,343,71,398,81,251,94,1206,10,1156,29,1197,159,134,63,2,65,1967,109,63,30,598,89,17,24,212,56,43,43,34.7,4.6,6.5,2.8,16.7,3.3,10.4,2.1,4.7,1.7,22.3,0.2,21.4,0.5,22.2,2.9,6.5,3.0,0.0,1.3,36.3,2.0,2.0,0.9,18.9,2.8,0.8,1.2,10.3,2.8,0.8,0.8,0.8829,0.7689,0.1203,0.4408,0.1302,2.3431,0.4443,0.7826,0.395,0.9071,0.6537,0.0,2.7384,0.6833,0.753,0.753,0.753,0.3622,0.7696,0.1111,0.9258,0.0977,2.2664,0.3736,8.1009,0.5271,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,5399,2036,312,1651,75,132,0,6,6,7,8,0,17,170,77,1,2,37.9,0.3,30.5,1.4,2.4,0.0,0.1,0.1,0.1,0.1,0.0,0.6,3.1,1.4,0.0,0.1,County,National,Illinois,IL,17153,Pulaski County
17,Illinois,IL,17155,Putnam,17155,"Putnam County, Illinois",160.09692982013,5720,0,3170,18,2435,153,804,130,79,36,358,75,294,72,162,48,1311,19,1129,20,810,135,130,53,21,64,474,50,3,17,225,84,35,25,90,41,5,6,14.1,2.3,2.7,1.3,14.7,2.9,7.0,1.7,2.8,0.8,22.9,0.3,19.7,0.3,14.2,2.4,5.3,2.2,0.4,1.2,8.3,0.9,0.1,0.5,7.1,2.6,1.4,1.0,3.7,1.6,0.1,0.1,0.0872,0.12,0.0582,0.1684,0.0124,0.4462,0.0111,0.816,0.2164,0.3689,0.4316,0.3116,2.1445,0.2909,0.2613,0.2613,0.2613,0.0315,0.3546,0.3183,0.1986,0.0204,0.9234,0.015,3.7754,0.0162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,689,137,27,24,333,0,58,28,0,17,0,17,56,18,0,17,12.1,2.4,0.5,0.4,5.8,0.0,1.0,0.5,0.0,0.6,0.0,0.6,1.0,0.3,0.0,0.6,County,National,Illinois,IL,17155,Putnam County
17,Illinois,IL,17157,Randolph,17157,"Randolph County, Illinois",575.366921625996,31973,0,13951,156,12047,278,7027,677,608,162,2118,256,3533,301,1400,269,6043,72,6125,29,4773,416,742,170,129,95,4910,123,333,115,1748,194,106,55,796,180,3852,321,24.9,2.4,4.4,1.2,17.6,2.1,15.2,1.3,4.9,0.9,18.9,0.2,19.2,0.1,16.9,1.4,6.2,1.4,0.4,0.3,15.4,0.4,2.4,0.8,12.5,1.4,0.9,0.5,6.6,1.5,12.0,1.0,0.556,0.3912,0.1639,0.7228,0.1496,1.9835,0.3246,0.5003,0.1773,0.6209,0.6108,0.3116,2.2209,0.3272,0.4656,0.4656,0.4656,0.4246,0.5808,0.1407,0.6556,0.9542,2.7559,0.6378,7.4259,0.4163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,30313,4444,586,3378,54,1032,0,133,41,64,49,2,4,290,90,11,13,15.8,0.2,10.6,0.2,3.2,0.0,0.4,0.1,0.2,0.2,0.0,0.1,0.9,0.3,0.0,0.1,County,National,Illinois,IL,17157,Randolph County
17,Illinois,IL,17159,Richland,17159,"Richland County, Illinois",360.033975205996,15677,0,7525,61,6527,204,3248,502,366,112,959,175,991,183,536,121,3237,41,3615,75,2709,316,324,100,228,133,834,186,254,88,835,143,70,55,426,110,307,122,21.1,3.3,4.7,1.5,14.7,2.6,9.0,1.7,3.5,0.8,20.6,0.3,23.1,0.5,17.5,2.0,5.0,1.5,1.6,0.9,5.3,1.2,3.4,1.2,11.1,1.9,1.1,0.8,6.5,1.6,2.0,0.8,0.3762,0.4561,0.0582,0.3281,0.0391,1.2577,0.1369,0.6598,0.6359,0.663,0.366,0.7139,3.0386,0.8431,0.1066,0.1066,0.1066,0.5522,0.5267,0.1996,0.641,0.5003,2.4198,0.4443,6.8227,0.3065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15145,2009,359,100,79,272,0,108,88,28,25,0,19,257,116,69,80,13.1,0.1,0.6,0.5,1.7,0.0,0.7,0.6,0.2,0.2,0.0,0.2,1.6,0.7,0.4,0.5,County,National,Illinois,IL,17159,Richland County
17,Illinois,IL,17161,Rock Island,17161,"Rock Island County, Illinois",427.495913180274,142801,0,66183,191,60607,546,30356,1974,4080,406,13860,853,10959,710,7831,1027,27463,110,31834,20,20085,953,4755,471,2789,421,41141,972,7591,671,1732,257,998,230,5021,432,4853,408,22.0,1.4,5.8,0.6,22.9,1.4,11.1,0.7,5.6,0.7,19.2,0.1,22.3,0.0,14.3,0.7,7.8,0.8,2.1,0.3,28.8,0.7,11.5,1.0,2.6,0.4,1.6,0.4,8.3,0.7,3.4,0.3,0.4192,0.6617,0.5726,0.493,0.2276,2.3741,0.4564,0.5299,0.522,0.3835,0.8211,0.7861,3.0426,0.845,0.6655,0.6655,0.6655,0.9007,0.1066,0.4023,0.8224,0.7116,2.9436,0.7342,9.0258,0.6891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,155320,14023,1295,14017,660,18650,0,3497,233,371,89,55,18,4384,656,167,132,10.2,0.0,9.8,0.5,13.1,0.0,2.4,0.2,0.3,0.1,0.0,0.1,3.1,0.5,0.1,0.1,County,National,Illinois,IL,17161,Rock Island County
17,Illinois,IL,17163,St. Clair,17163,"St. Clair County, Illinois",657.709723732528,261186,0,120618,216,104631,1085,58684,3058,7051,732,29182,1560,14802,1043,15169,1406,41097,69,61324,0,36331,1556,8591,778,1579,342,101819,1529,7059,731,5905,578,1415,381,9060,654,3718,541,22.9,1.2,5.4,0.6,27.9,1.5,8.3,0.6,5.9,0.6,15.7,0.1,23.5,0.0,14.2,0.6,8.2,0.7,0.6,0.1,39.0,0.6,5.9,0.6,4.9,0.5,1.4,0.4,8.7,0.6,1.4,0.2,0.4624,0.5971,0.8558,0.2782,0.2597,2.4532,0.4799,0.2113,0.6875,0.3689,0.8542,0.4297,2.5516,0.5598,0.7826,0.7826,0.7826,0.7447,0.2397,0.3183,0.8469,0.3157,2.4653,0.4736,8.2527,0.5544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235914,38622,2491,77583,932,11025,0,3719,284,333,135,40,45,8066,964,1053,663,15.0,0.0,29.7,0.4,4.2,0.0,1.4,0.1,0.1,0.1,0.0,0.1,3.1,0.4,0.4,0.3,County,National,Illinois,IL,17163,St. Clair County
17,Illinois,IL,17165,Saline,17165,"Saline County, Illinois",379.990114992968,23735,0,11700,140,10140,292,7100,651,846,223,2252,306,2146,322,1318,313,4714,68,5126,55,5372,419,785,212,74,86,2011,297,600,152,1474,223,150,78,999,199,478,165,30.6,2.8,7.9,2.0,22.2,2.9,12.6,1.9,5.7,1.3,19.9,0.3,21.6,0.2,23.1,1.8,7.7,2.1,0.3,0.4,8.5,1.3,5.1,1.3,12.6,1.9,1.5,0.8,9.9,1.9,2.0,0.7,0.7782,0.88,0.5165,0.5917,0.2381,3.0045,0.6665,0.5999,0.4243,0.9293,0.8116,0.2416,3.0067,0.8297,0.2702,0.2702,0.2702,0.6941,0.585,0.36,0.9102,0.5003,3.0496,0.7899,9.331,0.7412,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,22953,5147,742,521,105,418,0,97,159,78,56,57,69,829,210,11,12,22.1,0.2,2.2,0.4,1.8,0.0,0.4,0.7,0.3,0.2,0.2,0.3,3.5,0.9,0.0,0.1,County,National,Illinois,IL,17165,Saline County
17,Illinois,IL,17167,Sangamon,17167,"Sangamon County, Illinois",868.2560818049039,195963,0,91952,201,84093,709,40241,1909,4862,509,19499,1049,10223,714,7090,691,34995,45,43628,0,26770,1019,6795,619,891,236,39483,1189,6920,572,4131,391,1349,346,6599,585,4136,477,21.0,1.0,5.0,0.5,23.2,1.2,7.5,0.5,3.7,0.4,17.9,0.1,22.3,0.0,13.8,0.5,8.1,0.7,0.5,0.1,20.1,0.6,7.5,0.6,4.5,0.4,1.6,0.4,7.8,0.7,2.1,0.2,0.3705,0.5172,0.5964,0.2091,0.0506,1.7438,0.2559,0.3991,0.522,0.3332,0.8479,0.3708,2.473,0.5115,0.5519,0.5519,0.5519,0.8065,0.2151,0.4023,0.7836,0.5245,2.732,0.6238,7.5007,0.4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235742,29128,1886,24746,802,4622,0,3941,264,202,71,132,99,5507,816,333,145,15.2,0.0,12.6,0.4,2.4,0.0,2.0,0.1,0.1,0.1,0.1,0.1,2.8,0.4,0.2,0.1,County,National,Illinois,IL,17167,Sangamon County
17,Illinois,IL,17169,Schuyler,17169,"Schuyler County, Illinois",437.300238718168,6897,0,3448,139,2730,203,1557,328,220,91,462,120,471,160,558,265,1593,67,1184,41,1438,279,118,56,52,88,504,133,135,101,376,101,20,23,114,63,817,308,22.9,4.8,7.2,2.9,16.9,4.2,9.0,3.0,8.2,3.9,23.1,1.0,17.2,0.6,21.1,4.1,4.3,2.0,0.8,1.3,7.3,1.9,3.9,2.9,10.9,2.9,0.7,0.8,4.2,2.3,11.8,4.5,0.4624,0.8326,0.1292,0.3281,0.4752,2.2275,0.4039,0.8269,0.0703,0.8686,0.2285,0.515,2.5093,0.5363,0.2148,0.2148,0.2148,0.605,0.5201,0.0875,0.2753,0.9526,2.4405,0.4564,7.3921,0.4109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5176,728,429,349,95,59,41,10,20,2,4,0,17,84,78,0,17,12.0,0.6,5.1,1.4,0.9,0.6,0.1,0.3,0.0,0.1,0.0,0.5,1.2,1.1,0.0,0.5,County,National,Illinois,IL,17169,Schuyler County
17,Illinois,IL,17171,Scott,17171,"Scott County, Illinois",250.789479183672,4982,0,2452,34,1973,86,926,163,88,44,285,70,218,59,154,52,1036,31,1061,31,666,97,111,42,17,46,176,57,0,16,248,53,20,18,71,29,51,73,18.9,3.3,3.6,1.8,14.4,3.5,6.1,1.6,3.1,1.0,20.8,0.6,21.3,0.6,13.5,1.9,5.6,2.1,0.4,1.0,3.5,1.1,0.0,0.7,10.1,2.2,1.0,0.9,3.6,1.5,1.0,1.5,0.2673,0.2377,0.0528,0.1015,0.0191,0.6784,0.0379,0.6817,0.3791,0.2985,0.4914,0.3116,2.1623,0.2998,0.0239,0.0239,0.0239,0.0,0.4863,0.168,0.1856,0.1569,0.9968,0.0204,3.8614,0.0178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,598,124,21,25,58,0,22,20,8,10,30,36,37,27,0,12,12.1,0.2,0.4,0.5,1.2,0.0,0.4,0.4,0.2,0.2,0.6,0.7,0.7,0.5,0.0,0.6,County,National,Illinois,IL,17171,Scott County
17,Illinois,IL,17173,Shelby,17173,"Shelby County, Illinois",758.51000839642,21623,0,10628,42,9158,254,4017,518,431,117,1481,240,1028,198,825,225,4862,37,4654,40,3054,283,350,93,20,84,631,91,222,129,1136,169,315,140,297,87,215,74,18.7,2.4,4.0,1.1,16.2,2.6,6.6,1.3,3.8,1.0,22.5,0.2,21.5,0.2,14.2,1.3,3.8,1.0,0.1,0.4,2.9,0.4,2.1,1.2,10.7,1.6,3.4,1.5,3.2,0.9,1.0,0.3,0.2559,0.3065,0.1028,0.1375,0.0589,0.8616,0.0627,0.7941,0.4077,0.3689,0.155,0.0859,1.8116,0.12,0.0105,0.0105,0.0105,0.3797,0.5121,0.8208,0.1362,0.1569,2.0057,0.2508,4.6894,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15646,3749,502,135,57,241,0,67,22,12,23,10,21,165,60,1,2,17.5,0.1,0.6,0.3,1.1,0.0,0.3,0.1,0.1,0.1,0.0,0.1,0.8,0.3,0.0,0.1,County,National,Illinois,IL,17173,Shelby County
17,Illinois,IL,17175,Stark,17175,"Stark County, Illinois",288.092406151726,5393,0,2651,51,2304,105,1158,189,81,27,353,62,404,75,264,73,1189,12,1154,21,694,99,68,34,6,63,299,48,15,14,117,53,0,24,78,40,97,96,22.0,3.6,3.2,1.0,15.3,2.6,10.5,2.0,5.0,1.4,22.0,0.2,21.4,0.4,13.1,1.8,3.0,1.5,0.1,1.2,5.5,0.9,0.6,0.5,4.4,2.0,0.0,1.0,3.4,1.7,1.8,1.8,0.4192,0.1744,0.0703,0.4497,0.1633,1.2769,0.1404,0.7651,0.395,0.261,0.077,0.0859,1.584,0.0614,0.1181,0.1181,0.1181,0.1003,0.2104,0.0,0.1604,0.4462,0.9173,0.014,3.8963,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,601,149,32,19,106,0,53,17,0,17,0,17,104,33,4,7,11.3,0.2,0.6,0.3,2.0,0.0,1.0,0.6,0.0,0.6,0.0,0.6,1.9,0.6,0.1,0.1,County,National,Illinois,IL,17175,Stark County
17,Illinois,IL,17177,Stephenson,17177,"Stephenson County, Illinois",564.246397536222,44683,0,21895,90,19741,350,10614,1003,1477,313,4767,424,2522,320,2229,417,10266,110,9600,38,6874,477,1664,285,120,96,8142,538,1445,251,948,202,204,94,1768,279,789,154,24.2,2.3,6.8,1.4,24.1,2.1,7.9,1.0,5.1,1.0,23.0,0.2,21.5,0.1,15.7,1.1,8.4,1.4,0.3,0.2,18.2,1.2,6.6,1.1,4.3,0.9,1.0,0.5,9.0,1.4,1.8,0.3,0.5236,0.7992,0.6668,0.2447,0.1741,2.4084,0.4659,0.8227,0.4077,0.5118,0.8676,0.2416,2.8514,0.7479,0.521,0.521,0.521,0.7731,0.205,0.168,0.8651,0.4462,2.4574,0.4694,8.2382,0.5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41802,5807,585,4271,370,1858,0,367,71,76,60,0,25,1486,372,84,76,13.2,0.0,9.6,0.8,4.2,0.0,0.8,0.2,0.2,0.1,0.0,0.1,3.3,0.8,0.2,0.2,County,National,Illinois,IL,17177,Stephenson County
17,Illinois,IL,17179,Tazewell,17179,"Tazewell County, Illinois",646.468873657168,132524,0,58941,160,53997,596,20298,1521,2722,415,10039,708,6345,629,5797,954,24883,108,30032,77,16116,872,2557,352,438,184,8386,402,3346,406,1039,210,519,169,3225,409,2623,355,15.7,1.2,4.2,0.6,18.6,1.3,6.8,0.7,4.5,0.7,18.8,0.1,22.7,0.1,12.4,0.7,4.7,0.6,0.4,0.1,6.3,0.3,5.7,0.7,1.8,0.4,1.0,0.3,6.0,0.7,2.0,0.3,0.1343,0.3539,0.2314,0.1531,0.1114,0.9841,0.0834,0.4933,0.5837,0.2081,0.3049,0.3116,1.9016,0.1607,0.1655,0.1655,0.1655,0.7336,0.0738,0.168,0.5652,0.5003,2.0409,0.267,5.0921,0.0948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122197,13176,1155,1547,209,3201,0,1378,154,193,81,22,25,1982,290,63,58,10.1,0.0,1.2,0.2,2.4,0.0,1.0,0.1,0.1,0.1,0.0,0.1,1.5,0.2,0.0,0.1,County,National,Illinois,IL,17179,Tazewell County
17,Illinois,IL,17181,Union,17181,"Union County, Illinois",413.411000637632,16829,0,8009,83,6813,247,4581,560,381,112,1318,228,1309,216,1036,329,3514,27,3577,51,2839,298,358,107,65,82,1530,134,230,91,1194,187,118,59,532,171,475,188,27.6,3.4,5.2,1.5,19.3,3.3,10.8,1.8,6.2,2.0,20.9,0.2,21.3,0.3,17.1,1.8,5.3,1.6,0.4,0.5,9.1,0.8,2.9,1.1,14.9,2.4,1.7,0.9,7.8,2.4,2.8,1.1,0.682,0.5586,0.2798,0.4714,0.2944,2.2862,0.4246,0.6913,0.3791,0.6334,0.4316,0.3116,2.447,0.4879,0.2928,0.2928,0.2928,0.4911,0.6588,0.4363,0.7836,0.6448,3.0146,0.7721,8.0406,0.5172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14684,4529,664,221,80,888,0,53,18,12,15,0,19,303,77,53,70,27.7,0.3,1.3,0.5,5.3,0.0,0.3,0.1,0.1,0.1,0.0,0.2,1.8,0.5,0.3,0.4,County,National,Illinois,IL,17181,Union County
17,Illinois,IL,17183,Vermilion,17183,"Vermilion County, Illinois",898.318402445574,76704,0,36035,177,31013,465,21307,1182,1944,266,6649,462,5433,401,4076,495,14740,85,18103,4,10560,596,2859,386,385,163,16967,389,2039,286,1711,244,435,111,2921,398,2668,246,29.0,1.6,5.8,0.8,21.4,1.5,10.4,0.8,5.5,0.7,19.2,0.1,23.6,0.0,14.2,0.8,9.2,1.2,0.5,0.2,22.1,0.5,5.7,0.8,4.7,0.7,1.4,0.4,9.4,1.3,3.5,0.3,0.7288,0.6617,0.4516,0.4408,0.2139,2.4968,0.4927,0.5299,0.6986,0.3689,0.9106,0.3708,2.8788,0.7654,0.5786,0.5786,0.5786,0.7336,0.2298,0.3183,0.8877,0.7222,2.8916,0.7091,8.8458,0.6582,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,71297,11483,1019,10835,263,3956,0,744,74,136,44,12,18,1234,269,50,52,15.5,0.1,14.1,0.3,5.2,0.0,1.0,0.1,0.2,0.1,0.0,0.1,1.6,0.4,0.1,0.1,County,National,Illinois,IL,17183,Vermilion County
17,Illinois,IL,17185,Wabash,17185,"Wabash County, Illinois",223.32293927749,11390,0,5559,60,4780,206,2663,399,244,98,874,167,680,146,690,183,2380,38,2490,55,2113,241,307,136,92,90,673,94,206,62,759,136,58,42,493,133,92,91,23.7,3.5,4.4,1.7,18.3,3.4,8.4,1.8,6.1,1.6,20.9,0.3,21.9,0.5,18.7,2.1,6.4,2.8,0.9,0.8,5.9,0.8,3.7,1.1,13.7,2.5,1.2,0.9,10.3,2.8,0.8,0.8,0.4968,0.3912,0.2094,0.2864,0.2839,1.6677,0.2336,0.6913,0.4714,0.7508,0.641,0.5512,3.1057,0.8727,0.1445,0.1445,0.1445,0.585,0.6241,0.2377,0.9258,0.0977,2.4703,0.4764,7.3882,0.4096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,10386,1795,296,21,19,255,0,190,61,5,11,0,19,202,63,0,19,15.9,0.1,0.2,0.2,2.2,0.0,1.7,0.5,0.0,0.1,0.0,0.3,1.8,0.6,0.0,0.3,County,National,Illinois,IL,17185,Wabash County
17,Illinois,IL,17187,Warren,17187,"Warren County, Illinois",542.383850552702,16981,0,7683,86,6789,226,3338,541,736,197,1143,188,1332,211,932,281,3243,47,3700,27,2274,311,431,146,212,131,2884,313,311,95,188,76,200,111,386,113,1144,188,21.1,3.4,8.5,2.2,16.8,2.7,12.0,1.9,5.6,1.7,19.1,0.3,21.8,0.2,13.6,1.8,6.3,2.1,1.3,0.8,17.0,1.8,4.0,1.2,2.4,1.0,2.9,1.6,5.7,1.6,6.7,1.1,0.3762,0.9096,0.1254,0.556,0.2276,2.1948,0.3927,0.5216,0.4577,0.3097,0.6257,0.6601,2.5748,0.5792,0.5006,0.5006,0.5006,0.6149,0.0961,0.7553,0.5223,0.8673,2.8559,0.6881,8.1261,0.5328,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15497,1589,349,680,207,1657,0,212,163,67,31,0,19,204,134,64,97,10.0,0.1,4.0,1.2,9.8,0.0,1.2,1.0,0.4,0.2,0.0,0.2,1.2,0.8,0.4,0.6,County,National,Illinois,IL,17187,Warren County
17,Illinois,IL,17189,Washington,17189,"Washington County, Illinois",562.586731525488,13967,0,6653,59,6020,131,1831,285,391,100,1001,154,845,118,375,90,2920,42,2970,13,1753,169,306,74,46,72,557,76,7,8,599,106,94,50,206,69,255,103,13.3,2.1,5.2,1.3,16.6,2.5,8.4,1.2,2.7,0.7,20.9,0.3,21.3,0.1,12.7,1.2,5.1,1.2,0.3,0.5,4.0,0.5,0.1,0.1,9.0,1.6,1.6,0.8,3.4,1.1,1.8,0.7,0.0729,0.5586,0.1168,0.2864,0.0105,1.0452,0.0955,0.6913,0.3791,0.2298,0.3905,0.2416,1.9323,0.1719,0.0426,0.0426,0.0426,0.0315,0.4398,0.4023,0.1604,0.4462,1.4802,0.0901,4.5003,0.0509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9985,1967,275,89,47,203,0,109,40,16,20,6,9,134,35,0,19,14.3,0.1,0.6,0.3,1.5,0.0,0.8,0.3,0.1,0.1,0.0,0.1,1.0,0.3,0.0,0.2,County,National,Illinois,IL,17189,Washington County
17,Illinois,IL,17191,Wayne,17191,"Wayne County, Illinois",713.82938533876,16309,0,8003,41,7114,165,3817,498,280,83,1278,189,1447,215,1704,509,3523,34,3683,44,2857,260,292,109,110,92,626,87,240,104,1807,169,122,58,643,182,73,60,23.5,3.1,3.7,1.1,18.0,2.6,12.5,1.9,10.5,3.1,21.6,0.2,22.6,0.3,17.6,1.6,4.1,1.5,0.7,0.6,3.8,0.5,3.0,1.3,22.6,2.1,1.7,0.8,9.0,2.5,0.4,0.4,0.4863,0.2543,0.1862,0.5856,0.6563,2.1687,0.3819,0.7422,0.5659,0.6712,0.2002,0.4736,2.6531,0.6321,0.0344,0.0344,0.0344,0.5064,0.8485,0.4363,0.8651,0.0363,2.6926,0.6012,7.5488,0.4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13581,3791,515,152,57,256,0,41,32,12,11,0,19,162,53,3,5,23.3,0.1,0.9,0.3,1.6,0.0,0.3,0.2,0.1,0.1,0.0,0.2,1.0,0.3,0.0,0.1,County,National,Illinois,IL,17191,Wayne County
17,Illinois,IL,17193,White,17193,"White County, Illinois",494.982461682134,13712,0,7164,45,6040,218,3788,440,380,116,1075,184,904,162,831,316,3047,43,2923,38,2662,256,430,98,9,72,517,75,152,84,820,149,70,41,405,130,397,73,28.6,3.3,6.0,1.8,17.8,3.0,9.1,1.6,6.2,2.4,22.2,0.3,21.3,0.3,19.9,1.9,7.1,1.6,0.1,0.6,3.8,0.5,2.1,1.2,11.4,2.1,1.2,0.7,6.7,2.1,2.9,0.5,0.7158,0.7015,0.1757,0.3386,0.2944,2.226,0.4029,0.7763,0.3791,0.8195,0.7393,0.0859,2.8001,0.7174,0.0344,0.0344,0.0344,0.3797,0.5391,0.2377,0.6719,0.6585,2.4869,0.4873,7.5474,0.4383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11529,2198,316,120,43,207,0,29,23,31,26,3,4,127,47,0,19,16.5,0.1,0.9,0.3,1.5,0.0,0.2,0.2,0.2,0.2,0.0,0.1,0.9,0.3,0.0,0.2,County,National,Illinois,IL,17193,White County
