Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2018,2056,City of Bowling Green - (KY),,KY,TVA,"2,650",257,0,0,"2,907","12,492","1,665",2,0,"14,159",0,0,0,0,0,"10,122","2,835",4,0,"12,961","25,264","4,757",6,0,"30,027","147,211","130,373","65,450",0,"343,035","12,492","1,665",2,0,"14,159",0,0,0,0,0
2018,2086,Town of Boylston - (MA),Y,MA,ISNE,"2,088",0,0,.,"2,088",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,088",0,0,0,"2,088",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2089,Bozrah Light & Power Company,,CT,ISNE,"2,616",230,6,.,"2,852",0,0,0,.,0,.,.,.,.,.,.,5,15,.,20,"2,616",235,21,0,"2,872",0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2018,2135,City of Brady - (TX),Y,TX,ERCO,146,10,.,.,156,"2,247",641,1,.,"2,889",.,.,.,.,.,.,.,.,.,.,"2,393",651,1,0,"3,045","27,736","29,328","4,305",.,"61,369",.,.,.,.,.,.,.,.,.,.
2018,2138,Brainerd Public Utilities,,MN,MISO,"6,732","1,335",29,.,"8,096",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,732","1,335",29,0,"8,096",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2144,Town of Braintree - (MA),,MA,ISNE,.,.,.,.,.,"13,934","2,774",6,.,"16,714",.,.,.,.,.,.,.,.,.,.,"13,934","2,774",6,0,"16,714","120,250","205,628","21,272",.,"347,150","13,934",.,.,.,"13,934",.,.,.,.,.
2018,2182,City of Breckenridge- (MN),,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,558",294,18,.,"1,870","1,558",294,18,0,"1,870",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2188,City of Breese - (IL),Y,IL,MISO,"2,047",0,.,.,"2,047",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,047",0,0,0,"2,047",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2192,Bremen Electric Light & Power Co,,IN,MISO,"1,924",.,.,.,"1,924",.,.,.,.,.,.,.,.,.,.,.,360,31,.,391,"1,924",360,31,0,"2,315",.,.,.,.,.,.,.,17,.,17,.,.,.,.,.
2018,2194,City of Brenham - (TX),,TX,ERCO,"5,767","1,335",23,0,"7,125",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,767","1,335",23,0,"7,125",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2205,Village of Brewster - (OH),Y,OH,PJM,0,0,0,.,0,0,0,3,.,3,.,.,.,.,.,.,.,.,.,.,0,0,3,0,3,0,0,"43,008",.,"43,008",.,.,.,.,.,.,.,.,.,.
2018,2206,City of Brewster - (MN),,MN,MISO,218,40,3,.,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,218,40,3,0,261,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2210,City of Bridgeport - (TX),Y,TX,ERCO,0,0,0,.,0,"1,854",418,36,.,"2,308",.,.,.,.,.,.,.,.,.,.,"1,854",418,36,0,"2,308","26,128","16,269","12,001",.,"54,398",.,.,.,.,.,.,.,.,.,.
2018,2212,"Broad River Electric Coop, Inc",,NC,DUK,414,6,.,.,420,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,414,6,0,0,420,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2212,"Broad River Electric Coop, Inc",,SC,DUK,"20,452",992,7,.,"21,451",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"20,452",992,7,0,"21,451",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2215,"Bridger Valley Elec Assn, Inc",,UT,WACM,.,.,.,.,.,"1,767",226,30,.,"2,023",.,.,.,.,.,.,.,.,.,.,"1,767",226,30,0,"2,023","7,711","4,399",527,.,"12,637",.,.,.,.,.,.,.,.,.,.
2018,2215,"Bridger Valley Elec Assn, Inc",,WY,WACM,.,3,4,.,7,"3,645",868,179,.,"4,692",.,.,.,.,.,.,.,.,.,.,"3,645",871,183,0,"4,699","37,611","20,912","15,327",.,"73,850",.,.,.,.,.,.,.,.,.,.
2018,2220,Brigham City Corporation,,UT,PACE,"6,918",998,1,.,"7,917",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,918",998,1,0,"7,917",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2247,City of Bristol - (TN),,TN,TVA,0,0,0,0,0,"18,812",432,4,0,"19,248",0,0,0,0,0,"10,139","4,097",0,0,"14,236","28,951","4,529",4,0,"33,484","308,816","7,831","116,349",0,"432,996",0,0,0,0,0,0,0,0,0,0
2018,2248,Bristol Virginia Utilities,,VA,TVA,0,0,0,0,0,"13,604","2,561",4,0,"16,169",0,0,0,0,0,0,0,0,0,0,"13,604","2,561",4,0,"16,169","207,591","170,906","116,522",0,"495,018","13,604","2,563",4,0,"16,171",0,0,0,0,0
2018,2270,City of Bronson,Y,KS,SWPP,80,8,.,.,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,80,8,0,0,88,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2273,Brodhead Water & Lighting Comm,,WI,MISO,0,0,0,0,0,"1,519",312,2,0,"1,833",0,0,0,0,0,0,1,0,0,1,"1,519",313,2,0,"1,834","13,221","9,872","11,954",0,"35,047",0,0,0,0,0,0,0,0,0,0
2018,2277,City of Broken Bow - (NE),,NE,SWPP,"2,173",864,10,.,"3,047",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,173",864,10,0,"3,047",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2285,City of Brookings - (SD),,SD,WACM,"7,998","1,217",3,0,"9,218",.,.,.,.,0,.,.,.,.,.,"1,457",202,169,0,"1,828","9,455","1,419",172,0,"11,046",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2287,City of Brooklyn - (IA),Y,IA,MISO,743,114,6,.,863,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,743,114,6,0,863,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2018,2316,Brown County Rural Elec Assn,,MN,MISO,.,.,.,.,.,"3,710",762,46,.,"4,518",.,.,.,.,.,.,.,1,.,1,"3,710",762,47,0,"4,519","68,853","39,492","7,283",.,"115,628","3,710",762,46,.,"4,518","2,916",560,5,.,"3,481"
2018,2354,Brown-Atchison E C A Inc,,KS,SWPP,1,0,.,.,1,"2,817",447,.,.,"3,264",.,.,.,.,.,.,.,.,.,.,"2,818",447,0,0,"3,265","32,362","18,064",.,.,"50,426",.,.,.,.,.,.,.,.,.,.
2018,2394,Burke-Divide Electric Coop Inc,,ND,SWPP,"2,169","1,332",.,.,"3,501",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,169","1,332",0,0,"3,501",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2409,Brownsville Public Utilities Board,,TX,ERCO,"8,401",355,14,.,"8,770",0,0,0,.,0,.,.,.,.,.,"36,609","7,295",356,.,"44,260","45,010","7,650",370,0,"53,030",.,.,.,.,.,0,5,0,.,5,.,.,.,.,.
2018,2411,City of Brownsville,,TN,TVA,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,"4,161","1,081",0,0,"5,242","4,161","1,081",4,0,"5,246",0,0,"99,891",0,"99,891",0,0,0,0,0,0,0,0,0,0
2018,2423,City of Brundidge - (AL),Y,AL,AEC,.,.,.,.,.,"1,029",230,4,.,"1,263",.,.,.,.,.,.,.,.,.,.,"1,029",230,4,0,"1,263","12,163","11,484","29,463",.,"53,110",.,.,.,.,.,.,.,.,.,.
2018,2439,City of Bryan - (OH),,OH,PJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,068",706,57,0,"5,831","5,068",706,57,0,"5,831",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2442,City of Bryan - (TX),,TX,ERCO,.,.,.,.,.,"50,483","9,081",23,.,"59,587",.,.,.,.,.,.,.,.,.,.,"50,483","9,081",23,0,"59,587","711,308","592,320","183,601",.,"1,487,229","47,532","7,775",13,.,"55,320",.,.,.,.,.
2018,2485,City of Buffalo - (MN),,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,439",894,9,.,"6,342","5,439",894,9,0,"6,342",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2487,City of Buford,,GA,SOCO,"1,477",493,16,.,"1,986",.,.,.,.,.,.,.,.,.,.,"1,109",446,6,.,"1,561","2,586",939,22,0,"3,547",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2502,"Buckeye Rural Elec Coop, Inc",,OH,PJM,.,.,.,.,.,"17,813",802,.,.,"18,615",.,.,.,.,.,.,.,.,.,.,"17,813",802,0,0,"18,615","235,391","21,979",.,.,"257,370",.,.,.,.,.,.,.,.,.,.
2018,2507,City of Burbank Water and Power,,CA,LDWP,.,.,.,.,.,"46,137","6,965",.,.,"53,102",.,.,.,.,.,3,5,.,.,8,"46,140","6,970",0,0,"53,110","273,483","795,206",.,.,"1,068,689","46,137","6,487",.,.,"52,624",.,.,.,.,.
2018,2545,City of Burley - (ID),,ID,BPAT,"3,951",757,.,.,"4,708",0,0,.,.,0,0,0,.,.,0,35,25,.,.,60,"3,986",782,0,0,"4,768",0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2018,2547,City of Burlingame - (KS),Y,KS,SWPP,573,93,0,.,666,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,573,93,0,0,666,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2548,City of Burlington Electric - (VT),,VT,ISNE,463,14,0,0,477,"16,407","3,810",9,0,"20,226",0,0,0,0,0,61,57,0,0,118,"16,931","3,881",9,0,"20,821","81,123","178,071","67,231",0,"326,425","16,241","3,809",9,0,"20,059",0,0,0,0,0
2018,2551,City of Burlington - (KS),,KS,SWPP,.,.,.,.,.,"1,346",352,1,0,"1,699",.,.,.,.,.,.,.,.,.,.,"1,346",352,1,0,"1,699","13,223","15,709","2,531",.,"31,463",.,.,.,.,.,.,.,.,.,.
2018,2559,City of Burnet - (TX),Y,TX,ERCO,.,.,.,.,0,"2,233",656,3,.,"2,892",.,.,.,.,.,.,.,.,.,.,"2,233",656,3,0,"2,892","29,418","44,816","8,658",.,"82,892",.,.,.,.,.,.,.,.,.,.
2018,2599,Burt County Public Power Dist,,NE,SWPP,.,.,.,.,.,"3,380",320,480,.,"4,180",.,.,.,.,.,.,.,.,.,.,"3,380",320,480,0,"4,180","63,022","23,207","2,803",.,"89,032","3,380",320,480,.,"4,180",.,.,358,.,358
2018,2600,City of Burt,Y,IA,MISO,122,43,.,.,165,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,122,43,0,0,165,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2018,2641,"Butler Rural El Coop Assn, Inc - (KS)",,KS,SWPP,.,.,.,.,.,"6,662",780,8,.,"7,450",.,.,.,.,.,.,.,.,.,.,"6,662",780,8,0,"7,450","103,627","19,288","10,268",.,"133,183","6,662",780,8,.,"7,450",.,.,.,.,.
2018,2643,Butler Public Power District - (NE),,NE,SWPP,0,0,0,0,0,"4,636",554,"1,125",0,"6,315",.,.,.,.,.,.,.,.,.,.,"4,636",554,"1,125",0,"6,315","69,966","24,948","104,145",0,"199,059",729,19,10,0,758,0,0,766,0,766
2018,2650,Borough of Butler - (NJ),,NJ,PJM,.,.,.,.,0,"10,328","1,574",0,0,"11,902",.,.,.,.,.,.,.,.,.,.,"10,328","1,574",0,0,"11,902","103,385","54,601",.,.,"157,986",.,.,.,.,.,.,.,.,.,.
2018,2651,Butler Rural Electric Coop Inc - (OH),,OH,PJM,.,.,.,.,.,"11,012",421,7,.,"11,440",.,.,.,.,.,.,.,.,.,.,"11,012",421,7,0,"11,440","189,405","15,090","17,777",.,"222,272","11,012",421,7,.,"11,440",.,.,.,.,.
2018,2652,Butler County Rural Elec Coop - (IA),,IA,SWPP,.,.,.,.,.,"6,391",28,193,.,"6,612",.,.,.,.,.,.,.,44,.,44,"6,391",28,237,0,"6,656","98,721",415,"16,172",.,"115,308","4,849",28,193,.,"5,070",283,.,.,.,283
