Utility Characteristics,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2020,61579,St. Lawrence University - Sutton,61012,AES Distributed Energy,NY,NYIS,0.0,0,0,326.0,"2,906",1,0.0,0,0,0.0,0,0,326.0,"2,906",1
2020,62020,Stanford Campus Solar,61944,Goldman Sachs Renewable Power Group,CA,CISO,0.0,0,0,731.0,"6,197",1,0.0,0,0,0.0,0,0,731.0,"6,197",1
2020,57683,"Staples La Mirada, CA",57007,"SunE WF3-ST Holdings, LLC",CA,CISO,0.0,0,0,349.0,"1,556",1,0.0,0,0,0.0,0,0,349.0,"1,556",1
2020,59705,Steel Sun,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,321.0,"4,759",1,0.0,0,0,0.0,0,0,321.0,"4,759",1
2020,62723,Steel Sun 2: 2303-III-2 Hamburg Tpke,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,164.0,"1,951",1,0.0,0,0,0.0,0,0,164.0,"1,951",1
2020,62722,Steel Sun 2: 2303-III-4 Hamburg Tpke,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,166.0,"1,980",1,0.0,0,0,0.0,0,0,166.0,"1,980",1
2020,62721,Steel Sun 2: 2303-III-9 Hamburg Tpke,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,107.0,"1,260",1,0.0,0,0,0.0,0,0,107.0,"1,260",1
2020,57864,Stockton Athletic Center,61944,Goldman Sachs Renewable Power Group,NJ,PJM,0.0,0,0,40.0,375,1,0.0,0,0,0.0,0,0,40.0,375,1
2020,54149,Stony Brook Cogen Plant,13587,Nissequoque Cogen Partners,NY,NYIS,0.0,0,0,"20,884.0","212,805",1,0.0,0,0,0.0,0,0,"20,884.0","212,805",1
2020,59015,Stow PV,61012,AES Distributed Energy,MA,ISNE,0.0,0,0,207.0,"2,957",1,0.0,0,0,0.0,0,0,207.0,"2,957",1
2020,60817,Sullivan County - Adult Care Solar,60947,Tesla Inc.,NY,NYIS,0.0,0,0,177.0,"2,489",1,0.0,0,0,0.0,0,0,177.0,"2,489",1
2020,60809,"Summit Water Nexus Mt. Holly, LLC Solar",60955,"Summit Water Nexus, Mount Holly, LLC",NJ,PJM,0.0,0,0,127.0,"1,545",1,0.0,0,0,0.0,0,0,127.0,"1,545",1
2020,57010,SunEdison Anheuser Busch Fairfield,56434,SunE M5 Holdings LLC,CA,CISO,0.0,0,0,167.0,"1,380",1,0.0,0,0,0.0,0,0,167.0,"1,380",1
2020,57007,SunEdison Ironwood State Prison,56297,SunE CPA CDC2 LLC,CA,CISO,0.0,0,0,270.0,"2,004",1,0.0,0,0,0.0,0,0,270.0,"2,004",1
2020,56938,SunEdison LV Sutton Plant Site,56183,SunE NC Progress 1 LLC,NC,CPLE,0.0,0,0,407.0,"1,452",1,0.0,0,0,0.0,0,0,407.0,"1,452",1
2020,57008,SunEdison Procter & Gamble Oxnard,56431,SunE U6 Holdings LLC,CA,CISO,0.0,0,0,297.0,"1,775",1,0.0,0,0,0.0,0,0,297.0,"1,775",1
2020,57004,SunEdison Walgreens Moreno Valley,56294,SunE WG113 Moreno Valley LLC,CA,CISO,0.0,0,0,162.0,"1,459",1,0.0,0,0,0.0,0,0,162.0,"1,459",1
2020,57012,SunEdison Walmart Apple Valley DC,56434,SunE M5 Holdings LLC,CA,CISO,0.0,0,0,306.0,"2,305",1,0.0,0,0,0.0,0,0,306.0,"2,305",1
2020,61922,Sunlight Beacon,59474,BQ Energy LLC,NY,NYIS,0.0,0,0,265.0,"3,317",1,0.0,0,0,0.0,0,0,265.0,"3,317",1
2020,59742,Sunnyside Ranch Community Solar Array,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,37.0,295,46,316.0,"2,544",6,0.0,0,0,0.0,0,0,353.0,"2,839",52
2020,61914,Susquehanna University Solar,63249,Terraform Arcadia,PA,PJM,0.0,0,0,364.0,"4,621",1,0.0,0,0,0.0,0,0,364.0,"4,621",1
2020,55015,Sweeny Cogen Facility,22214,Sweeny Cogeneration LP,TX,ERCO,0.0,0,0,0.0,0,0,"28,224.0","1,918,076",1,0.0,0,0,"28,224.0","1,918,076",1
2020,62327,"Synergen Panorama, LLC CSG",60281,"Altus Power America Management, LLC",MD,PJM,460.0,"9,177","1,078",0.0,0,0,0.0,0,0,0.0,0,0,460.0,"9,177","1,078"
2020,61199,T0588 Phoenix - AZ,60520,SoCore Energy LLC,AZ,SRP,0.0,0,0,220.0,"2,766",1,0.0,0,0,0.0,0,0,220.0,"2,766",1
2020,60683,TRS Fuel Cell,60403,"TRS Fuel Cell, LLC",CT,ISNE,0.0,0,0,123.0,"5,536",1,0.0,0,0,0.0,0,0,123.0,"5,536",1
2020,58232,Tahquitz High School,58661,"Sustainable Power Group, LLC",CA,CISO,0.0,0,0,273.0,"1,688",1,0.0,0,0,0.0,0,0,273.0,"1,688",1
2020,60677,Tannery Road Landfill,60401,"Tannery Road Solar, LLC",NY,NYIS,0.0,0,0,304.0,"2,999",1,0.0,0,0,0.0,0,0,304.0,"2,999",1
2020,62246,Target Woodland Solar Project,61944,Goldman Sachs Renewable Power Group,CA,CISO,0.0,0,0,332.0,"3,997",1,0.0,0,0,0.0,0,0,332.0,"3,997",1
2020,59330,Taylor Farms,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,376.0,"3,507",1,0.0,0,0,376.0,"3,507",1
2020,57594,Teichert Materials-Teichert Vernalis,56930,"Foundation HA Energy Generation, LLC",CA,CISO,0.0,0,0,0.0,0,0,154.0,"1,760",1,0.0,0,0,154.0,"1,760",1
2020,50481,Tennessee Eastman Operations,5610,Eastman Chemical Co-TN Ops,TN,PJM,0.0,0,0,0.0,0,0,"1,630.0","34,618",1,0.0,0,0,"1,630.0","34,618",1
2020,10093,Tesoro Hawaii,58553,PAR Petroleum,HI,NA,0.0,0,0,0.0,0,0,"1,635.0","6,543",1,0.0,0,0,"1,635.0","6,543",1
2020,60461,The Clorox Company,60947,Tesla Inc.,MD,PJM,0.0,0,0,152.0,"2,459",1,0.0,0,0,0.0,0,0,152.0,"2,459",1
2020,58356,The Lawrenceville School Solar Facility,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,0.0,0,0,616.0,"8,220",1,0.0,0,0,0.0,0,0,616.0,"8,220",1
2020,63404,Thermo Fisher,61944,Goldman Sachs Renewable Power Group,NJ,PJM,0.0,0,0,137.0,"1,997",1,0.0,0,0,0.0,0,0,137.0,"1,997",1
2020,58749,Tihonet Solar,57365,Consolidated Edison Solutions Inc,MA,ISNE,0.0,0,0,0.0,0,0,186.0,"1,814",1,0.0,0,0,186.0,"1,814",1
2020,60771,Timber Creek HS,61944,Goldman Sachs Renewable Power Group,NJ,PJM,0.0,0,0,164.0,"1,460",1,0.0,0,0,0.0,0,0,164.0,"1,460",1
2020,60904,Time Warner Cable - Knowles,60947,Tesla Inc.,NY,NYIS,0.0,0,0,280.0,"2,942",1,0.0,0,0,0.0,0,0,280.0,"2,942",1
2020,61577,Time Warner Cable Enterprises - Martino,61012,AES Distributed Energy,NY,NYIS,0.0,0,0,361.0,"3,065",1,0.0,0,0,0.0,0,0,361.0,"3,065",1
2020,63904,Timonium Fairgrounds,62915,Madison Energy Holdings LLC,MD,PJM,0.0,0,0,21.0,279,0,0.0,0,0,0.0,0,0,21.0,279,0
2020,58917,Tioga Solar Morris County 1 LLC,58753,Sunlight General Morris Solar LLC,NJ,PJM,0.0,0,0,78.0,803,6,0.0,0,0,0.0,0,0,78.0,803,6
2020,58364,Tissington Solar,61944,Goldman Sachs Renewable Power Group,NJ,PJM,0.0,0,0,464.0,"3,520",1,0.0,0,0,0.0,0,0,464.0,"3,520",1
2020,60431,Tompkins Cortland Community College,60231,"SEC LHNY Solar One, LLC",NY,NYIS,0.0,0,0,270.0,"2,769",1,0.0,0,0,0.0,0,0,270.0,"2,769",1
2020,60096,Town of Chestertown- Chestertown WWTP,60947,Tesla Inc.,MD,PJM,0.0,0,0,72.0,"1,591",1,0.0,0,0,0.0,0,0,72.0,"1,591",1
2020,60115,Town of Halfmoon,60947,Tesla Inc.,NY,ISNE,0.0,0,0,57.0,"1,260",1,0.0,0,0,0.0,0,0,57.0,"1,260",1
2020,59613,Town of Williamson Landfill PV,61944,Goldman Sachs Renewable Power Group,NY,NYIS,0.0,0,0,169.0,"1,705",1,0.0,0,0,0.0,0,0,169.0,"1,705",1
2020,61895,Toyota HQ Plan,61944,Goldman Sachs Renewable Power Group,TX,ERCO,0.0,0,0,"1,660.0","11,481",1,0.0,0,0,0.0,0,0,"1,660.0","11,481",1
2020,57647,"Toys R Us- DE, Inc. at Mt. Olive, NJ",56976,"Constellation Solar New Jersey II, LLC",NJ,PJM,0.0,0,0,371.0,"5,242",1,0.0,0,0,0.0,0,0,371.0,"5,242",1
2020,64376,Tranquillity ID,63992,"Tranquillity Solar 1, LLC",CA,CISO,0.0,0,0,337.0,"3,040",1,0.0,0,0,0.0,0,0,337.0,"3,040",1
2020,61786,Trinity College Fuel Cell,60571,"AEP Onsite Partners, LLC",CT,ISNE,0.0,0,0,539.0,"10,499",1,0.0,0,0,0.0,0,0,539.0,"10,499",1
2020,62260,Trout Creek Solar,60571,"AEP Onsite Partners, LLC",CO,PSCO,0.0,0,0,289.0,"5,145",1,0.0,0,0,0.0,0,0,289.0,"5,145",1
2020,59390,True North,58677,CD US Solar MT1 LLC,MA,ISNE,0.0,0,0,"1,360.0","6,857",1,0.0,0,0,0.0,0,0,"1,360.0","6,857",1
2020,61846,Tulare BioMAT Fuel Cell,61467,"Central CA Fuel Cell 2, LLC",CA,CISO,0.0,0,0,"2,196.0","16,000",1,0.0,0,0,0.0,0,0,"2,196.0","16,000",1
2020,64099,Tweite Community Solar LLC,63728,Tweite Community Solar LLC,MN,MISO,6.0,83,9,0.0,0,0,0.0,0,0,0.0,0,0,6.0,83,9
2020,63438,UB Fuel Cell,61939,"Clearway Energy, Inc",CT,ISNE,0.0,0,0,769.0,"9,593",1,0.0,0,0,0.0,0,0,769.0,"9,593",1
2020,59872,UC Davis South Campus,59660,"Solar Star California XXXII, LLC",CA,CISO,0.0,0,0,"2,455.0","27,793",1,0.0,0,0,0.0,0,0,"2,455.0","27,793",1
2020,61995,UC Merced Solar Hybrid,61944,Goldman Sachs Renewable Power Group,CA,CISO,0.0,0,0,"1,047.0","8,153",1,0.0,0,0,0.0,0,0,"1,047.0","8,153",1
2020,62016,UC Riverside Lots 30 & 32,61944,Goldman Sachs Renewable Power Group,CA,CISO,0.0,0,0,753.0,"6,406",1,0.0,0,0,0.0,0,0,753.0,"6,406",1
2020,60120,UCI Fuel Cell,59892,"UCI Fuel Cell, LLC",CA,CISO,0.0,0,0,451.0,"4,993",1,0.0,0,0,0.0,0,0,451.0,"4,993",1
2020,57735,UCSD Fuel Cell Plant,57047,BioFuels Point Loma LLC,CA,CISO,0.0,0,0,"1,526.0","12,303",1,0.0,0,0,0.0,0,0,"1,526.0","12,303",1
2020,61603,UMASS,56769,Consolidated Edison Development Inc.,MA,ISNE,0.0,0,0,0.0,0,0,450.0,"5,811",1,0.0,0,0,450.0,"5,811",1
2020,59749,UMES (MD) - Princess Anne,58473,"NVT LICENSES, LLC",MD,PJM,474.0,"3,176",1,0.0,0,0,0.0,0,0,0.0,0,0,474.0,"3,176",1
2020,60808,US Foods Solar,58677,CD US Solar MT1 LLC,NJ,PJM,"2,033.0","5,973",1,0.0,0,0,0.0,0,0,0.0,0,0,"2,033.0","5,973",1
2020,60086,US-TOPCO (Soccer Center),60947,Tesla Inc.,CA,CISO,0.0,0,0,572.0,"5,437",1,0.0,0,0,0.0,0,0,572.0,"5,437",1
2020,62612,USAA Black Bear Energy,62067,EnterSolar,NJ,PJM,0.0,0,0,278.0,"3,058",1,0.0,0,0,0.0,0,0,278.0,"3,058",1
2020,61682,USG 1,60059,ZGlobal Inc,CA,IID,0.0,0,0,0.0,0,0,56.0,"3,014",1,0.0,0,0,56.0,"3,014",1
2020,61683,USG 2,60059,ZGlobal Inc,CA,IID,0.0,0,0,0.0,0,0,137.0,"1,744",1,0.0,0,0,137.0,"1,744",1
2020,58516,Union HS at Casa Grande,58491,"Constellation Solar Holding, LLC",AZ,AZPS,0.0,0,0,366.0,"3,274",1,0.0,0,0,0.0,0,0,366.0,"3,274",1
2020,58040,United Stationers Supply Solar Electric,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,0.0,0,0,235.0,"3,930",1,0.0,0,0,0.0,0,0,235.0,"3,930",1
2020,62119,University Park Solar,61675,SS PA II PSU LLC,PA,PJM,0.0,0,0,0.0,0,0,178.0,"2,253",1,0.0,0,0,178.0,"2,253",1
2020,63668,"University Solar, LLC",61012,AES Distributed Energy,RI,ISNE,0.0,0,0,"4,759.0","31,652",1,0.0,0,0,0.0,0,0,"4,759.0","31,652",1
2020,54372,University of Colorado,22208,University of Colorado,CO,PSCO,0.0,0,0,"10,848.0",0,1,0.0,0,0,0.0,0,0,"10,848.0",0,1
2020,54780,University of Illinois Abbott Power Plt,19528,University of Illinois,IL,MISO,82.0,984,236,"1,186.0","14,551",89,0.0,0,0,0.0,0,0,"1,268.0","15,535",325
2020,50300,VESI Pomona,54736,"VESI Pomona Energy Storage, Inc.",CA,CISO,0.0,0,0,"2,411.0","8,653",1,0.0,0,0,0.0,0,0,"2,411.0","8,653",1
2020,60448,Valdosta,63249,Terraform Arcadia,GA,SOCO,0.0,0,0,201.0,"1,565",1,0.0,0,0,0.0,0,0,201.0,"1,565",1
2020,60824,Valley Sanitary District WTP Solar,60947,Tesla Inc.,CA,LDWP,0.0,0,0,96.0,"1,570",1,0.0,0,0,0.0,0,0,96.0,"1,570",1
2020,61463,Vandenberg Solar Project,61944,Goldman Sachs Renewable Power Group,CA,CISO,0.0,0,0,"3,098.0","41,915",1,0.0,0,0,0.0,0,0,"3,098.0","41,915",1
2020,58517,Vista Grande HS at Casa Grande,58491,"Constellation Solar Holding, LLC",AZ,AZPS,0.0,0,0,351.0,"3,135",1,0.0,0,0,0.0,0,0,351.0,"3,135",1
2020,58401,Volkswagen Solar System,58385,SR Enterprise South LLC,TN,TVA,0.0,0,0,0.0,0,0,"1,363.0","11,859",1,0.0,0,0,"1,363.0","11,859",1
2020,60365,Vulcraft Solar,60800,"Soltage VUL 1600 Chemung, LLC",NY,NYIS,0.0,0,0,0.0,0,0,183.0,"2,099",1,0.0,0,0,183.0,"2,099",1
2020,56922,WWRF Solar Plant,56431,SunE U6 Holdings LLC,CO,PSCO,0.0,0,0,155.0,"2,744",1,0.0,0,0,0.0,0,0,155.0,"2,744",1
2020,58123,Wakefern Food Corp,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,222.0,"2,797",1,0.0,0,0,0.0,0,0,222.0,"2,797",1
2020,60341,Wal-Mart Truth or Consequences PV,60127,"SSA Solar of NM 3, LLC",NM,PNM,0.0,0,0,210.0,"1,450",1,0.0,0,0,0.0,0,0,210.0,"1,450",1
2020,57006,Walgreens Woodland Distribution Center,56296,SunE WG45 Woodland LLC,CA,CISO,0.0,0,0,196.0,"1,346",1,0.0,0,0,0.0,0,0,196.0,"1,346",1
2020,57939,Walmart Casa Grande,60947,Tesla Inc.,AZ,AZPS,0.0,0,0,255.0,"2,159",1,0.0,0,0,0.0,0,0,255.0,"2,159",1
2020,63510,Walnut Unified School District Walnut HS Hybrid,60947,Tesla Inc.,CA,CISO,0.0,0,0,257.0,"1,807",1,0.0,0,0,0.0,0,0,257.0,"1,807",1
2020,50216,Watson Cogeneration,867,ARCO Products Co-Watson,CA,CISO,0.0,0,0,0.0,0,0,"29,710.0","685,589",1,0.0,0,0,"29,710.0","685,589",1
2020,60821,Weber State University - Davis Campus PV,60947,Tesla Inc.,UT,WACM,0.0,0,0,121.0,"2,142",1,0.0,0,0,0.0,0,0,121.0,"2,142",1
2020,58244,West Valley High School Solar,58661,"Sustainable Power Group, LLC",CA,CISO,0.0,0,0,235.0,"1,458",1,0.0,0,0,0.0,0,0,235.0,"1,458",1
2020,60500,Westside Avenue,60268,Hartz Solar LLC,NJ,PJM,0.0,0,0,172.0,"1,107",1,0.0,0,0,0.0,0,0,172.0,"1,107",1
2020,62683,Westside Wastewater Treatment Plant Hybrid,61204,"Today's Power, Inc.",AR,SWPP,0.0,0,0,453.0,"9,493",1,0.0,0,0,0.0,0,0,453.0,"9,493",1
2020,62764,Westtown CSG,60281,"Altus Power America Management, LLC",NY,ISNE,228.0,"2,960",121,0.0,0,0,0.0,0,0,0.0,0,0,228.0,"2,960",121
2020,61630,William G Mennen Sports Solar,58753,Sunlight General Morris Solar LLC,NJ,PJM,0.0,0,0,86.0,807,1,0.0,0,0,0.0,0,0,86.0,807,1
2020,58361,Williams-Sonoma Solar Facility,63068,CVI CleanCapital Solar 4 LLC,NJ,PJM,0.0,0,0,446.0,"4,361",1,0.0,0,0,0.0,0,0,446.0,"4,361",1
2020,59751,"Wilzig Associates, LLC",59518,"Wilzig Associates, LLC",NJ,PJM,0.0,0,0,0.0,0,0,76.0,"1,042",1,0.0,0,0,76.0,"1,042",1
2020,62902,Windsor Floating Solar,62772,CA ODEVI LLC,CA,CISO,0.0,0,0,28.0,271,1,0.0,0,0,0.0,0,0,28.0,271,1
2020,10613,"Woodland Pulp, LLC",5232,Woodland Pulp LLC,ME,NBSO,0.0,0,0,0.0,0,0,"4,949.0","108,592",1,0.0,0,0,"4,949.0","108,592",1
2020,63512,Wor-Wic Community College - Offsite,60947,Tesla Inc.,MD,PJM,0.0,0,0,229.0,"3,627",1,0.0,0,0,0.0,0,0,229.0,"3,627",1
2020,62286,Xebec 1,61012,AES Distributed Energy,CA,LDWP,0.0,0,0,604.0,"4,164",1,0.0,0,0,0.0,0,0,604.0,"4,164",1
These entities are one of the elements used in the state Adjustment lines in the Sales to Ultimate Customers file.,,,,,,,,,,,,,,,,,,,,,
