Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2020,17564,South Kentucky Rural E C C,A,Bundled,O,TN,Cooperative,PJM,156.6,"1,462",156,63.4,550,28,61.0,491,3,0.0,0,0,281.0,"2,503",187
2020,17565,South Louisiana Elec Coop Assn,A,Bundled,O,LA,Cooperative,MISO,"24,402.0","269,813","17,517","18,953.0","189,500","4,199","4,576.0","51,759",11,.,.,.,"47,931.0","511,072","21,727"
2020,17572,South River Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,"81,572.0","636,983","42,977","13,543.0","143,610","2,547",575.0,"8,075",2,.,.,.,"95,690.0","788,668","45,526"
2020,17577,City of South Sioux City,A,Bundled,O,NE,Municipal,SWPP,"6,270.8","49,865","4,787","13,425.5","155,111",970,.,.,.,.,.,.,"19,696.3","204,976","5,757"
2020,17585,"Southeastern IL Elec Coop, Inc",A,Bundled,O,IL,Cooperative,MISO,"42,186.0","313,192","22,250","11,899.0","83,325","2,281","35,778.0","343,434",28,.,.,.,"89,863.0","739,951","24,559"
2020,17592,Southeast Colorado Power Assn,A,Bundled,O,CO,Cooperative,WACM,"11,803.2","70,869","7,867","16,619.1","133,664","2,687","4,452.9","33,141",11,.,.,.,"32,875.2","237,674","10,565"
2020,17599,Southeastern Indiana R E M C,A,Bundled,O,IN,Cooperative,MISO,"50,373.0","354,667","25,359","8,536.0","66,087","2,125","6,939.0","87,779",11,.,.,.,"65,848.0","508,533","27,495"
2020,17603,Southeastern Electric Coop Inc - (OK),A,Bundled,O,OK,Cooperative,SWPP,"22,330.0","203,137","14,454","2,974.0","26,468","1,067","8,753.0","166,013",14,.,.,.,"34,057.0","395,618","15,535"
2020,17609,Southern California Edison Co,A,Bundled,O,CA,Investor Owned,CISO,"4,478,159.0","24,584,033","3,432,735","4,436,658.0","29,507,958","463,981","589,544.0","4,753,779","25,104",.,.,.,"9,504,361.0","58,845,770","3,921,820"
2020,17609,Southern California Edison Co,C,Delivery,O,CA,Investor Owned,CISO,"905,586.0","7,684,555","1,083,553","1,156,024.0","14,732,986","157,792","105,190.0","2,244,312","4,613",.,.,.,"2,166,800.0","24,661,853","1,245,958"
2020,17612,Bear Valley Electric Service,A,Bundled,O,CA,Investor Owned,CISO,"24,750.2","85,103","22,967","8,974.7","33,470","1,500","3,028.4","17,726",7,0.0,0,0,"36,753.3","136,299","24,474"
2020,17633,Southern Indiana Gas & Elec Co,A,Bundled,O,IN,Investor Owned,MISO,"217,419.6","1,385,114","129,606","151,084.6","1,138,835","18,985","153,711.3","1,971,236",116,0.0,0,0,"522,215.5","4,495,185","148,707"
2020,17637,Southern Maryland Elec Coop Inc,A,Bundled,O,MD,Cooperative,PJM,"237,761.9","2,080,216","149,028","121,109.9","1,161,608","15,288",.,.,.,.,.,.,"358,871.8","3,241,824","164,316"
2020,17637,Southern Maryland Elec Coop Inc,C,Delivery,O,MD,Cooperative,PJM,"2,882.9","55,836","4,503","1,309.9","39,396",520,0.0,0,0,0.0,0,0,"4,192.8","95,232","5,023"
2020,17642,Southern Public Power District,A,Bundled,O,NE,Political Subdivision,SWPP,"23,359.6","246,298","15,119","4,167.8","41,529","2,636","64,001.9","771,774","9,508",0.0,0,0,"91,529.3","1,059,601","27,263"
2020,17646,"Southern Pine Elec Coop, Inc",A,Bundled,O,AL,Cooperative,AEC,"29,320.0","250,552","20,120","16,542.0","170,868","1,909","3,399.0","40,966",5,.,.,.,"49,261.0","462,386","22,034"
2020,17647,Southern Pine Electric Cooperative,A,Bundled,O,MS,Cooperative,MISO,"102,116.0","854,390","63,120","34,958.0","308,182","5,262","51,788.0","618,360",45,0.0,0,0,"188,862.0","1,780,932","68,427"
2020,17671,Southwest Arkansas E C C,A,Bundled,O,AR,Cooperative,MISO,"37,458.2","349,143","24,210","10,020.4","113,409","2,941","11,434.5","195,789",4,0.0,0,0,"58,913.1","658,341","27,155"
2020,17671,Southwest Arkansas E C C,A,Bundled,O,OK,Cooperative,MISO,264.6,"2,447",218,31.5,322,14,0.0,0,0,0.0,0,0,296.1,"2,769",232
2020,17671,Southwest Arkansas E C C,A,Bundled,O,TX,Cooperative,MISO,"1,988.3","19,617","1,038",145.3,"1,229",75,0.0,0,0,0.0,0,0,"2,133.6","20,846","1,113"
2020,17683,Southwest Mississippi E P A,A,Bundled,O,MS,Cooperative,MISO,"34,025.6","269,394","23,093","8,820.6","73,371","2,178","9,315.7","105,512",18,0.0,0,0,"52,161.9","448,277","25,289"
2020,17684,Southwest Louisiana E M C,A,Bundled,O,LA,Cooperative,MISO,"156,247.7","1,695,342","102,586","45,086.4","439,517","8,519","15,727.9","211,895",26,.,.,.,"217,062.0","2,346,754","111,131"
2020,17692,Southwest Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"3,419.1","35,073","2,176","5,313.5","52,568","2,656","13,487.4","140,355","1,364",.,.,.,"22,220.0","227,996","6,196"
2020,17693,"Southwest Texas Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"4,739.0","38,414","5,644","3,804.0","28,380","3,824","15,656.0","209,895",450,.,.,.,"24,199.0","276,689","9,918"
2020,17694,Southwest Tennessee E M C,A,Bundled,O,TN,Cooperative,TVA,"74,082.0","653,157","42,595","26,950.0","213,527","8,003","1,242.0","17,705",1,0.0,0,0,"102,274.0","884,389","50,599"
2020,17697,Southwestern Electric Coop Inc - (IL),A,Bundled,O,IL,Cooperative,MISO,"42,550.1","321,161","23,017","11,408.9","95,250",594,"4,171.9","13,660",7,.,.,.,"58,130.9","430,071","23,618"
2020,17698,Southwestern Electric Power Co,A,Bundled,O,AR,Investor Owned,SWPP,"114,004.4","1,113,912","103,790","98,578.4","1,212,967","18,376","72,302.0","1,116,464",639,0.0,0,0,"284,884.8","3,443,343","122,805"
2020,17698,Southwestern Electric Power Co,A,Bundled,O,LA,Investor Owned,SWPP,"300,631.2","2,800,235","205,697","203,835.8","2,158,452","24,968","79,009.1","1,116,419","2,149",0.0,0,0,"583,476.1","6,075,106","232,814"
2020,17698,Southwestern Electric Power Co,A,Bundled,O,TX,Investor Owned,SWPP,"213,408.3","2,073,543","152,519","169,157.3","2,003,532","30,544","169,119.8","2,658,399","4,419",0.0,0,0,"551,685.4","6,735,474","187,482"
2020,17710,"Spark Energy, LP",B,Energy,O,CT,Retail Power Marketer,ISNE,397.0,"3,499",385,"1,587.0","19,317",71,0.0,0,0,0.0,0,0,"1,984.0","22,816",456
2020,17710,"Spark Energy, LP",B,Energy,O,DE,Retail Power Marketer,PJM,130.0,"1,404",121,0.0,0,0,0.0,0,0,0.0,0,0,130.0,"1,404",121
2020,17710,"Spark Energy, LP",B,Energy,O,IL,Retail Power Marketer,MISO,"40,131.0","284,983","41,599","2,175.0","26,980","1,081",0.0,0,0,0.0,0,0,"42,306.0","311,963","42,680"
2020,17710,"Spark Energy, LP",B,Energy,O,MD,Retail Power Marketer,PJM,"5,480.0","36,734","4,013",317.0,"2,460",90,0.0,0,0,0.0,0,0,"5,797.0","39,194","4,103"
2020,17710,"Spark Energy, LP",B,Energy,O,NJ,Retail Power Marketer,PJM,399.0,"2,304",261,251.0,"3,114",17,0.0,0,0,0.0,0,0,650.0,"5,418",278
2020,17710,"Spark Energy, LP",B,Energy,O,NY,Retail Power Marketer,NYIS,759.0,"5,444",761,609.0,"5,155",7,0.0,0,0,0.0,0,0,"1,368.0","10,599",768
2020,17710,"Spark Energy, LP",B,Energy,O,PA,Retail Power Marketer,PJM,98.0,"1,008",75,"1,190.0","12,765",203,0.0,0,0,0.0,0,0,"1,288.0","13,773",278
2020,17710,"Spark Energy, LP",D,Bundled,O,TX,Retail Power Marketer,ERCO,"67,249.0","578,051","38,249","4,418.0","34,860","1,181",0.0,0,0,0.0,0,0,"71,667.0","612,911","39,430"
2020,17715,Southwestern Electric Coop Inc - (NM),A,Bundled,O,CO,Cooperative,PNM,13.1,74,5,6.5,32,2,.,.,.,.,.,.,19.6,106,7
2020,17715,Southwestern Electric Coop Inc - (NM),A,Bundled,O,NM,Cooperative,PNM,"2,414.2","9,199","1,418","1,112.0","5,440",7,"23,415.5","305,594",781,.,.,.,"26,941.7","320,233","2,206"
2020,17715,Southwestern Electric Coop Inc - (NM),A,Bundled,O,OK,Cooperative,PNM,8.1,35,3,0.7,1,2,108.2,906,12,.,.,.,117.0,942,17
2020,17715,Southwestern Electric Coop Inc - (NM),A,Bundled,O,TX,Cooperative,PNM,26.3,107,13,0.0,0,0,68.6,386,13,.,.,.,94.9,493,26
2020,17718,Southwestern Public Service Co,A,Bundled,O,NM,Investor Owned,SWPP,"120,657.0","1,224,455","97,747","153,637.1","1,992,114","26,256","179,551.4","4,070,731",118,0.0,0,0,"453,845.5","7,287,300","124,121"
2020,17718,Southwestern Public Service Co,A,Bundled,O,TX,Investor Owned,SWPP,"256,877.8","2,562,133","214,908","230,882.9","3,343,412","57,811","260,269.7","7,381,412",150,0.0,0,0,"748,030.4","13,286,957","272,869"
2020,17732,Spanish Fork City Corporation,A,Bundled,O,UT,Municipal,PACE,"10,984.0","112,423","11,861","8,673.0","94,557","1,487","3,676.0","58,792",11,0.0,0,0,"23,333.0","265,772","13,359"
2020,17740,City of Sparta,A,Bundled,O,TN,Municipal,TVA,"2,681.0","24,612","2,207","4,715.0","43,546",800,"3,559.0","49,132",4,0.0,0,0,"10,955.0","117,290","3,011"
2020,17826,"Springer Electric Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,"2,613.0","14,218","2,429","2,595.0","18,038",613,"14,527.0","196,461",5,.,.,.,"19,735.0","228,717","3,047"
2020,17828,City of Springfield - (IL),A,Bundled,O,IL,Municipal,MISO,"72,426.3","616,209","59,975","129,028.6","977,949","11,473",.,.,.,.,.,.,"201,454.9","1,594,158","71,448"
2020,17829,City of Springfield - (TN),A,Bundled,O,TN,Municipal,TVA,"9,272.0","93,431","7,205","10,661.0","104,354","1,333","5,401.0","73,122",6,0.0,0,0,"25,334.0","270,907","8,544"
2020,17832,Snapping Shoals El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"149,772.0","1,486,114","98,319","23,724.0","248,011","4,157","11,693.0","186,246",42,.,.,.,"185,189.0","1,920,371","102,518"
2020,17833,City Utilities of Springfield - (MO),A,Bundled,O,MO,Municipal,SWPP,"104,455.0","1,032,944","101,494","121,447.0","1,462,901","15,561","29,510.0","417,408",247,0.0,0,0,"255,412.0","2,913,253","117,302"
2020,17839,City of Springfield - (OR),A,Bundled,O,OR,Municipal,BPAT,"26,595.9","367,834","28,550","17,679.0","244,309","3,922","8,439.0","130,955",11,0.0,0,0,"52,713.9","743,098","32,483"
2020,17845,City of Springville - (UT),A,Bundled,O,UT,Municipal,PACE,"10,217.5","94,142","10,336","10,353.3","103,183","1,230","6,405.2","80,898",2,0.0,0,0,"26,976.0","278,223","11,568"
2020,17860,City of St Charles - (IL),A,Bundled,O,IL,Municipal,PJM,"17,934.7","122,678","13,769","21,021.6","162,667","2,236","19,902.0","199,201",43,0.0,0,0,"58,858.3","484,546","16,048"
2020,17874,City of St George,A,Bundled,O,UT,Municipal,PACE,"30,152.0","318,338","26,567","31,634.0","344,485","5,247",0.0,0,0,0.0,0,0,"61,786.0","662,823","31,814"
2020,17891,City of St Marys - (OH),A,Bundled,O,OH,Municipal,PJM,"4,697.2","37,038","3,708","3,355.8","28,260",501,"11,113.1","121,927",13,.,.,.,"19,166.1","187,225","4,222"
2020,18006,City of Starkville,A,Bundled,O,MS,Municipal,TVA,"13,085.0","122,515","12,261","23,232.0","258,681","1,794","2,046.0","30,408",3,0.0,0,0,"38,363.0","411,604","14,058"
2020,18019,Stearns Cooperative Elec Assn,A,Bundled,O,MN,Cooperative,MISO,"46,124.6","390,775","25,139","9,985.6","92,953","1,722","3,836.9","41,758",550,.,.,.,"59,947.1","525,486","27,411"
2020,18022,City of Statesville - (NC),A,Bundled,O,NC,Municipal,DUK,"12,853.3","119,256","11,209","20,547.5","192,045","2,654","9,437.1","132,417",39,.,.,.,"42,837.9","443,718","13,902"
2020,18047,Steele-Waseca Cooperative Electric,A,Bundled,O,MN,Cooperative,MISO,"17,961.9","123,384","10,321","8,768.9","70,983","1,231","9,286.7","96,749",43,.,.,.,"36,017.5","291,116","11,595"
2020,18085,South Central Power Company,A,Bundled,O,OH,Cooperative,PJM,"187,544.5","1,485,005","111,779","24,690.6","191,413","9,079","87,697.8","1,005,663",750,.,.,.,"299,932.9","2,682,081","121,608"
2020,18087,Town of Sterling - (MA),A,Bundled,O,MA,Municipal,ISNE,"4,699.0","30,633","3,490",876.0,"4,166",276,"3,590.0","27,722",138,.,.,.,"9,165.0","62,521","3,904"
2020,18125,Stillwater Utilities Authority,A,Bundled,O,OK,Municipal,SWPP,"21,955.0","197,685","19,077","16,638.0","164,209","2,485","4,771.0","63,350",5,.,.,.,"43,364.0","425,244","21,567"
2020,18181,City of Stoughton - (WI),A,Bundled,O,WI,Municipal,MISO,"7,657.9","66,819","7,851","5,067.9","51,197",997,"1,756.2","20,597",3,0.0,0,0,"14,482.0","138,613","8,851"
2020,18193,Direct Energy Business,B,Energy,O,CA,Retail Power Marketer,CISO,0.0,0,0,"154,366.3","2,490,076","4,330","2,788.7","44,995",50,0.0,0,0,"157,155.0","2,535,071","4,380"
2020,18193,Direct Energy Business,B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"150,392.9","1,936,334","11,189","1,577.8","20,239",192,0.0,0,0,"151,970.7","1,956,573","11,381"
2020,18193,Direct Energy Business,B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,"135,479.9","2,131,466","5,158",0.0,0,0,"16,115.7","273,260",1,"151,595.6","2,404,726","5,159"
2020,18193,Direct Energy Business,B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"22,106.2","430,354",679,106.9,"2,046",28,0.0,0,0,"22,213.1","432,400",707
2020,18193,Direct Energy Business,B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,"379,299.5","7,302,904","19,809","5,175.5","99,285",883,0.0,0,0,"384,475.0","7,402,189","20,692"
2020,18193,Direct Energy Business,B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"250,910.4","2,858,112","10,748","4,382.8","49,600",214,0.0,0,0,"255,293.2","2,907,712","10,962"
2020,18193,Direct Energy Business,B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"172,995.1","3,192,345","9,603","2,216.2","40,870",350,0.0,0,0,"175,211.3","3,233,215","9,953"
2020,18193,Direct Energy Business,B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,"31,670.2","503,598",787,425.6,"6,508",35,0.0,0,0,"32,095.8","510,106",822
2020,18193,Direct Energy Business,B,Energy,O,MI,Retail Power Marketer,MISO,0.0,0,0,"55,009.5","931,479","1,172",82.7,"1,401",7,0.0,0,0,"55,092.2","932,880","1,179"
2020,18193,Direct Energy Business,B,Energy,O,NH,Retail Power Marketer,ISNE,0.0,0,0,"48,540.6","737,597","3,234",229.9,"3,510",71,0.0,0,0,"48,770.5","741,107","3,305"
2020,18193,Direct Energy Business,B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,"334,616.0","4,266,454","15,943","4,144.2","52,867",356,"13,266.3","185,574",1,"352,026.5","4,504,895","16,300"
2020,18193,Direct Energy Business,B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"444,920.9","7,893,919","18,791","6,078.8","107,628",548,0.0,0,0,"450,999.7","8,001,547","19,339"
2020,18193,Direct Energy Business,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,"309,788.6","7,229,995","19,935","10,976.9","255,756",858,8.2,159,1,"320,773.7","7,485,910","20,794"
2020,18193,Direct Energy Business,B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"478,373.8","9,031,856","24,578","12,963.0","245,569",954,0.0,0,0,"491,336.8","9,277,425","25,532"
2020,18193,Direct Energy Business,B,Energy,O,RI,Retail Power Marketer,ISNE,0.0,0,0,"52,451.0","685,814","2,708","1,202.8","15,563",112,"1,550.3","13,904",1,"55,204.1","715,281","2,821"
2020,18193,Direct Energy Business,B,Energy,O,VA,Retail Power Marketer,PJM,0.0,0,0,"56,191.6","1,038,872","2,426",244.9,"4,511",7,0.0,0,0,"56,436.5","1,043,383","2,433"
2020,18193,Direct Energy Business,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"713,759.8","10,557,067","65,962","15,673.0","231,300","5,204",0.0,0,0,"729,432.8","10,788,367","71,166"
2020,18203,Tallapoosa River Elec Coop Inc,A,Bundled,O,AL,Cooperative,AEC,"43,305.0","367,545","27,174","5,034.4","48,086",926,"11,716.2","141,245",12,.,.,.,"60,055.6","556,876","28,112"
2020,18206,Strawberry Electric Serv Dist,A,Bundled,O,UT,Political Subdivision,PACE,"5,152.0","47,416","3,484","1,406.4","12,488",474,321.2,"3,716",30,0.0,0,0,"6,879.6","63,620","3,988"
2020,18249,City of Sturgeon Bay - (WI),A,Bundled,O,WI,Municipal,MISO,"6,160.0","55,874","7,308","7,146.9","75,249","1,750","1,093.0","15,310",1,0.0,0,0,"14,399.9","146,433","9,059"
2020,18252,City of Sturgis,A,Bundled,O,MI,Municipal,PJM,"7,179.0","50,019","6,071","5,522.0","32,513",914,"12,970.0","122,616",63,.,.,.,"25,671.0","205,148","7,048"
2020,18260,Surprise Valley Electrification,A,Bundled,O,CA,Cooperative,PACW,"3,422.5","34,143","2,826","1,131.8","11,014",943,"5,831.4","67,833",577,0.0,0,0,"10,385.7","112,990","4,346"
2020,18260,Surprise Valley Electrification,A,Bundled,O,NV,Cooperative,PACW,4.4,43,4,7.6,75,6,0.0,0,0,0.0,0,0,12.0,118,10
2020,18260,Surprise Valley Electrification,A,Bundled,O,OR,Cooperative,PACW,"1,586.6","16,111","1,177",587.0,"5,634",436,"1,550.9","18,103",175,0.0,0,0,"3,724.5","39,848","1,788"
2020,18280,Sulphur Springs Valley E C Inc,A,Bundled,O,AZ,Cooperative,WALC,"53,104.0","404,610","44,589","47,526.0","458,145","7,982","4,562.0","54,029",6,.,.,.,"105,192.0","916,784","52,577"
2020,18304,"Sumter Electric Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,"309,379.0","2,529,176","197,388","32,708.0","235,762","17,690","71,707.0","870,325","1,399",.,.,.,"413,794.0","3,635,263","216,477"
2020,18305,Sumter Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"29,418.7","224,260","14,777","14,687.3","94,025","5,919","3,145.2","30,553",11,.,.,.,"47,251.2","348,838","20,707"
2020,18312,Sun Prairie Utilities,A,Bundled,O,WI,Municipal,MISO,"12,764.3","115,562","15,004","12,126.8","132,068","1,726","2,552.3","35,820",5,0.0,0,0,"27,443.4","283,450","16,735"
2020,18336,Superior Water and Light Co,A,Bundled,O,WI,Investor Owned,MISO,"10,907.0","87,080","12,767","11,250.0","118,122","2,128","34,704.0","538,927",118,0.0,0,0,"56,861.0","744,129","15,013"
2020,18339,Surry-Yadkin Elec Member Corp,A,Bundled,O,NC,Cooperative,DUK,"50,743.6","333,208","26,940","2,037.8","19,477",273,333.7,"2,389",2,.,.,.,"53,115.1","355,074","27,215"
2020,18360,Suwannee Valley Elec Coop Inc,A,Bundled,O,FL,Cooperative,SEC,"39,114.0","316,237","24,015","11,963.0","107,199","3,365","5,835.0","106,627",8,.,.,.,"56,912.0","530,063","27,388"
2020,18384,City of Sweetwater,A,Bundled,O,TN,Municipal,TVA,"11,328.0","107,460","7,191","8,024.0","73,387","2,050","3,885.0","56,164",4,0.0,0,0,"23,237.0","237,011","9,245"
2020,18397,City of Sylvania - (GA),A,Bundled,O,GA,Municipal,SOCO,"2,832.5","21,406","1,967","3,089.0","22,734",444,"17,129.8","649,285",3,.,.,.,"23,051.3","693,425","2,414"
2020,18429,City of Tacoma - (WA),A,Bundled,O,WA,Municipal,TPWR,"186,513.7","1,915,482","162,367","29,507.1","316,165","17,607","154,518.2","2,370,486","2,551",51.4,616,1,"370,590.4","4,602,749","182,526"
2020,18445,City of Tallahassee - (FL),A,Bundled,O,FL,Municipal,TAL,"127,812.0","1,148,933","105,829","120,734.3","1,432,104","15,100",.,.,.,.,.,.,"248,546.3","2,581,037","120,929"
2020,18447,Tallahatchie Valley E P A,A,Bundled,O,MS,Cooperative,TVA,"35,335.0","320,427","21,375","25,146.0","196,580","6,424","8,102.0","124,327",7,0.0,0,0,"68,583.0","641,334","27,806"
2020,18449,"Talquin Electric Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,"92,720.7","694,632","51,682","18,881.2","169,249","3,329","13,779.1","159,699",7,.,.,.,"125,381.0","1,023,580","55,018"
2020,18454,Tampa Electric Co,A,Bundled,O,FL,Investor Owned,TEC,"1,020,010.2","10,121,922","698,493","673,229.0","7,941,137","86,146","133,200.3","1,890,671","1,408",.,.,.,"1,826,439.5","19,953,730","786,047"
2020,18466,Town of Tarboro - (NC),A,Bundled,O,NC,Municipal,CPLE,"6,856.0","56,927","5,293","6,427.0","66,581",948,"7,757.0","92,731",14,.,.,.,"21,040.0","216,239","6,255"
2020,18472,City of Tarrant,A,Bundled,O,AL,Municipal,TVA,"3,494.0","28,024","2,144","3,715.0","28,691",598,417.0,"7,016",1,0.0,0,0,"7,626.0","63,731","2,743"
2020,18476,"Tara Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"36,730.8","282,594","21,630","98,133.8","1,251,603","15,286",0.0,0,0,0.0,0,0,"134,864.6","1,534,197","36,916"
2020,18488,City of Taunton,A,Bundled,O,MA,Municipal,ISNE,"43,918.0","285,458","34,325","23,500.0","135,965","3,667","28,115.0","214,875",401,.,.,.,"95,533.0","636,298","38,393"
2020,18498,Taylor County Rural E C C,A,Bundled,O,KY,Cooperative,PJM,"27,671.0","297,387","23,822","10,752.0","125,341","3,237","4,857.0","125,043",11,.,.,.,"43,280.0","547,771","27,070"
2020,18499,Three Notch Elec Member Corp,A,Bundled,O,GA,Cooperative,SEPA,"20,008.0","144,233","13,504","4,252.0","28,147",477,"8,535.0","47,798","1,012",.,.,.,"32,795.0","220,178","14,993"
2020,18642,Tennessee Valley Authority,A,Bundled,O,AL,Federal,TVA,0.0,0,0,"23,844.4","381,583",1,"166,248.8","4,956,397",10,0.0,0,0,"190,093.2","5,337,980",11
2020,18642,Tennessee Valley Authority,A,Bundled,O,KY,Federal,TVA,0.0,0,0,"18,558.5","282,595",7,"118,814.9","3,085,554",10,0.0,0,0,"137,373.4","3,368,149",17
2020,18642,Tennessee Valley Authority,A,Bundled,O,MS,Federal,TVA,0.0,0,0,"8,216.6","125,738",2,"128,565.0","4,313,145",6,0.0,0,0,"136,781.6","4,438,883",8
2020,18642,Tennessee Valley Authority,A,Bundled,O,NC,Federal,TVA,0.0,0,0,197.3,"1,968",1,0.0,0,0,0.0,0,0,197.3,"1,968",1
2020,18642,Tennessee Valley Authority,A,Bundled,O,TN,Federal,TVA,0.0,0,0,"27,801.8","458,911",6,"208,268.4","5,446,008",17,0.0,0,0,"236,070.2","5,904,919",23
2020,18643,Tennessee Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"23,451.0","206,325","16,139","17,147.0","147,395","3,705",708.0,"9,161",1,0.0,0,0,"41,306.0","362,881","19,845"
2020,18848,City of Thomasville - (GA),A,Bundled,O,GA,Municipal,SOCO,"21,788.1","183,688","13,485","31,235.8","285,712","2,505",.,.,.,.,.,.,"53,023.9","469,400","15,990"
2020,18917,Tillamook Peoples Utility Dist,A,Bundled,O,OR,Political Subdivision,BPAT,"24,866.0","248,170","19,299","10,296.0","123,759","2,259","5,919.0","108,461",6,.,.,.,"41,081.0","480,390","21,564"
2020,18940,Tipmont Rural Elec Member Corp,A,Bundled,O,IN,Cooperative,MISO,"45,645.7","323,271","26,398","13,831.3","116,815","1,989","6,143.4","76,906",5,.,.,.,"65,620.4","516,992","28,392"
2020,18943,Tippah Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"15,701.0","138,679","10,350","11,319.0","95,978","3,567","7,056.0","89,611",8,0.0,0,0,"34,076.0","324,268","13,925"
2020,18951,Tishomingo County E P A,A,Bundled,O,MS,Cooperative,TVA,"15,149.0","139,663","10,973","11,618.0","94,155","2,641","2,398.0","35,529",5,0.0,0,0,"29,165.0","269,347","13,619"
2020,18955,"Tri-County Electric Coop, Inc (IL)",A,Bundled,O,IL,Cooperative,MISO,"33,002.4","230,382","15,983","3,765.6","31,771",344,"9,801.5","112,757",47,0.0,0,0,"46,569.5","374,910","16,374"
2020,18956,Tri-County Elec Member Corp (GA),A,Bundled,O,GA,Cooperative,SOCO,"35,620.1","277,714","20,072","6,907.1","55,036","2,120","2,628.1","46,171",14,.,.,.,"45,155.3","378,921","22,206"
2020,18957,Tri-County Elec Member Corp (NC),A,Bundled,O,NC,Cooperative,CPLE,"37,288.7","323,052","21,465","13,148.1","120,295","4,304","7,028.0","92,170",3,.,.,.,"57,464.8","535,517","25,772"
2020,18976,Trinity Valley Elec Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,"118,292.6","1,052,854","67,641","20,202.4","189,075","6,570","4,788.0","56,791",8,.,.,.,"143,283.0","1,298,720","74,219"
2020,18995,Tenaska Power Services,B,Energy,O,MT,Retail Power Marketer,NWMT,0.0,0,0,"5,063.0","252,753",1,"4,593.7","261,833",2,0.0,0,0,"9,656.7","514,586",3
2020,18995,Tenaska Power Services,B,Energy,O,NV,Retail Power Marketer,NEVP,0.0,0,0,"76,962.1","1,773,261",6,0.0,0,0,0.0,0,0,"76,962.1","1,773,261",6
2020,18995,Tenaska Power Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,2.1,24,3,"214,132.4","6,693,043",183,0.0,0,0,"214,134.5","6,693,067",186
2020,18997,The Toledo Edison Co,A,Bundled,O,OH,Investor Owned,PJM,"101,465.8","825,001","89,450","26,223.8","194,849","7,916","5,598.4","70,870",81,0.0,0,0,"133,288.0","1,090,720","97,447"
2020,18997,The Toledo Edison Co,C,Delivery,O,OH,Investor Owned,PJM,"129,089.0","1,754,886","186,783","103,101.4","1,560,560","28,909","53,545.6","5,811,250",516,0.0,0,0,"285,736.0","9,126,696","216,208"
2020,19007,Tombigbee Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,"57,307.0","540,269","36,644","34,204.0","290,765","7,901","16,411.0","238,429",20,0.0,0,0,"107,922.0","1,069,463","44,565"
2020,19107,ENGIE Resources LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"79,135.9","1,004,876",882,"4,078.1","51,776",45,0.0,0,0,"83,214.0","1,056,652",927
2020,19107,ENGIE Resources LLC,B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,"12,006.3","186,206",61,0.0,0,0,0.0,0,0,"12,006.3","186,206",61
2020,19107,ENGIE Resources LLC,B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"5,869.8","104,639",72,747.8,"13,331",9,0.0,0,0,"6,617.6","117,970",81
2020,19107,ENGIE Resources LLC,B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,"161,479.1","2,400,361",459,"50,993.4","758,009",145,0.0,0,0,"212,472.5","3,158,370",604
2020,19107,ENGIE Resources LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"237,230.8","2,544,364","1,545","36,076.6","386,931",235,0.0,0,0,"273,307.4","2,931,295","1,780"
