|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Installations.Residential|,|Photovoltaic.Installations.Commercial|,|Photovoltaic.Installations.Industrial|,|Photovoltaic.Installations.Transportation|,|Photovoltaic.Installations.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Installations.Residential|,|Photovoltaic.Storage Installations.Commercial|,|Photovoltaic.Storage Installations.Industrial|,|Photovoltaic.Storage Installations.Transportation|,|Photovoltaic.Storage Installations.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Installations.Residential|,|Wind.Installations.Commercial|,|Wind.Installations.Industrial|,|Wind.Installations.Transportation|,|Wind.Installations.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Installations.Residential|,|Other.Installations.Commercial|,|Other.Installations.Industrial|,|Other.Installations.Transportation|,|Other.Installations.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Installations.Residential|,|All Technologies.Installations.Commercial|,|All Technologies.Installations.Industrial|,|All Technologies.Installations.Transportation|,|All Technologies.Installations.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2021,VA,16558,City of Salem - (VA),PJM,AC,0.253,0.330,0.000,.,0.583,43,4,0,.,47,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.253,0.330,0.000,0.000,0.583,43,4,0,0,47,0.000,0.000,0.000,0.000,0.000
2021,VA,17066,Shenandoah Valley Elec Coop,PJM,AC,5.775,4.685,0.870,0.000,11.330,768,64,9,0,841,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.039,.,.,.,0.039,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.814,4.685,0.870,0.000,11.369,777,64,9,0,850,0.000,0.000,0.000,0.000,0.000
2021,VA,19876,Virginia Electric & Power Co,PJM,AC,116.639,47.891,0.111,.,164.641,"17,542",568,6,.,"18,116",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.075,0.072,.,.,0.147,24,9,.,.,33,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,116.714,47.963,0.111,0.000,164.788,"17,566",577,6,0,"18,149",0.000,0.000,0.000,0.000,0.000
2021,VA,19882,Virginia Tech Electric Service,PJM,AC,0.263,0.146,.,.,0.409,58,6,.,.,64,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.263,0.146,0.000,0.000,0.409,58,6,0,0,64,0.000,0.000,0.000,0.000,0.000
2021,VA,21244,"Southside Electric Coop, Inc",PJM,DC,4.976,.,.,.,4.976,482,.,.,.,482,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,.,.,.,0.003,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.979,0.000,0.000,0.000,4.979,483,0,0,0,483,0.000,0.000,0.000,0.000,0.000
2021,VA,40228,Rappahannock Electric Coop,PJM,AC,11.449,5.327,.,.,16.776,"1,515",63,.,.,"1,578",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.032,.,.,.,0.032,7,.,.,.,7,.,.,.,.,0.000,.,0.839,.,.,0.839,.,1,.,.,1,.,.,.,.,0.000,11.481,6.166,0.000,0.000,17.647,"1,522",64,0,0,"1,586",0.000,0.000,0.000,0.000,0.000
2021,VA,99999,Adjustment 2021,LGEE,,-0.056,-0.026,.,.,-0.082,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.056,-0.026,.,.,-0.082,.,.,.,.,.,.,.,.,.,.
2021,VA,99999,Adjustment 2021,PJM,,-0.868,.,.,.,-0.868,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.868,.,.,.,-0.868,.,.,.,.,.,.,.,.,.,.
2021,VT,2548,City of Burlington Electric - (VT),ISNE,AC,1.355,0.460,0.038,0.000,1.853,260,22,1,0,283,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.153,3.301,0.000,0.000,3.454,67,83,0,0,150,917.691,"3,828.784",0.000,0.000,"4,746.475",0.000,0.010,0.000,0.000,0.010,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.508,3.771,0.038,0.000,5.317,327,106,1,0,434,917.691,"3,828.784",0.000,0.000,"4,746.475"
2021,VT,7601,Green Mountain Power Corp,ISNE,AC,63.373,44.920,0.197,0.000,108.490,"5,928",494,4,0,"6,426",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.192,.,.,.,0.192,14,.,.,.,14,.,.,.,.,0.000,0.916,0.220,.,.,1.136,55,2,.,.,57,.,.,.,.,0.000,64.481,45.140,0.197,0.000,109.818,"5,997",496,4,0,"6,497",0.000,0.000,0.000,0.000,0.000
2021,VT,19791,"Vermont Electric Cooperative, Inc",ISNE,AC,16.036,7.115,0.000,0.000,23.151,"2,004",72,0,0,"2,076",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.190,0.078,0.000,0.000,0.268,30,5,0,0,35,.,.,.,.,0.000,0.009,0.282,0.000,0.000,0.291,1,2,0,0,3,.,.,.,.,0.000,16.235,7.475,0.000,0.000,23.710,"2,035",79,0,0,"2,114",0.000,0.000,0.000,0.000,0.000
2021,VT,20151,Washington Electric Coop - (VT),ISNE,AC,5.723,0.085,.,.,5.808,783,8,.,.,791,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.060,.,.,.,0.060,6,.,.,.,6,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.783,0.085,0.000,0.000,5.868,789,8,0,0,797,0.000,0.000,0.000,0.000,0.000
2021,WA,1579,PUD No 1 of Benton County,BPAT,DC,5.760,0.467,.,.,6.227,586,24,.,.,610,.,.,.,.,0.000,.,.,.,.,0,0.095,0.004,.,.,0.099,144,3,.,.,147,"3,404.113",154.865,.,.,"3,558.978",0.005,0.003,.,.,0.008,2,1,.,.,3,0.204,0.000,.,.,0.204,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,5.860,0.474,0.000,0.000,6.334,732,28,0,0,760,"3,404.317",154.865,0.000,0.000,"3,559.182"
2021,WA,1625,Benton Rural Electric Assn,BPAT,DC,3.324,0.596,.,.,3.920,298,5,.,.,303,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,780.790",.,.,.,"1,780.790",0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.326,0.596,0.000,0.000,3.922,299,5,0,0,304,"1,780.790",0.000,0.000,0.000,"1,780.790"
2021,WA,1723,"Big Bend Electric Coop, Inc",BPAT,DC,0.568,0.032,0.009,0.000,0.609,56,2,1,0,59,0.011,0.000,0.000,0.000,0.011,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.568,0.032,0.009,0.000,0.609,56,2,1,0,59,0.000,0.000,0.000,0.000,0.000
2021,WA,3295,City of Centralia - (WA),BPAT,AC,0.536,0.150,0.000,0.000,0.686,64,3,0,0,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.536,0.150,0.000,0.000,0.686,64,3,0,0,67,0.000,0.000,0.000,0.000,0.000
2021,WA,3413,PUD No 1 of Chelan County,CHPD,DC,0.328,0.061,.,.,0.389,57,10,.,.,67,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,151.610,9.350,.,.,160.960,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.005,.,.,.,0.005,1,.,.,.,1,0.010,.,.,.,0.010,0.333,0.061,0.000,0.000,0.394,58,10,0,0,68,151.620,9.350,0.000,0.000,160.970
2021,WA,3644,PUD No 1 of Clallam County,BPAT,AC,2.976,0.097,0.000,0.000,3.073,416,7,0,0,423,.,.,.,.,0.000,.,.,.,.,0,0.031,.,.,.,0.031,82,.,.,.,82,.,.,.,.,0.000,0.002,0.011,.,.,0.013,1,1,.,.,2,.,.,.,.,0.000,0.045,.,.,.,0.045,1,.,.,.,1,183.216,.,.,.,183.216,3.054,0.108,0.000,0.000,3.162,500,8,0,0,508,183.216,0.000,0.000,0.000,183.216
2021,WA,3660,PUD No 1 of Clark County - (WA),BPAT,AC,11.849,0.661,.,.,12.510,"1,679",27,.,.,"1,706",0.796,0.011,.,.,0.807,91,1,.,.,92,0.280,0.021,.,.,0.301,643,1,.,.,644,"6,847.630",389.140,.,.,"7,236.770",0.066,0.002,.,.,0.068,4,1,.,.,5,8.880,0.000,.,.,8.880,0.016,.,.,.,0.016,1,.,.,.,1,10.280,.,.,.,10.280,12.211,0.684,0.000,0.000,12.895,"2,327",29,0,0,"2,356","6,866.790",389.140,0.000,0.000,"7,255.930"
2021,WA,4041,"Columbia Rural Elec Assn, Inc",BPAT,AC,1.075,0.125,.,.,1.200,95,6,.,.,101,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,1.083,0.125,0.000,0.000,1.208,97,6,0,0,103,0.000,0.000,0.000,0.000,0.000
2021,WA,5326,PUD No 1 of Douglas County,DOPD,AC,0.064,0.015,.,.,0.079,10,1,.,.,11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.064,0.015,0.000,0.000,0.079,10,1,0,0,11,0.000,0.000,0.000,0.000,0.000
2021,WA,5832,Elmhurst Mutual Power & Light Co,BPAT,AC,0.307,0.011,.,.,0.318,53,1,.,.,54,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.307,0.011,0.000,0.000,0.318,53,1,0,0,54,0.000,0.000,0.000,0.000,0.000
2021,WA,6149,City of Ellensburg - (WA),BPAT,AC,0.872,0.562,.,.,1.434,104,18,.,.,122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.872,0.562,0.000,0.000,1.434,104,18,0,0,122,0.000,0.000,0.000,0.000,0.000
2021,WA,7548,PUD No 1 of Grays Harbor County,BPAT,AC,1.090,0.049,.,.,1.139,147,8,.,.,155,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.003,0.001,.,.,0.004,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.093,0.050,0.000,0.000,1.143,148,9,0,0,157,0.000,0.000,0.000,0.000,0.000
2021,WA,8699,Inland Power & Light Company,BPAT,AC,2.677,0.074,0.000,0.000,2.751,318,8,0,0,326,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,429.580",50.550,0.000,0.000,"1,480.130",0.020,0.000,0.000,0.000,0.020,9,0,0,0,9,7.800,0.000,0.000,0.000,7.800,0.000,0.001,0.000,0.000,0.001,0,1,0,0,1,0.000,0.014,0.000,0.000,0.014,2.697,0.075,0.000,0.000,2.772,327,9,0,0,336,"1,437.380",50.564,0.000,0.000,"1,487.944"
2021,WA,10393,PUD No 1 of Klickitat County,BPAT,AC,1.393,0.085,.,.,1.478,196,8,.,.,204,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.052,0.001,.,.,0.053,9,1,.,.,10,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.445,0.086,0.000,0.000,1.531,205,9,0,0,214,0.000,0.000,0.000,0.000,0.000
2021,WA,10627,Lakeview Light & Power,BPAT,AC,0.053,.,.,.,0.053,7,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.053,0.000,0.000,0.000,0.053,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000
2021,WA,10944,PUD No 1 of Lewis County,BPAT,AC,1.653,0.041,.,.,1.694,191,2,.,.,193,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.653,0.041,0.000,0.000,1.694,191,2,0,0,193,0.000,0.000,0.000,0.000,0.000
2021,WA,12744,Modern Electric Water Company,AVA,AC,0.057,0.057,.,.,0.114,8,2,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.057,0.057,0.000,0.000,0.114,8,2,0,0,10,0.000,0.000,0.000,0.000,0.000
2021,WA,14055,PUD No 1 of Okanogan County,DOPD,AC,0.460,0.161,.,.,0.621,62,7,.,.,69,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,547.173,185.094,.,.,732.267,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.460,0.161,0.000,0.000,0.621,62,7,0,0,69,547.173,185.094,0.000,0.000,732.267
2021,WA,14170,Orcas Power & Light Coop,BPAT,DC,4.024,0.855,.,.,4.879,472,41,.,.,513,.,.,.,.,0.000,.,.,.,.,0,0.500,0.020,.,.,0.520,262,4,.,.,266,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.060,0.020,.,.,0.080,1,1,.,.,2,0.000,46.005,.,.,46.005,4.584,0.895,0.000,0.000,5.479,735,46,0,0,781,0.000,46.005,0.000,0.000,46.005
2021,WA,14324,PUD No 2 of Pacific County,BPAT,AC,0.519,0.128,.,.,0.647,70,7,.,.,77,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0.000,.,0.003,.,.,0.003,.,1,.,.,1,.,.,.,.,0.000,0.523,0.131,0.000,0.000,0.654,71,8,0,0,79,0.000,0.000,0.000,0.000,0.000
2021,WA,14354,PacifiCorp,PACW,DC,17.093,5.089,0.454,0.000,22.636,"1,556",160,13,0,"1,729",0.137,0.000,0.000,0.000,0.137,17,0,0,0,17,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.000,0.000,0.000,0.030,4,0,0,0,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,17.123,5.089,0.454,0.000,22.666,"1,560",160,13,0,"1,733",0.000,0.000,0.000,0.000,0.000
2021,WA,14624,PUD No 2 of Grant County,GCPD,DC,0.692,0.291,.,.,0.983,92,10,.,.,102,0.011,.,.,.,0.011,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.693,0.291,0.000,0.000,0.984,93,10,0,0,103,0.000,0.000,0.000,0.000,0.000
2021,WA,14653,PUD No 1 of Pend Oreille County,AVA,AC,0.104,.,.,.,0.104,14,.,.,.,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.104,0.000,0.000,0.000,0.104,14,0,0,0,14,0.000,0.000,0.000,0.000,0.000
2021,WA,14668,Peninsula Light Company,BPAT,DC,2.125,.,.,.,2.125,217,.,.,.,217,0.042,.,.,.,0.042,9,.,.,.,9,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.001,.,.,.,0.001,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.126,0.000,0.000,0.000,2.126,218,0,0,0,218,0.000,0.000,0.000,0.000,0.000
2021,WA,15231,City of Port Angeles - (WA),BPAT,AC,0.586,0.117,.,.,0.703,86,5,.,.,91,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.003,.,.,0.003,.,3,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.586,0.120,0.000,0.000,0.706,86,8,0,0,94,0.000,0.000,0.000,0.000,0.000
2021,WA,15419,PUD No 3 of Mason County,BPAT,DC,1.098,0.385,.,.,1.483,134,9,.,.,143,.,.,.,.,0.000,.,.,.,.,0,0.074,.,.,.,0.074,102,.,.,.,102,.,.,.,.,0.000,0.006,.,.,.,0.006,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.178,0.385,0.000,0.000,1.563,238,9,0,0,247,0.000,0.000,0.000,0.000,0.000
2021,WA,15500,Puget Sound Energy Inc,PSEI,AC,86.611,18.441,0.265,.,105.317,"11,574","1,080",6,.,"12,660",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.064,0.017,.,.,0.081,22,7,.,.,29,.,.,.,.,0.000,0.136,0.173,0.014,.,0.323,16,6,1,.,23,.,.,.,.,0.000,86.811,18.631,0.279,0.000,105.721,"11,612","1,093",7,0,"12,712",0.000,0.000,0.000,0.000,0.000
2021,WA,15979,City of Richland - (WA),BPAT,DC,2.883,0.395,.,.,3.278,347,6,.,.,353,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,702.331",260.426,.,.,"1,962.757",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.883,0.395,0.000,0.000,3.278,347,6,0,0,353,"1,702.331",260.426,0.000,0.000,"1,962.757"
2021,WA,16868,City of Seattle - (WA),SCL,DC,37.070,6.879,.,.,43.949,"5,301",385,.,.,"5,686",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,37.070,6.879,0.000,0.000,43.949,"5,301",385,0,0,"5,686",0.000,0.000,0.000,0.000,0.000
2021,WA,17470,PUD 1 of Snohomish County,BPAT,DC,20.920,3.289,.,.,24.209,"2,538",143,.,.,"2,681",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.010,.,.,.,0.010,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,20.930,3.289,0.000,0.000,24.219,"2,542",143,0,0,"2,685",0.000,0.000,0.000,0.000,0.000
2021,WA,18429,City of Tacoma - (WA),TPWR,AC,8.010,0.580,0.000,0.000,8.590,"1,120",48,0,0,"1,168",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,8.010,0.580,0.000,0.000,8.590,"1,120",48,0,0,"1,168",0.000,0.000,0.000,0.000,0.000
2021,WA,19784,Vera Irrigation District #15,BPAT,AC,0.193,.,.,.,0.193,19,.,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.193,0.000,0.000,0.000,0.193,19,0,0,0,19,0.000,0.000,0.000,0.000,0.000
2021,WA,20169,Avista Corp,AVA,AC,9.850,1.967,.,.,11.817,"1,502",102,.,.,"1,604",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.061,0.020,.,.,0.081,16,1,.,.,17,.,.,.,.,0.000,0.025,.,.,.,0.025,4,.,.,.,4,.,.,.,.,0.000,9.936,1.987,0.000,0.000,11.923,"1,522",103,0,0,"1,625",0.000,0.000,0.000,0.000,0.000
2021,WA,59013,PUD No 1 of Jefferson County,BPAT,AC,3.297,0.583,.,.,3.880,467,19,.,.,486,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.004,.,.,.,0.004,3,.,.,.,3,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.301,0.583,0.000,0.000,3.884,470,19,0,0,489,0.000,0.000,0.000,0.000,0.000
2021,WA,99999,Adjustment 2021,BPAT,,-7.098,-1.050,-0.002,0.000,-8.150,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.117,-0.004,0.000,0.000,-0.121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-7.215,-1.054,-0.002,0.000,-8.271,.,.,.,.,.,.,.,.,.,.
2021,WA,99999,Adjustment 2021,CHPD,,-0.057,-0.011,.,.,-0.068,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.057,-0.011,.,.,-0.068,.,.,.,.,.,.,.,.,.,.
2021,WA,99999,Adjustment 2021,GCPD,,-0.121,-0.051,.,.,-0.171,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.121,-0.051,.,.,-0.171,.,.,.,.,.,.,.,.,.,.
2021,WA,99999,Adjustment 2021,PACW,,-2.981,-0.888,-0.079,0.000,-3.948,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-2.981,-0.888,-0.079,0.000,-3.948,.,.,.,.,.,.,.,.,.,.
2021,WA,99999,Adjustment 2021,SCL,,-6.465,-1.200,.,.,-7.665,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-6.465,-1.200,.,.,-7.665,.,.,.,.,.,.,.,.,.,.
2021,WI,108,Adams-Columbia Electric Coop,MISO,AC,1.321,0.077,0.085,.,1.483,206,7,1,.,214,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,906.133,68.823,0.000,.,974.956,0.025,0.035,.,.,0.060,2,1,.,.,3,23.420,.,0.000,.,23.420,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.346,0.112,0.085,0.000,1.543,208,8,1,0,217,929.553,68.823,0.000,0.000,998.376
