Data Year,Utility Number,Utility Name,Ownership,State,BA Code,Total Revenue (Thousand Dollars),Total Sales (MWh),Total Customers,Water Heater,Net Metering,Demand Side Management,Time Based Programs
2021,2961,"Caney Valley El Coop Assn, Inc",Cooperative,KS,SWPP,"9,843.0","59,590","5,254",.,Y,N,N
2021,3191,City of Cawker City - (KS),Municipal,KS,SWPP,478.0,"4,278",397,.,N,N,N
2021,3294,City of Centralia - (KS),Municipal,KS,SWPP,443.5,"3,782",300,.,N,N,N
2021,3366,City of Chapman - (KS),Municipal,KS,SWPP,"1,278.0","11,308",675,.,N,N,N
2021,3454,City of Chetopa - (KS),Municipal,KS,SWPP,"1,632.7","8,089",649,.,N,N,N
2021,3535,City of Cimarron - (KS),Municipal,KS,SWPP,"2,220.0","15,055","1,106",.,N,N,N
2021,3710,City of Clay Center - (KS),Municipal,KS,SWPP,"6,170.0","45,412","2,634",.,Y,N,N
2021,3913,City of Colby - (KS),Municipal,KS,SWPP,"5,970.5","58,021","3,062",.,N,N,N
2021,4704,"DS&O Electric Cooperative, Inc.",Cooperative,KS,SWPP,"20,566.5","130,804","8,369",.,Y,Y,Y
2021,5154,City of Dighton - (KS),Municipal,KS,SWPP,"1,354.4","8,481",875,.,N,N,N
2021,5334,"Doniphan Elec Coop Assn, Inc",Cooperative,KS,SWPP,"3,067.0","18,066","1,673",.,N,N,N
2021,5795,City of Elsmore - (KS),Municipal,KS,SWPP,61.0,361,47,.,N,N,N
2021,5802,City of Ellinwood - (KS),Municipal,KS,SWPP,"2,356.2","14,689","1,266",.,Y,N,N
2021,5839,City of Elwood - (KS),Municipal,KS,SWPP,914.0,"7,200",580,.,N,N,N
2021,5919,City of Enterprise - (KS),Municipal,KS,SWPP,591.0,"5,230",358,.,N,N,N
2021,5957,City of Erie - (KS),Municipal,KS,SWPP,"1,505.0","9,207",574,.,N,N,N
2021,6019,City of Eudora - (KS),Municipal,KS,SWPP,"5,474.0","40,225","2,644",.,Y,N,N
2021,6431,"Flint Hills Rural E C A, Inc",Cooperative,KS,SWPP,"11,942.0","77,805","6,654",.,Y,Y,Y
2021,6762,City of Fredonia - (KS),Municipal,KS,SWPP,"2,916.0","25,630","1,495",.,N,N,N
2021,6931,City of Galva - (KS),Municipal,KS,SWPP,529.0,"5,314",469,.,N,N,N
2021,6949,City of Gardner - (KS),Municipal,KS,SWPP,"19,064.0","149,396","9,471",.,N,N,N
2021,6965,City of Garnett - (KS),Municipal,KS,SWPP,"3,257.0","28,747","1,930",.,N,N,N
2021,7257,City of Girard - (KS),Municipal,KS,SWPP,"3,801.0","27,289","1,625",.,Y,N,N
2021,7269,City of Glasco - (KS),Municipal,KS,SWPP,464.0,"3,823",459,.,Y,N,N
2021,7287,City of Glen Elder - (KS),Municipal,KS,SWPP,589.4,"3,973",361,.,N,N,N
2021,7374,City of Goodland - (KS),Municipal,KS,SWPP,"6,048.0","45,378","2,702",.,Y,N,N
2021,7631,City of Greensburg - (KS),Municipal,KS,SWPP,"1,442.0","13,014",649,.,Y,N,N
2021,8279,City of Haven - (KS),Municipal,KS,SWPP,"1,765.0","11,437",666,.,Y,N,N
2021,8490,City of Herington - (KS),Municipal,KS,SWPP,"3,075.0","17,343","1,367",.,Y,N,N
2021,8497,City of Herndon,Municipal,KS,SWPP,184.0,"1,388",160,.,N,N,N
2021,8599,City of Hill City,Municipal,KS,SWPP,"1,871.2","13,268","1,029",.,N,N,N
2021,8629,City of Hillsboro - (KS),Municipal,KS,SWPP,"2,948.0","23,013","1,476",.,N,N,N
2021,8703,City of Hoisington - (KS),Municipal,KS,SWPP,"2,512.0","21,747","1,630",.,N,N,N
2021,8770,City of Holton - (KS),Municipal,KS,SWPP,"4,049.0","45,816","2,487",.,Y,N,N
2021,8781,City of Holyrood - (KS),Municipal,KS,SWPP,413.8,"2,880",330,.,N,N,N
2021,8871,City of Horton - (KS),Municipal,KS,SWPP,"1,590.0","13,404","1,225",.,N,N,N
2021,9011,City of Hugoton - (KS),Municipal,KS,SWPP,"4,038.0","39,055","2,038",.,N,N,N
2021,9418,City of Iola - (KS),Municipal,KS,SWPP,"12,074.0","93,956","3,703",.,N,N,N
2021,9463,City of Isabel - (KS),Municipal,KS,SWPP,57.0,474,66,.,N,N,N
2021,9541,City of Iuka - (KS),Municipal,KS,SWPP,223.0,"1,494",89,.,N,N,N
2021,9732,City of Jetmore,Municipal,KS,SWPP,"1,078.5","7,928",639,.,Y,N,N
2021,9776,City of Johnson - (KS),Municipal,KS,SWPP,"1,976.0","14,937",830,.,N,N,N
2021,10321,City of Kingman - (KS),Municipal,KS,SWPP,"5,339.0","40,360","1,904",.,Y,N,N
2021,10351,City of Kiowa - (KS),Municipal,KS,SWPP,"1,399.0","12,808",890,.,N,N,N
2021,10533,City of La Harpe - (KS),Municipal,KS,SWPP,442.7,"2,892",274,.,N,N,N
2021,10559,City of La Crosse - (KS),Municipal,KS,SWPP,"1,304.0","11,793",935,.,N,N,N
2021,10628,City of Lakin - (KS),Municipal,KS,SWPP,"2,731.2","16,294","1,057",.,N,N,N
2021,10713,City of Larned - (KS),Municipal,KS,SWPP,"4,292.0","36,821","2,487",.,N,N,N
2021,10728,"Lane-Scott Electric Coop, Inc",Cooperative,KS,SWPP,"18,101.0","152,564","5,763",.,Y,N,N
2021,11017,City of Lincoln Center - (KS),Municipal,KS,SWPP,"1,741.0","11,228",878,.,N,N,N
2021,11040,City of Lindsborg - (KS),Municipal,KS,SWPP,"3,420.8","27,257","1,741",.,N,N,N
2021,11206,City of Mulberry - (KS),Municipal,KS,SWPP,367.7,"2,082",219,.,N,N,N
2021,11207,City of Muscotah,Municipal,KS,SWPP,133.0,889,89,.,N,N,N
2021,11299,City of Lucas- (KS),Municipal,KS,SWPP,941.1,"6,627",359,.,N,N,N
2021,11306,City of Luray - (KS),Municipal,KS,MISO,224.0,"1,989",163,.,N,N,N
2021,11572,City of Mankato - (KS),Municipal,KS,SWPP,936.5,"8,803",683,.,N,N,N
2021,11658,City of Marion - (KS),Municipal,KS,SWPP,"2,254.0","16,530","1,215",.,N,N,N
2021,12242,City of Meade - (KS),Municipal,KS,SWPP,"1,645.4","14,726",929,.,N,N,N
2021,12838,City of Montezuma - (KS),Municipal,KS,SWPP,"1,106.0","10,347",557,.,N,N,N
2021,12896,City of Morrill - (KS),Municipal,KS,SWPP,169.2,"1,018",135,.,N,N,N
2021,12909,City of Moran - (KS),Municipal,KS,SWPP,544.0,"4,181",274,.,N,N,N
2021,13029,City of Moundridge - (KS),Municipal,KS,SWPP,"3,529.6","30,550","1,050",.,Y,N,N
2021,13035,City of Mount Hope - (KS),Municipal,KS,SWPP,740.0,"4,900",419,.,Y,N,N
2021,13095,City of Mulvane - (KS),Municipal,KS,SWPP,"5,247.0","40,461","2,841",.,N,N,N
2021,13380,City of Neodesha - (KS),Municipal,KS,SWPP,"4,376.0","37,523","1,588",.,N,N,N
2021,13386,"Nemaha-Marshall E C A, Inc",Cooperative,KS,SWPP,"6,704.6","47,547","3,516",.,Y,N,N
2021,13570,Ninnescah Rural E C A Inc,Cooperative,KS,SWPP,"13,713.0","105,383","4,136",.,N,N,N
2021,13819,City of Norton,Municipal,KS,SWPP,"2,946.3","24,190","1,780",.,Y,N,N
2021,13948,City of Oberlin - (KS),Municipal,KS,SWPP,"2,203.3","14,070","1,317",.,N,N,N
2021,14199,City of Osage City - (KS),Municipal,KS,SWPP,"3,149.4","32,752","1,555",.,N,N,N
2021,14203,City of Osawatomie - (KS),Municipal,KS,SWPP,"3,530.0","29,820","2,024",.,Y,N,N
2021,14214,City of Osborne - (KS),Municipal,KS,SWPP,"2,187.0","13,889",892,.,N,N,N
2021,14229,City of Ottawa - (KS),Municipal,KS,SWPP,"15,628.0","144,969","6,256",.,Y,N,N
2021,14276,City of Oxford - (KS),Municipal,KS,SWPP,"1,053.1","7,607",605,.,N,N,N
2021,15201,City of Pomona - (KS),Municipal,KS,SWPP,841.0,"7,183",648,.,N,N,N
2021,15321,City of Pratt- (KS),Municipal,KS,SWPP,"9,097.0","75,718","4,456",.,N,N,N
2021,15336,City of Prescott - (KS),Municipal,KS,SWPP,221.2,"1,120",167,.,N,N,N
2021,16135,City of Robinson - (KS),Municipal,KS,SWPP,169.4,"1,074",124,.,Y,N,N
2021,16267,Rolling Hills Electric Coop,Cooperative,KS,SWPP,"30,232.0","199,397","11,287",.,Y,Y,Y
2021,16440,City of Russell - (KS),Municipal,KS,SWPP,"8,629.0","104,655","3,251",.,Y,N,N
2021,16518,City of Sabetha - (KS),Municipal,KS,SWPP,"4,390.0","43,311","1,851",.,N,N,N
2021,16834,City of Scranton - (KS),Municipal,KS,SWPP,555.0,"3,567",301,.,N,N,N
2021,16854,"Heartland Rural Elec Coop, Inc",Cooperative,KS,SWPP,"25,534.9","191,397","11,345",.,Y,Y,N
2021,16876,City of Savonburg - (KS),Municipal,KS,SWPP,58.0,525,58,.,N,N,N
2021,16920,Sedgwick County El Coop Assn Inc,Cooperative,KS,SWPP,"18,659.0","145,073","7,207",.,Y,Y,Y
2021,16922,City of Seneca - (KS),Municipal,KS,SWPP,"2,875.0","38,417","1,295",.,N,Y,N
2021,16988,City of Sharon Springs - (KS),Municipal,KS,SWPP,"1,127.0","7,366",568,.,N,N,N
2021,17872,City of St Francis - (KS),Municipal,KS,SWPP,"1,441.0","10,872","1,009",.,N,N,N
2021,17879,City of St. John - (KS),Municipal,KS,SWPP,"1,092.0","10,019",811,.,N,N,N
2021,17894,City of St Marys - (KS),Municipal,KS,SWPP,"2,269.1","17,818","1,096",.,N,N,N
2021,17924,City of Stafford - (KS),Municipal,KS,SWPP,"1,140.0","8,296",688,.,N,N,N
2021,18086,City of Sterling - (KS),Municipal,KS,SWPP,"2,414.0","21,298","1,214",.,N,N,N
2021,18137,City of Stockton - (KS),Municipal,KS,SWPP,"1,860.0","12,201",940,.,N,N,N
2021,18316,"Sumner-Cowley Elec Coop, Inc",Cooperative,KS,SWPP,"11,799.0","74,866","4,506",.,Y,N,Y
2021,18945,City of Toronto - (KS),Municipal,KS,SWPP,227.0,"1,335",193,.,N,N,N
2021,18959,City of Troy - (KS),Municipal,KS,SWPP,948.0,"6,655",578,.,N,N,N
2021,18962,Twin Valley Electric Coop Inc,Cooperative,KS,SWPP,"6,343.4","33,928","2,892",.,Y,N,N
2021,19344,City of Udall - (KS),Municipal,KS,SWPP,654.9,"4,867",360,.,N,N,N
2021,20069,City of Wamego - (KS),Municipal,KS,SWPP,"5,638.0","46,454","2,394",.,Y,N,N
2021,20141,City of Washington - (KS),Municipal,KS,SWPP,"1,627.0","10,926",759,.,N,N,N
2021,20189,City of Waterville - (KS),Municipal,KS,SWPP,641.0,"4,361",375,.,N,N,N
2021,20192,City of Wathena - (KS),Municipal,KS,SWPP,"1,180.0","8,073",633,.,N,N,N
2021,20315,City of Wellington - (KS),Municipal,KS,SWPP,"12,280.5","91,121","4,379",.,N,N,N
2021,21533,City of Minneapolis - (KS),Municipal,KS,SWPP,"2,048.9","15,331","1,111",.,N,N,N
2021,23826,Bluestem Electric Coop Inc,Cooperative,KS,SWPP,"17,900.4","108,371","7,352",.,Y,Y,Y
2021,26894,City of Radium - (KS),Municipal,KS,SWPP,29.1,199,22,.,N,N,N
2021,27545,City of Vermillion - (KS),Municipal,KS,SWPP,102.0,573,104,.,N,N,N
2021,40208,"Ark Valley Elec Coop Assn, Inc",Cooperative,KS,SWPP,"14,926.5","109,274","5,193",.,Y,N,Y
2021,64196,"4 Rivers Electric Cooperative, Inc.",Cooperative,KS,SWPP,"26,175.0","154,518","12,519",.,Y,N,N
2021,1201,Barbourville Utility Comm,Municipal,KY,LGEE,"7,933.0","87,094","4,183",.,N,N,N
2021,1205,City of Bardwell - (KY),Municipal,KY,LGEE,937.0,"7,812",504,.,N,N,N
2021,1387,City of Benham,Municipal,KY,LGEE,577.4,"5,197",268,.,N,N,N
2021,4341,Corbin City Utilities Comm,Municipal,KY,LGEE,"6,283.9","69,556","4,141",.,Y,N,N
2021,6178,City of Falmouth - (KY),Municipal,KY,LGEE,"1,855.0","16,561","1,268",.,N,N,N
2021,13577,City of Nicholasville - (KY),Municipal,KY,LGEE,"16,126.4","178,343","6,650",.,N,N,N
2021,14103,City of Olive Hill - (KY),Municipal,KY,PJM,"2,933.9","20,019","1,228",.,N,N,N
2021,14459,City of Paris - (KY),Municipal,KY,LGEE,"5,625.0","55,213","3,117",.,N,N,N
2021,15386,City of Princeton - (KY),Municipal,KY,LGEE,"12,132.0","99,660","3,763",.,N,N,N
2021,15443,City of Providence - (KY),Municipal,KY,LGEE,"2,920.6","24,936","1,328",.,N,N,N
2021,19716,City of Vanceburg,Municipal,KY,PJM,"7,042.9","56,022","2,615",.,Y,N,N
2021,20731,Williamstown Utility Comm,Municipal,KY,PJM,"3,583.0","36,175","1,573",.,N,N,N
2021,59,City of Abbeville - (LA),Municipal,LA,MISO,"12,111.4","123,585","5,519",.,Y,N,N
2021,925,"Ashley Chicot Elec Coop, Inc",Cooperative,LA,MISO,193.0,"1,503",107,.,Y,N,N
2021,2064,Town of Boyce,Municipal,LA,MISO,617.0,"5,164",358,.,N,N,N
2021,5945,City of Erath - (LA),Municipal,LA,MISO,"1,697.7","17,810",926,.,N,N,N
2021,7760,Town of Gueydan,Municipal,LA,MISO,"1,593.0","12,927",814,.,N,N,N
2021,9880,City of Jonesville - (LA),Municipal,LA,MISO,"2,474.0","19,104","1,010",.,N,N,N
2021,10025,City of Kaplan - (LA),Municipal,LA,MISO,"4,272.2","38,018","2,056",.,N,N,N
2021,12625,City of Minden - (LA),Municipal,LA,MISO,"18,960.0","123,055","6,383",.,N,N,N
2021,12927,Morgan City - (LA),Municipal,LA,MISO,"16,878.0","151,861","5,652",.,Y,N,N
2021,13483,City of New Roads - (LA),Municipal,LA,MISO,"3,496.0","45,327","2,299",.,N,N,N
2021,15137,City of Plaquemine - (LA),Municipal,LA,MISO,"10,558.0","90,282","4,515",.,N,N,N
2021,15728,City of Rayne - (LA),Municipal,LA,MISO,"7,867.7","70,072","3,937",.,Y,N,N
2021,17889,City of St Martinville - (LA),Municipal,LA,MISO,"4,449.0","52,295","2,710",.,N,N,N
2021,19828,Town of Vidalia - (LA),Municipal,LA,MISO,"9,541.0","89,856","2,799",.,N,N,N
2021,19866,Town of Vinton - (LA),Municipal,LA,MISO,"2,886.3","33,492","1,554",.,N,N,N
2021,20343,Town of Welsh - (LA),Municipal,LA,MISO,"2,075.0","35,472","1,750",.,N,N,N
2021,30856,City of Winnfield - (LA),Municipal,LA,MISO,"5,837.0","56,619","2,446",.,N,N,N
2021,902,Town of Ashburnham - (MA),Municipal,MA,ISNE,"5,052.0","34,975","3,141",.,Y,N,N
2021,1523,Town of Belmont - (MA),Municipal,MA,ISNE,"25,016.6","126,372","11,829",.,Y,N,N
2021,2086,Town of Boylston - (MA),Municipal,MA,ISNE,"4,612.6","33,453","2,493",.,Y,N,N
2021,3447,Town of Chester,Municipal,MA,ISNE,"1,156.0","5,329",707,.,N,N,N
2021,4147,Town of Concord - (MA),Municipal,MA,ISNE,"29,812.0","166,824","8,281",.,Y,Y,Y
2021,7130,Town of Georgetown - (MA),Municipal,MA,ISNE,"8,545.0","49,146","3,478",.,N,N,N
2021,7715,Town of Groton - (MA),Municipal,MA,ISNE,"10,645.0","71,831","4,867",.,Y,N,Y
2021,7723,Town of Groveland - (MA),Municipal,MA,ISNE,"5,951.1","35,220","3,033",.,Y,N,N
2021,8715,Town of Holden - (MA),Municipal,MA,ISNE,"14,170.0","105,877","7,704",.,Y,N,N
2021,8796,City of Hingham - (MA),Municipal,MA,ISNE,"31,210.0","192,109","10,061",.,Y,Y,N
2021,8797,Hull Municipal Light Plant,Municipal,MA,ISNE,"8,300.7","50,479","6,228",.,Y,N,N
2021,9442,Town of Ipswich - (MA),Municipal,MA,ISNE,"17,737.2","110,278","7,176",.,Y,Y,N
2021,11624,Town of Marblehead - (MA),Municipal,MA,ISNE,"17,863.0","102,374","10,185",.,Y,N,N
2021,12296,Town of Merrimac - (MA),Municipal,MA,ISNE,"4,353.0","29,162","3,060",.,N,N,N
2021,12477,Town of Middleton,Municipal,MA,ISNE,"13,658.9","96,525","3,885",.,Y,N,N
2021,14585,Town of Paxton - (MA),Municipal,MA,ISNE,"3,242.9","23,492","1,942",.,Y,N,N
2021,15371,Town of Princeton - (MA),Municipal,MA,ISNE,"3,894.0","14,928","1,516",.,Y,N,N
2021,16377,Town of Rowley - (MA),Municipal,MA,ISNE,"8,082.0","43,315","3,029",.,N,N,N
2021,16438,City of Russell - (MA),Municipal,MA,ISNE,873.6,"4,767",466,.,N,N,N
2021,17560,Town of South Hadley - (MA),Municipal,MA,ISNE,"13,899.0","109,801","8,064",.,Y,N,N
2021,18546,Town of Templeton - (MA),Municipal,MA,ISNE,"7,714.0","65,935","3,742",.,Y,N,Y
2021,19979,Town of Wakefield - (MA),Municipal,MA,ISNE,"26,202.2","164,266","13,217",.,Y,N,N
2021,20326,Town of West Boylston - (MA),Municipal,MA,ISNE,"8,067.0","57,557","3,732",.,Y,Y,N
2021,1615,Town of Berlin - (MD),Municipal,MD,PJM,"5,618.7","45,910","2,613",.,Y,Y,N
2021,18901,Thurmont Municipal Light Co,Municipal,MD,PJM,"6,204.7","73,124","2,874",.,Y,N,N
2021,20729,Town of Williamsport - (MD),Municipal,MD,PJM,"1,625.4","19,032","1,018",.,Y,N,N
2021,8780,"Fox Islands Electric Coop, Inc",Cooperative,ME,ISNE,"3,586.0","10,678","2,093",.,Y,N,N
2021,10144,Kennebunk Light & Power Dist,Municipal,ME,ISNE,"12,856.0","95,970","7,326",.,Y,N,N
2021,11844,Matinicus Plantation Elec Co,Municipal,ME,NA,123.0,217,136,.,N,N,N
2021,19702,Van Buren Light & Power Dist,Municipal,ME,NBSO,"1,646.0","13,947","1,418",.,N,N,N
2021,1367,"Bayfield Electric Coop, Inc",Cooperative,MI,MISO,54.1,177,69,.,Y,Y,N
2021,3384,City of Charlevoix - (MI),Municipal,MI,MISO,"6,540.0","56,066","4,541",.,N,N,N
2021,3415,Village of Chelsea - (MI),Municipal,MI,MISO,"9,591.0","103,433","3,181",.,N,N,N
2021,3813,Village of Clinton - (MI),Municipal,MI,MISO,"3,087.0","23,461","1,485",.,Y,N,N
2021,4562,City of Croswell - (MI),Municipal,MI,MISO,"4,007.6","30,936","1,370",.,N,N,N
2021,4792,Village of Daggett - (MI),Municipal,MI,MISO,148.5,"1,470",135,.,N,N,N
2021,5343,City of Dowagiac,Municipal,MI,PJM,"7,784.0","54,034","3,035",.,N,N,N
2021,5630,City of Eaton Rapids - (MI),Municipal,MI,MISO,"9,626.0","90,408","3,265",.,N,N,N
2021,8083,City of Harbor Springs - (MI),Municipal,MI,MISO,"3,759.2","39,361","3,757",.,Y,N,N
2021,8205,City of Hart Hydro - (MI),Municipal,MI,MISO,"5,086.0","43,937","1,384",.,Y,N,N
2021,8631,Hillsdale Board of Public Wks,Municipal,MI,MISO,"12,927.6","119,694","6,072",.,Y,N,N
2021,11268,City of Lowell - (MI),Municipal,MI,MISO,"8,765.0","80,610","3,059",.,N,Y,N
2021,11713,City of Marshall - (MI),Municipal,MI,MISO,"10,869.4","124,037","4,608",.,N,N,N
2021,13525,Newberry Water & Light Board,Municipal,MI,MISO,"1,450.0","16,514","1,389",.,N,N,N
2021,13604,City of Niles - (MI),Municipal,MI,PJM,"14,355.3","127,951","7,192",.,N,N,N
2021,14156,Ontonagon County R E A,Cooperative,MI,MISO,"6,604.0","25,769","4,940",.,Y,N,N
2021,14581,Village of Paw Paw - (MI),Municipal,MI,PJM,"3,928.0","39,919","1,789",.,N,Y,N
2021,14867,City of Petoskey - (MI),Municipal,MI,MISO,"10,499.0","95,174","5,412",.,Y,N,N
2021,15246,City of Portland - (MI),Municipal,MI,MISO,"4,656.3","35,882","2,583",.,Y,N,N
2021,16873,Village of Sebewaing - (MI),Municipal,MI,MISO,"4,284.8","45,828","1,285",.,N,Y,N
2021,17562,City of South Haven - (MI),Municipal,MI,PJM,"17,436.7","139,990","8,609",.,Y,N,N
2021,17886,City of St Louis - (MI),Municipal,MI,MISO,"5,684.2","51,908","1,917",.,Y,N,N
2021,18074,City of Stephenson - (MI),Municipal,MI,MISO,715.2,"6,300",491,.,N,Y,N
2021,18895,Thumb Electric Coop of Mich,Cooperative,MI,MISO,"24,415.0","192,747","12,370",.,Y,Y,Y
2021,19432,Village of Union City - (MI),Municipal,MI,MISO,"1,995.8","15,824","1,533",.,N,N,N
2021,19975,City of Wakefield - (MI),Municipal,MI,MISO,"1,280.1","12,148","1,024",.,N,Y,N
2021,24558,City of Escanaba,Municipal,MI,MISO,"13,794.0","134,899","7,226",.,Y,Y,N
2021,87,City of Ada - (MN),Municipal,MN,MISO,"1,662.0","18,659","1,190",.,N,N,N
2021,150,Adrian Public Utilities Comm,Municipal,MN,MISO,"1,543.0","13,729",676,.,N,Y,N
2021,174,Aitkin Public Utilities Comm,Municipal,MN,MISO,"4,361.0","34,490","1,998",.,N,N,N
2021,266,City of Alpha - (MN),Municipal,MN,MISO,189.0,"1,085",79,.,N,N,N
2021,482,City of Alvarado - (MN),Municipal,MN,MISO,443.0,"3,428",191,.,N,N,N
2021,828,City of Arlington - (MN),Municipal,MN,MISO,"2,185.3","19,413","1,128",.,Y,Y,N
2021,887,"Arrowhead Electric Coop, Inc",Cooperative,MN,MISO,"10,243.6","70,687","4,394",.,Y,N,Y
2021,1101,Bagley Public Utilities Comm,Municipal,MN,MISO,"2,615.8","23,168",779,.,N,Y,N
2021,1233,City of Barnesville - (MN),Municipal,MN,MISO,"2,044.0","21,282","1,541",.,Y,Y,N
2021,1353,City of Baudette - (MN),Municipal,MN,MISO,"2,007.0","19,367",792,.,N,N,N
2021,1573,City of Benson - (MN),Municipal,MN,MISO,"3,132.0","34,202","1,817",.,Y,Y,N
2021,1753,City of Biwabik - (MN),Municipal,MN,MISO,628.4,"5,976",623,.,N,N,N
2021,1824,City of Bigelow - (MN),Municipal,MN,MISO,208.9,"1,547",132,.,N,N,N
2021,1871,City of Blooming Prairie - (MN),Municipal,MN,MISO,"2,667.0","23,380","1,032",.,Y,N,N
2021,1883,Blue Earth Light & Water,Municipal,MN,MISO,"5,857.3","51,776","2,109",.,Y,Y,N
2021,2138,Brainerd Public Utilities,Municipal,MN,MISO,"20,673.0","178,605","8,236",.,Y,N,N
2021,2182,City of Breckenridge- (MN),Municipal,MN,MISO,"3,203.0","34,628","1,905",.,N,Y,N
2021,2206,City of Brewster - (MN),Municipal,MN,MISO,647.7,"5,247",268,.,N,N,N
2021,2316,Brown County Rural Elec Assn,Cooperative,MN,MISO,"15,590.6","138,957","4,542",.,Y,Y,N
2021,2412,City of Brownton - (MN),Municipal,MN,MISO,449.2,"4,718",443,.,N,N,N
2021,2485,City of Buffalo - (MN),Municipal,MN,MISO,"17,325.0","123,135","6,350",.,Y,N,N
2021,2491,City of Buhl - (MN),Municipal,MN,MISO,589.9,"6,024",623,.,N,N,N
2021,2810,City of Caledonia - (MN),Municipal,MN,MISO,"3,093.0","24,372","1,675",.,N,N,N
2021,3356,City of Ceylon - (MN),Municipal,MN,MISO,212.0,"2,402",221,.,N,N,N
2021,3764,Clearwater-Polk Elec Coop Inc,Cooperative,MN,MISO,"9,995.6","76,199","4,501",.,Y,Y,N
2021,4346,Cooperative L&P Assn Lake County,Cooperative,MN,MISO,"13,177.5","100,008","6,370",.,Y,N,N
2021,5015,Delano Municipal Utilities,Municipal,MN,MISO,"7,234.5","70,390","3,037",.,Y,N,N
2021,5111,City of Detroit Lakes - (MN),Municipal,MN,MISO,"18,244.9","188,505","7,854",.,Y,Y,Y
2021,5397,City of Dunnell - (MN),Municipal,MN,MISO,89.6,792,106,.,N,N,N
2021,5575,City of East Grand Forks - (MN),Municipal,MN,MISO,"14,102.0","149,894","4,449",.,N,Y,N
2021,5692,City of Eitzen - (MN),Municipal,MN,MISO,246.0,"2,042",164,.,N,N,N
2021,5732,City of Elbow Lake - (MN),Municipal,MN,MISO,"1,945.0","17,445",706,.,N,Y,N
2021,5841,City of Ely - (MN),Municipal,MN,MISO,"4,101.3","34,236","2,090",.,N,N,N
2021,6138,City of Fairfax - (MN),Municipal,MN,MISO,932.4,"9,527",718,.,N,N,N
2021,6151,Fairmont Public Utilities Comm,Municipal,MN,MISO,"15,050.0","144,289","5,869",.,N,Y,N
2021,6627,City of Fosston - (MN),Municipal,MN,MISO,"3,545.0","29,191",865,.,N,N,N
2021,7194,City of Gilbert,Municipal,MN,MISO,"1,057.0","11,102",968,.,N,N,N
2021,7292,Glencoe Light & Power Comm,Municipal,MN,MISO,"8,028.5","80,487","2,913",.,Y,Y,N
2021,7460,Goodhue County Coop Elec Assn,Cooperative,MN,MISO,"12,689.6","96,761","5,240",.,Y,N,N
2021,7487,City of Grand Marais - (MN),Municipal,MN,MISO,"2,627.7","22,222","1,281",.,Y,Y,N
2021,7489,Grand Rapids Public Util Comm,Municipal,MN,MISO,"17,822.0","152,985","7,456",.,Y,Y,Y
2021,7494,City of Granite Falls - (MN),Municipal,MN,MISO,"3,822.7","28,871","1,606",.,Y,N,N
2021,7732,City of Grove City,Municipal,MN,MISO,988.0,"7,199",419,.,Y,N,N
2021,7870,H-D Electric Coop Inc,Cooperative,MN,SWPP,17.0,121,11,.,N,N,N
2021,7969,City of Halstad - (MN),Municipal,MN,MISO,935.0,"7,426",321,.,N,N,N
2021,8131,City of Harmony - (MN),Municipal,MN,MISO,840.1,"8,232",733,.,N,N,N
2021,8307,Hawley Public Utilities Comm,Municipal,MN,MISO,"2,463.0","19,467","1,180",.,N,Y,N
2021,8459,City of Henning - (MN),Municipal,MN,MISO,807.3,"8,600",548,.,Y,N,N
2021,8543,Hibbing Public Utilities Comm,Municipal,MN,MISO,"14,700.0","117,127","6,994",.,Y,N,N
2021,9599,City of Jackson - (MN),Municipal,MN,MISO,"5,605.8","43,286","1,980",.,N,N,N
2021,9650,City of Janesville - (MN),Municipal,MN,MISO,"1,358.0","12,413","1,171",.,N,N,N
2021,9991,Kandiyohi Power Coop,Cooperative,MN,MISO,"20,916.0","162,683","8,883",.,Y,N,N
2021,10037,City of Kasota - (MN),Municipal,MN,MISO,374.0,"3,752",356,.,N,N,N
2021,10040,City of Kasson,Municipal,MN,MISO,"3,901.0","34,609","2,684",.,Y,Y,N
2021,10089,Keewatin Public Utilities,Municipal,MN,MISO,676.5,"5,065",556,.,N,N,N
2021,10179,Kenyon Municipal Utilities,Municipal,MN,MISO,"1,998.1","16,763","1,043",.,N,N,N
2021,10595,City of Lake City - (MN),Municipal,MN,MISO,"10,304.0","107,381","3,220",.,Y,N,N
2021,10609,City of Lake Park - (MN),Municipal,MN,MISO,793.0,"7,765",531,.,N,N,N
2021,10622,City of Lakefield - (MN),Municipal,MN,MISO,"2,123.0","13,976",999,.,N,N,N
2021,10685,Lanesboro Public Utility Comm,Municipal,MN,MISO,897.0,"6,653",636,.,N,N,N
2021,10814,City of Le Sueur - (MN),Municipal,MN,MISO,"9,101.0","87,717","2,301",.,Y,N,Y
2021,11064,Litchfield Public Utilities,Municipal,MN,MISO,"10,910.0","141,104","3,244",.,N,Y,N
2021,11332,City of Luverne - (MN),Municipal,MN,SWPP,"7,482.1","70,429","2,591",.,Y,Y,N
2021,11345,"Lyon Electric Cooperative, Inc.",Cooperative,MN,SWPP,"10,443.5","91,923","3,944",.,Y,N,N
2021,11424,City of Mabel - (MN),Municipal,MN,MISO,671.2,"4,797",465,.,N,N,N
2021,11482,City of Madison - (MN),Municipal,MN,MISO,"1,429.9","17,018",976,.,Y,Y,N
2021,11910,McLeod Cooperative Power Assn,Cooperative,MN,MISO,"21,652.1","174,329","6,975",.,Y,N,Y
