Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Number of,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Types of Program,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2016,19876,Virginia Electric & Power Co,NC,312,662,24,0,998,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N
2016,19876,Virginia Electric & Power Co,VA,9263,7440,259,0,16962,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N
2016,19898,Volunteer Electric Coop,TN,0,1,5,0,6,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19951,City of Wadsworth - (OH),OH,300,25,.,.,325,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,19981,Wake Electric Membership Corp,NC,352,15,3,.,370,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2016,20130,Warren Rural Elec Coop Corp,KY,0,0,13,0,13,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20176,City of Water Valley - (MS),MS,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20182,Waterloo Light & Water Comm,WI,1,11,0,0,12,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20211,Village of Waunakee - (WI),WI,7,16,2,0,25,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20213,Waupun Utilities,WI,0,9,2,0,11,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20214,Waverly Municipal Elec Utility,IA,0,1,.,.,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20216,Whitewater Valley Rural EMC,IN,51,.,5,.,56,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20222,Wayne-White Counties Elec Coop,IL,4,0,0,0,4,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20228,Weakley County Mun Elec Sys,TN,0,1,2,0,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20310,Town of Wellesley - (MA),MA,8898,1186,4,.,10088,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N
2016,20377,West Kentucky Rural E C C,KY,0,4,2,0,6,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20387,West Penn Power Company,PA,.,.,62,.,62,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20401,West River Electric Assn Inc,SD,31,6,.,.,37,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20422,Whetstone Valley Elec Coop Inc,SD,1756,30,.,.,1786,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N
2016,20434,City of Westby,WI,0,6,0,0,6,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20455,Western Massachusetts Electric Company,MA,8,181,87,.,276,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20521,Wheeling Power Co,WV,2385,5,0,0,2390,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20583,Whitehall Electric Utility,WI,2,17,2,0,21,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20847,Wisconsin Electric Power Co,WI,25890,24462,667,.,51019,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20856,Wisconsin Power & Light Co,WI,3459,7258,1018,.,11735,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20860,Wisconsin Public Service Corp,MI,179,49,43,.,271,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,20860,Wisconsin Public Service Corp,WI,13045,7549,185,.,20779,Y,Y,Y,N,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2016,20862,Wisconsin Rapids W W & L Comm,WI,86,167,6,.,259,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21244,"Southside Electric Coop, Inc",VA,0,0,14,0,14,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
2016,21258,"Constellation Energy Services NY, Inc.",NY,711,2153,206,0,3070,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21526,City of Laurens - (SC),SC,.,22,.,.,22,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21538,"Mohave Electric Cooperative, I",AZ,.,7,6,.,13,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",CT,199,246,12,1,458,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",DC,0,11,0,0,11,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",DE,0,53,0,0,53,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",IL,0,707,0,0,707,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",MA,15,353,4,0,372,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",MD,0,239,31,0,270,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",ME,6,43,1,0,50,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",MI,0,116,34,0,150,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",NH,6,222,0,0,228,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",NJ,0,206,0,0,206,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",OH,0,52,0,0,52,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",PA,0,224,1,0,225,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,21795,"Constellation Energy Services, Inc.",RI,2,42,0,0,44,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,22053,Kentucky Power Co,KY,263,346,10,0,619,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,22500,Westar Energy Inc,KS,12,79,18,.,109,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N
2016,22815,Delta Electric Power Assn,MS,.,.,68,.,68,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,22822,Clark County Rural E M C - (IN),IN,361,.,.,.,361,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,23326,"Sierra Electric Coop, Inc",NM,313,117,.,.,430,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,23826,Bluestem Electric Coop Inc,KS,26,17,.,.,43,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,24211,Tucson Electric Power Co,AZ,8944,1257,18,0,10219,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,24949,Cass County Elec Coop Inc,ND,2,352,425,.,779,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2016,25177,Dakota Electric Association,MN,18,6,.,.,24,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,25295,Western Indiana Energy REMC,IN,.,372,.,.,372,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,26510,Liberty Utilities (Granite State Electric) Corp,NH,436,.,136,.,572,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,26765,Pella Cooperative Elec Assn,IA,.,.,3,.,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,26939,Red River Valley Coop Pwr Assn,MN,.,16,.,.,16,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2016,27058,"High West Energy, Inc",CO,3,1,.,.,4,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,27058,"High West Energy, Inc",NE,34,3,.,.,37,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,27058,"High West Energy, Inc",WY,43,1,.,.,44,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,27222,City of Ripley - (TN),TN,0,1,3,0,4,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,30517,"Pioneer Electric Coop, Inc - (AL)",AL,.,2,.,.,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,30518,Electrical Dist No3 Pinal County,AZ,2172,.,.,.,2172,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,40166,"Chickasaw Electric Coop, Inc",TN,0,50,2,0,52,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,40208,"Ark Valley Elec Coop Assn, Inc",KS,.,189,.,.,189,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2016,40228,Rappahannock Electric Coop,VA,53,0,0,0,53,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,40236,"Forked Deer Electric Coop, Inc",TN,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,40302,North East Mississippi EPA,MS,0,1,2,0,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,40305,Hickman-Fulton Counties RECC,KY,0,84,0,0,84,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,40305,Hickman-Fulton Counties RECC,TN,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,49922,U.S. Energy Partners LLC,NY,0,42,0,0,42,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,54913,NSTAR Electric Company,MA,172,4891,379,.,5442,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,55787,City of Moreno Valley - (CA),CA,0,35,0,0,35,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,55962,City of Victorville - (CA),CA,.,.,43,.,43,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,55982,Heart of Texas Electric Coop,TX,.,1,.,.,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,56379,"MC Squared Energy Services, LLC",IL,0,600,0,0,600,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,56692,Marin Clean Energy,CA,10655,6499,.,.,17154,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,56697,Ameren Illinois Company,IL,20229,1678,68,0,21975,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N
2016,56775,Entrust Energy,TX,0,167,0,0,167,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,57459,"Wolverine Alternative Investments, LLC",TX,0,1,0,0,1,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,57483,Liberty Utilities,CA,0,53,.,.,53,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58124,City of Winter Park - (FL),FL,.,24,.,.,24,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58248,"EnergyMark, LLC",NY,978,954,48,.,1980,Y,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58806,"Mint Energy, LLC",CT,.,27,.,.,27,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58806,"Mint Energy, LLC",MA,.,151,.,.,151,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58806,"Mint Energy, LLC",ME,.,40,.,.,40,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58806,"Mint Energy, LLC",NH,.,10,.,.,10,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58806,"Mint Energy, LLC",PA,.,3,.,.,3,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58806,"Mint Energy, LLC",RI,.,12,.,.,12,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,58851,City of Cerritos - (CA),CA,0,282,9,.,291,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,59082,"Family Energy, Inc. New York",NY,13947,175,0,0,14122,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N
2016,59505,Heartland REMC,IN,.,.,2,.,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,59808,MP2 Energy LLC,IL,0,47,8,0,55,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,59808,MP2 Energy LLC,OH,0,1,3,0,4,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,59808,MP2 Energy LLC,TX,98,2447,60,0,2605,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,59808,MP2 Energy LLC,VA,0,0,1,0,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,60181,CleanPowerSF,CA,1312,5875,1,0,7188,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,60502,Port of Stockton - (CA),CA,.,.,9,.,9,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,60715,Port of Oakland,CA,.,3,.,.,3,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2016,60839,Southern Pioneer Electric Company,KS,.,.,1,.,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
