Utility Characteristics,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
2018,60694,WakeSun LLC,60970,SunShare Management,MN,MISO,340.0,"2,387",292,293.0,"2,508",6,0.0,0,0,0.0,0,0,633.0,"4,895",298
2018,58123,Wakefern Food Corp,56990,NJR Clean Energy Ventures Corporation,NJ,PJM,0.0,0,0,203.0,"2,667",1,0.0,0,0,0.0,0,0,203.0,"2,667",1
2018,57006,Walgreens Woodland Distribution Center,56296,SunE WG45 Woodland LLC,CA,CISO,0.0,0,0,124.0,832,1,0.0,0,0,0.0,0,0,124.0,832,1
2018,57939,Walmart Casa Grande,60947,Tesla Inc.,AZ,AZPS,0.0,0,0,123.0,"1,444",1,0.0,0,0,0.0,0,0,123.0,"1,444",1
2018,50216,Watson Cogeneration,867,ARCO Products Co-Watson,CA,CISO,0.0,0,0,0.0,0,0,"34,017.0","731,550",1,0.0,0,0,"34,017.0","731,550",1
2018,60821,Weber State University - Davis Campus PV,60947,Tesla Inc.,UT,WACM,0.0,0,0,786.0,"2,380",1,0.0,0,0,0.0,0,0,786.0,"2,380",1
2018,61629,West Brookfield Solar - Gilbertsville Rd CSG,61227,Nautilus Solar Solutions,MA,ISNE,0.0,0,0,285.0,"5,603",1,0.0,0,0,0.0,0,0,285.0,"5,603",1
2018,58244,West Valley High School Solar,58661,"Sustainable Power Group, LLC",CA,CISO,0.0,0,0,212.0,"1,406",1,0.0,0,0,0.0,0,0,212.0,"1,406",1
2018,59368,Westborough Solar LLC,58258,SunRay Power LLC,MA,ISNE,0.0,0,0,373.0,"2,490",1,0.0,0,0,0.0,0,0,373.0,"2,490",1
2018,60500,Westside Avenue,60268,Hartz Solar LLC,NJ,PJM,0.0,0,0,165.0,"1,198",1,0.0,0,0,0.0,0,0,165.0,"1,198",1
2018,61630,William G Mennen Sports Solar,61227,Nautilus Solar Solutions,NJ,PJM,0.0,0,0,121.0,"1,393",1,0.0,0,0,0.0,0,0,121.0,"1,393",1
2018,57805,William Paterson University,57124,Nautilus Solar WPU LLC,NJ,PJM,0.0,0,0,434.0,"2,742",1,0.0,0,0,0.0,0,0,434.0,"2,742",1
2018,58361,Williams-Sonoma Solar Facility,57411,KDC Solar O&M LLC,NJ,PJM,0.0,0,0,"1,360.0","4,103",1,0.0,0,0,0.0,0,0,"1,360.0","4,103",1
2018,60111,Williamsburg Solar LLC VNEM CSG,60947,Tesla Inc.,MA,ISNE,0.0,0,0,220.0,"2,224",1,0.0,0,0,0.0,0,0,220.0,"2,224",1
2018,58174,Wilson Solar,57365,Consolidated Edison Solutions Inc,MA,ISNE,0.0,0,0,0.0,0,0,962.0,"2,735",1,0.0,0,0,962.0,"2,735",1
2018,59751,"Wilzig Associates, LLC",59518,"Wilzig Associates, LLC",NJ,PJM,0.0,0,0,0.0,0,0,126.0,"1,431",1,0.0,0,0,126.0,"1,431",1
2018,62193,Winegar CSG,57081,"WGL Energy Systems, Inc",MN,MISO,0.0,0,0,14.0,123,1,0.0,0,0,0.0,0,0,14.0,123,1
2018,60604,Wye Mills VNEM CSG,60947,Tesla Inc.,MD,PJM,0.0,0,0,929.0,"17,862",1,0.0,0,0,0.0,0,0,929.0,"17,862",1
2018,61486,"Wyoming 2 CSG, LLC",58970,"Ecoplexus, Inc",MN,MISO,0.0,0,0,0.0,0,0,440.0,"5,344",5,0.0,0,0,440.0,"5,344",5
2018,62286,Xebec 1,61811,AES LA FiT Sun Valley LLC,CA,LDWP,0.0,0,0,10.0,71,1,0.0,0,0,0.0,0,0,10.0,71,1
2018,60220,Zero Waste Energy Development Co LLC,60003,Zero Waste Energy Development Company LLC,CA,CISO,0.0,0,0,569.0,"3,553",1,0.0,0,0,0.0,0,0,569.0,"3,553",1
These entities are one of the elements used in the state Adjustment lines in the Sales to Ultimate Customers file.,,,,,,,,,,,,,,,,,,,,,
