Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2016,18102,"Steuben Rural Elec Coop, Inc",,NY,NYIS,.,.,.,.,.,6085,212,.,.,6297,.,.,.,.,.,.,.,.,.,.,6085,212,0,0,6297,65824,17931,.,.,83755,.,.,.,.,.,.,.,.,.,.
2016,18125,Stillwater Utilities Authority,,OK,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,18530,2411,5,.,20946,18530,2411,5,0,20946,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18126,City of Stilwell - (OK),,OK,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1547,461,10,0,2018,1547,461,10,0,2018,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18177,City of Story City - (IA),,IA,MISO,600,0,0,.,600,.,.,.,.,.,.,.,.,.,.,1087,197,47,.,1331,1687,197,47,0,1931,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18181,City of Stoughton - (WI),,WI,MISO,7756,909,0,0,8665,0,19,3,0,22,0,0,0,0,0,0,0,0,0,0,7756,928,3,0,8687,0,21577,22747,0,44324,0,19,3,0,22,0,0,0,0,0
2016,18199,"Swisher Electric Coop, Inc",,TX,SWPP,.,.,.,.,.,1924,184,2187,.,4295,.,.,.,.,.,1391,189,2165,.,3745,3315,373,4352,0,8040,1924,184,2187,.,4295,1924,184,2187,.,4295,.,.,.,.,.
2016,18203,Tallapoosa River Elec Coop Inc,,AL,AEC,18052,877,17,0,18946,7638,29,0,0,7667,0,0,0,0,0,0,0,0,0,0,25690,906,17,0,26613,116,176,0,.,292,0,0,0,0,0,0,0,0,0,0
2016,18204,City of Strawberry Point,Y,IA,MISO,614,113,0,.,727,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.,614,113,0,0,727,0,0,0,.,0,.,.,.,.,.,.,.,.,.,.
2016,18206,Strawberry Electric Serv Dist,,UT,PACE,3107,453,56,0,3616,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3107,453,56,0,3616,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18217,City of Stromsburg - (NE),Y,NE,SWPP,513,159,.,.,672,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,513,159,0,0,672,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18249,City of Sturgeon Bay - (WI),,WI,MISO,0,0,0,0,0,7126,1681,2,0,8809,0,0,0,0,0,5,0,0,0,5,7131,1681,2,0,8814,52035,83279,14256,0,149570,7126,1664,1,0,8791,0,0,0,0,0
2016,18252,City of Sturgis,,MI,PJM,.,.,.,.,.,6074,925,58,0,7057,0,0,0,0,0,0,0,0,0,0,6074,925,58,0,7057,48973,37517,136339,0,222829,6074,925,58,0,7057,0,0,0,0,0
2016,18260,Surprise Valley Electrification,,CA,PACW,0,0,0,0,0,0,0,0,0,0,0,0,.,.,0,2821,898,885,0,4604,2821,898,885,0,4604,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2016,18260,Surprise Valley Electrification,,NV,PACW,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,3,6,0,0,9,3,6,0,0,9,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2016,18260,Surprise Valley Electrification,,OR,PACW,0,0,0,0,0,0,0,0,0,0,0,.,.,.,0,1164,416,277,0,1857,1164,416,277,0,1857,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.
2016,18273,City of Sullivan - (MO),,MO,AECI,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,3140,588,115,.,3843,3140,588,115,0,3843,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18277,City of Sullivan - (IL),Y,IL,MISO,2734,475,0,.,3209,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2734,475,0,0,3209,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18280,Sulphur Springs Valley E C Inc,,AZ,WALC,15754,6067,3,0,21824,25704,3719,2,0,29425,0,0,0,0,0,0,0,0,.,0,41458,9786,5,0,51249,193251,101120,17420,0,311791,41458,9786,5,0,51249,0,717,0,0,717
2016,18304,"Sumter Electric Coop, Inc",,FL,SEC,.,.,.,.,.,5020,.,.,.,5020,.,.,.,.,.,174174,16026,1241,.,191441,179194,16026,1241,0,196461,74,.,.,.,74,5020,.,.,.,5020,.,.,.,.,.
2016,18305,Sumter Electric Member Corp,,GA,SOCO,.,.,.,.,0,14707,5654,14,.,20375,.,.,.,.,.,.,.,.,.,0,14707,5654,14,0,20375,233402,111634,39487,.,384523,14707,5654,14,.,20375,.,.,.,.,.
2016,18312,Sun Prairie Utilities,,WI,MISO,391,58,0,0,449,1,47,5,0,53,0,0,0,0,0,12900,1552,0,0,14452,13292,1657,5,0,14954,2,68769,33207,0,101978,0,43,5,0,48,0,0,0,0,0
2016,18316,"Sumner-Cowley Elec Coop, Inc",,KS,SWPP,.,.,.,.,0,3246,1170,34,0,4450,.,.,.,.,.,.,.,.,.,.,3246,1170,34,0,4450,46840,22719,5086,0,74645,.,.,.,.,.,.,.,.,.,.
2016,18330,City of Superior - (NE),,NE,SWPP,0,0,0,0,0,76,0,1,0,77,0,0,0,0,0,943,267,16,0,1226,1019,267,17,0,1303,1538,.,3513,.,5051,.,.,.,.,.,.,.,.,.,.
2016,18336,Superior Water and Light Co,,WI,MISO,1416,59,55,0,1530,.,.,.,.,.,.,.,.,.,.,11149,1976,59,0,13184,12565,2035,114,0,14714,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18339,Surry-Yadkin Elec Member Corp,,NC,DUK,.,.,.,.,.,26643,241,1,.,26885,.,.,.,.,.,.,.,.,.,.,26643,241,1,0,26885,344393,21367,1010,.,366770,26643,241,1,.,26885,.,.,.,.,.
2016,18354,City of Sutton - (NE),Y,NE,SWPP,765,243,3,.,1011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,765,243,3,0,1011,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18360,Suwannee Valley Elec Coop Inc,,FL,SEC,.,.,.,.,.,22390,3249,9,0,25648,.,.,.,.,.,.,.,.,.,.,22390,3249,9,0,25648,295924,95445,142304,.,533673,22390,3249,4,.,25643,.,.,.,.,.
2016,18371,Village of Swanton - (VT),,VT,ISNE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3236,436,.,.,3672,3236,436,0,0,3672,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18383,Taylor Electric Coop - (WI),,WI,MISO,.,.,.,.,.,4126,242,.,.,4368,.,.,.,.,.,1,.,.,.,1,4127,242,0,0,4369,55516,11542,.,.,67058,3607,172,.,.,3779,1894,170,.,.,2064
2016,18384,City of Sweetwater,,TN,TVA,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7087,1809,1,0,8897,7087,1809,4,0,8900,0,0,51037.2,0,51037.2,0,0,0,0,0,0,0,0,0,0
2016,18395,Sylacauga Utilities Board,,AL,SOCO,.,.,.,.,0,5277,855,30,0,6162,.,.,.,.,.,.,.,.,.,.,5277,855,30,0,6162,75807,45448,74148,0,195403,.,.,.,.,0,.,.,.,.,.
2016,18397,City of Sylvania - (GA),,GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2014,463,3,.,2480,2014,463,3,0,2480,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18401,"Sun River Electric Coop, Inc",,MT,WAUW,.,.,.,.,.,4460,325,998,.,5783,.,.,.,.,.,.,.,.,.,.,4460,325,998,0,5783,42542,16136,26728,.,85406,4460,325,998,.,5783,.,.,.,.,.
2016,18403,City of Sylvester - (GA),Y,GA,SOCO,751,.,.,.,751,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,751,0,0,0,751,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18408,City of Syracuse - (NE),,NE,SWPP,868,158,18,.,1044,.,.,.,.,.,.,.,.,.,.,182,44,.,.,226,1050,202,18,0,1270,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18429,City of Tacoma - (WA),,WA,TPWR,200,0,271,0,471,15614,0,0,0,15614,0,0,0,0,0,143319,16103,2774,20,162216,159133,16103,3045,20,178301,144287,.,.,.,144287,15614,0,0,0,15614,0,0,0,0,0
2016,18433,Tahlequah Public Works Authority,,OK,SWPP,.,.,.,.,.,17,.,.,.,17,.,.,.,.,.,9817,1653,2,0,11472,9834,1653,2,0,11489,11,.,.,.,11,17,.,.,.,17,.,.,.,.,.
2016,18445,City of Tallahassee - (FL),,FL,TAL,0,4433,0,0,4433,100003,14454,0,0,114457,0,0,0,0,0,0,115,0,0,115,100003,19002,0,0,119005,1080177,848407,0,0,1928584,88683,0,0,0,88683,.,.,.,.,.
2016,18446,T I P Rural Electric Coop,,IA,MISO,0,0,.,.,0,5964,393,.,.,6357,.,.,.,.,.,.,.,.,.,.,5964,393,0,0,6357,75722,77619,.,.,153341,5962,393,.,.,6355,0,5,.,.,5
2016,18447,Tallahatchie Valley E P A,,MS,TVA,0,0,0,0,0,0,3,1,0,4,0,0,0,0,0,21283,6025,7,0,27315,21283,6028,8,0,27319,0,18352.35,48732.06,0,67084.4,0,0,0,0,0,0,0,0,0,0
2016,18448,Tanner Electric Coop,,WA,PSEI,.,.,.,.,.,4443,293,.,.,4736,.,.,.,.,.,.,.,.,.,.,4443,293,0,0,4736,56417,33885,.,.,90302,4443,293,.,.,4736,.,.,.,.,.
2016,18449,"Talquin Electric Coop, Inc",,FL,SEC,.,.,4,.,4,49647,3941,.,.,53588,.,.,.,.,.,.,.,.,.,.,49647,3941,4,0,53592,669116,170676,0,.,839792,.,.,.,.,.,.,.,.,.,.
2016,18454,Tampa Electric Co,,FL,TEC,647390,29087,270,0,676747,2165,0,0,0,2165,0,0,0,0,0,19900,49934,1411,0,71245,669455,79021,1681,0,750157,29712,0,0,0,29712,0,0,0,0,0,0,0,0,0,0
2016,18466,Town of Tarboro - (NC),,NC,CPLE,4890,892,17,.,5799,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,4890,892,17,0,5799,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18472,City of Tarrant,,AL,TVA,0,0,0,0,0,2152,451,1,0,2604,2152,451,0,0,2603,0,124,0,0,124,2152,575,1,0,2728,29319.16,7451,6155.27,0,42925,2152,0,0,0,2152,0,0,0,0,0
2016,18488,City of Taunton,,MA,ISNE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,33060,3968,75,.,37103,33060,3968,75,0,37103,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18498,Taylor County Rural E C C,,KY,PJM,.,.,.,.,.,23069,3236,10,.,26315,.,.,.,.,.,.,.,.,.,.,23069,3236,10,0,26315,293683,135374,99652,.,528709,.,.,.,.,.,510,.,.,.,510
2016,18499,Three Notch Elec Member Corp,,GA,SEPA,5232,0,0,0,5232,0,0,0,0,0,0,0,0,0,0,8153,497,941,0,9591,13385,497,941,0,14823,.,.,.,.,.,0,.,.,.,0,941,0,.,.,941
2016,18524,Tecumseh Utility Authority,Y,OK,SWPP,2013,229,.,.,2242,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2013,229,0,0,2242,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18525,City of Tecumseh,,NE,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,221,5,0,1027,801,221,5,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,18538,City of Tell City - (IN),,IN,MISO,3495,587,0,0,4082,.,.,.,.,.,.,.,.,.,.,38,138,6,0,182,3533,725,6,0,4264,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18546,Town of Templeton - (MA),Y,MA,ISNE,3171,297,.,.,3468,.,.,1,.,1,.,.,.,.,.,.,.,.,.,.,3171,297,1,0,3469,.,.,329,.,329,.,.,.,.,.,.,.,.,.,.
2016,18642,Tennessee Valley Authority,,AL,TVA,0,0,0,0,0,0,2,27,0,29,0,0,0,0,0,0,0,0,0,0,0,2,27,0,29,0,432368,4787923,0,5220291,0,0,6,0,6,0,0,1,0,1
2016,18642,Tennessee Valley Authority,,KY,TVA,0,0,0,0,0,0,51,15,.,66,0,0,0,0,0,0,0,0,0,0,0,51,15,0,66,0,420465,2476788,0,2897253,.,0,4,0,4,0,0,0,0,0
2016,18642,Tennessee Valley Authority,,MS,TVA,0,0,0,0,0,0,2,18,0,20,0,0,0,0,0,0,0,0,0,0,0,2,18,0,20,0,46334,4289809,0,4336143,0,0,2,0,2,0,0,1,0,1
2016,18642,Tennessee Valley Authority,,NC,TVA,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5117,0,0,5117,0,0,0,0,0,0,0,0,0,0
2016,18642,Tennessee Valley Authority,,TN,TVA,0,0,0,0,0,0,32,40,0,72,0,0,0,0,0,0,0,0,0,0,0,32,40,0,72,0,1267921,5977707,0,7245628,0,0,10,0,10,0,0,2,0,2
2016,18643,Tennessee Valley Electric Coop,,TN,TVA,0,0,0,0,0,15948,3300,0,0,19248,0,0,0,0,0,0,188,1,0,189,15948,3488,1,0,19437,216735.75,84495,0,0,301230.75,15948,3300,0,0,19248,0,0,0,0,0
2016,18805,Town of Thatcher- (AZ),Y,AZ,WALC,.,.,.,.,.,1190,.,.,.,1190,.,.,.,.,.,.,.,.,.,.,1190,0,0,0,1190,10745,.,.,.,10745,.,.,.,.,.,.,.,.,.,.
2016,18813,Village of Theresa - (NY),Y,NY,NYIS,430,27,5,.,462,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,430,27,5,0,462,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18820,City of Thief River Falls,,MN,MISO,.,.,.,.,.,4192,720,36,.,4948,.,.,.,.,.,.,.,.,.,.,4192,720,36,0,4948,40390,43237,53707,.,137334,.,.,.,.,.,.,.,.,.,.
2016,18847,City of Thomaston - (GA),,GA,SOCO,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,5295,667,3,.,5965,5295,667,3,0,5965,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18848,City of Thomasville - (GA),,GA,SOCO,13096,2509,.,.,15605,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13096,2509,0,0,15605,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18895,Thumb Electric Coop of Mich,,MI,MISO,0,0,.,.,0,0,0,.,.,0,.,.,.,.,.,11191,1034,.,.,12225,11191,1034,0,0,12225,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18901,Thurmont Municipal Light Co,Y,MD,PJM,333,.,3,.,336,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,333,0,3,0,336,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18917,Tillamook Peoples Utility Dist,,OR,BPAT,19066,2246,17,.,21329,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19066,2246,17,0,21329,.,.,.,.,.,18703,2196,6,.,20905,.,.,.,.,.
2016,18940,Tipmont Rural Elec Member Corp,,IN,MISO,.,.,.,.,.,24763,1763,6,.,26532,.,.,.,.,.,.,.,.,.,.,24763,1763,6,0,26532,311929,116071,95821,.,523821,24763,1763,6,.,26532,.,.,.,.,.
2016,18941,City of Tipp City - (OH),,OH,PJM,.,.,.,.,.,4439,487,45,.,4971,.,.,.,.,.,.,.,.,.,.,4439,487,45,0,4971,46653,21985,98438,.,167076,.,.,.,.,.,.,.,.,.,.
2016,18942,Tipton Municipal Electric Util,,IN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3272,836,65,.,4173,3272,836,65,0,4173,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18943,Tippah Electric Power Assn,,MS,TVA,10372,3190,5,0,13567,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,10372,3190,8,0,13570,0,0,48353.28,0,48353.28,0,0,0,0,0,0,0,0,0,0
2016,18947,City of Tipton - (IA),,IA,MISO,.,.,.,.,0,.,.,.,.,0,.,.,.,.,.,1420,342,8,0,1770,1420,342,8,0,1770,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0
2016,18951,Tishomingo County E P A,,MS,TVA,7065,1589,0,0,8654,3804,782,1,0,4587,0,0,0,0,0,0,169,3,0,172,10869,2540,4,0,13413,37945.87,7802,24235.37,0,69983,0,0,0,0,0,0,0,0,0,0
2016,18955,"Tri-County Electric Coop, Inc",,IL,MISO,.,.,.,.,.,15681,316,33,.,16030,.,.,.,.,.,19,27,9,.,55,15700,343,42,0,16085,233462,36941,36467,.,306870,15681,316,33,.,16030,.,.,.,.,.
2016,18956,Tri-County Elec Member Corp,,GA,SOCO,.,.,.,.,.,19264,2020,14,.,21298,.,.,.,.,.,.,.,.,.,.,19264,2020,14,0,21298,270347,54769,44000,.,369116,19264,2020,14,.,21298,3273,0,0,0,3273
2016,18957,Tri-County Elec Member Corp,,NC,CPLE,20596,4064,5,.,24665,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,20596,4064,5,0,24665,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2016,18961,Twin County Electric Pwr Assn,,MS,MISO,8739,1183,1722,.,11644,.,.,.,.,.,.,.,.,.,.,505,154,356,.,1015,9244,1337,2078,0,12659,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18962,Twin Valley Electric Coop Inc,,KS,SWPP,.,.,.,.,.,2166,890,.,.,3056,.,.,.,.,.,.,.,.,.,.,2166,890,0,0,3056,25158,9322,.,.,34480,2166,890,.,.,3056,.,.,.,.,.
2016,18963,"Inside Passage Elec Coop, Inc",Y,AK,,1100,232,23,.,1355,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1100,232,23,0,1355,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18976,Trinity Valley Elec Coop Inc,,TX,ERCO,61700,4556,8,0,66264,.,.,.,0,0,.,.,.,0,0,180,3,0,0,183,61880,4559,8,0,66447,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,18997,The Toledo Edison Co,,OH,PJM,603,269,207,0,1079,0,0,0,0,0,0,0,0,0,0,274599,34704,472,0,309775,275202,34973,679,0,310854,0,0,0,0,0,0,5,21,0,26,1738,0,0,0,1738
2016,19007,Tombigbee Electric Power Assn,,MS,TVA,35241,7672,14,0,42927,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,35241,7672,18,0,42931,0,0,154043.37,0,154043.37,0,0,0,0,0,0,0,0,0,0
2016,19022,Tongue River Electric Coop Inc,,MT,NWMT,4272,555,160,.,4987,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4272,555,160,0,4987,.,.,.,.,.,4272,555,160,.,4987,.,.,.,.,.
2016,19027,"Tombigbee Electric Coop, Inc",,AL,SOCO,8124,1204,.,.,9328,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8124,1204,0,0,9328,.,.,.,.,.,8124,1204,.,.,9328,.,.,.,.,.
2016,19032,City of Torrington - (WY),,WY,WACM,3142,680,51,.,3873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3142,680,51,0,3873,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,19060,"Traverse Electric Coop, Inc",,MN,SWPP,881,.,.,.,881,1651,133,16,.,1800,.,.,.,.,.,.,.,1,.,1,2532,133,17,0,2682,20736,11454,2093,.,34283,.,.,.,.,.,1218,81,12,.,1311
2016,19060,"Traverse Electric Coop, Inc",,ND,SWPP,.,.,.,.,.,30,.,.,.,30,.,.,.,.,.,.,.,.,.,.,30,0,0,0,30,563,.,.,.,563,.,.,.,.,.,3,.,.,.,3
2016,19060,"Traverse Electric Coop, Inc",,SD,SWPP,774,.,.,.,774,784,26,2,.,812,.,.,.,.,.,.,.,1,.,1,1558,26,3,0,1587,9713,3151,1,.,12865,.,.,.,.,.,913,26,2,.,941
2016,19108,Tideland Electric Member Corp,,NC,PJM,.,.,.,.,.,20434,2995,2,.,23431,.,.,.,.,.,.,.,.,.,.,20434,2995,2,0,23431,233420,113779,1155,.,348354,18540,2554,2,.,21096,.,.,.,.,.
2016,19114,Village of Trempealeau - (WI),Y,WI,MISO,.,.,.,.,.,1090,206,.,.,1296,.,.,.,.,.,.,.,.,.,.,1090,206,0,0,1296,8332,6186,.,.,14518,.,.,.,.,.,.,.,.,.,.
2016,19125,City of Traverse City - (MI),,MI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9256,3067,76,0,12399,9256,3067,76,0,12399,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,19131,Trinity Public Utilities Dist,Y,CA,BANC,5880,1469,1,.,7350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5880,1469,1,0,7350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,19149,City of Trenton - (TN),,TN,TVA,0,0,0,0,0,1954,470,1,0,2425,0,0,0,0,0,0,0,0,0,0,1954,470,1,0,2425,23817.37,33482.06,7938,0,65237.43,0,0,0,0,0,0,0,0,0,0
2016,19150,Trenton Municipal Utilities - (MO),,MO,SWPP,2575,487,2,.,3064,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2575,487,2,0,3064,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,19154,Tri-State Electric Member Corp,,GA,TVA,11678,2435,0,0,14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11678,2435,0,0,14113,0,0,0,0,0,11630,2435,0,0,14065,0,0,0,0,0
2016,19154,Tri-State Electric Member Corp,,NC,TVA,1306,160,0,0,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1306,160,0,0,1466,0,0,0,0,0,1295,160,0,0,1455,0,0,0,0,0
2016,19154,Tri-State Electric Member Corp,,TN,TVA,2652,517,0,0,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,517,0,0,3169,0,0,0,0,0,2648,517,0,0,3165,0,0,0,0,0
2016,19156,Powder River Energy Corp,,MT,WACM,44,72,64,.,180,0,0,2,.,2,.,.,.,.,.,0,0,0,.,0,44,72,66,0,182,0,0,79411,.,79411,.,.,.,.,.,.,.,.,.,.
2016,19156,Powder River Energy Corp,,WY,WACM,14801,8197,3539,.,26537,0,0,21,.,21,.,.,.,.,.,6,5,4,.,15,14807,8202,3564,0,26573,0,0,1036550,.,1036550,.,.,.,.,.,.,.,.,.,.
2016,19157,Tri-County Electric Coop,,IA,MISO,.,.,.,.,.,144,3,.,.,147,.,.,.,.,.,.,.,.,.,.,144,3,0,0,147,1466,131,.,.,1597,.,.,.,.,.,.,.,.,.,.
2016,19157,Tri-County Electric Coop,,MN,MISO,.,.,.,.,.,16488,955,18,.,17461,.,.,.,.,.,.,.,.,.,.,16488,955,18,0,17461,181798,68541,67702,.,318041,.,.,.,.,.,.,.,.,.,.
2016,19158,Tri-County Electric Coop Assn,,MO,AECI,.,.,.,.,.,5750,592,.,.,6342,.,.,.,.,.,.,.,.,.,.,5750,592,0,0,6342,68654,17029,.,.,85683,.,.,.,.,.,.,.,.,.,.
2016,19159,"Tri-County Electric Coop, Inc",,TX,ERCO,89485,12865,1471,0,103821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89485,12865,1471,0,103821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,19160,"Tri-County Electric Coop, Inc",,CO,SWPP,.,.,.,.,.,7,32,2,.,41,.,.,.,.,.,.,.,.,.,.,7,32,2,0,41,51,89,1,.,141,.,.,.,.,.,.,.,.,.,.
2016,19160,"Tri-County Electric Coop, Inc",,KS,SWPP,.,.,.,.,.,959,358,25,.,1342,.,.,.,.,.,.,.,.,.,.,959,358,25,0,1342,8450,10913,629,.,19992,.,.,.,.,.,.,.,.,.,.
2016,19160,"Tri-County Electric Coop, Inc",,NM,SWPP,.,.,.,.,.,3,1,.,.,4,.,.,.,.,.,.,.,.,.,.,3,1,0,0,4,13,1,.,.,14,.,.,.,.,.,.,.,.,.,.
2016,19160,"Tri-County Electric Coop, Inc",,OK,SWPP,.,.,.,.,.,12015,7401,1665,.,21081,.,.,.,.,.,.,.,.,.,.,12015,7401,1665,0,21081,119758,241331,533617,.,894706,.,.,.,.,.,.,.,.,.,.
2016,19160,"Tri-County Electric Coop, Inc",,TX,SWPP,.,.,.,.,.,188,124,11,.,323,.,.,.,.,.,.,.,.,.,.,188,124,11,0,323,2213,19755,2710,.,24678,.,.,.,.,.,.,.,.,.,.
2016,19161,"Tri-County Electric Coop, Inc",,FL,SEC,.,.,.,.,.,16131,1529,272,0,17932,.,.,.,.,.,.,.,.,.,.,16131,1529,272,0,17932,168227,52524,89441,0,310192,16131,1529,272,.,17932,.,.,.,.,.
2016,19162,Tri-County Elec Member Corp,,KY,TVA,0,0,0,0,0,19663,4988,5,0,24656,0,0,0,0,0,0,0,0,0,0,19663,4988,5,0,24656,277593.14,354197.71,75750,0,707540.85,0,0,0,0,0,0,0,0,0,0
2016,19162,Tri-County Elec Member Corp,,TN,TVA,0,0,0,0,0,22239,4650,3,0,26892,0,0,0,0,0,0,0,0,0,0,22239,4650,3,0,26892,339053.38,157684.52,29305,0,526042.91,0,0,0,0,0,0,0,0,0,0
2016,19189,Trico Electric Cooperative Inc,,AZ,WALC,435,17,0,.,452,42387,2375,33,.,44795,.,.,.,.,.,3,.,.,.,3,42825,2392,33,0,45250,419821,187997,41901,.,649719,42405,2381,33,.,44819,.,.,.,.,.
2016,19219,Diverse Power Incorporated,,AL,SOCO,.,.,.,.,.,535,124,.,.,659,.,.,.,.,.,.,.,.,.,.,535,124,0,0,659,7365,1507,.,.,8872,.,.,.,.,.,.,.,.,.,.
2016,19219,Diverse Power Incorporated,,GA,SOCO,.,.,.,.,.,29145,4989,20,.,34154,.,.,.,.,.,.,.,.,.,.,29145,4989,20,0,34154,446020,141883,109555,.,697458,.,.,.,.,.,.,.,.,.,.
2016,19225,City of Troy - (AL),,AL,SOCO,0,0,0,0,0,6471,1382,190,0,8043,0,0,0,0,0,0,0,0,0,0,6471,1382,190,0,8043,95987,31321,286905,0,414213,0,0,0,0,0,0,0,0,0,0
2016,19229,Truckee Donner P U D,,CA,NEVP,12160,1519,.,.,13679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,12160,1519,0,0,13679,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,19236,City of Troy - (MT),Y,MT,BPAT,869,117,5,.,991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,869,117,5,0,991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2016,19237,Truman Public Utilities Comm,Y,MN,MISO,140,2,.,.,142,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,140,2,0,0,142,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2016,19266,Tullahoma Board-Public Utils,,TN,TVA,0,0,0,0,0,8750,1888,4,0,10642,0,0,0,0,0,0,0,0,0,0,8750,1888,4,0,10642,124540.87,128567.32,41500,0,294608.19,8750,1888,4,0,10642,0,0,0,0,0
2016,19273,City of Tupelo - (MS),,MS,TVA,0,10,3,0,13,0,1,1,0,2,0,0,0,0,0,10465,4742,3,0,15210,10465,4753,7,0,15225,0,38623.56,136183.85,0,174807.4,0,2,1,0,3,0,0,0,0,0
