Data Year,Utility Number,Utility Name,Ownership Code,Ownership,Short Form,Advanced Metering,Demand Response,Distribution Systems,Dynamic Pricing,Energy Efficiency,Mergers,Net Metering,Non Net Metering Distributed,Operational Data,Reliablity,Sales to Ultimate Customers,Service Territory,Utility Data
2016,7441,Goltry Public Works Authority,M,Municipal,X,,,,,,,,,,,,X,
2016,7442,Grafton Electric - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,7443,City of Graettinger - (IA),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,7444,City of Grafton - (ND),M,Municipal,X,,,,,,,,,,,,X,
2016,7445,Village of Grafton - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,7450,Grady Electric Membership Corp,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,7456,Graham County Electric Coop Inc,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,7460,Goodhue County Coop Elec Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,7478,Town of Granada - (CO),M,Municipal,X,,,,,,,,,,,,X,
2016,7480,City of Granbury - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,7483,City of Grand Haven - (MI),M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,7484,"Grand Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,7485,City of Grant - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,7486,City of Grand Junction - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,7487,City of Grand Marais - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,7489,Grand Rapids Public Util Comm,M,Municipal,,X,X,X,,X,,X,,X,X,X,X,X
2016,7490,Grand River Dam Authority,S,State,,X,X,X,,,,,,X,,X,X,X
2016,7494,City of Granite Falls - (MN),M,Municipal,X,X,,,,,,,,,,,X,
2016,7496,Town of Granite Falls - (NC),M,Municipal,X,,,,,,,,,,,,X,
2016,7501,City of Granite - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,7515,City of Grantville - (GA),M,Municipal,X,X,,,,,,,,,,,X,
2016,7548,PUD No 1 of Grays Harbor County,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,7554,Green Mountain Energy Company,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,7558,Grayson Rural Electric Coop Corp,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,7559,"Grayson-Collin Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,7561,"Greenbelt Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,7563,Grand Valley Power,C,Cooperative,,X,,X,X,X,,X,X,X,X,X,X,X
2016,7570,Great River Energy,C,Cooperative,,,X,,,X,,,,X,,,,X
2016,7593,City of Green Cove Springs,M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2016,7600,Village of Green Island - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,7601,Green Mountain Power Corp,I,Investor Owned,,X,X,X,X,,,X,X,X,X,X,X,X
2016,7624,Village of Greene - (NY),M,Municipal,X,X,,,,,,,,,,,X,
2016,7625,City of Greeneville - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,7626,City of Greenfield - (IA),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,7627,City of Greenfield - (IN),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,7630,Village of Greenport - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,7631,City of Greensburg - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,7633,Village of Greenup - (IL),M,Municipal,X,,,,,,,,,,,,X,
2016,7634,City of Greenville - (TX),M,Municipal,,X,X,X,,X,,X,,X,X,X,X,X
2016,7639,Greenville Utilities Comm,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,7643,Village of Greenwich - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,7646,Greenwood CPW,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,7650,Village of Greenwood - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,7651,Greenwood Utilities Comm,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,7654,Greer Commission of Public Wks,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,7665,Village of Gresham - (WI),M,Municipal,X,X,,,,,,,,,,,X,
2016,7677,City of Gridley - (CA),M,Municipal,X,,,,,,,,,,,,X,
2016,7679,City of Griffin - (GA),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,7712,City of Groton - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,7713,Village of Groton - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,7715,Town of Groton - (MA),M,Municipal,X,X,,,,,,,,,,,X,
2016,7716,Groton Dept of Utilities - (CT),M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2016,7719,Borough of Grove City - (PA),M,Municipal,X,X,,,,,,,,,,,X,
2016,7720,"Grundy Electric Coop, Inc",C,Cooperative,,X,X,X,,,,X,X,X,X,X,X,X
2016,7723,Town of Groveland - (MA),M,Municipal,X,X,,,,,,,,,,,X,
2016,7732,City of Grove City,M,Municipal,X,X,,,,,,,,,,,X,
2016,7743,Grundy Center Mun Light & Power,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,7750,Guthrie County Rural E C A,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,7751,Guadalupe Blanco River Authority,S,State,,,,,,,,,,X,,,,X
2016,7752,Guadalupe Valley Elec Coop Inc,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,7759,Town of Guernsey - (WY),M,Municipal,X,,,,,,,,,,,,X,
2016,7760,Town of Gueydan,M,Municipal,X,,,,,,,,,,,,X,
2016,7785,"Gulf Coast Electric Coop, Inc",C,Cooperative,,X,X,X,,X,,X,,X,,X,X,X
2016,7787,Gunnison County Elec Assn.,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,7801,Gulf Power Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,7826,City of Gunnison - (CO),M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2016,7827,Guntersville Electric Board,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,7833,Gwitchyaa Zhee Utility Co,I,Investor Owned,X,,,,,,,,,,,,X,
2016,7837,City of Guttenberg,M,Municipal,X,,,,,,,,,,,,X,
2016,7864,Grundy County Rural Elec Coop,C,Cooperative,,X,,X,,,,,X,X,X,X,X,X
2016,7870,H-D Electric Coop Inc,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,7887,Habersham Electric Membership Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,7891,Guernsey-Muskingum El Coop Inc,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,7907,City of Hagerstown - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,7908,Hagerstown Light Department,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,7958,City of Hallettsville - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,7969,City of Halstad - (MN),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,7973,Village of Hamersville - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,7977,City of Hamilton - (OH),M,Municipal,,X,X,X,,X,,,,X,X,X,X,X
2016,7978,Halifax Electric Member Corp,C,Cooperative,,X,,X,,X,,,X,X,X,X,X,X
2016,7979,Hamilton County Elec Coop Assn,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,7995,Village of Hamilton - (NY),M,Municipal,X,,,,,,,,,,,,X,
2016,7996,Town of Hamilton - (NC),M,Municipal,X,,,,,,,,,,,,X,
2016,8000,NineStar Connect,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,8022,City of Hampton - (GA),M,Municipal,X,X,,,,,,,,,,,X,
2016,8034,Hancock-Wood Electric Coop Inc,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,8055,City of Hannibal - (MO),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8063,Village of Hampton - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,8083,City of Harbor Springs - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,8104,Town of Hardwick,M,Municipal,,X,,X,,,,X,X,X,X,X,X,X
2016,8122,Harlan Municipal Utilities - (IA),M,Municipal,,X,,X,X,X,,,,X,,X,X,X
2016,8131,City of Harmony - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,8139,Harquahala Valley Pwr District,P,Political Subdivision,X,,,,,,,,,,,,X,
2016,8147,City of Harriman - (TN),M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,8179,Harrison County Rural E M C,C,Cooperative,,X,X,X,X,,,X,,X,X,X,X,X
2016,8183,Harmon Electric Assn Inc,C,Cooperative,X,X,,,,,,,,,,,X,
2016,8192,"Harrison Rural Elec Assn, Inc",C,Cooperative,X,X,,,,,,,,,,,X,
2016,8198,City of Harrisonburg - (VA),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8199,City of Harrisonville - (MO),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8205,City of Hart Hydro - (MI),M,Municipal,X,,,,,,,,,,,,X,
2016,8209,City of Hartford - (AL),M,Municipal,X,X,,,,,,,,,,,X,
2016,8210,Hart Electric Member Corp,C,Cooperative,,X,X,X,,,,X,,X,X,X,X,X
2016,8212,Hartford Electric,M,Municipal,,X,,X,X,,,X,,X,X,X,X,X
2016,8214,City of Hartley - (IA),M,Municipal,X,X,,,,,,,,,,,X,
2016,8226,City of Hartselle,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8240,Village of Haskins - (OH),M,Municipal,X,,,,,,,,,,,,X,
2016,8245,City of Hastings - (NE),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8254,Borough of Hatfield- (PA),M,Municipal,X,,,,,,,,,,,,X,
2016,8276,Havana Power & Light Company,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8279,City of Haven - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,8283,Harrison County Rrl Elec Coop,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,8287,Hawaii Electric Light Co Inc,I,Investor Owned,,X,,X,X,,,X,X,X,X,X,X,X
2016,8288,City of Hawarden - (IA),M,Municipal,,X,X,X,,X,,,,X,,X,X,X
2016,8298,Hawkeye Tri-County El Coop Inc,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,8307,Hawley Public Utilities Comm,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8311,Town of Haxtun - (CO),M,Municipal,X,,,,,,,,,,,,X,
2016,8319,Heartland Power Coop,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,8333,Haywood Electric Member Corp,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,8336,Village of Hazel Green - (WI),M,Municipal,X,,,,,,,,,,,,X,
2016,8348,City of Healdsburg - (CA),M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,8359,City of Hearne - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,8366,Heber Light & Power Company,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2016,8375,City of Hebron - (NE),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8379,City of Hecla,M,Municipal,X,,,,,,,,,,,,X,
2016,8428,City of Helper - (UT),M,Municipal,X,,,,,,,,,,,,X,
2016,8430,Village of Hemingford - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,8432,City of Hemphill - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,8435,City of Hempstead - (TX),M,Municipal,X,,,,,,,,,,,,X,
2016,8447,Hendricks County Rural E M C,C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,8449,Henderson City Utility Comm,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,8459,City of Henning - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,8466,Henry County Rural E M C,C,Cooperative,,X,,X,,,,X,X,X,,X,X,X
2016,8490,City of Herington - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,8493,City of Hermann,M,Municipal,X,,,,,,,,,,,,X,
2016,8497,City of Herndon,M,Municipal,X,,,,,,,,,,,,X,
2016,8515,City of Hermiston,M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,8517,City of Hertford - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,8532,City of Heyburn - (ID),M,Municipal,X,,,,,,,,,,,,X,
2016,8543,Hibbing Public Utilities Comm,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2016,8548,City of Hickman,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2016,8566,High Plains Power Inc,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2016,8567,City of Higginsville - (MO),M,Municipal,X,X,,,,,,,,,,,X,
2016,8570,Highline Electric Assn,C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2016,8571,Town of High Point,M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,8573,City of Highland,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8574,"Jackson Electric Coop, Inc - (WI)",C,Cooperative,,X,X,X,X,X,,X,,X,,X,X,X
2016,8579,City of Highlands - (NC),M,Municipal,X,X,,,,,,,,,,,X,
2016,8599,City of Hill City,M,Municipal,X,,,,,,,,,,,,X,
2016,8610,City of Hinton,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8620,"HILCO Electric Cooperative, Inc.",C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,8628,City of Hillsboro - (ND),M,Municipal,X,X,,,,,,,,,,,X,
2016,8629,City of Hillsboro - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,8631,Hillsdale Board of Public Wks,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8632,"Hill County Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,8637,Hino Electric Holding Company,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,8677,Town of Hobgood,M,Municipal,X,,,,,,,,,,,,X,
2016,8698,City of Hogansville - (GA),M,Municipal,X,,,,,,,,,,,,X,
2016,8699,Inland Power & Light Company,C,Cooperative,,X,,X,X,X,,X,,X,X,X,X,X
2016,8700,Hohokam Irr & Drain Dist,P,Political Subdivision,X,,,,,,,,,,,,X,
2016,8703,City of Hoisington - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,8714,Town of Holden - (UT),M,Municipal,X,,,,,,,,,,,,X,
2016,8715,Town of Holden - (MA),M,Municipal,X,X,,,,,,,,,,,X,
2016,8717,City of Holdrege,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,8723,City of Holland,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,8733,Village of Holley - (NY),M,Municipal,X,X,,,,,,,,,,,X,
2016,8748,City of Holly Springs,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8751,Town of Holly - (CO),M,Municipal,X,,,,,,,,,,,,X,
2016,8761,Holmes-Wayne Electric Coop Inc,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,8764,"Holston Electric Coop, Inc",C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2016,8770,City of Holton - (KS),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8773,"Holy Cross Electric Assn, Inc",C,Cooperative,,X,,X,X,X,,X,X,X,X,X,X,X
2016,8774,City of Holyoke - (MA),M,Municipal,,X,,X,,X,,X,X,X,X,X,X,X
2016,8777,City of Holyoke - (CO),M,Municipal,X,,,,,,,,,,,,X,
2016,8780,"Fox Islands Electric Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,8781,City of Holyrood - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,8786,Horry Electric Coop Inc,C,Cooperative,,X,X,X,,X,,X,,X,X,X,X,X
2016,8795,City of Homestead - (FL),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8796,City of Hingham - (MA),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,8797,Hull Municipal Light Plant,M,Municipal,X,,,,,,,,,,,,X,
2016,8799,City of Hominy - (OK),M,Municipal,X,,,,,,,,,,,,X,
2016,8801,City of Hondo - (TX),M,Municipal,X,X,,,,,,,,,,,X,
2016,8824,M J M Electric Cooperative Inc,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,8825,Town of Hookerton - (NC),M,Municipal,X,,,,,,,,,,,,X,
2016,8826,Hooversville Boro Elec Lgt Co,M,Municipal,X,,,,,,,,,,,,X,
2016,8830,Hood River Electric Coop,C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,8840,City of Hope,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,8846,City of Hopkinsville,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,8847,City of Hopkinton - (IA),M,Municipal,X,,,,,,,,,,,,X,
2016,8871,City of Horton - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,8883,Houlton Water Company,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8884,Terrebonne Parish Consol Gov't,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,8896,City of Houston - (MO),M,Municipal,X,X,,,,,,,,,,,X,
2016,8898,Houston County Elec Coop Inc,C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,8901,CenterPoint Energy,I,Investor Owned,,X,X,X,,X,,,X,X,X,,X,X
2016,8911,Howard Electric Coop,C,Cooperative,,X,,X,X,,,X,,X,,X,X,X
2016,8919,City of Howard - (SD),M,Municipal,X,,,,,,,,,,,,X,
2016,8924,Howard Greeley Rural P P D,P,Political Subdivision,,X,X,X,,,,,,X,,X,X,X
2016,8934,"Howell-Oregon Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,,X,X,X
2016,8949,City of Hubbard,M,Municipal,X,,,,,,,,,,,,X,
2016,8966,Hudson Municipal Electric Utility,M,Municipal,X,X,,,,,,,,,,,X,
2016,8972,City of Hudson - (OH),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,8973,Town of Hudson - (MA),M,Municipal,,X,,X,,,,,X,X,X,X,X,X
2016,9000,Hughes Power & Light Co,I,Investor Owned,X,,,,,,,,,,,,X,
2016,9011,City of Hugoton - (KS),M,Municipal,,,,X,,,,,X,X,,X,X,X
2016,9022,City of Hubbell- (NE),M,Municipal,X,X,,,,,,,,,,,X,
2016,9023,City of Humboldt,M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,9025,City of Hunnewell - (MO),M,Municipal,X,,,,,,,,,,,,X,
2016,9067,City of Hope,M,Municipal,X,,,,,,,,,,,,X,
2016,9087,Town of Huntersville - (NC),M,Municipal,,X,,X,X,,,,,X,X,X,X,X
2016,9088,City of Huntingburg - (IN),M,Municipal,X,,,,,,,,,,,,X,
2016,9094,City of Huntsville - (AL),M,Municipal,,X,,X,X,,,,X,X,,X,X,X
2016,9096,City of Lafayette - (LA),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,9124,Hustisford Utilities,M,Municipal,,X,,X,X,,,,,X,,X,X,X
2016,9128,Hurricane City Power,M,Municipal,,X,,X,,X,,X,,X,X,X,X,X
2016,9130,Hutchinson Utilities Comm,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,9144,Village of Hyde Park - (VT),M,Municipal,X,,,,,,,,,,,,X,
2016,9163,Hyrum City Corporation,M,Municipal,,X,,X,,,,X,X,X,,X,X,X
2016,9186,"Idaho County L&P Coop Assn, Inc",C,Cooperative,X,X,,,,,,,,,,,X,
2016,9187,City of Idaho Falls - (ID),M,Municipal,,X,,X,,X,,X,,X,,X,X,X
2016,9188,"I-N-N Electric Coop, Inc",C,Cooperative,X,,,,,,,,,,,,X,
2016,9191,Idaho Power Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9192,Igiugig Electric Company,P,Political Subdivision,X,,,,,,,,,,,,X,
2016,9200,Village of Ilion - (NY),M,Municipal,X,X,,,,,,,,,,,X,
2016,9209,Illinois Rural Electric Coop,C,Cooperative,,X,X,X,,,,,,X,X,X,X,X
2016,9216,Imperial Irrigation District,P,Political Subdivision,,X,,X,,X,,X,,X,X,X,X,X
2016,9217,City of Imperial,M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,9230,City of Independence - (IA),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,9231,City of Independence - (MO),M,Municipal,,X,X,X,,X,,X,,X,X,X,X,X
2016,9234,Indiana Municipal Power Agency,A,Municipal Mktg Authority,,,,,,X,,,,X,,,,X
2016,9246,"Indian Electric Coop, Inc",C,Cooperative,,X,,X,,,,,,X,X,X,X,X
2016,9267,"Hoosier Energy R E C, Inc",C,Cooperative,,,X,,,X,,,,X,,,,X
2016,9269,Indiana-Kentucky Electric Corp,I,Investor Owned,,,,,,,,,,X,,,,X
2016,9273,Indianapolis Power & Light Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9274,City of Indianola - (NE),M,Municipal,X,,,,,,,,,,,,X,
2016,9275,Indianola Municipal Utilities,M,Municipal,,X,,X,X,X,,X,,X,X,X,X,X
2016,9286,Illinois Municipal Elec Agency,A,Municipal Mktg Authority,,,,,,X,,,,X,,,,X
2016,9292,Inter County Energy Coop Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9324,Indiana Michigan Power Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9331,Intercounty Electric Coop Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9336,Intermountain Rural Elec Assn,C,Cooperative,,X,,X,X,,,X,X,X,X,X,X,X
2016,9416,Ipnatchiaq Electric Company,M,Municipal,X,,,,,,,,,,,,X,
2016,9417,Interstate Power and Light Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9418,City of Iola - (KS),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,9422,J-A-C Electric Coop Inc,C,Cooperative,X,X,,,,,,,,,,,X,
2016,9425,Iowa Lakes Electric Coop,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9431,Irwin Electric Membership Corp,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2016,9442,Town of Ipswich - (MA),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,9463,City of Isabel - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,9472,City of Itta Bena - (MS),M,Municipal,X,,,,,,,,,,,,X,
2016,9475,Itasca-Mantrap Co-op Electrical Assn,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9541,City of Iuka - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,9572,Village of Jackson Center - (OH),M,Municipal,X,X,,,,,,,,,,,X,
2016,9573,City of Jackson - (GA),M,Municipal,X,,,,,,,,,,,,X,
2016,9575,Jackson Energy Coop Corp - (KY),C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9576,Jackson County Rural E M C - (IN),C,Cooperative,,X,X,X,X,X,,X,,X,X,X,X,X
2016,9590,"Jackson Electric Coop, Inc - (TX)",C,Cooperative,,X,X,X,,,,,,X,,X,X,X
2016,9598,City of Jackson - (OH),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,9599,City of Jackson - (MN),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,9601,Jackson Electric Member Corp - (GA),C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9603,City of Jackson - (MO),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,9605,Jackson Purchase Energy Corporation,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9610,Village of Jacksonville - (VT),M,Municipal,X,,,,,,,,,,,,X,
2016,9612,City of Jackson - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,9613,City of Lebanon - (IN),M,Municipal,,X,,X,,,,,,X,X,X,X,X
2016,9616,Beaches Energy Services,M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,9617,JEA,M,Municipal,,X,X,X,X,X,,X,,X,X,X,X,X
2016,9645,Jamestown Board of Public Util,M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,9646,Town of Jamestown - (IN),M,Municipal,X,X,,,,,,,,,,,X,
2016,9650,City of Janesville - (MN),M,Municipal,X,,,,,,,,,,,,X,
2016,9664,City of Jasper - (TX),M,Municipal,,X,,X,,,,,,X,,X,X,X
2016,9665,Jasper County Rural E M C,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,9666,Jay County Rural E M C,C,Cooperative,,X,,X,,,,,,X,,X,X,X
2016,9667,City of Jasper - (IN),M,Municipal,,X,,X,,,,X,,X,X,X,X,X
2016,9668,"Jasper-Newton Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9682,"Jefferson Davis Elec Coop, Inc",C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9689,Jefferson Electric Member Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9690,Jefferson Utilities,M,Municipal,,X,,X,X,,,X,X,X,,X,X,X
2016,9697,City of Jellico,M,Municipal,,X,,X,,,,,X,X,,X,X,X
2016,9699,"Jemez Mountains Elec Coop, Inc",C,Cooperative,,X,,X,X,,,X,,X,X,X,X,X
2016,9726,Jersey Central Power & Lt Co,I,Investor Owned,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9732,City of Jetmore,M,Municipal,X,,,,,,,,,,,,X,
2016,9734,City of Jewett City - (CT),M,Municipal,,X,,X,,X,,,,X,,X,X,X
2016,9739,Joe Wheeler Elec Member Corp,C,Cooperative,,X,,X,X,,,,X,X,X,X,X,X
2016,9750,Jo-Carroll Energy Coop Inc,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9776,City of Johnson - (KS),M,Municipal,X,,,,,,,,,,,,X,
2016,9777,Johnson City - (TN),M,Municipal,,X,,X,X,,,,X,X,X,X,X,X
2016,9778,Johnson County Rural E M C,C,Cooperative,,X,X,X,X,X,,X,X,X,X,X,X,X
2016,9806,Village of Johnson - (VT),M,Municipal,X,,,,,,,,,,,,X,
2016,9832,Kuiggluum Kallugvia,I,Investor Owned,X,,,,,,,,,,,,X,
2016,9837,Jones-Onslow Elec Member Corp,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9879,City Water and Light Plant,M,Municipal,,X,,X,,,,X,,X,,X,X,X
2016,9880,City of Jonesville - (LA),M,Municipal,X,,,,,,,,,,,,X,
2016,9897,City of King Cove,M,Municipal,X,,,,,,,,,,,,X,
2016,9922,Jump River Electric Coop Inc,C,Cooperative,,X,X,X,,,,X,,X,,X,X,X
2016,9928,City of Julesburg - (CO),M,Municipal,X,,,,,,,,,,,,X,
2016,9936,Juneau Utility Comm,M,Municipal,,X,,X,X,,,X,,X,,X,X,X
2016,9949,Just Energy,R,Retail Power Marketer,,,,,,,,,,X,,X,,X
2016,9961,Kansas Electric Power Coop Inc,C,Cooperative,,,,,,,,,,X,,,,X
2016,9964,Kenergy Corp,C,Cooperative,,X,,X,,X,,X,,X,X,X,X,X
2016,9973,City of Kahoka,M,Municipal,X,,,,,,,,,,,,X,
2016,9979,KAMO Electric Coop Inc,C,Cooperative,,,,,,,,,,X,,,,X
2016,9991,Kandiyohi Power Coop,C,Cooperative,,X,,X,,,,X,,X,X,X,X,X
2016,9995,Kanosh Town Corporation,M,Municipal,X,,,,,,,,,,,,X,
