Utility Characteristics,,,,,,,Also operating in other NERC Regions,,,,,,,,Operating in these RTOs,,,,,,,,Other Activities,,,,,,,,,
Data Year,Utility Number,Utility Name,Short Form,State,Ownership Type,NERC Region,TRE,FRCC,MRO,NPCC,RFC,SERC,SPP,WECC,CAISO,ERCOT,PJM,NYISO,SPP,MISO,ISONE,Other,Generation,Transmission,Buying Transmission,Distribution,Buying Distribution,Wholesale Marketing,Retail Marketing,Bundled,Alt Fuel Vehicle,Alt Fuel Vehicle 2
2019,1585,Village of Benton - (WI),Y,WI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,1586,City of Bentonville - (AR),,AR,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,N,N,Y,,,,,,
2019,1591,"Big Country Electric Coop, Inc",,TX,Cooperative,TRE,Y,,,,,,Y,,N,Y,,,Y,,,Y,,N,,Y,,,,,N,N
2019,1601,City of Beresford,,SD,Municipal,MRO,,,N,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,1604,Village of Bergen - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,Y,Y
2019,1611,"Messer Energy Services, Inc.",,NJ,Retail Power Marketer,RFC,,,,Y,Y,Y,,,,,Y,Y,,Y,Y,,,,,,,,Y,,,
2019,1613,Berkeley Electric Coop Inc,,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,1615,Town of Berlin - (MD),Y,MD,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,N,Y,Y,,,,Y,,
2019,1618,Borough of Berlin - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,,,Y,,,,,,
2019,1625,Benton Rural Electric Assn,,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,Y,,Y,,,,,,
2019,1640,City of Bessemer Utilities,,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,1647,City of Bethany - (MO),Y,MO,Municipal,RFC,,,Y,,Y,,,,,,,,,,,,N,N,,,,,,Y,,
2019,1648,Village of Bethany - (IL),Y,IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,1650,Village of Bethel - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2019,1671,Big Flat Electric Coop Inc,Y,MT,Cooperative,WECC,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,
2019,1675,Big Horn Rural Electric Co,,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,1677,Village of Bloomdale - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,Y,Y,,,,,,
2019,1683,"Big Horn County Elec Coop, Inc",,MT,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,1692,Big Rivers Electric Corp,,KY,Cooperative,SERC,N,,,,N,Y,,,,,,,,Y,,,,Y,Y,,,Y,,,,
2019,1698,City of Big Stone City - (SD),Y,SD,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,1702,City of Biggs - (CA),Y,CA,Municipal,WECC,,,,,,,,Y,Y,,,,,,,,,,,Y,,,Y,N,,
2019,1708,Big Sandy Rural Elec Coop Corp,,KY,Cooperative,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,1723,"Big Bend Electric Coop, Inc",,WA,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,N,
2019,1726,City of Blue Mound - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,1736,Blachly-Lane County Coop El Assn,,OR,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,1738,Bonneville Power Administration,,OR,Federal,WECC,,,,,,,,Y,,,,,,,,Y,,Y,Y,N,,Y,,,Y,Y
2019,1763,"Black River Electric Coop, Inc - (SC)",,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,1764,Black Diamond Power Co,,WV,Investor Owned,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,1765,Village of Black Earth - (WI),Y,WI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,1769,"Black Hills Electric Coop, Inc",,SD,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,N,Y,Y,,,,,,
2019,1775,Black River Electric Coop - (MO),,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,1776,City of Black River Falls,,WI,Municipal,MISO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,,Y,Y
2019,1779,Town of Basin - (WY),Y,WY,Municipal,WECC,,,,,,,,Y,,,,,,Y,,,,,,Y,,,,,N,
2019,1780,Black Warrior Elec Member Corp,,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,N,Y,,,,,,
2019,1795,Town of Blackstone - (VA),Y,VA,Municipal,SERC,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,N,
2019,1800,City of Blackwell - (OK),Y,OK,Municipal,MRO,,,Y,,,,N,,,,,,Y,,,,,Y,,Y,,,,,,
2019,1818,City of Blaine - (WA),,WA,Municipal,,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2019,1823,Borough of Blakely - (PA),Y,PA,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,1824,City of Bigelow - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,1826,City of Blakely - (GA),Y,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,Y,,
2019,1839,City of Blanding - (UT),Y,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,Y,,,
2019,1857,Block Island Utility District,,RI,Political Subdivision,NPCC,,,,Y,,,,,,,,,,,Y,N,Y,N,,Y,,,,,N,
2019,1866,Bloomer Electric & Water Co,Y,WI,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,1871,City of Blooming Prairie - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,N,,,Y,,,,,N,
2019,1876,City of Blountstown - (FL),Y,FL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,N,,,,,,Y,N,
2019,1883,Blue Earth Light & Water,,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,Y,Y,,
2019,1884,BENCO Electric Cooperative,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,1886,Blue Grass Energy Coop Corp,,KY,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,Y,Y
2019,1889,Blue Ridge Elec Member Corp - (NC),,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,N,,Y,,,,,Y,Y
2019,1890,Blue Ridge Electric Coop Inc - (SC),,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,1891,Blue Ridge Mountain EMC - (GA),,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,1892,"Bluebonnet Electric Coop, Inc",,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,,Y,Y,Y,,,,,Y,Y
2019,1896,City of Bluffton - (IN),,IN,Municipal,RFC,,,,,Y,,,,,,Y,,,,,N,N,,,Y,,,,Y,N,
2019,1898,"Bon Homme Yankton El Assn, Inc",,SD,Cooperative,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,1913,City of Boerne,,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,N,,,,N,,,,Y,,
2019,1936,Bolivar Energy Authority,,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,1955,City of Bridgeport Utilities - (NE),Y,NE,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,Y,N,
2019,1956,City of Bonners Ferry,Y,ID,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,Y,,Y,,,,Y,,
2019,1968,Boone Valley Electric Coop,Y,IA,Cooperative,MRO,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,
2019,1970,Village of Boonville - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,,Y,Y,,,,,,
2019,1987,Town of Bostic - (NC),Y,NC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,1997,City of Boscobel - (WI),,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,2001,Boone Electric Coop,,MO,Cooperative,SERC,,,,,,Y,,,,,,,,Y,,,,,,Y,,,,,,
2019,2008,City of Boulder City - (NV),,NV,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,Y,Y,Y
2019,2010,City of Bountiful,,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,,,Y,,,,,,
2019,2049,"Bowie-Cass Electric Coop, Inc",,TX,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,Y,,Y,Y,,Y,,,
2019,2050,City of Bowie - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2054,City of Bowling Green - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,N,N
2019,2056,City of Bowling Green - (KY),,KY,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,2064,Town of Boyce,Y,LA,Municipal,SPP,,,,,,Y,Y,,,,,,,Y,,,,Y,Y,Y,,,,,,
2019,2086,Town of Boylston - (MA),Y,MA,Municipal,NPCC,,,,Y,,,,,,,,,,N,Y,,,,Y,Y,,,Y,,N,
2019,2089,Bozrah Light & Power Company,,CT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y
2019,2120,Village of Brainard - (NE),Y,NE,Municipal,MRO,N,,,,,,,,,,,,,,,,,,,,,,Y,,N,
2019,2128,Village of Bradner - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,Y,Y,,,,,,
2019,2135,City of Brady - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,2138,Brainerd Public Utilities,,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,,Y,,,,Y,,
2019,2144,Town of Braintree - (MA),,MA,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,N,N,Y,Y,Y
2019,2152,Powerex Corporation,,CN,Wholesale Power Marketer,WECC,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,
2019,2172,Brazos Electric Power Coop Inc,,TX,Cooperative,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,,,,,,,
2019,2182,City of Breckenridge- (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,N,,,,Y,,,,Y,,
2019,2183,City of Breda - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2188,City of Breese - (IL),Y,IL,Municipal,RFC,,,,,N,Y,,,,,,,,Y,,,Y,,,Y,,,,,,
2019,2192,Bremen Electric Light & Power Co,,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2194,City of Brenham - (TX),,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y
2019,2205,Village of Brewster - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,N,,Y,,,,,N,
2019,2206,City of Brewster - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2210,City of Bridgeport - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2019,2212,"Broad River Electric Coop, Inc",,SC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,,,Y,,,,,,
2019,2215,"Bridger Valley Elec Assn, Inc",,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,N,
2019,2220,Brigham City Corporation,,UT,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,Y,N,,Y,,,,,,
2019,2236,Town of Brinson - (GA),Y,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,N,Y,,,N,,,
2019,2247,City of Bristol - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,2248,Bristol Virginia Utilities,,VA,Municipal,SERC,,,,,N,Y,,,,,,,,,,,,,,Y,,,,Y,N,N
2019,2268,Town of Braman - (OK),Y,OK,Municipal,SPP,,,,,,,Y,,,,,,,,,Y,,,Y,Y,,,,,,
2019,2270,City of Bronson,Y,KS,Municipal,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,
2019,2272,Village of Brocton - (NY),Y,NY,Municipal,NPCC,,,,Y,,,,,,,,Y,,,,,,N,,Y,,,,,,
2019,2273,Brodhead Water & Lighting Comm,,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2277,City of Broken Bow - (NE),,NE,Municipal,MRO,,,Y,,,,,,,,,,Y,Y,,,Y,,,Y,,,,,,
2019,2285,City of Brookings - (SD),,SD,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2287,City of Brooklyn - (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,,Y,N,,,,Y,N,
2019,2304,Town of Brookston - (IN),Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,2316,Brown County Rural Elec Assn,,MN,Cooperative,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2354,Brown-Atchison E C A Inc,,KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,
2019,2394,Burke-Divide Electric Coop Inc,,ND,Cooperative,MRO,,,Y,,,,,,,,,,,,,N,,Y,,Y,,,,,,
2019,2409,Brownsville Public Utilities Board,,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,,Y,,
2019,2411,City of Brownsville,,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,2412,City of Brownton - (MN),Y,MN,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2423,City of Brundidge - (AL),Y,AL,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,Y,N,
2019,2439,City of Bryan - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,Y,Y,Y,Y,,,,,N,N
2019,2442,City of Bryan - (TX),,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,,Y,,,,
2019,2448,City of Bryant - (SD),Y,SD,Municipal,MRO,,,,,,,,,,,,,Y,,,,,N,,Y,,,,Y,,
2019,2469,Buckeye Water C&D District,Y,AZ,Political Subdivision,WECC,,,,,,,,Y,,,,,,,,,,,Y,,Y,,,,,
2019,2481,Cargill Power Markets LLC,,MN,Wholesale Power Marketer,MRO,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,N,,,
2019,2485,City of Buffalo - (MN),,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,N,,,,,Y,,Y,Y
2019,2487,City of Buford,,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,Y,,
2019,2491,City of Buhl - (MN),Y,MN,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2502,"Buckeye Rural Elec Coop, Inc",,OH,Cooperative,RFC,N,,,,Y,,,,,,Y,,,,,,,,,Y,Y,,,,,
2019,2507,City of Burbank Water and Power,,CA,Municipal,WECC,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y
2019,2534,City of Burke - (SD),Y,SD,Municipal,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,2545,City of Burley - (ID),,ID,Municipal,WECC,Y,,,,,,,Y,,,,,,,,Y,,N,N,Y,,,N,Y,N,
2019,2547,City of Burlingame - (KS),Y,KS,Municipal,SPP,N,,,,,,Y,,,,,,Y,,,,,,,Y,,,,Y,,
2019,2548,City of Burlington Electric - (VT),,VT,Municipal,NPCC,,,,Y,,,,,,,,,,,Y,,Y,Y,Y,Y,,Y,,,Y,Y
2019,2550,City of Burlington - (CO),Y,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,
2019,2551,City of Burlington - (KS),,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,N,,Y,,Y,Y,,Y,,Y,N,
2019,2553,City of Burlington - (OK),Y,OK,Municipal,SPP,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2559,City of Burnet - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2599,Burt County Public Power Dist,,NE,Political Subdivision,MRO,,,N,,,,,,,,,,,,,,,Y,,Y,,Y,,,,
2019,2600,City of Burt,Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,,,Y,,,Y,Y,,,,,,
2019,2609,City of Burwell - (NE),Y,NE,Municipal,MRO,,,Y,,,,,,,,,,,,,,Y,,Y,Y,,,,,,
2019,2633,City of Bushnell - (FL),Y,FL,Municipal,FRCC,,Y,,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,2634,City of Bushnell - (IL),Y,IL,Municipal,RFC,,,,,Y,Y,,,,,,,,,,,Y,,Y,Y,,,,,,
2019,2641,"Butler Rural El Coop Assn, Inc - (KS)",,KS,Cooperative,SPP,,,,,,,Y,,,,,,Y,,,,,Y,,Y,,,,,,
2019,2643,Butler Public Power District - (NE),,NE,Political Subdivision,MRO,,,,,,,N,,,,,,Y,,,,,N,,Y,,,,,,
2019,2647,City of Butler - (MO),Y,MO,Municipal,SPP,,,,,,Y,Y,,,,,,Y,,,,Y,,,Y,,,,,,
2019,2650,Borough of Butler - (NJ),,NJ,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,,
2019,2651,Butler Rural Electric Coop Inc - (OH),,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,N,,,,,,Y,,,,,,
2019,2652,Butler County Rural Elec Coop - (IA),,IA,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,N,,,,Y,,,,,,
2019,2655,"Butte Electric Coop, Inc",,SD,Cooperative,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2019,2678,C & L Electric Coop Corp,,AR,Cooperative,SPP,,,,,,N,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,2726,City of Cabool - (MO),Y,MO,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,2759,Village of Cadott - (WI),Y,WI,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,N,
2019,2773,City of Cairo - (GA),,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,N,,,,Y,,,,,,
2019,2774,CMS Electric Coop Inc,,KS,Cooperative,SPP,,,,,,,Y,,,,,,,,,Y,,,,Y,,,,,,
2019,2776,Cairo Public Utility Company,Y,IL,Municipal,RFC,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,N,
2019,2800,City of Caldwell,Y,TX,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,,,,Y,,,,,,
2019,2809,City of Callender - (IA),Y,IA,Municipal,MRO,,,,,,,,,,,,,,Y,,,N,,,Y,,,,,,
2019,2810,City of Caledonia - (MN),Y,MN,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
2019,2812,City of Calhoun - (GA),,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,N,,,Y,,,Y,Y,,
2019,2830,Calpine Power America LLC,,TX,Retail Power Marketer,TRE,N,,,,,,,,Y,Y,,,,,Y,,,,Y,,Y,,Y,,,
2019,2849,Central Electric Power Assn - (MS),,MS,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,2851,City of California - (MO),Y,MO,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2857,Calpine Energy Services LP,,TX,Wholesale Power Marketer,,N,N,N,N,N,N,N,N,,,,,,,,,,,Y,,,Y,,,,
2019,2859,Village of Callaway - (NE),Y,NE,Municipal,MRO,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2888,City of Cambridge - (NE),,NE,Municipal,MRO,,,Y,,,,,,,,,,Y,,,,Y,,Y,Y,,Y,Y,,,
2019,2890,City of Camden,,SC,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,Y,Y,,,,,,
2019,2900,City of Cameron,,MO,Municipal,SERC,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,
2019,2903,Canoochee Electric Member Corp,,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,2910,City of Camilla,,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,2911,"Canadian Valley Elec Coop, Inc",,OK,Cooperative,SPP,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2931,Village of Campbell - (NE),Y,NE,Municipal,MRO,,,,,N,,,,,,,,,,,,N,,,Y,,,,,,
2019,2955,Canby Utility Board,,OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,Y,Y,,,,Y,,
2019,2960,"Caney Fork Electric Coop, Inc",,TN,Cooperative,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,2961,"Caney Valley El Coop Assn, Inc",,KS,Cooperative,SPP,,,,,,,Y,,,,,,N,,,,,,,Y,,,,,,
2019,2964,Cannelton Utilities,Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,,,
2019,2974,Canton Municipal Utilities,,MS,Municipal,SERC,,,,,,Y,,,,,,,,Y,,,Y,,Y,Y,,,,Y,,
2019,2982,Cape Hatteras Elec Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,Y,,,,,,,Y,,Y,,,,,Y,Y
2019,2985,"Capital Electric Coop, Inc",,ND,Cooperative,MRO,,,N,,,,Y,,,,,,N,,,Y,,N,,Y,,,,,Y,Y
2019,2986,"Cam Wal Electric Coop, Inc",,SD,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,2998,"Carbon Power & Light, Inc",,WY,Cooperative,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,N,N,,
2019,3008,Village of Carey - (OH),Y,OH,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,Y,,N,
2019,3029,City of Carlisle- (IA),Y,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,
2019,3037,City of Carlyle - (IL),Y,IL,Municipal,RFC,,,,,N,Y,,,,,,,,Y,,,Y,,,Y,,,,,,
2019,3040,City of Carmi - (IL),Y,IL,Municipal,RFC,,,,,N,Y,,,,,,,,Y,,,Y,,,Y,,,,Y,,
2019,3046,Duke Energy Progress - (NC),,NC,Investor Owned,SERC,N,,,,,Y,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,Y,Y
2019,3075,Carroll County - (TN),,TN,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,3076,"Carroll Electric Coop, Inc - (OH)",,OH,Cooperative,RFC,,,,,Y,,,,,,Y,,,,,,,Y,,Y,,,,,,
2019,3081,Carroll Electric Member Corp - (GA),,GA,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,
2019,3082,Carrollton Board of Public Wks,Y,MO,Municipal,SPP,,,,,,,Y,,,,,,,Y,,,N,,,Y,Y,,,,,
2019,3093,Carroll Electric Coop Corp - (AR),,AR,Cooperative,SPP,,,,,,,Y,,,,,,Y,Y,,,,N,,Y,,,,,Y,Y
2019,3107,Carteret-Craven El Member Corp,,NC,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,Y,Y,,,,N,,
2019,3108,City of Cartersville - (GA),,GA,Municipal,SERC,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,
2019,3111,Cass Electric Coop,Y,IA,Cooperative,MRO,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,
2019,3113,City of Carthage - (MO),,MO,Municipal,SPP,,,Y,,,,Y,,,,,,Y,N,,,Y,,Y,Y,,,,,N,
2019,3136,City of Cascade Locks - (OR),Y,OR,Municipal,WECC,,,,,,,,Y,,,,,,,,Y,,,,Y,,,,,,
2019,3137,Cascade Municipal Utilities,Y,IA,Municipal,MRO,,,Y,,N,,,,,,,,,Y,,,Y,Y,,Y,,,,,,
2019,3153,City of Casey - (IL),Y,IL,Municipal,RFC,,,,,Y,N,,,,,,,,,,,Y,Y,Y,Y,,,,,,
2019,3156,Village of Cashton - (WI),Y,WI,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,,Y,,,,,N,
2019,3164,Village of Castile - (NY),Y,NY,Municipal,NPCC,,,,,,,,,,,,,,,,,,,,Y,,,,,,
2019,3168,City of Castroville - (TX),Y,TX,Municipal,TRE,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,
2019,3170,Borough of Catawissa,Y,PA,Municipal,RFC,,,,,Y,,,,,,Y,,,,,,,,,Y,,,,,N,
2019,3186,City of Cavalier - (ND),Y,ND,Municipal,MRO,,,N,,,,,,,,,,,N,,,,,,Y,,,Y,Y,N,
2019,3191,City of Cawker City - (KS),Y,KS,Municipal,SPP,,,,,,,Y,,,,,,Y,,,,,,,Y,,,,,,
2019,3203,Cedar Falls Utilities,,IA,Municipal,MRO,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,,Y,Y,Y
2019,3205,Cedar-Knox Public Power Dist,,NE,Political Subdivision,MRO,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,
2019,3208,Cedarburg Light & Water Comm,,WI,Municipal,MISO,,,Y,,N,,,,,,,,,Y,,,,,,Y,,,,,Y,Y
2019,3216,City of Celina - (OH),,OH,Municipal,RFC,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,
2019,3222,Central Alabama Electric Coop,,AL,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,3226,"Central Rural Electric Cooperative, Inc",,OK,Cooperative,,,,,,,N,,,,,,,,,,Y,,,,Y,,,,,Y,Y
2019,3227,City of Center - (CO),Y,CO,Municipal,WECC,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,3230,Town of Centerville - (IN),Y,IN,Municipal,RFC,,,,,Y,,,,,,,,,Y,,,,,,Y,,,,Y,,
2019,3235,City of Central City,,NE,Municipal,MRO,,,N,,,,,,N,,,,N,,,,Y,,,,,,Y,,Y,Y
2019,3236,"Central Electric Coop, Inc - (SD)",,SD,Cooperative,MRO,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,
2019,3240,Central Electric Coop Inc - (OR),,OR,Cooperative,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,
2019,3242,Central Electric Power Coop - (MO),,MO,Cooperative,SERC,,,,,,Y,,,,,,,,,,Y,N,Y,,,,,,,,
2019,3245,"Central Florida Elec Coop, Inc",,FL,Cooperative,FRCC,,Y,,,,,,,,,,,,,,Y,,N,,Y,,,,,,
