Utility Characteristics,,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Website
2019,14354,PacifiCorp,,UT,PACE,"92,281","121,197","37,479",0,"250,957",15.5,20.3,6.3,0.0,42.1,"821,869","1,392,556","396,838",0,"2,611,264",15.5,20.3,6.3,0.0,42.1,"7,892","15,023","3,493",0,"26,408","6,878","11,117","3,535",0,"21,530","7,892","15,023","3,493",0,"26,408","6,878","11,117","3,535",0,"21,530",8.900,11.500,10.600,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2019,14354,PacifiCorp,,WA,PACW,"17,899","18,149","4,200",0,"40,248",2.9,3.0,0.7,0.0,6.6,"134,063","194,349","34,975",0,"363,386",2.9,3.0,0.7,0.0,6.6,"1,849","1,960",563,0,"4,372","2,689","2,525",668,0,"5,882","1,849","1,960",563,0,"4,372","2,689","2,525",668,0,"5,882",7.500,10.700,8.300,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2019,14354,PacifiCorp,,WY,PACE,"9,287","10,994","24,563",0,"44,844",2.1,2.4,5.5,0.0,10.0,"80,854","93,337","205,323",0,"379,514",2.1,2.4,5.5,0.0,10.0,424,831,"1,556",0,"2,811","1,135","1,590","3,470",0,"6,195",424,831,"1,556",0,"2,811","1,135","1,590","3,470",0,"6,195",8.700,8.500,8.400,0.000,https://www.pacificorp.com/environment/demand-side-management.html
2019,14401,City of Palo Alto - (CA),,CA,CISO,"1,016","7,219",0,0,"8,235",0.0,1.0,0.0,0.0,1.0,"5,662","107,778",0,0,"113,440",0.0,1.0,0.0,0.0,1.0,0,586,0,0,586,335,780,0,0,"1,114",0,586,0,0,586,335,780,0,0,"1,114",13.000,15.000,0.000,0.000,
2019,14468,People's Cooperative Services,,MN,MISO,"1,859","1,699",971,0,"4,529",0.2,0.1,0.0,0.0,0.4,"25,046","23,704","12,353",0,"61,103",0.2,0.1,0.0,0.0,0.4,166,27,18,0,211,173,9,2,0,184,166,27,18,0,211,173,9,2,0,184,13.473,13.952,12.722,0.000,
2019,14505,Parkland Light & Water Company,,WA,BPAT,416,159,0,0,575,0.0,0.0,0.0,0.0,0.1,"7,495","2,018",0,0,"9,513",0.0,0.0,0.0,0.0,0.1,71,16,0,0,86,0,0,0,0,0,71,16,0,0,86,0,0,0,0,0,18.000,24.870,0.000,0.000,
2019,14534,City of Pasadena - (CA),,CA,CISO,"7,378","9,303",0,0,"16,681",10.6,1.1,0.0,0.0,11.7,"17,055","81,347",0,0,"98,402",10.6,1.1,0.0,0.0,11.7,"2,182",951,0,0,"3,134",727,312,0,0,"1,039","2,182",951,0,0,"3,134",727,312,0,0,"1,039",8.300,10.600,0.000,0.000,www.cityofpasadena.net/water-and-power/eereports/
2019,14537,Pascoag Utility District,,RI,ISNE,63,119,0,0,182,0.0,0.0,0.0,0.0,0.0,450,"1,549",0,0,"1,999",0.0,0.0,0.0,0.0,0.0,60,37,0,0,97,35,22,0,0,57,60,37,0,0,97,35,22,0,0,57,7.100,13.000,0.000,0.000,
2019,14557,"Pee Dee Electric Coop, Inc",,SC,SC,0,0,0,0,0,0.4,0.0,0.0,0.0,0.4,0,0,0,0,0,0.4,0.0,0.0,0.0,0.4,13,0,0,0,13,39,0,0,0,39,13,0,0,0,13,39,0,0,0,39,0.000,0.000,0.000,0.000,
2019,14563,Pearl River Valley El Pwr Assn,,MS,MISO,676,0,0,0,676,0.2,0.0,0.0,0.0,0.2,"11,888",0,0,0,"11,888",0.2,0.0,0.0,0.0,0.2,73,0,0,0,73,92,0,0,0,92,73,0,0,0,73,92,0,0,0,92,17.410,0.000,0.000,0.000,
2019,14577,City of Paullina - (IA),Y,IA,MISO,2,25,0,0,27,0.0,0.0,0.0,0.0,0.0,29,302,0,0,331,0.0,0.0,0.0,0.0,0.0,1,2,0,0,3,0,1,0,0,1,1,2,0,0,3,0,1,0,0,1,15.500,12.000,12.000,0.000,www.brightenergysolutions.com
2019,14581,Village of Paw Paw - (MI),Y,MI,PJM,96,58,0,0,154,0.0,0.0,0.0,0.0,0.0,773,955,0,0,"1,728",0.0,0.0,0.0,0.0,0.0,20,5,0,0,25,5,10,0,0,15,20,5,0,0,25,5,10,0,0,15,8.350,16.290,0.000,0.000,www.mpower.org
2019,14606,"Peace River Electric Coop, Inc",,FL,SEC,260,297,0,0,557,0.0,0.0,0.0,0.0,0.0,"3,847","3,679",0,0,"7,526",0.0,0.0,0.0,0.0,0.0,4,0,0,0,4,382,301,0,0,683,4,0,0,0,4,382,301,0,0,683,14.810,12.367,0.000,0.000,
2019,14610,Orlando Utilities Comm,,FL,FMPP,"9,574","14,471",0,0,"24,045",0.6,3.7,0.0,0.0,4.3,"30,783","236,418",0,0,"267,201",0.6,3.7,0.0,0.0,4.3,"1,196",469,0,0,"1,665","1,187","4,060",0,0,"5,247","1,196",469,0,0,"1,665","1,187","4,060",0,0,"5,247",3.220,16.340,0.000,0.000,
2019,14624,PUD No 2 of Grant County,,WA,GCPD,368,313,"1,034",0,"1,715",0.0,0.0,0.1,0.0,0.1,"6,827","3,757","14,291",0,"24,875",0.0,0.0,0.1,0.0,0.1,68,14,39,0,121,49,66,231,0,346,68,14,39,0,121,49,66,231,0,346,13.830,12.000,13.330,0.000,
2019,14645,City of Pella - (IA),,IA,MISO,113,294,983,0,"1,390",0.0,0.0,0.1,0.0,0.2,"1,937","3,566","11,938",0,"17,441",0.0,0.0,0.1,0.0,0.2,28,13,43,0,83,11,5,17,0,33,28,13,43,0,83,11,5,17,0,33,17.200,12.100,12.100,0.000,
2019,14668,Peninsula Light Company,,WA,BPAT,681,"1,260",0,0,"1,941",0.1,0.1,0.0,0.0,0.2,"9,540","13,860",0,0,"23,400",0.1,0.1,0.0,0.0,0.2,222,197,0,0,419,141,225,0,0,365,222,197,0,0,419,141,225,0,0,365,14.000,11.000,0.000,0.000,
2019,14700,Village of Penn Yan - (NY),Y,NY,NYIS,132,61,0,0,193,0.1,0.1,0.0,0.0,0.2,132,61,0,0,193,0.3,0.2,0.0,0.0,0.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.000,1.000,0.000,0.000,
2019,14711,Pennsylvania Electric Co,,PA,PJM,"93,940","56,509","47,120",0,"197,570",10.4,7.0,5.1,0.0,22.5,"550,852","828,898","692,828",0,"2,072,578",10.4,7.0,5.1,0.0,22.5,"5,447","1,557","2,768",0,"9,771","6,237","1,459","1,708",0,"9,404","5,447","1,557","2,768",0,"9,771","6,237","1,459","1,708",0,"9,404",5.864,14.668,14.703,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2019,14715,PPL Electric Utilities Corp,,PA,PJM,"201,399","181,192","47,049",0,"429,640",26.8,28.1,6.1,0.0,60.9,"1,812,589","2,536,683","658,686",0,"5,007,959",21.4,20.5,8.0,0.0,50.0,"6,481","11,487","3,164",0,"21,132","23,609","7,907","3,128",0,"34,645","6,481","11,487","3,164",0,"21,132","23,609","7,907","3,128",0,"34,645",9.000,14.000,14.000,0.000,http://www.puc.state.pa.us/filing_resources/issues_laws
2019,14716,Pennsylvania Power Co,,PA,PJM,"30,152","20,403","8,354",0,"58,909",3.9,2.9,0.9,0.0,7.7,"173,660","302,576","123,204",0,"599,441",3.9,2.9,0.9,0.0,7.7,"1,439",951,370,0,"2,760","1,806",630,289,0,"2,725","1,439",951,370,0,"2,760","1,806",630,289,0,"2,725",5.760,14.830,14.748,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2019,14717,Pee Dee Electric Member Corp,,NC,CPLE,22,0,0,0,22,0.0,0.0,0.0,0.0,0.0,388,0,0,0,388,0.0,0.0,0.0,0.0,0.0,15,0,0,0,15,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,18.000,0.000,0.000,0.000,
2019,14857,Pitt & Greene Elec Member Corp,,NC,CPLE,138,0,0,0,138,0.0,0.0,0.0,0.0,0.0,"2,430",0,0,0,"2,430",0.0,0.0,0.0,0.0,0.0,8,0,0,0,8,61,0,0,0,61,8,0,0,0,8,61,0,0,0,61,8.300,0.000,0.000,0.000,
2019,14940,PECO Energy Co,,PA,PJM,"132,770","103,442",0,0,"236,212",13.3,16.0,0.0,0.0,29.3,"844,412","1,246,889",0,0,"2,091,301",13.3,16.0,0.0,0.0,29.3,"4,784","6,094",0,0,"10,878","18,516","9,495",0,0,"28,011","39,200","56,000",0,0,"95,200",0,0,0,0,0,9.720,13.000,0.000,0.000,
2019,15023,Piedmont Electric Member Corp,,NC,DUK,"3,057",161,0,0,"3,218",0.0,0.0,0.0,0.0,0.1,"3,594","2,732",0,0,"6,326",0.0,0.0,0.0,0.0,0.1,10,8,0,0,17,24,18,0,0,42,10,8,0,0,17,24,18,0,0,42,1.170,10.000,0.000,0.000,
2019,15034,Pierce-Pepin Coop Services,,WI,MISO,393,60,0,0,453,0.1,0.0,0.0,0.0,0.1,"5,776",887,0,0,"6,663",0.1,0.0,0.0,0.0,0.1,48,2,0,0,50,0,0,0,0,0,48,2,0,0,50,0,0,0,0,0,14.698,14.783,0.000,0.000,
2019,15049,Electrical Dist No4 Pinal County,,AZ,WALC,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,"1,069",0,0,0,"1,069",0,0,0,0,0,"1,069",0,0,0,"1,069",0.000,0.000,0.000,0.000,
2019,15180,City of Pocahontas - (IA),Y,IA,MISO,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,9,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,4,0,0,0,4,1,0,0,0,1,4,0,0,0,4,15.000,0.000,0.000,0.000,
2019,15231,City of Port Angeles - (WA),,WA,BPAT,826,"1,180",0,0,"2,006",0.5,0.9,0.0,0.0,1.4,"8,261","11,800",0,0,"20,061",0.5,0.9,0.0,0.0,1.4,315,217,0,0,531,0,0,0,0,0,315,217,0,0,531,0,0,0,0,0,10.000,10.000,10.000,0.000,
2019,15257,"Poudre Valley REA, Inc",,CO,WACM,"1,118","2,787",151,0,"4,057",0.1,0.1,0.2,0.0,0.3,"11,219","20,430",154,0,"31,802",0.1,0.1,0.2,0.0,0.3,298,170,7,0,474,0,0,0,0,0,298,170,7,0,474,0,0,0,0,0,8.000,3.000,3.000,0.000,
2019,15263,The Potomac Edison Company,,MD,PJM,"79,472","31,354","22,705",0,"133,531",11.5,5.1,3.7,0.0,20.3,"521,564","371,512","269,026",0,"1,162,102",11.5,5.1,3.7,0.0,20.3,"8,849","5,934","4,384",0,"19,168","4,989","2,016","1,489",0,"8,494","8,849","5,934","4,384",0,"19,168","4,989","2,016","1,489",0,"8,494",6.563,11.849,11.849,0.000,https://www.psc.state.md.us/search-results/?keyword=9
2019,15296,New York Power Authority,,NY,NYIS,0,"18,240",0,"35,103","53,343",0.0,1.2,0.0,3.5,4.7,0,"273,595",0,"526,549","800,144",0.0,1.2,0.0,3.5,4.7,0,0,0,0,0,0,36,0,33,69,0,0,0,0,0,0,36,0,33,69,0.000,15.000,0.000,15.000,"We assume 15 year life for inatalled measures.  Data is stored on the NYPA website ""NYPA EE Data"" https:/data.ny.gov/Energy-Environment/Energy-efficiency-completed projects"
2019,15308,Plumas-Sierra Rural Elec Coop,,CA,CISO,67,0,0,0,67,0.0,0.0,0.0,0.0,0.0,"1,286",0,0,0,"1,286",0.0,0.0,0.0,0.0,0.0,64,0,0,0,64,80,0,0,0,80,64,0,0,0,64,80,0,0,0,80,19.563,0.000,0.000,0.000,http://www.ncpa.com/policy/reports/energy-efficiency/
2019,15308,Plumas-Sierra Rural Elec Coop,,NV,CISO,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,13,0,0,0,13,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,19.563,0.000,0.000,0.000,http://www.ncpa.com/policy/reports/energy-efficiency/
2019,15327,PUD No 1 of Wahkiakum County,Y,WA,BPAT,49,203,0,0,252,0.0,0.0,0.0,0.0,0.0,487,"2,034",0,0,"2,521",0.0,0.0,0.0,0.0,0.0,15,48,0,0,63,4,16,0,0,20,15,48,0,0,63,4,16,0,0,20,10.000,10.000,0.000,0.000,bpa.gov
2019,15344,Polk-Burnett Electric Coop,,WI,MISO,286,568,0,0,854,0.1,0.1,0.0,0.0,0.2,"4,450","7,481",0,0,"11,931",0.1,0.1,0.0,0.0,0.2,141,21,0,0,162,2,0,0,0,2,141,21,0,0,162,2,0,0,0,2,15.560,13.171,0.000,0.000,
2019,15348,Preston Public Utilities Comm,Y,MN,MISO,139,579,0,0,717,0.0,0.0,0.0,0.0,0.1,"1,095","11,169",0,0,"12,263",0.0,0.0,0.0,0.0,0.1,11,50,0,0,61,21,42,0,0,63,11,50,0,0,61,21,42,0,0,63,7.900,19.300,0.000,0.000,www.MNCIPdata.com
2019,15356,Price Electric Coop Inc,,WI,MISO,139,95,0,0,234,0.0,0.0,0.0,0.0,0.0,"1,925","1,024",0,0,"2,949",0.0,0.0,0.0,0.0,0.0,10,5,0,0,15,65,3,0,0,68,10,5,0,0,15,65,3,0,0,68,13.846,10.781,0.000,0.000,
2019,15377,City of Primghar - (IA),Y,IA,MISO,0,26,0,0,26,0.0,0.0,0.0,0.0,0.0,1,307,0,0,308,0.0,0.0,0.0,0.0,0.0,0,2,0,0,2,0,1,0,0,1,0,2,0,0,2,0,1,0,0,1,12.000,12.000,12.000,0.000,
2019,15387,Princeton Public Utils Comm,,MN,MISO,189,622,622,0,"1,432",0.0,0.1,0.1,0.0,0.1,"1,358","10,509","10,509",0,"22,376",0.0,0.1,0.1,0.0,0.1,13,42,42,0,97,76,31,31,0,138,13,42,42,0,97,76,31,31,0,138,7.200,16.900,16.900,15.600,www.MNCIPdata.com
2019,15419,PUD No 3 of Mason County,,WA,BPAT,783,505,209,0,"1,497",0.8,0.5,0.2,0.0,1.5,"11,007","6,191","2,506",0,"19,704",0.8,0.5,0.2,0.0,1.5,341,54,31,0,426,61,40,16,0,117,341,54,31,0,426,61,40,16,0,117,16.000,14.000,12.000,0.000,
2019,15460,Proctor Public Utilities Comm,Y,MN,MISO,10,399,0,0,409,0.0,0.1,0.0,0.0,0.1,100,"3,994",0,0,"4,095",0.0,0.1,0.0,0.0,0.1,2,17,0,0,19,2,13,0,0,15,2,17,0,0,19,2,13,0,0,15,10.000,10.000,0.000,0.000,
2019,15466,Public Service Co of Colorado,,CO,PSCO,"240,635","306,233","48,586",0,"595,454",47.0,52.0,7.0,0.0,106.0,"1,653,342","5,072,670","817,072",0,"7,543,084",47.0,52.0,7.0,0.0,106.0,"16,469","31,914","5,826",0,"54,209","10,304","11,619","1,073",0,"22,996","16,469","31,914","5,826",0,"54,209","10,304","11,619","1,073",0,"22,996",7.000,17.000,17.000,0.000,http://www.xcelenergy.com/About_Us/Rates_&_Regulations/Regulatory_Filings/CO_DSM
2019,15470,"Duke Energy Indiana, LLC",,IN,MISO,"122,661","79,389",0,0,"202,050",12.4,16.0,0.0,0.0,28.4,"905,994","992,646",0,0,"1,898,640",12.4,16.0,0.0,0.0,28.4,"3,731","9,258",0,0,"12,989","11,168","4,896",0,0,"16,064","3,731","9,258",0,0,"12,989","11,168","4,896",0,0,"16,064",7.400,12.500,0.000,0.000,
2019,15472,Public Service Co of NH,,NH,ISNE,"23,588","73,064",0,0,"96,652",2.7,8.2,0.0,0.0,10.8,"174,361","980,165",0,0,"1,154,526",0.0,0.0,0.0,0.0,0.0,"14,418","15,888",0,0,"30,306","2,083","2,769",0,0,"4,853","14,418","15,888",0,0,"30,306","2,083","2,769",0,0,"4,853",7.400,13.400,0.000,0.000,https://www.puc.nh.gov/Electric/coreenergyefficiencyprograms.htm
2019,15473,Public Service Co of NM,,NM,PNM,"41,010","18,412","18,513",0,"77,935",7.0,3.2,3.3,0.0,13.5,"363,351","163,133","164,026",0,"690,510",7.0,3.2,3.3,0.0,13.5,"4,051","2,474","2,488",0,"9,013","4,240","1,871","1,882",0,"7,993","4,051","2,474","2,488",0,"9,013","4,240","1,871","1,882",0,"7,993",8.860,8.860,8.860,0.000,
2019,15474,Public Service Co of Oklahoma,,OK,SWPP,"74,054","59,299",0,0,"133,353",15.3,56.0,0.0,0.0,71.3,"1,329,188","757,417",0,0,"2,086,605",15.3,56.0,0.0,0.0,71.3,"13,501","8,509",0,0,"22,010","4,996","4,462",0,0,"9,458","13,501","8,509",0,0,"22,010","4,996","4,462",0,0,"9,458",17.900,12.800,0.000,0.000,
2019,15477,Public Service Elec & Gas Co,,NJ,PJM,"11,099","21,836",0,0,"32,935",3.1,3.6,0.0,0.0,6.7,"101,912","344,733",0,0,"446,645",3.1,3.6,0.0,0.0,6.7,"6,345","19,332",0,0,"25,677","1,616","1,420",0,0,"3,036","6,345","19,332",0,0,"25,677","1,616","1,420",0,0,"3,036",9.182,15.788,0.000,0.000,
2019,15500,Puget Sound Energy Inc,,WA,PSEI,"139,221","102,432","11,381",0,"253,034",25.2,14.8,1.6,0.0,41.6,"1,612,057","1,497,249","166,361",0,"3,275,667",25.2,14.8,1.6,0.0,41.6,"31,469","16,223","1,803",0,"49,495","6,990","5,659",629,0,"13,278","31,469","16,223","1,803",0,"49,495","6,990","5,659",629,0,"13,278",11.640,15.270,15.270,0.000,www.utc.wa.gov
2019,15671,Randolph Electric Member Corp,,NC,CPLE,0,810,0,0,810,0.0,0.0,0.0,0.0,0.0,0,"13,003",0,0,"13,003",0.0,0.0,0.0,0.0,0.0,0,51,0,0,51,0,0,0,0,0,0,51,0,0,51,0,0,0,0,0,15.000,15.000,0.000,15.000,
2019,15700,Rayle Electric Membership Corp,,GA,SOCO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,47,0,0,0,47,0,0,0,0,0,0.000,0.000,0.000,0.000,
2019,15748,Town of Reading - (MA),,MA,ISNE,158,"1,805",0,0,"1,963",0.1,0.4,0.0,0.0,0.5,"1,899","14,274",0,0,"16,172",0.1,0.4,0.0,0.0,0.5,113,250,0,0,362,0,0,0,0,0,113,250,0,0,362,0,0,0,0,0,10.540,8.000,0.000,0.000,
2019,15751,City of Readlyn - (IA),Y,IA,MISO,3,10,0,0,13,0.0,0.0,0.0,0.0,0.0,49,204,0,0,253,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,3,0,0,4,1,0,0,0,1,0,3,0,0,4,16.710,20.000,0.000,0.000,
2019,15776,Reedy Creek Improvement Dist,,FL,FPC,0,"5,276",0,0,"5,276",0.0,0.6,0.0,0.0,0.6,0,"458,150",0,0,"458,150",0.0,0.6,0.0,0.0,0.6,0,0,0,0,0,0,356,0,0,356,0,0,0,0,0,0,"1,782",0,0,"1,782",0.000,13.950,0.000,0.000,
2019,15783,City of Redding - (CA),,CA,BANC,"1,329","4,092",0,0,"5,421",0.2,0.7,0.0,0.0,0.9,"17,503","26,158",0,0,"43,661",0.2,0.5,0.0,0.0,0.7,"1,047",668,0,0,"1,715",340,208,0,0,548,"1,047",668,0,0,"1,715",340,208,0,0,548,14.328,8.240,0.000,0.000,
2019,15846,City of Remsen - (IA),,IA,MISO,12,17,9,0,38,0.0,0.0,0.0,0.0,0.0,196,201,113,0,510,0.0,0.0,0.0,0.0,0.0,4,1,1,0,6,2,1,0,0,3,4,1,1,0,6,2,1,0,0,3,17.100,12.000,12.000,0.000,
2019,15938,Rice Lake Utilities,,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,focusonenergy.com
2019,15983,Richland Electric Coop,Y,WI,MISO,63,0,0,0,63,0.0,0.0,0.0,0.0,0.0,879,0,0,0,879,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,2,13.951,0.000,0.000,0.000,
2019,16060,Riverland Energy Cooperative,,WI,MISO,"1,323","1,761",0,0,"3,084",0.3,0.1,0.0,0.0,0.3,"18,188","18,557",0,0,"36,745",0.3,0.1,0.0,0.0,0.3,84,63,0,0,147,23,1,0,0,24,84,63,0,0,147,23,1,0,0,24,13.748,10.538,0.000,0.000,
2019,16088,City of Riverside - (CA),,CA,CISO,"9,243","8,084",0,0,"17,327",1.1,0.9,0.0,0.0,2.0,"190,012","103,330",0,0,"293,342",1.1,0.9,0.0,0.0,2.0,"3,157","2,313",0,0,"5,470",0,0,0,0,0,"3,157","2,313",0,0,"5,470",0,0,0,0,0,21.000,13.000,0.000,0.000,
2019,16101,Roanoke Electric Member Corp,,NC,PJM,668,0,0,0,668,0.1,0.0,0.0,0.0,0.1,"7,943",0,0,0,"7,943",0.1,0.0,0.0,0.0,0.1,165,0,0,0,165,75,0,0,0,75,165,0,0,0,165,75,0,0,0,75,15.000,0.000,0.000,0.000,
2019,16181,Rochester Public Utilities,,MN,MISO,"3,606","15,603","1,667",0,"20,876",1.0,2.2,0.2,0.0,3.5,"35,809","111,882","77,501",0,"225,192",1.0,2.2,0.2,0.0,3.5,620,"1,357",97,0,"2,074",230,304,23,0,557,620,"1,357",97,0,"2,074",230,304,23,0,557,10.000,10.000,10.000,0.000,
2019,16183,Rochester Gas & Electric Corp,,NY,NYIS,"4,977","37,073",0,0,"42,050",1.8,6.4,0.0,0.0,8.2,"65,901","442,329",0,0,"508,229",2.0,7.1,0.0,0.0,9.1,"1,152","4,859",0,0,"6,012",436,"1,010",0,0,"1,446","1,152","4,859",0,0,"6,012",436,"1,010",0,0,"1,446",15.000,15.000,0.000,0.000,
2019,16206,Rock Rapids Municipal Utility,,IA,SWPP,20,180,195,0,395,0.0,0.0,0.0,0.0,0.1,433,"2,177","2,358",0,"4,968",0.0,0.0,0.0,0.0,0.1,10,7,8,0,25,5,3,3,0,11,10,7,8,0,25,5,3,3,0,11,22.000,12.100,12.100,0.000,
2019,16273,Roosevelt Irrigation District,Y,AZ,AZPS,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,227,0,227,0,0,0,0,0,0,0,227,0,227,0.000,0.000,0.000,0.000,
2019,16284,"Roseau Electric Coop, Inc",,MN,MISO,588,"1,012",0,0,"1,600",0.1,0.0,0.0,0.0,0.1,"6,072","4,686",0,0,"10,758",0.1,0.0,0.0,0.0,0.1,71,66,0,0,137,0,0,0,0,0,71,66,0,0,137,0,0,0,0,0,12.000,10.000,0.000,0.000,
2019,16295,City of Roseville - (CA),,CA,BANC,"11,693","3,573",91,0,"15,357",0.4,0.9,0.1,0.0,1.4,"38,852","33,489","1,363",0,"73,704",0.4,0.8,0.1,0.0,1.3,"1,797","1,050",37,0,"2,884","1,004",558,5,0,"1,567","1,797","1,050",37,0,"2,884","1,004",558,5,0,"1,567",11.805,10.939,15.000,0.000,
2019,16534,Sacramento Municipal Util Dist,,CA,BANC,"50,301","66,710",0,0,"117,011",15.3,10.0,0.0,0.0,25.2,"394,522","504,749",0,0,"899,271",15.3,10.0,0.0,0.0,25.2,"12,999","7,743",0,0,"20,742","8,133","7,584",0,0,"15,717","12,999","7,743",0,0,"20,742","8,133","7,584",0,0,"15,717",11.400,11.800,0.000,0.000,http://www.ncpa.com/policy/reports/energy-efficiency/
2019,16555,Salem Electric - (OR),,OR,BPAT,465,"2,054",0,0,"2,519",3.8,12.7,0.0,0.0,16.5,"9,886","25,370",0,0,"35,256",3.8,12.7,0.0,0.0,16.5,182,355,0,0,537,141,68,0,0,209,182,355,0,0,537,141,68,0,0,209,21.270,12.350,0.000,0.000,
2019,16572,Salt River Project,,AZ,SRP,"478,079","166,298",0,0,"644,377",123.0,20.0,0.0,0.0,143.0,"3,358,347","2,657,764",0,0,"6,016,111",123.0,20.0,0.0,0.0,143.0,"20,799","10,725",0,0,"31,524","7,078","7,113",0,0,"14,191","20,799","10,725",0,0,"31,524","7,078","7,113",0,0,"14,191",7.025,15.922,0.000,0.000,
2019,16603,"San Luis Valley R E C, Inc",,CO,WACM,22,0,27,0,49,2.2,0.0,2.7,0.0,4.9,220,0,675,0,895,2.2,0.0,2.7,0.0,4.9,1,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,10.000,0.000,25.000,0.000,
2019,16604,City of San Antonio - (TX),,TX,ERCO,"42,691","129,772",0,0,"172,463",16.0,20.5,0.0,0.0,36.5,"763,743","1,463,831",0,0,"2,227,574",16.0,20.5,0.0,0.0,36.5,"29,172","20,157",0,0,"49,329","2,197",685,0,0,"2,882","29,172","20,157",0,0,"49,329","2,197",685,0,0,"2,882",17.900,11.300,0.000,0.000,
2019,16606,"Santee Electric Coop, Inc",,SC,SC,16,0,0,0,16,0.1,0.0,0.0,0.0,0.1,192,0,0,0,192,0.1,0.0,0.0,0.0,0.1,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,2,0,0,0,2,12.000,0.000,0.000,0.000,
2019,16609,San Diego Gas & Electric Co,,CA,CISO,"99,520","139,083","4,002",0,"242,605",21.4,31.4,0.2,0.0,53.1,"899,424","1,650,539","11,604",0,"2,561,567",12.6,18.6,0.1,0.0,31.3,"4,272","10,520",294,0,"15,086","13,499","33,243",928,0,"47,670","4,272","10,520",294,0,"15,086","13,499","33,243",928,0,"47,670",9.040,11.870,2.900,0.000,"http://eestats.cpuc.ca.gov/ Select menu option Regulatory, Filed Reports 2004-Current, and under Report Categories select Annual NOTE:  SDG&E has excluded savings from its 2019 Upstream Lighting Program in this report due to an ongoing review of the program. "
2019,16612,City & County of San Francisco,,CA,CISO,0,"1,911",0,0,"1,911",0.0,0.6,0.0,0.0,0.6,0,"28,672",0,0,"28,672",0.0,0.6,0.0,0.0,0.6,0,"1,288",0,0,"1,288",0,"1,108",0,0,"1,108",0,"1,288",0,0,"1,288",0,"1,108",0,0,"1,108",0.000,15.000,0.000,0.000,
2019,16622,"San Miguel Power Assn, Inc",,CO,WACM,174,118,0,0,292,0.1,0.0,0.0,0.0,0.1,"1,935","2,353",0,0,"4,288",0.0,0.0,0.0,0.0,0.1,21,6,0,0,26,0,0,0,0,0,21,6,0,0,26,0,0,0,0,0,15.000,20.000,0.000,0.000,
2019,16628,City of Sanborn - (IA),,IA,SWPP,17,6,0,0,22,0.0,0.0,0.0,0.0,0.0,267,70,0,0,337,0.0,0.0,0.0,0.0,0.0,5,1,53,0,59,2,0,21,0,24,5,1,53,0,59,2,0,21,0,24,16.000,12.500,12.500,0.000,www.mrenergy.com
