Utility Characteristics,,,,,,Photovoltaic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wind,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,All Technologies,,,,,,,,,,,,,,
,,,,,,Capacity MW,,,,,,Customers,,,,,Storage Capacity (MW),,,,,Storage Customers,,,,,Virtual Capacity (MW),,,,,Virtual Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,,Capacity MW,,,,,Customers,,,,,Energy Sold Back MWh,,,,
Year,State,Utility Number,Utility Name,Short Form,BA Code,Type,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2019,MN,9991,Kandiyohi Power Coop,,MISO,AC,0.337,0.000,0.000,0.000,0.337,29,0,0,0,29,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.175,0.000,0.000,0.000,0.175,7,0,0,0,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.512,0.000,0.000,0.000,0.512,36,0,0,0,36,0.000,0.000,0.000,0.000,0.000
2019,MN,10596,City of Lake Crystal - (MN),,MISO,AC,0.013,0.000,0.000,0.000,0.013,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2019,MN,10618,Lake Region Electric Cooperative - (MN),,MISO,AC,0.250,0.000,0.000,0.000,0.250,21,0,0,0,21,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,271.461,0.000,0.000,0.000,271.461,0.259,0.040,0.000,0.000,0.299,19,1,0,0,20,42.890,35.821,0.000,0.000,78.711,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.509,0.040,0.000,0.000,0.549,40,1,0,0,41,314.351,35.821,0.000,0.000,350.172
2019,MN,10697,Lake Country Power,,MISO,AC,0.571,0.105,0.000,0.000,0.676,84,7,0,0,91,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000,0.038,10,0,0,0,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.609,0.105,0.000,0.000,0.714,94,7,0,0,101,0.000,0.000,0.000,0.000,0.000
2019,MN,10814,City of Le Sueur - (MN),,MISO,AC,0.030,0.072,0.000,0.000,0.102,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.030,0.072,0.000,0.000,0.102,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000
2019,MN,11345,"Lyon-Lincoln Electric Cooperative, Inc.",,SWPP,AC,0.103,0.000,0.000,0.000,0.103,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,27.243,0.000,0.000,0.000,27.243,0.132,0.000,0.000,0.000,0.132,5,0,0,0,5,50.318,0.000,0.000,0.000,50.318,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.235,0.000,0.000,0.000,0.235,10,0,0,0,10,77.561,0.000,0.000,0.000,77.561
2019,MN,11482,City of Madison - (MN),Y,MISO,AC,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2019,MN,11731,City of Marshall - (MN),,MISO,AC,0.016,0.179,0.000,0.000,0.195,5,3,0,0,8,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,52.680,0.000,0.000,52.680,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.016,0.179,0.000,0.000,0.195,5,3,0,0,8,0.000,52.680,0.000,0.000,52.680
2019,MN,11910,McLeod Cooperative Power Assn,,MISO,AC,0.315,0.000,0.000,0.000,0.315,17,0,0,0,17,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,82.280,0.000,0.000,0.000,82.280,0.340,0.000,0.000,0.000,0.340,11,0,0,0,11,124.158,0.000,0.000,0.000,124.158,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.655,0.000,0.000,0.000,0.655,28,0,0,0,28,206.438,0.000,0.000,0.000,206.438
2019,MN,12227,Meeker Coop Light & Power Assn,,MISO,DC,0.587,0.000,0.000,0.000,0.587,25,0,0,0,25,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.039,0.000,0.000,0.000,0.039,38,0,0,0,38,598.190,0.000,0.000,0.000,598.190,0.030,0.000,0.000,0.000,0.030,2,0,0,0,2,2.410,0.000,0.000,0.000,2.410,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.656,0.000,0.000,0.000,0.656,65,0,0,0,65,600.600,0.000,0.000,0.000,600.600
2019,MN,12546,Mille Lacs Energy Cooperative,,MISO,AC,0.167,0.014,0.000,0.000,0.181,17,3,0,0,20,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,43.585,0.000,0.000,0.000,43.585,0.000,0.001,0.000,0.000,0.001,0,1,0,0,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.167,0.015,0.000,0.000,0.182,17,4,0,0,21,43.585,0.000,0.000,0.000,43.585
2019,MN,12647,"ALLETE, Inc.",,MISO,AC,2.217,4.941,0.002,0.000,7.160,288,94,1,0,383,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.520,0.520,0.000,0.000,1.040,98,2,0,0,100,408.684,163.918,0.000,0.000,572.602,0.082,0.093,0.000,0.000,0.175,8,7,0,0,15,0.000,5.327,0.000,0.000,5.327,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,2.819,5.554,0.002,0.000,8.375,394,103,1,0,498,408.684,169.245,0.000,0.000,577.929
2019,MN,12651,Minnesota Valley Electric Coop,,MISO,AC,0.902,0.059,0.000,0.000,0.961,66,4,0,0,70,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,799.503,49.062,0.000,0.000,848.565,0.173,0.140,0.000,0.000,0.313,8,4,0,0,12,103.658,63.931,0.000,0.000,167.589,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.075,0.199,0.000,0.000,1.274,74,8,0,0,82,903.161,112.993,0.000,0.000,"1,016.154"
2019,MN,12894,City of Moorhead - (MN),,SWPP,AC,0.036,0.026,0.180,0.000,0.242,6,3,1,0,10,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.277,0.507,226.000,0.000,226.784,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.036,0.026,0.180,0.000,0.242,6,3,1,0,10,0.277,0.507,226.000,0.000,226.784
2019,MN,12897,Moose Lake Water & Light Comm,,MISO,AC,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.000,0.012,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2019,MN,12900,City of Mora - (MN),,MISO,AC,0.016,0.013,0.000,0.000,0.029,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,16.640,12.680,0.000,0.000,29.320,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.016,0.013,0.000,0.000,0.029,1,1,0,0,2,16.640,12.680,0.000,0.000,29.320
2019,MN,13048,City of Mountain Lake - (MN),Y,MISO,AC,0.011,0.020,0.000,0.000,0.031,1,1,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.011,0.010,0.000,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.011,0.020,0.000,0.000,0.031,1,1,0,0,2,0.011,0.010,0.000,0.000,0.021
2019,MN,13480,New Prague Utilities Comm,,MISO,AC,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,4.300,0.000,0.000,0.000,4.300,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.000,0.000,0.009,2,0,0,0,2,4.300,0.000,0.000,0.000,4.300
2019,MN,13488,New Ulm Public Utilities Comm,,MISO,AC,0.041,0.090,0.000,0.000,0.131,6,7,0,0,13,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,28.186,27.374,0.000,0.000,55.560,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.041,0.090,0.000,0.000,0.131,6,7,0,0,13,28.186,27.374,0.000,0.000,55.560
2019,MN,13684,Nobles Cooperative Electric,,MISO,AC,0.143,0.000,0.040,0.000,0.183,9,0,1,0,10,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,112.979,0.000,2.850,0.000,115.829,0.101,0.000,0.000,0.000,0.101,6,0,0,0,6,106.557,0.000,0.000,0.000,106.557,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.244,0.000,0.040,0.000,0.284,15,0,1,0,16,219.536,0.000,2.850,0.000,222.386
2019,MN,13731,"North Star Electric Coop, Inc",,MISO,AC,0.033,0.000,0.000,0.000,0.033,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.000,0.000,0.033,4,0,0,0,4,0.000,0.000,0.000,0.000,0.000
2019,MN,13781,Northern States Power Co - Minnesota,,MISO,DC,26.053,20.086,11.117,0.000,57.256,"3,489",711,201,0,"4,401",0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,26.053,20.086,11.117,0.000,57.256,"3,489",711,201,0,"4,401",0.000,0.000,0.000,0.000,0.000
2019,MN,14232,Otter Tail Power Co,,MISO,AC,0.170,0.375,0.000,0.000,0.545,19,21,0,0,40,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,106.862,108.860,0.000,0.000,215.722,0.083,0.265,0.000,0.000,0.348,4,10,0,0,14,0.361,9.063,0.000,0.000,9.424,0.000,0.035,0.000,0.000,0.035,0,1,0,0,1,0.000,4.000,0.000,0.000,4.000,0.253,0.675,0.000,0.000,0.928,23,32,0,0,55,107.223,121.923,0.000,0.000,229.146
2019,MN,14246,City of Owatonna - (MN),,MISO,AC,0.071,0.038,0.000,0.000,0.109,10,1,0,0,11,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.071,0.038,0.000,0.000,0.109,10,1,0,0,11,0.000,0.000,0.000,0.000,0.000
2019,MN,14468,People's Cooperative Services,,MISO,AC,0.914,0.758,0.000,0.000,1.672,77,30,0,0,107,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.181,0.000,0.000,0.000,0.181,125,0,0,0,125,931.896,565.795,0.000,0.000,"1,497.691",0.055,0.099,0.000,0.000,0.154,3,4,0,0,7,17.584,50.497,0.000,0.000,68.081,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.150,0.857,0.000,0.000,2.007,205,34,0,0,239,949.480,616.292,0.000,0.000,"1,565.772"
2019,MN,15750,Redwood Electric Coop,,MISO,AC,0.108,0.034,0.000,0.000,0.142,12,1,0,0,13,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,71.600,30.240,0.000,0.000,101.840,0.109,0.051,0.000,0.000,0.160,8,2,0,0,10,43.278,0.000,0.000,0.000,43.278,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.217,0.085,0.000,0.000,0.302,20,3,0,0,23,114.878,30.240,0.000,0.000,145.118
2019,MN,15793,Redwood Falls Public Util Comm,,MISO,AC,0.000,0.090,0.000,0.000,0.090,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.090,0,2,0,0,2,0.000,0.000,0.000,0.000,0.000
2019,MN,15845,Renville-Sibley Coop Pwr Assn,,MISO,AC,0.443,0.354,0.000,0.000,0.797,17,12,0,0,29,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,100.811,63.204,0.000,0.000,164.015,0.020,0.040,0.000,0.000,0.060,1,1,0,0,2,0.000,9.080,0.000,0.000,9.080,0.005,0.000,0.000,0.000,0.005,1,0,0,0,1,0.234,0.000,0.000,0.000,0.234,0.468,0.394,0.000,0.000,0.862,19,13,0,0,32,101.045,72.284,0.000,0.000,173.329
2019,MN,16181,Rochester Public Utilities,,MISO,AC,0.846,0.126,0.000,0.000,0.972,116,6,0,0,122,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.286,0.000,0.000,0.000,0.286,208,0,0,0,208,826.085,26.668,0.000,0.000,852.753,0.003,0.000,0.000,0.000,0.003,1,0,0,0,1,0.093,0.000,0.000,0.000,0.093,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.135,0.126,0.000,0.000,1.261,325,6,0,0,331,826.178,26.668,0.000,0.000,852.846
2019,MN,16284,"Roseau Electric Coop, Inc",,MISO,AC,0.040,0.000,0.000,0.000,0.040,5,0,0,0,5,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,12.380,0.000,0.000,0.000,12.380,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.040,5,0,0,0,5,12.380,0.000,0.000,0.000,12.380
2019,MN,16368,Runestone Electric Assn,,MISO,DC,0.360,0.000,0.000,0.000,0.360,26,0,0,0,26,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.187,0.039,0.000,0.000,0.226,9,1,0,0,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.547,0.039,0.000,0.000,0.586,35,1,0,0,36,0.000,0.000,0.000,0.000,0.000
2019,MN,16679,City of Sauk Centre - (MN),,MISO,,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.095,0,1,0,0,1,0.000,12.900,0.000,0.000,12.900,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.095,0,1,0,0,1,0.000,12.900,0.000,0.000,12.900
2019,MN,16971,Shakopee Public Utilities Comm,,MISO,AC,0.279,0.128,0.000,0.000,0.407,43,9,0,0,52,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.279,0.128,0.000,0.000,0.407,43,9,0,0,52,0.000,0.000,0.000,0.000,0.000
2019,MN,17267,Sioux Valley SW Elec Coop,,SWPP,DC,0.015,0.028,0.000,0.000,0.043,2,2,0,0,4,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,7.225,9.174,0.000,0.000,16.399,0.045,0.000,0.000,0.000,0.045,3,0,0,0,3,14.695,0.000,0.000,0.000,14.695,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.060,0.028,0.000,0.000,0.088,5,2,0,0,7,21.920,9.174,0.000,0.000,31.094
2019,MN,17320,Sleepy Eye Public Utility Comm,,MISO,AC,0.004,0.000,0.000,0.000,0.004,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.004,2,0,0,0,2,0.000,0.000,0.000,0.000,0.000
2019,MN,17550,South Central Electric Assn,,MISO,AC,0.470,0.149,0.000,0.000,0.619,21,4,0,0,25,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,351.283,111.896,0.000,0.000,463.179,0.196,0.191,0.000,0.000,0.387,7,7,0,0,14,166.367,155.842,0.000,0.000,322.209,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.666,0.340,0.000,0.000,1.006,28,11,0,0,39,517.650,267.738,0.000,0.000,785.388
2019,MN,17862,City of St Charles - (MN),Y,MISO,AC,0.055,0.467,0.000,0.000,0.522,4,14,0,0,18,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,2.812,349.031,0.000,0.000,351.843,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.055,0.467,0.000,0.000,0.522,4,14,0,0,18,2.812,349.031,0.000,0.000,351.843
2019,MN,17900,City of Saint Peter,,MISO,AC,0.016,0.049,0.000,0.000,0.065,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.016,0.049,0.000,0.000,0.065,3,3,0,0,6,0.000,0.000,0.000,0.000,0.000
2019,MN,18019,Stearns Cooperative Elec Assn,,MISO,AC,0.797,0.134,0.040,0.000,0.971,54,5,1,0,60,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.016,0.000,0.000,0.000,0.016,26,0,0,0,26,509.631,66.550,55.156,0.000,631.337,0.298,0.040,0.000,0.000,0.338,12,2,0,0,14,174.606,0.000,0.000,0.000,174.606,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.111,0.174,0.040,0.000,1.325,92,7,1,0,100,684.237,66.550,55.156,0.000,805.943
2019,MN,18047,Steele-Waseca Cooperative Electric,,MISO,AC,1.181,0.040,0.000,0.000,1.221,72,1,0,0,73,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,"1,230.000",56.000,0.000,0.000,"1,286.000",0.792,0.092,0.000,0.000,0.884,23,3,0,0,26,605.000,20.000,0.000,0.000,625.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,1.973,0.132,0.000,0.000,2.105,95,4,0,0,99,"1,835.000",76.000,0.000,0.000,"1,911.000"
2019,MN,19157,MiEnergy Cooperative,,MISO,AC,2.994,0.908,0.000,0.000,3.902,157,37,0,0,194,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.074,0.000,0.000,0.000,0.074,97,0,0,0,97,"2,161.524",707.105,0.000,0.000,"2,868.629",0.190,0.035,0.000,0.000,0.225,12,1,0,0,13,201.188,24.819,0.000,0.000,226.007,0.036,0.000,0.000,0.000,0.036,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,3.294,0.943,0.000,0.000,4.237,267,38,0,0,305,"2,362.712",731.924,0.000,0.000,"3,094.636"
2019,MN,19321,City of Two Harbors- (MN),Y,MISO,AC,0.005,0.004,0.000,0.000,0.009,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.005,0.004,0.000,0.000,0.009,2,1,0,0,3,0.000,0.000,0.000,0.000,0.000
2019,MN,19883,City of Virginia - (MN),,MISO,AC,0.008,0.348,0.000,0.000,0.356,2,6,0,0,8,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,2.161,17.244,0.000,0.000,19.405,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.008,0.348,0.000,0.000,0.356,2,6,0,0,8,2.161,17.244,0.000,0.000,19.405
2019,MN,19947,City of Wadena - (MN),,MISO,AC,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,1,0,0,0,1,0.000,0.000,0.000,0.000,0.000
2019,MN,20136,City of Waseca - (MN),,MISO,AC,0.025,0.126,0.000,0.000,0.151,5,2,0,0,7,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,6.326,3.680,0.000,0.000,10.006,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.025,0.126,0.000,0.000,0.151,5,2,0,0,7,6.326,3.680,0.000,0.000,10.006
