|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2022,16179,Rochelle Municipal Utilities,IL,Municipal,55.000,0.787,69.886,.,.,.,.,.,.,"6,943",15.0,N,.,.,.,.,.,.,.,,,.,
2022,16181,Rochester Public Utilities,MN,Municipal,74.623,0.849,87.895,37.233,0.640,58.177,74.623,0.849,87.895,"58,436",13.8,N,.,.,.,.,.,.,.,,,.,
2022,16183,Rochester Gas & Electric Corp,NY,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,196.020,1.180,166.119,81.290,0.830,97.940,"384,274",N,F,34.5,N
2022,16195,City of Rock Hill - (SC),SC,Municipal,122.609,1.574,77.896,86.470,1.246,69.398,.,.,.,"39,644",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,16196,Rock Energy Cooperative,IL,Cooperative,13.325,0.180,74.028,.,.,.,.,.,.,"10,386",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,16196,Rock Energy Cooperative,WI,Cooperative,12.145,0.780,15.571,.,.,.,.,.,.,"7,695",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,16213,Rockland Electric Co,NJ,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,92.283,0.842,109.600,92.283,0.842,109.600,"73,319",N,F,13.2,N
2022,16223,City of Rockwood - (TN),TN,Municipal,278.280,2.638,105.489,219.796,2.390,91.965,278.280,2.638,105.489,"14,961",12.0,N,.,.,.,.,.,.,.,,,.,
2022,16226,City of Rocky Mount - (NC),NC,Municipal,115.680,1.660,69.687,67.680,1.290,52.465,.,.,.,"28,992",12.5,N,.,.,.,.,.,.,.,,,.,
2022,16259,City of Rolla - (MO),MO,Municipal,33.012,0.652,50.632,33.012,0.652,50.632,33.012,0.652,50.632,"9,554",34.5,N,.,.,.,.,.,.,.,,,.,
2022,16295,City of Roseville - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,40.473,0.306,132.265,37.505,0.292,128.442,"66,961",N,F,12.0,N
2022,16368,Runestone Electric Assn,MN,Cooperative,"1,225.260",3.077,398.200,67.260,0.970,69.340,803.640,1.490,539.356,"14,975",12.5,N,.,.,.,.,.,.,.,,,.,
2022,16382,"Rural Electric Coop, Inc",OK,Cooperative,350.300,2.260,155.000,211.200,2.050,103.024,332.400,1.920,173.125,"12,571",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,16461,"Rusk County Electric Coop, Inc",TX,Cooperative,"1,048.500",.,.,459.800,.,.,980.500,.,.,"23,205",14.0,Y,.,.,.,.,.,.,.,,,.,
2022,16463,City of Ruston - (LA),LA,Municipal,169.860,2.000,84.930,.,.,.,.,.,.,"11,507",13.8,N,.,.,.,.,.,.,.,,,.,
2022,16496,Rutherford Elec Member Corp,NC,Cooperative,122.742,1.051,116.786,95.184,0.880,108.164,110.889,0.899,123.347,"74,936",13.2,N,.,.,.,.,.,.,.,,,.,
2022,16534,Sacramento Municipal Util Dist,CA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,175.800,1.280,137.344,53.700,0.930,57.742,"646,970",N,F,69.0,Y
2022,16555,Salem Electric - (OR),OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,48.350,0.499,96.894,48.350,0.499,96.894,"20,370",N,L,12.4,N
2022,16558,City of Salem - (VA),VA,Municipal,13.602,0.148,91.905,13.602,0.148,91.905,.,.,.,"13,462",12.5,N,.,.,.,.,.,.,.,,,.,
2022,16572,Salt River Project,AZ,Political Subdivision,81.420,1.088,74.835,49.900,0.854,58.431,78.720,1.043,75.475,"1,113,592",34.5,N,.,.,.,.,.,.,.,,,.,
2022,16587,Salt River Electric Coop Corp,KY,Cooperative,230.800,1.986,116.213,144.600,1.578,91.635,222.900,1.477,150.914,"55,624",12.4,Y,.,.,.,.,.,.,.,,,.,
2022,16603,"San Luis Valley R E C, Inc",CO,Cooperative,229.600,0.145,"1,583.448",107.700,0.099,"1,087.879",229.600,0.145,"1,583.448","12,871",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,16604,City of San Antonio - (TX),TX,Municipal,123.700,1.410,87.730,59.810,0.940,63.628,.,.,.,"889,493",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,16606,"Santee Electric Coop, Inc",SC,Cooperative,543.220,.,.,137.720,.,.,528.490,.,.,"44,370",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,16609,San Diego Gas & Electric Co,CA,Investor Owned,70.390,0.591,119.103,70.390,0.591,119.103,70.390,0.591,119.103,"1,499,269",12.0,Y,.,.,.,.,.,.,.,,,.,
2022,16611,Access Energy Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,52.000,0.660,78.788,52.000,0.660,78.788,"9,053",Y,L,12.5,Y
2022,16613,Sam Houston Electric Coop Inc,TX,Cooperative,302.000,.,.,250.000,.,.,.,.,.,"87,022",34.5,N,.,.,.,.,.,.,.,,,.,
2022,16616,"San Isabel Electric Assn, Inc",CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,123.500,1.134,108.907,123.500,1.134,108.907,"26,213",N,L,24.9,Y
2022,16627,San Patricio Electric Coop Inc,TX,Cooperative,280.188,2.554,109.706,206.911,2.109,98.109,208.796,2.127,98.165,"12,167",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,16638,"San Bernard Electric Coop, Inc",TX,Cooperative,121.274,1.226,98.918,89.149,0.899,99.165,110.279,1.048,105.228,"28,156",14.4,Y,.,.,.,.,.,.,.,,,.,
2022,16655,City of Santa Clara - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,83.330,1.040,80.125,.,.,.,"58,701",N,L,60.0,N
2022,16740,Scenic Rivers Energy Coop,WI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,104.400,1.100,94.909,104.400,1.100,94.909,"14,447",N,L,12.5,Y
2022,16751,Three Rivers Electric Coop,MO,Cooperative,127.847,1.023,124.973,107.897,0.971,111.119,124.719,0.914,136.454,"23,740",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,16805,SEMO Electric Cooperative,MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,254.273,1.756,144.802,254.273,1.756,144.802,"16,258",N,L,25.0,N
2022,16829,City of Scottsboro,AL,Municipal,113.040,2.920,38.712,113.040,2.920,38.712,113.040,2.920,38.712,"8,622",7.0,N,.,.,.,.,.,.,.,,,.,
2022,16865,Sawnee Electric Membership Corporation,GA,Cooperative,44.150,0.930,47.473,27.390,0.700,39.129,42.600,0.710,60.000,"194,225",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,16868,City of Seattle - (WA),WA,Municipal,138.600,0.760,182.368,101.200,0.630,160.635,138.600,0.760,182.368,"509,519",34.0,N,.,.,.,.,.,.,.,,,.,
2022,16900,City of Seguin - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,23.300,0.200,116.500,23.300,0.200,116.500,"9,634",Y,O,12.0,N
2022,16930,Sequachee Valley Electric Coop,TN,Cooperative,312.270,3.475,89.862,255.280,3.193,79.950,278.590,2.968,93.865,"37,974",25.0,N,.,.,.,.,.,.,.,,,.,
2022,16949,Sevier County Electric System,TN,Municipal,"1,854.000",4.960,373.790,458.000,2.130,215.023,"1,807.000",3.880,465.722,"59,547",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,16971,Shakopee Public Utilities Comm,MN,Municipal,19.574,0.469,41.736,19.574,0.469,41.736,19.574,0.469,41.736,"18,954",13.8,N,.,.,.,.,.,.,.,,,.,
2022,17011,Shawano Municipal Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.368,0.023,102.957,.,.,.,"5,700",N,F,35.0,N
2022,17038,RushShelby Energy,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,295.720,2.469,119.773,219.470,.,.,"14,818",N,F,12.5,Y
2022,17044,"Shelby Energy Co-op, Inc",KY,Cooperative,220.840,1.860,118.731,163.400,1.640,99.634,205.950,1.660,124.066,"17,843",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,17047,City of Shelbyville - (TN),TN,Municipal,17.026,1.003,16.975,10.465,0.573,18.264,16.493,0.968,17.038,"10,921",12.5,N,.,.,.,.,.,.,.,,,.,
2022,17066,Shenandoah Valley Elec Coop,VA,Cooperative,370.200,2.490,148.675,208.800,2.050,101.854,353.400,2.260,156.372,"97,293",69.0,Y,.,.,.,.,.,.,.,,,.,
2022,17127,Town of Shrewsbury - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.760,0.050,55.200,2.760,0.050,55.200,"16,210",Y,L,13.8,N
2022,17166,Sierra Pacific Power Co,NV,Investor Owned,536.480,2.020,265.584,151.320,1.350,112.089,.,.,.,"385,075",60.0,Y,.,.,.,.,.,.,.,,,.,
2022,17177,City of Sikeston - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.470,0.040,61.750,.,.,.,"8,676",N,L,15.0,Y
2022,17184,City of Siloam Springs - (AR),AR,Municipal,9.804,0.132,74.273,9.804,0.132,74.273,9.804,0.132,74.273,"8,965",12.5,N,.,.,.,.,.,.,.,,,.,
2022,17252,Singing River Elec Cooperative,MS,Cooperative,167.100,.,.,28.800,.,.,166.050,.,.,"77,031",25.0,N,.,.,.,.,.,.,.,,,.,
2022,17260,North West Rural Electric Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,104.993,1.287,81.580,104.993,1.287,81.580,"10,226",N,F,7.2,N
2022,17267,Sioux Valley SW Elec Coop,MN,Cooperative,586.676,2.798,209.677,173.277,1.947,88.997,488.077,1.677,291.042,"3,884",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,17267,Sioux Valley SW Elec Coop,SD,Cooperative,798.402,2.262,352.963,93.417,1.363,68.538,785.695,1.922,408.790,"23,976",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,17324,Slinger Utilities,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,2.400,0.000,.,0.000,0.000,.,"2,891",N,L,25.0,N
2022,17470,PUD 1 of Snohomish County,WA,Political Subdivision,"1,004.100",2.320,432.802,137.700,1.140,120.789,"1,004.100",2.320,432.802,"378,339",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,17534,"South Alabama Elec Coop, Inc",AL,Cooperative,231.646,2.072,111.798,184.383,1.777,103.761,231.646,2.072,111.798,"17,324",25.0,N,.,.,.,.,.,.,.,,,.,
2022,17539,"Dominion Energy South Carolina, Inc",SC,Investor Owned,231.960,1.930,120.187,78.400,1.070,73.271,220.930,1.530,144.399,"786,570",23.9,Y,.,.,.,.,.,.,.,,,.,
2022,17543,South Carolina Public Service Authority,SC,State,219.579,1.234,177.941,23.703,0.455,52.095,210.368,1.016,207.055,"198,193",34.0,Y,.,.,.,.,.,.,.,,,.,
2022,17550,South Central Electric Assn,MN,Cooperative,106.619,1.313,81.203,69.607,0.908,76.660,69.379,0.903,76.832,"5,984",7.2,N,.,.,.,.,.,.,.,,,.,
2022,17564,South Kentucky Rural E C C,KY,Cooperative,458.016,3.239,141.407,458.016,3.239,141.407,442.476,3.072,144.035,"70,905",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,17565,South Louisiana Elec Coop Assn,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,153.480,1.634,93.929,153.480,1.634,93.929,"21,628",N,L,24.9,Y
2022,17572,South River Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,96.720,.,.,95.940,.,.,"47,127",N,O,.,N
2022,17585,"Southeastern IL Elec Coop, Inc",IL,Cooperative,175.829,1.632,107.738,137.022,1.338,102.408,.,.,.,"24,726",12.4,Y,.,.,.,.,.,.,.,,,.,
2022,17592,Southeast Colorado Power Assn,CO,Cooperative,987.000,.,.,913.000,.,.,973.000,.,.,"10,749",24.9,N,.,.,.,.,.,.,.,,,.,
2022,17599,Southeastern Indiana R E M C,IN,Cooperative,314.700,2.010,156.567,286.900,1.850,155.081,285.900,1.910,149.686,"28,020",7.2,N,.,.,.,.,.,.,.,,,.,
2022,17603,Southeastern Electric Coop Inc - (OK),OK,Cooperative,746.520,1.500,497.680,276.710,1.200,230.592,746.520,1.500,497.680,"16,690",14.4,Y,.,.,.,.,.,.,.,,,.,
2022,17609,Southern California Edison Co,CA,Investor Owned,131.121,1.080,121.408,101.026,0.964,104.799,129.971,1.054,123.312,"5,240,509",33.0,Y,.,.,.,.,.,.,.,,,.,
2022,17612,Bear Valley Electric Service,CA,Investor Owned,"1,075.626",3.831,280.769,118.993,1.664,71.510,"1,075.626",3.831,280.769,"24,695",34.5,N,.,.,.,.,.,.,.,,,.,
2022,17633,Southern Indiana Gas & Elec Co,IN,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,454.300,1.820,249.615,103.400,1.010,102.376,"152,000",N,F,12.5,Y
2022,17637,Southern Maryland Elec Coop Inc,MD,Cooperative,492.800,1.960,251.429,117.000,1.320,88.636,133.500,1.350,98.889,"171,858",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,17647,Southern Pine Electric Cooperative,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,486.820,3.162,153.960,326.370,2.803,116.436,"69,672",N,F,25.0,Y
2022,17671,Southwest Arkansas E C C,AR,Cooperative,129.379,1.164,111.150,100.723,1.082,93.090,123.483,0.936,131.926,"28,993",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,17683,Southwest Mississippi E P A,MS,Cooperative,"1,812.300",.,.,"1,553.700",.,.,"1,807.800",.,.,"25,551",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,17684,Southwest Louisiana E M C,LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,172.080,2.420,71.107,153.540,2.050,74.898,"114,959",N,O,14.4,Y
2022,17692,Southwest Public Power Dist,NE,Political Subdivision,300.040,1.120,267.893,106.250,0.830,128.012,244.520,0.870,281.057,"6,207",7.2,Y,.,.,.,.,.,.,.,,,.,
2022,17694,Southwest Tennessee E M C,TN,Cooperative,409.260,5.347,76.540,163.980,2.762,59.370,398.660,3.195,124.776,"51,585",12.0,Y,.,.,.,.,.,.,.,,,.,
2022,17697,Southwestern Electric Coop Inc - (IL),IL,Cooperative,645.560,3.449,187.173,431.560,2.883,149.691,371.540,2.136,173.942,"24,012",13.0,Y,.,.,.,.,.,.,.,,,.,
2022,17698,Southwestern Electric Power Co,AR,Investor Owned,304.000,1.773,171.461,232.500,1.624,143.165,295.800,1.704,173.592,"125,434",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,17698,Southwestern Electric Power Co,LA,Investor Owned,840.800,3.097,271.489,482.000,2.597,185.599,771.400,2.812,274.324,"234,837",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,17698,Southwestern Electric Power Co,TX,Investor Owned,462.300,2.719,170.026,333.400,2.369,140.734,413.900,2.419,171.104,"189,800",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,17718,Southwestern Public Service Co,NM,Investor Owned,116.974,0.931,125.643,106.419,0.909,117.073,110.687,0.837,132.243,"117,169",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,17718,Southwestern Public Service Co,TX,Investor Owned,164.332,1.105,148.717,96.253,0.916,105.080,149.817,1.011,148.187,"263,830",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,17828,City of Springfield - (IL),IL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,57.810,0.848,68.172,.,.,.,"70,454",N,L,12.5,Y
2022,17832,Snapping Shoals El Member Corp,GA,Cooperative,120.609,1.085,111.160,100.717,0.890,113.165,120.230,1.004,119.751,"105,949",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,17833,City Utilities of Springfield - (MO),MO,Municipal,43.991,0.447,98.414,0.000,0.000,.,0.000,0.000,.,"135,959",13.2,Y,.,.,.,.,.,.,.,,,.,
2022,17839,City of Springfield - (OR),OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.300,0.192,116.146,.,.,.,"32,374",Y,F,21.0,N
2022,17845,City of Springville - (UT),UT,Municipal,41.655,0.404,103.106,.,.,.,.,.,.,"13,065",12.4,N,.,.,.,.,.,.,.,,,.,
2022,17860,City of St Charles - (IL),IL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,19.811,1.245,15.912,10.437,1.088,9.593,"16,266",Y,L,12.4,N
2022,17874,City of St George,UT,Municipal,22.640,.,.,14.860,.,.,.,.,.,"32,586",13.2,N,.,.,.,.,.,.,.,,,.,
2022,18006,City of Starkville,MS,Municipal,.,.,.,.,.,.,.,.,.,.,.,,76.400,1.490,51.275,67.960,0.930,73.075,"14,294",N,L,12.0,N
2022,18019,Stearns Cooperative Elec Assn,MN,Cooperative,172.907,0.841,205.597,63.717,0.560,113.780,172.907,0.841,205.597,"28,233",7.2,Y,.,.,.,.,.,.,.,,,.,
2022,18022,City of Statesville - (NC),NC,Municipal,74.430,1.038,71.705,.,.,.,.,.,.,"14,341",22.9,N,.,.,.,.,.,.,.,,,.,
2022,18047,Steele-Waseca Cooperative Electric,MN,Cooperative,97.441,1.010,96.476,48.139,0.710,67.801,65.184,0.480,135.800,"11,795",12.4,Y,.,.,.,.,.,.,.,,,.,
2022,18085,South Central Power Company,OH,Cooperative,"1,067.870",2.970,359.552,249.350,1.980,125.934,208.096,.,.,"123,192",7.2,Y,.,.,.,.,.,.,.,,,.,
2022,18087,Town of Sterling - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,47.770,0.720,66.347,12.830,0.280,45.821,"4,005",N,F,13.8,Y
2022,18125,Stillwater Utilities Authority,OK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,67.290,0.920,73.141,64.680,0.900,71.867,"20,046",N,F,13.0,Y
2022,18181,City of Stoughton - (WI),WI,Municipal,72.281,0.594,121.685,34.425,0.316,108.940,72.281,0.594,121.685,"8,958",12.4,N,.,.,.,.,.,.,.,,,.,
2022,18203,Tallapoosa River Elec Coop Inc,AL,Cooperative,416.784,2.403,173.443,374.230,2.302,162.567,398.973,2.157,184.967,"29,412",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,18206,Strawberry Electric Serv Dist,UT,Political Subdivision,45.655,.,.,45.655,.,.,.,.,.,"4,082",12.5,N,.,.,.,.,.,.,.,,,.,
2022,18249,City of Sturgeon Bay - (WI),WI,Municipal,4.350,0.050,87.000,4.350,0.050,87.000,0.000,0.000,.,"9,311",12.5,N,.,.,.,.,.,.,.,,,.,
2022,18252,City of Sturgis,MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,162.967,1.294,125.940,71.760,0.760,94.421,"7,310",Y,F,25.0,N
2022,18280,Sulphur Springs Valley E C Inc,AZ,Cooperative,97.010,0.600,161.683,55.230,0.510,108.294,96.900,0.580,167.069,"53,522",34.5,Y,.,.,.,.,.,.,.,,,.,
2022,18304,"Sumter Electric Coop, Inc",FL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,148.080,1.560,94.923,86.470,1.320,65.508,"231,085",N,L,25.0,Y
2022,18305,Sumter Electric Member Corp,GA,Cooperative,187.240,.,.,178.070,.,.,130.710,.,.,"21,046",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,18312,Sun Prairie Utilities,WI,Municipal,20.680,0.520,39.769,20.680,0.520,39.769,20.680,0.520,39.769,"17,382",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,18336,Superior Water and Light Co,WI,Investor Owned,99.560,0.640,155.563,35.730,0.230,155.348,79.980,0.520,153.808,"14,878",13.8,N,.,.,.,.,.,.,.,,,.,
2022,18339,Surry-Yadkin Elec Member Corp,NC,Cooperative,589.351,2.505,235.270,162.377,1.342,120.996,.,.,.,"28,006",12.4,Y,.,.,.,.,.,.,.,,,.,
2022,18360,Suwannee Valley Elec Coop Inc,FL,Cooperative,260.000,3.630,71.625,206.000,2.660,77.444,256.000,2.790,91.756,"27,810",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,18429,City of Tacoma - (WA),WA,Municipal,152.264,1.046,145.568,76.192,0.728,104.659,47.231,0.318,148.525,"177,234",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,18445,City of Tallahassee - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,13.884,0.171,81.193,.,.,.,"126,581",N,L,12.5,Y
2022,18447,Tallahatchie Valley E P A,MS,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,802.000,5.800,138.276,334.000,5.100,65.490,"28,169",N,F,24.0,Y
2022,18449,"Talquin Electric Coop, Inc",FL,Cooperative,309.157,3.811,81.122,283.032,3.647,77.607,295.954,3.527,83.911,"54,005",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,18454,Tampa Electric Co,FL,Investor Owned,"1,026.030",2.250,456.013,66.800,1.010,66.139,"1,026.030",2.250,456.013,"840,315",13.2,Y,.,.,.,.,.,.,.,,,.,
2022,18488,City of Taunton,MA,Municipal,102.369,2.663,38.441,102.369,2.663,38.441,.,.,.,"39,168",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,18498,Taylor County Rural E C C,KY,Cooperative,203.000,1.700,119.412,112.900,1.180,95.678,.,.,.,"27,900",12.5,N,.,.,.,.,.,.,.,,,.,
2022,18499,Three Notch Elec Member Corp,GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,"1,170.000",5.600,208.929,"1,170.000",5.600,208.929,"15,418",N,L,25.0,N
2022,18643,Tennessee Valley Electric Coop,TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,10.900,.,.,6.200,.,.,"20,302",Y,L,25.0,N
2022,18848,City of Thomasville - (GA),GA,Municipal,198.334,3.227,61.461,178.351,3.154,56.548,198.334,3.227,61.461,"15,797",.,Y,.,.,.,.,.,.,.,,,.,
2022,18940,Tipmont Rural Elec Member Corp,IN,Cooperative,102.060,0.954,106.981,79.850,0.800,99.813,96.830,0.809,119.691,"29,861",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,18955,"Tri-County Electric Coop, Inc (IL)",IL,Cooperative,183.500,1.590,115.409,68.100,0.710,95.915,140.900,1.200,117.417,"16,657",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,18956,Tri-County Elec Member Corp (GA),GA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,230.824,2.989,77.224,138.303,1.953,70.816,"22,564",N,L,25.0,Y
2022,18957,Tri-County Elec Member Corp (NC),NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,149.520,1.160,128.897,100.160,1.060,94.491,"26,295",N,L,12.5,Y
2022,18976,Trinity Valley Elec Coop Inc,TX,Cooperative,429.520,3.056,140.550,210.330,2.502,84.065,198.070,2.348,84.357,"80,043",14.4,Y,.,.,.,.,.,.,.,,,.,
2022,18997,The Toledo Edison Co,OH,Investor Owned,165.570,1.200,137.975,95.439,0.983,97.090,141.500,1.026,137.914,"307,502",23.0,Y,.,.,.,.,.,.,.,,,.,
2022,19108,Tideland Electric Member Corp,NC,Cooperative,778.732,2.981,261.232,232.475,2.310,100.639,778.732,2.981,261.232,"23,319",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,19125,City of Traverse City - (MI),MI,Municipal,53.469,0.714,74.887,53.469,0.714,74.887,53.469,0.714,74.887,"12,405",13.8,Y,.,.,.,.,.,.,.,,,.,
2022,19156,Powder River Energy Corp,WY,Cooperative,307.600,2.300,133.739,262.310,2.180,120.326,307.430,2.170,141.673,"27,874",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,19157,MiEnergy Cooperative,IA,Cooperative,161.429,1.476,109.369,111.709,1.339,83.427,141.947,1.096,129.514,"7,204",12.5,Y,.,.,.,.,.,.,.,,,.,
2022,19157,MiEnergy Cooperative,MN,Cooperative,176.358,1.330,132.600,113.837,1.133,100.474,158.153,1.044,151.488,"16,184",24.9,N,.,.,.,.,.,.,.,,,.,
2022,19159,"Tri-County Electric Coop, Inc (TX)",TX,Cooperative,132.100,1.650,80.061,132.100,1.650,80.061,123.060,1.350,91.156,"131,936",.,Y,.,.,.,.,.,.,.,,,.,
2022,19160,"Tri-County Electric Coop, Inc (OK)",OK,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,215.900,1.439,150.035,181.500,1.318,137.709,"22,867",N,F,34.5,Y
2022,19161,"Tri-County Electric Coop, Inc (FL)",FL,Cooperative,219.680,2.700,81.363,190.760,2.340,81.521,219.680,2.700,81.363,"19,473",25.0,Y,.,.,.,.,.,.,.,,,.,
2022,19162,Tri-County Elec Member Corp (TN),KY,Cooperative,258.930,3.570,72.529,236.910,3.240,73.120,244.540,2.830,86.410,"25,458",13.0,Y,.,.,.,.,.,.,.,,,.,
2022,19162,Tri-County Elec Member Corp (TN),TN,Cooperative,395.470,4.870,81.205,257.210,4.030,63.824,350.590,3.200,109.559,"28,138",13.0,Y,.,.,.,.,.,.,.,,,.,
2022,19189,Trico Electric Cooperative Inc,AZ,Cooperative,71.044,0.622,114.219,48.055,0.382,125.798,61.029,0.463,131.812,"52,808",24.9,Y,.,.,.,.,.,.,.,,,.,
2022,19219,Diverse Power Incorporated,AL,Cooperative,281.020,1.628,172.617,80.671,1.067,75.605,281.020,1.628,172.617,670,35.0,Y,.,.,.,.,.,.,.,,,.,
2022,19219,Diverse Power Incorporated,GA,Cooperative,136.849,1.426,95.967,85.557,1.085,78.854,125.823,1.260,99.860,"36,109",35.0,Y,.,.,.,.,.,.,.,,,.,
2022,19266,Tullahoma Board-Public Utils,TN,Municipal,40.855,2.279,17.927,40.855,2.279,17.927,40.415,1.961,20.609,"11,215",12.0,N,.,.,.,.,.,.,.,,,.,
2022,19281,Turlock Irrigation District,CA,Political Subdivision,95.000,0.580,163.793,68.000,0.500,136.000,95.000,0.580,163.793,"89,495",12.0,N,.,.,.,.,.,.,.,,,.,
2022,19293,Southeastern Electric Coop Inc - (SD),SD,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,123.300,.,.,78.900,.,.,"21,543",N,O,12.0,Y
2022,19324,Two Rivers Water & Light,WI,Municipal,34.090,0.331,102.991,0.000,0.000,.,0.000,0.000,.,"6,151",13.2,N,.,.,.,.,.,.,.,,,.,
2022,19325,Umatilla Electric Coop Assn,OR,Cooperative,210.319,1.530,137.463,153.034,1.408,108.689,203.882,1.469,138.790,"16,279",12.5,Y,.,.,.,.,.,.,.,,,.,
