|Utility Characteristics..Year|,|Utility Characteristics..State|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..BA Code|,|Photovoltaic.Capacity MW.Type|,|Photovoltaic.Capacity MW.Residential|,|Photovoltaic.Capacity MW.Commercial|,|Photovoltaic.Capacity MW.Industrial|,|Photovoltaic.Capacity MW.Transportation|,|Photovoltaic.Capacity MW.Total|,|Photovoltaic.Installations.Residential|,|Photovoltaic.Installations.Commercial|,|Photovoltaic.Installations.Industrial|,|Photovoltaic.Installations.Transportation|,|Photovoltaic.Installations.Total|,|Photovoltaic.Storage Capacity (MW).Residential|,|Photovoltaic.Storage Capacity (MW).Commercial|,|Photovoltaic.Storage Capacity (MW).Industrial|,|Photovoltaic.Storage Capacity (MW).Transportation|,|Photovoltaic.Storage Capacity (MW).Total|,|Photovoltaic.Storage Installations.Residential|,|Photovoltaic.Storage Installations.Commercial|,|Photovoltaic.Storage Installations.Industrial|,|Photovoltaic.Storage Installations.Transportation|,|Photovoltaic.Storage Installations.Total|,|Photovoltaic.Virtual Capacity (MW).Residential|,|Photovoltaic.Virtual Capacity (MW).Commercial|,|Photovoltaic.Virtual Capacity (MW).Industrial|,|Photovoltaic.Virtual Capacity (MW).Transportation|,|Photovoltaic.Virtual Capacity (MW).Total|,|Photovoltaic.Virtual Customers.Residential|,|Photovoltaic.Virtual Customers.Commercial|,|Photovoltaic.Virtual Customers.Industrial|,|Photovoltaic.Virtual Customers.Transportation|,|Photovoltaic.Virtual Customers.Total|,|Photovoltaic.Energy Sold Back MWh.Residential|,|Photovoltaic.Energy Sold Back MWh.Commercial|,|Photovoltaic.Energy Sold Back MWh.Industrial|,|Photovoltaic.Energy Sold Back MWh.Transportation|,|Photovoltaic.Energy Sold Back MWh.Total|,|Wind.Capacity MW.Residential|,|Wind.Capacity MW.Commercial|,|Wind.Capacity MW.Industrial|,|Wind.Capacity MW.Transportation|,|Wind.Capacity MW.Total|,|Wind.Installations.Residential|,|Wind.Installations.Commercial|,|Wind.Installations.Industrial|,|Wind.Installations.Transportation|,|Wind.Installations.Total|,|Wind.Energy Sold Back MWh.Residential|,|Wind.Energy Sold Back MWh.Commercial|,|Wind.Energy Sold Back MWh.Industrial|,|Wind.Energy Sold Back MWh.Transportation|,|Wind.Energy Sold Back MWh.Total|,|Other.Capacity MW.Residential|,|Other.Capacity MW.Commercial|,|Other.Capacity MW.Industrial|,|Other.Capacity MW.Transportation|,|Other.Capacity MW.Total|,|Other.Installations.Residential|,|Other.Installations.Commercial|,|Other.Installations.Industrial|,|Other.Installations.Transportation|,|Other.Installations.Total|,|Other.Energy Sold Back MWh.Residential|,|Other.Energy Sold Back MWh.Commercial|,|Other.Energy Sold Back MWh.Industrial|,|Other.Energy Sold Back MWh.Transportation|,|Other.Energy Sold Back MWh.Total|,|All Technologies.Capacity MW.Residential|,|All Technologies.Capacity MW.Commercial|,|All Technologies.Capacity MW.Industrial|,|All Technologies.Capacity MW.Transportation|,|All Technologies.Capacity MW.Total|,|All Technologies.Installations.Residential|,|All Technologies.Installations.Commercial|,|All Technologies.Installations.Industrial|,|All Technologies.Installations.Transportation|,|All Technologies.Installations.Total|,|All Technologies.Energy Sold Back MWh.Residential|,|All Technologies.Energy Sold Back MWh.Commercial|,|All Technologies.Energy Sold Back MWh.Industrial|,|All Technologies.Energy Sold Back MWh.Transportation|,|..Total|
2022,MS,5175,Dixie Electric Power Assn,MISO,AC,0.230,0.268,.,.,0.498,32,5,.,.,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,120.121,88.695,.,.,208.816,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.230,0.268,0.000,0.000,0.498,32,5,0,0,37,120.121,88.695,0.000,0.000,208.816
2022,MS,11519,Magnolia Electric Power Assn,MISO,AC,0.494,.,0.320,.,0.814,67,.,5,.,72,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.494,0.000,0.320,0.000,0.814,67,0,5,0,72,0.000,0.000,0.000,0.000,0.000
2022,MS,12685,Entergy Mississippi LLC,MISO,DC,1.144,0.421,0.020,.,1.585,135,18,1,.,154,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.011,.,.,.,0.011,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.155,0.421,0.020,0.000,1.596,136,18,1,0,155,0.000,0.000,0.000,0.000,0.000
2022,MS,12686,Mississippi Power Co,SOCO,DC,2.862,1.787,0.000,0.000,4.649,270,27,0,0,297,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.862,1.787,0.000,0.000,4.649,270,27,0,0,297,0.000,0.000,0.000,0.000,0.000
2022,MS,14563,Pearl River Valley El Pwr Assn,MISO,AC,0.644,0.760,.,.,1.404,93,12,.,.,105,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.644,0.760,0.000,0.000,1.404,93,12,0,0,105,0.000,0.000,0.000,0.000,0.000
2022,MS,17647,Southern Pine Electric Cooperative,MISO,AC,0.367,0.775,.,.,1.142,37,11,.,.,48,0.052,.,.,.,0.052,7,.,.,.,7,.,.,.,.,0.000,.,.,.,.,0,131.995,487.228,.,.,619.223,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.065,.,.,0.065,.,1,.,.,1,.,0.000,.,.,0.000,0.367,0.840,0.000,0.000,1.207,37,12,0,0,49,131.995,487.228,0.000,0.000,619.223
2022,MS,99999,Adjustment 2022,MISO,,-0.200,-0.073,-0.003,.,-0.276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.200,-0.073,-0.003,.,-0.276,.,.,.,.,.,.,.,.,.,.
2022,MS,99999,Adjustment 2022,SOCO,,-0.499,-0.312,0.000,0.000,-0.811,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.499,-0.312,0.000,0.000,-0.811,.,.,.,.,.,.,.,.,.,.
2022,MT,6169,Fall River Rural Elec Coop Inc,BPAT,AC,0.036,.,.,.,0.036,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,0.003,.,.,0.003,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.036,0.003,0.000,0.000,0.039,5,1,0,0,6,0.000,0.000,0.000,0.000,0.000
2022,MT,6395,Flathead Electric Coop Inc,BPAT,AC,1.080,0.269,.,.,1.349,117,19,.,.,136,.,.,.,.,0.000,.,.,.,.,0,0.143,.,.,.,0.143,349,.,.,.,349,.,.,.,.,0.000,0.005,.,.,.,0.005,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.228,0.269,0.000,0.000,1.497,470,19,0,0,489,0.000,0.000,0.000,0.000,0.000
2022,MT,11272,"Lower Yellowstone R E A, Inc",WAUW,AC,0.020,.,.,.,0.020,3,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6.790,.,.,.,6.790,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.020,0.000,0.000,0.000,0.020,3,0,0,0,3,6.790,0.000,0.000,0.000,6.790
2022,MT,12199,Montana-Dakota Utilities Co,SWPP,AC,0.122,0.074,.,.,0.196,15,4,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.002,0.005,.,.,0.007,3,2,.,.,5,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.124,0.079,0.000,0.000,0.203,18,6,0,0,24,0.000,0.000,0.000,0.000,0.000
2022,MT,12692,"Missoula Electric Coop, Inc",BPAT,AC,0.789,0.053,.,.,0.842,105,4,.,.,109,.,.,.,.,0.000,.,.,.,.,0,0.109,0.048,.,.,0.157,142,10,.,.,152,.,.,.,.,0.000,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.900,0.101,0.000,0.000,1.001,248,14,0,0,262,0.000,0.000,0.000,0.000,0.000
2022,MT,12825,NorthWestern Energy LLC - (MT),NWMT,AC,24.383,8.682,.,.,33.065,"3,735",581,.,.,"4,316",0.660,0.058,.,.,0.718,50,3,.,.,53,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.400,0.470,.,.,0.870,76,35,.,.,111,.,.,.,.,0.000,0.018,0.070,.,.,0.088,3,2,.,.,5,.,.,.,.,0.000,24.801,9.222,0.000,0.000,34.023,"3,814",618,0,0,"4,432",0.000,0.000,0.000,0.000,0.000
2022,MT,19603,USBIA-Mission Valley Power,NWMT,AC,0.349,.,.,.,0.349,60,.,.,.,60,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.349,0.000,0.000,0.000,0.349,60,0,0,0,60,0.000,0.000,0.000,0.000,0.000
2022,MT,20997,Yellowstone Valley Elec Co-op,WAUW,AC,1.940,.,.,.,1.940,224,.,.,.,224,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.024,.,.,.,0.024,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,1.964,0.000,0.000,0.000,1.964,228,0,0,0,228,0.000,0.000,0.000,0.000,0.000
2022,MT,21513,"Fergus Electric Coop, Inc",WAUW,AC,0.574,.,.,.,0.574,51,.,.,.,51,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.017,.,.,.,0.017,2,.,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.591,0.000,0.000,0.000,0.591,53,0,0,0,53,0.000,0.000,0.000,0.000,0.000
2022,NC,240,Albemarle Electric Member Corp,PJM,AC,0.210,.,.,.,0.210,19,.,.,.,19,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.210,0.000,0.000,0.000,0.210,19,0,0,0,19,0.000,0.000,0.000,0.000,0.000
2022,NC,719,Town of Apex- (NC),CPLE,AC,0.949,0.490,.,.,1.439,677,13,.,.,690,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.949,0.490,0.000,0.000,1.439,677,13,0,0,690,0.000,0.000,0.000,0.000,0.000
2022,NC,1889,Blue Ridge Elec Member Corp - (NC),DUK,AC,2.161,0.086,.,.,2.247,289,10,.,.,299,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,581.087",56.764,.,.,"1,637.851",0.004,.,.,.,0.004,2,.,.,.,2,0.571,.,.,.,0.571,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.165,0.086,0.000,0.000,2.251,291,10,0,0,301,"1,581.658",56.764,0.000,0.000,"1,638.422"
2022,NC,3046,Duke Energy Progress - (NC),CPLE,AC,122.907,19.670,4.718,0.000,147.295,"16,984",486,17,0,"17,487",.,.,.,.,0.000,.,.,.,.,0,.,.,.,0.000,0.000,.,.,.,0,0,.,.,.,.,0.000,0.002,0.010,.,.,0.012,1,1,.,.,2,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,122.909,19.680,4.718,0.000,147.307,"16,985",487,17,0,"17,489",0.000,0.000,0.000,0.000,0.000
2022,NC,5416,"Duke Energy Carolinas, LLC",DUK,AC,120.522,32.262,4.734,.,157.518,"17,901",648,27,.,"18,576",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.007,0.002,0.000,.,0.009,5,1,0,.,6,.,.,.,.,0.000,0.006,0.400,.,.,0.406,1,1,.,.,2,.,.,.,.,0.000,120.535,32.664,4.734,0.000,157.933,"17,907",650,27,0,"18,584",0.000,0.000,0.000,0.000,0.000
2022,NC,6640,Four County Elec Member Corp,CPLE,DC,0.601,0.100,.,.,0.701,104,17,.,.,121,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,131.000,370.000,.,.,501.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.601,0.100,0.000,0.000,0.701,104,17,0,0,121,131.000,370.000,0.000,0.000,501.000
2022,NC,6784,French Broad Elec Member Corp,CPLE,DC,1.489,0.011,.,.,1.500,218,2,.,.,220,0.459,.,.,.,0.459,41,.,.,.,41,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.003,.,.,.,0.003,3,.,.,.,3,.,.,.,.,0.000,0.007,.,.,.,0.007,2,.,.,.,2,.,.,.,.,0.000,1.499,0.011,0.000,0.000,1.510,223,2,0,0,225,0.000,0.000,0.000,0.000,0.000
2022,NC,7639,Greenville Utilities Comm,CPLE,AC,0.486,.,.,.,0.486,57,.,.,.,57,0.125,.,.,.,0.125,23,.,.,.,23,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.486,0.000,0.000,0.000,0.486,57,0,0,0,57,0.000,0.000,0.000,0.000,0.000
2022,NC,8333,Haywood Electric Member Corp,DUK,AC,1.280,0.041,.,.,1.321,112,3,.,.,115,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,481.700,82.500,.,.,564.200,0.010,.,.,.,0.010,1,.,.,.,1,3.100,.,.,.,3.100,0.001,0.075,.,.,0.076,1,1,.,.,2,.,.,.,.,0.000,1.291,0.116,0.000,0.000,1.407,114,4,0,0,118,484.800,82.500,0.000,0.000,567.300
2022,NC,9837,Jones-Onslow Elec Member Corp,CPLE,AC,2.620,.,.,.,2.620,304,.,.,.,304,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,849.190,.,.,.,849.190,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.620,0.000,0.000,0.000,2.620,304,0,0,0,304,849.190,0.000,0.000,0.000,849.190
2022,NC,14717,Pee Dee Electric Member Corp,CPLE,AC,0.328,1.191,.,.,1.519,58,9,.,.,67,.,5.500,.,.,5.500,.,2,.,.,2,0.100,.,.,.,0.100,18,.,.,.,18,156.803,.,.,.,156.803,.,0.030,.,.,0.030,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.428,1.221,0.000,0.000,1.649,76,10,0,0,86,156.803,0.000,0.000,0.000,156.803
2022,NC,15023,Piedmont Electric Member Corp,DUK,AC,2.710,0.650,.,.,3.360,363,18,.,.,381,.,.,.,.,0.000,.,.,.,.,0,0.500,.,.,.,0.500,171,.,.,.,171,"2,247.280",597.210,.,.,"2,844.490",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.210,0.650,0.000,0.000,3.860,534,18,0,0,552,"2,247.280",597.210,0.000,0.000,"2,844.490"
2022,NC,16101,Roanoke Electric Member Corp,PJM,AC,0.048,.,.,.,0.048,6,.,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.048,0.000,0.000,0.000,0.048,6,0,0,0,6,0.000,0.000,0.000,0.000,0.000
2022,NC,16496,Rutherford Elec Member Corp,DUK,AC,2.262,0.055,0.000,0.000,2.317,295,2,0,0,297,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,023.387",23.856,0.000,0.000,"1,047.243",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.262,0.055,0.000,0.000,2.317,295,2,0,0,297,"1,023.387",23.856,0.000,0.000,"1,047.243"
2022,NC,17572,South River Elec Member Corp,CPLE,DC,4.140,0.020,.,.,4.160,472,1,.,.,473,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.140,0.020,0.000,0.000,4.160,472,1,0,0,473,0.000,0.000,0.000,0.000,0.000
2022,NC,18957,Tri-County Elec Member Corp (NC),CPLE,AC,0.604,0.500,.,.,1.104,82,1,.,.,83,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.604,0.500,0.000,0.000,1.104,82,1,0,0,83,0.000,0.000,0.000,0.000,0.000
2022,NC,19435,Union Electric Membership Corp - (NC),DUK,AC,3.715,.,.,.,3.715,440,.,.,.,440,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.715,0.000,0.000,0.000,3.715,440,0,0,0,440,0.000,0.000,0.000,0.000,0.000
2022,NC,19876,Virginia Electric & Power Co,PJM,AC,2.035,0.476,.,.,2.511,315,10,.,.,325,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.021,0.046,.,.,0.067,4,7,.,.,11,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,2.056,0.522,0.000,0.000,2.578,319,17,0,0,336,0.000,0.000,0.000,0.000,0.000
2022,NC,19981,Wake Electric Membership Corp,CPLE,AC,3.711,0.098,.,.,3.809,518,4,.,.,522,0.012,.,.,.,0.012,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0,"1,774.447",17.065,.,.,"1,791.512",.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.711,0.098,0.000,0.000,3.809,518,4,0,0,522,"1,774.447",17.065,0.000,0.000,"1,791.512"
2022,NC,21632,EnergyUnited Elec Member Corp,DUK,AC,3.842,0.290,.,.,4.132,576,8,.,.,584,0.795,.,.,.,0.795,67,.,.,.,67,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,3.842,0.290,0.000,0.000,4.132,576,8,0,0,584,0.000,0.000,0.000,0.000,0.000
2022,NC,24889,Brunswick Electric Member Corp,CPLE,AC,4.520,.,.,.,4.520,565,.,.,.,565,.,.,.,.,0.000,.,.,.,.,0,0.230,.,.,.,0.230,141,.,.,.,141,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,4.750,0.000,0.000,0.000,4.750,706,0,0,0,706,0.000,0.000,0.000,0.000,0.000
2022,NC,99999,Adjustment 2022,CPLE,,-1.087,-0.023,.,.,-1.109,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1.087,-0.023,.,.,-1.109,.,.,.,.,.,.,.,.,.,.
2022,ND,12090,"McLean Electric Coop, Inc",MISO,AC,0.030,0.250,.,.,0.280,4,2,.,.,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.870,1.200,.,.,2.070,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.030,0.250,0.000,0.000,0.280,4,2,0,0,6,0.870,1.200,0.000,0.000,2.070
2022,ND,12301,Nodak Electric Coop Inc,MISO,AC,0.079,.,.,.,0.079,10,.,.,.,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,17.900,.,.,.,17.900,0.086,.,0.060,.,0.146,5,.,2,.,7,0.044,.,0.880,.,0.924,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.165,0.000,0.060,0.000,0.225,15,0,2,0,17,17.944,0.000,0.880,0.000,18.824
2022,ND,14232,Otter Tail Power Co,MISO,AC,0.009,0.164,0.000,0.000,0.173,1,6,0,0,7,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.149,2.286,0.000,0.000,2.435,0.012,0.030,0.000,0.000,0.042,1,1,0,0,2,0.325,0.000,0.000,0.000,0.325,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.021,0.194,0.000,0.000,0.215,2,7,0,0,9,0.474,2.286,0.000,0.000,2.760
2022,ND,19790,Verendrye Electric Coop Inc,MISO,AC,0.064,.,.,.,0.064,7,.,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47.942,.,.,.,47.942,0.004,.,.,.,0.004,1,.,.,.,1,0.977,.,.,.,0.977,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.068,0.000,0.000,0.000,0.068,8,0,0,0,8,48.919,0.000,0.000,0.000,48.919
2022,ND,20413,Mountrail-Williams Elec Coop,SWPP,AC,0.132,0.000,0.000,0.000,0.132,5,0,0,0,5,.,.,.,.,0.000,.,.,.,.,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,67.052,0.000,0.000,0.000,67.052,0.000,0.002,0.000,0.000,0.002,0,1,0,0,1,0.000,0.181,0.000,0.000,0.181,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0.000,0.000,0.000,0.000,0.000,0.132,0.002,0.000,0.000,0.134,5,1,0,0,6,67.052,0.181,0.000,0.000,67.233
2022,ND,24949,Cass County Elec Coop Inc,MISO,DC,0.392,.,.,.,0.392,32,.,.,.,32,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,112.950,.,.,.,112.950,0.157,.,.,.,0.157,14,.,.,.,14,42.480,.,.,.,42.480,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.549,0.000,0.000,0.000,0.549,46,0,0,0,46,155.430,0.000,0.000,0.000,155.430
2022,ND,99999,Adjustment 2022,MISO,,-0.068,.,.,.,-0.068,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-0.068,.,.,.,-0.068,.,.,.,.,.,.,.,.,.,.
2022,NE,3205,Cedar-Knox Public Power Dist,SWPP,AC,0.041,.,.,.,0.041,5,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.010,.,.,.,0.010,1,.,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.051,0.000,0.000,0.000,0.051,6,0,0,0,6,0.000,0.000,0.000,0.000,0.000
2022,NE,4373,Cornhusker Public Power Dist,SWPP,AC,0.799,.,.,.,0.799,36,.,.,.,36,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.799,0.000,0.000,0.000,0.799,36,0,0,0,36,0.000,0.000,0.000,0.000,0.000
2022,NE,4911,Dawson Power District,SWPP,AC,0.535,0.263,.,.,0.798,47,6,.,.,53,0.048,.,.,.,0.048,4,.,.,.,4,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,0.002,.,.,0.002,.,1,.,.,1,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.535,0.265,0.000,0.000,0.800,47,7,0,0,54,0.000,0.000,0.000,0.000,0.000
2022,NE,5780,Elkhorn Rural Public Pwr Dist,SWPP,AC,0.153,0.125,.,.,0.278,8,5,.,.,13,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47.300,1.900,.,.,49.200,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.153,0.125,0.000,0.000,0.278,8,5,0,0,13,47.300,1.900,0.000,0.000,49.200
2022,NE,6779,City of Fremont - (NE),SWPP,AC,0.032,0.000,0.000,0.000,0.032,6,0,0,0,6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.032,0.000,0.000,0.000,0.032,6,0,0,0,6,0.000,0.000,0.000,0.000,0.000
2022,NE,8245,City of Hastings - (NE),SWPP,AC,0.078,0.011,.,.,0.089,9,1,.,.,10,.,.,.,.,0.000,.,.,.,.,0,.,1.500,.,.,1.500,.,70,.,.,70,10.763,5.347,.,.,16.110,0.004,.,.,.,0.004,1,.,.,.,1,0.000,.,.,.,0.000,.,.,.,.,0.000,.,.,.,.,0,.,.,.,.,0.000,0.082,1.511,0.000,0.000,1.593,10,71,0,0,81,10.763,5.347,0.000,0.000,16.110
