|Data Year|,|Utility Number|,|Utility Name|,|Ownership|,|State|,|BA Code|,|Total Revenue (Thousand Dollars)|,|Total Sales (MWh)|,|Total Customers|,|w_heater|,|Net Metering|,|Demand Side Management|,|Time Based Programs|
2022,14107,City of Olivia - (MN),Municipal,MN,MISO,"3,052.0","28,383","1,287",.,N,N,N
2022,14178,"P K M Electric Coop, Inc",Cooperative,MN,MISO,"13,883.0","110,490","4,003",.,Y,Y,N
2022,14196,City of Ortonville - (MN),Municipal,MN,MISO,"2,610.6","26,630","1,340",.,Y,Y,N
2022,14841,City of Peterson - (MN),Municipal,MN,MISO,182.0,"1,480",148,.,N,N,N
2022,15041,City of Pierz - (MN),Municipal,MN,MISO,"1,162.5","10,998",795,.,N,N,N
2022,15348,Preston Public Utilities Comm,Municipal,MN,MISO,"1,766.0","13,894",884,.,Y,Y,N
2022,15387,Princeton Public Utils Comm,Municipal,MN,MISO,"6,723.8","52,686","2,810",.,Y,Y,N
2022,15460,Proctor Public Utilities Comm,Municipal,MN,MISO,"2,732.2","24,430","1,449",.,Y,N,N
2022,15665,City of Randall - (MN),Municipal,MN,MISO,530.0,"4,512",349,.,N,N,N
2022,15750,Redwood Electric Coop,Cooperative,MN,MISO,"15,808.8","134,996","4,480",.,Y,N,N
2022,15793,Redwood Falls Public Util Comm,Municipal,MN,MISO,"6,431.2","61,972","2,914",.,Y,N,N
2022,15845,Renville-Sibley Coop Pwr Assn,Cooperative,MN,MISO,"15,401.4","176,622","1,882",.,Y,N,N
2022,16284,"Roseau Electric Coop, Inc",Cooperative,MN,MISO,"19,445.0","152,681","6,654",.,Y,Y,N
2022,16285,City of Roseau - (MN),Municipal,MN,MISO,"4,035.0","36,272","1,472",.,N,Y,N
2022,16427,City of Rushford - (MN),Municipal,MN,MISO,"1,763.0","13,442",911,.,N,N,N
2022,16451,City of Rushmore - (MN),Municipal,MN,MISO,255.0,"2,076",212,.,N,N,N
2022,16679,City of Sauk Centre - (MN),Municipal,MN,MISO,"5,667.0","59,529","2,425",.,Y,Y,Y
2022,17074,City of Shelly - (MN),Municipal,MN,MISO,220.6,"2,198",144,.,N,Y,N
2022,17320,Sleepy Eye Public Utility Comm,Municipal,MN,MISO,"4,144.0","39,040","2,005",.,Y,Y,N
2022,17823,City of Spring Grove,Municipal,MN,MISO,"1,412.0","11,506",817,.,N,N,N
2022,17824,Spring Valley Pub Utils Comm,Municipal,MN,MISO,"3,098.0","20,715","1,367",.,Y,N,N
2022,17836,Springfield Public Utils Comm - (MN),Municipal,MN,MISO,"2,462.0","20,486","1,233",.,N,N,N
2022,17862,City of St Charles - (MN),Municipal,MN,MISO,"2,991.1","23,529","1,885",.,Y,N,N
2022,17876,City of St James - (MN),Municipal,MN,MISO,"3,921.8","53,252","2,254",.,Y,N,N
2022,17900,City of Saint Peter,Municipal,MN,MISO,"11,557.6","101,592","4,541",.,Y,Y,N
2022,17983,City of Staples- (MN),Municipal,MN,MISO,"3,397.0","27,846","1,300",.,N,N,N
2022,18063,City of Stephen - (MN),Municipal,MN,MISO,989.0,"8,727",331,.,N,N,N
2022,18820,City of Thief River Falls,Municipal,MN,MISO,"16,148.0","142,384","5,276",.,N,N,N
2022,19060,"Traverse Electric Coop, Inc",Cooperative,MN,SWPP,"8,419.0","86,894","2,129",.,Y,Y,N
2022,19237,Truman Public Utilities Comm,Municipal,MN,MISO,"1,876.6","9,578",678,.,Y,Y,N
2022,19321,City of Two Harbors- (MN),Municipal,MN,MISO,"3,963.0","27,979","1,894",.,Y,N,N
2022,19332,City of Tyler - (MN),Municipal,MN,MISO,"1,311.7","13,965",713,.,N,N,N
2022,19883,City of Virginia - (MN),Municipal,MN,MISO,"12,593.9","97,666","5,057",.,Y,Y,N
2022,19947,City of Wadena - (MN),Municipal,MN,MISO,"6,018.2","69,829","2,454",.,Y,Y,N
2022,20110,City of Warren - (MN),Municipal,MN,MISO,"1,277.0","15,549","1,001",.,N,Y,N
2022,20134,City of Warroad,Municipal,MN,MISO,"5,713.0","63,659",978,.,Y,N,N
2022,20136,City of Waseca - (MN),Municipal,MN,MISO,"6,832.5","56,949","4,192",.,Y,Y,N
2022,20430,City of Westbrook,Municipal,MN,MISO,885.0,"7,486",494,.,N,Y,N
2022,20466,City of Whalan - (MN),Municipal,MN,MISO,42.0,352,57,.,N,N,N
2022,20806,City of Windom,Municipal,MN,MISO,"6,878.8","81,394","2,516",.,Y,Y,N
2022,20837,City of Winthrop - (MN),Municipal,MN,MISO,"1,763.4","16,111",781,.,N,N,N
2022,26934,"Red Lake Electric Coop, Inc",Cooperative,MN,MISO,"14,468.6","115,251","5,760",.,Y,Y,N
2022,26939,Red River Valley Coop Pwr Assn,Cooperative,MN,MISO,"16,414.0","137,795","4,791",.,Y,Y,N
2022,27026,City of Round Lake - (MN),Municipal,MN,MISO,442.0,"3,940",276,.,N,N,N
2022,27422,Todd-Wadena Electric Coop,Cooperative,MN,MISO,"21,970.0","202,886","9,136",.,Y,N,N
2022,29295,City of Wells - (MN),Municipal,MN,MISO,"2,827.0","22,779","1,379",.,N,Y,N
2022,29305,City of Madelia - (MN),Municipal,MN,MISO,"5,285.0","36,496","1,244",.,Y,N,N
2022,228,City of Albany - (MO),Municipal,MO,SWPP,"2,073.6","15,176",975,.,Y,N,N
2022,942,Atchison-Holt Electric Coop,Cooperative,MO,AECI,"7,107.0","72,733","2,604",.,Y,N,N
2022,1024,City of Ava - (MO),Municipal,MO,AECI,"5,880.0","65,582","1,578",.,Y,N,N
2022,1279,Barry Electric Coop,Cooperative,MO,AECI,"21,898.2","186,022","9,796",.,Y,N,N
2022,1301,"Barton County Elec Coop, Inc",Cooperative,MO,AECI,"20,091.0","171,925","6,715",.,Y,N,N
2022,1647,City of Bethany - (MO),Municipal,MO,SPA,"4,100.8","36,008","1,875",.,N,N,N
2022,2647,City of Butler - (MO),Municipal,MO,SWPP,"5,327.3","43,547","2,383",.,Y,N,N
2022,2726,City of Cabool - (MO),Municipal,MO,AECI,"4,063.0","43,429","1,066",.,Y,N,N
2022,2851,City of California - (MO),Municipal,MO,MISO,"3,938.9","42,076","2,382",.,Y,N,N
2022,2900,City of Cameron,Municipal,MO,AECI,"7,070.0","74,597","3,440",.,Y,N,N
2022,3082,Carrollton Board of Public Wks,Municipal,MO,SWPP,"5,282.0","42,314","2,107",.,Y,N,N
2022,3296,City of Centralia - (MO),Municipal,MO,MISO,"4,018.4","32,594","2,391",.,Y,N,N
2022,3486,Chillicothe Municipal Utils,Municipal,MO,SWPP,"9,524.0","94,839","4,560",.,Y,N,N
2022,3634,City of Nixa - (MO),Municipal,MO,SWPP,"18,894.1","171,911","11,247",.,Y,N,N
2022,4483,City of Crane - (MO),Municipal,MO,AECI,"1,080.0","10,496",755,.,Y,N,N
2022,4608,City of Cuba - (MO),Municipal,MO,AECI,"5,971.0","46,429","1,921",.,Y,N,N
2022,5583,City of Easton - (MO),Municipal,MO,AECI,215.0,"1,780",102,.,N,N,N
2022,5686,City of El Dorado Springs - (MO),Municipal,MO,SWPP,"4,514.1","109,024","1,852",.,Y,N,N
2022,6231,City of Fayette - (MO),Municipal,MO,SWPP,"2,720.4","22,084","1,490",.,Y,N,N
2022,6761,City of Fredericktown - (MO),Municipal,MO,SWPP,"6,485.3","46,020","2,574",.,Y,N,N
2022,6839,City of Fulton - (MO),Municipal,MO,AECI,"16,484.0","153,400","5,762",.,N,N,N
2022,6924,City of Gallatin - (MO),Municipal,MO,SWPP,"2,158.9","17,630",845,.,Y,N,N
2022,7200,City of Gilman City - (MO),Municipal,MO,SWPP,276.7,"1,942",200,.,Y,N,N
2022,7720,"Grundy Electric Coop, Inc",Cooperative,MO,AECI,"13,967.9","118,056","6,714",.,Y,Y,N
2022,8199,City of Harrisonville - (MO),Municipal,MO,SWPP,"12,424.0","98,555","4,949",.,Y,N,N
2022,8493,City of Hermann,Municipal,MO,AECI,"5,224.2","48,730","1,540",.,Y,N,N
2022,8567,City of Higginsville - (MO),Municipal,MO,SWPP,"6,140.6","56,908","2,610",.,Y,N,N
2022,8896,City of Houston - (MO),Municipal,MO,AECI,"3,256.7","37,218","1,294",.,Y,N,N
2022,8911,Howard Electric Coop,Cooperative,MO,AECI,"7,818.1","53,919","3,713",.,Y,N,Y
2022,9025,City of Hunnewell - (MO),Municipal,MO,AECI,151.0,"1,540",80,.,N,N,N
2022,9603,City of Jackson - (MO),Municipal,MO,MISO,"15,772.0","146,413","7,439",.,N,N,N
2022,9973,City of Kahoka,Municipal,MO,MISO,"2,419.0","21,600","1,231",.,Y,N,N
2022,10057,City of Lamar - (MO),Municipal,MO,AECI,"7,172.0","56,486","2,429",.,Y,N,N
2022,10152,City of Kennett - (MO),Municipal,MO,SWPP,"11,061.3","120,188","5,577",.,Y,N,N
2022,10538,City of La Plata - (MO),Municipal,MO,SWPP,"1,110.0","9,109",751,.,N,N,N
2022,10767,City of Linneus - (MO),Municipal,MO,MISO,279.0,"2,241",151,.,N,N,N
2022,10962,Lewis County Rural E C A,Cooperative,MO,AECI,"16,058.0","117,150","7,371",.,Y,N,Y
2022,10977,City of Liberal - (MO),Municipal,MO,SWPP,723.3,"5,109",375,.,Y,N,N
2022,11121,Lockwood Water & Light Company,Municipal,MO,SWPP,"1,352.0","8,523",563,.,Y,N,N
2022,11460,City of Macon - (MO),Municipal,MO,AECI,"9,793.0","81,648","3,039",.,Y,N,N
2022,11540,City of Malden - (MO),Municipal,MO,SWPP,"4,400.8","47,969","2,171",.,N,N,N
2022,11585,City of Mansfield - (MO),Municipal,MO,AECI,"2,924.0","25,406",660,.,N,N,N
2022,11626,City of Marceline - (MO),Municipal,MO,MISO,"3,300.0","29,208","1,260",.,Y,N,N
2022,11732,City of Marshall - (MO),Municipal,MO,SWPP,"15,367.1","146,967","6,098",.,Y,N,N
2022,12292,City of Meadville - (MO),Municipal,MO,MISO,359.5,"2,716",229,.,N,N,N
2022,12294,City of Memphis - (MO),Municipal,MO,AECI,"2,183.1","16,412","1,211",.,Y,N,N
2022,12531,City of Milan - (MO),Municipal,MO,SWPP,"3,339.0","31,853",962,.,N,N,N
2022,12627,City of Mindenmines - (MO),Municipal,MO,SWPP,281.0,"1,863",110,.,N,N,N
2022,12802,City of Monroe City - (MO),Municipal,MO,AECI,"3,867.5","31,696","1,098",.,Y,N,N
2022,13040,City of Mount Vernon - (MO),Municipal,MO,SWPP,"6,299.0","57,627","2,239",.,Y,N,N
2022,13057,City of Mountain View - (MO),Municipal,MO,AECI,"3,134.0","21,299","1,367",.,N,N,N
2022,13470,City of New Madrid - (MO),Municipal,MO,AECI,"3,268.0","38,065","1,700",.,N,N,N
2022,13527,City of Newburg - (MO),Municipal,MO,AECI,411.0,"3,860",210,.,N,N,N
2022,13690,North Central MO Elec Coop Inc,Cooperative,MO,AECI,"15,774.9","164,064","4,902",.,Y,Y,N
2022,13971,City of Odessa - (MO),Municipal,MO,SWPP,"5,338.0","42,511","2,557",.,Y,N,N
2022,14400,City of Palmyra - (MO),Municipal,MO,SWPP,"3,745.0","30,402","1,866",.,N,N,N
2022,14456,City of Paris - (MO),Municipal,MO,AECI,"1,166.4","10,528",816,.,Y,N,N
2022,14712,Pemiscot-Dunklin Elec Coop Inc,Cooperative,MO,AECI,"22,211.0","160,764","8,612",.,Y,N,N
2022,14806,City of Perry - (MO),Municipal,MO,MISO,"1,108.0","10,332",396,.,Y,N,N
2022,15672,Ralls County Electric Coop,Cooperative,MO,AECI,"15,265.0","108,756","6,454",.,Y,N,N
2022,15981,City of Richland - (MO),Municipal,MO,AECI,"2,148.9","16,153","1,002",.,Y,N,N
2022,16511,Sac-Osage Electric Coop Inc,Cooperative,MO,AECI,"20,330.7","161,458","11,632",.,Y,N,Y
2022,16559,City of Salem - (MO),Municipal,MO,AECI,"5,389.0","54,184","2,734",.,Y,N,N
2022,16560,City of Salisbury - (MO),Municipal,MO,SWPP,"2,041.0","15,581",994,.,Y,N,N
2022,16851,SE-MA-NO Electric Coop,Cooperative,MO,AECI,"11,759.0","117,771","6,453",.,Y,N,N
2022,16959,City of Seymour - (MO),Municipal,MO,AECI,"2,739.0","23,659",891,.,N,N,N
2022,17035,City of Shelbina - (MO),Municipal,MO,AECI,"3,373.1","31,367","1,019",.,Y,N,N
2022,17312,City of Slater - (MO),Municipal,MO,SWPP,"2,344.5","19,875","1,002",.,N,N,N
2022,17877,City of St James - (MO),Municipal,MO,MISO,"6,323.9","55,827","1,708",.,Y,N,N
2022,17918,City of St Robert - (MO),Municipal,MO,AECI,"8,101.0","62,002","3,430",.,Y,N,N
2022,17946,City of Stanberry - (MO),Municipal,MO,SWPP,"1,217.0","9,804",709,.,Y,N,N
2022,18045,City of Steelville,Municipal,MO,AECI,"2,884.6","22,083",797,.,Y,N,N
2022,18273,City of Sullivan - (MO),Municipal,MO,AECI,"10,868.0","116,241","3,971",.,Y,N,N
2022,18806,City of Thayer - (MO),Municipal,MO,MISO,"1,906.0","15,495","1,133",.,Y,N,N
2022,19150,Trenton Municipal Utilities - (MO),Municipal,MO,SWPP,"7,450.8","69,644","2,993",.,Y,N,N
2022,19158,Tri-County Electric Coop Assn (MO),Cooperative,MO,AECI,"14,583.0","96,394","6,497",.,Y,N,N
2022,19474,City of Unionville - (MO),Municipal,MO,AECI,"2,350.8","17,082","1,515",.,N,N,N
2022,19722,City of Vandalia - (MO),Municipal,MO,AECI,"2,818.4","23,872","1,423",.,Y,N,N
2022,20224,City of Waynesville - (MO),Municipal,MO,AECI,"7,240.0","68,881","2,472",.,Y,N,N
2022,20392,City of West Plains - (MO),Municipal,MO,SWPP,"16,220.0","183,869","6,626",.,Y,N,N
2022,20739,City of Willow Springs - (MO),Municipal,MO,AECI,"3,755.0","31,788","1,144",.,Y,N,N
2022,20827,City of Winona - (MO),Municipal,MO,AECI,"1,386.7","9,425",615,.,Y,N,N
2022,22646,"United Electric Coop, Inc - (MO)",Cooperative,MO,AECI,"24,583.0","170,369","9,424",.,Y,N,N
2022,40382,City of Rockport - (MO),Municipal,MO,AECI,"1,444.0","10,659",740,.,N,N,N
2022,40383,City of Osceola - (MO),Municipal,MO,SWPP,753.0,"6,845",500,.,N,N,N
2022,2974,Canton Municipal Utilities,Municipal,MS,MISO,"9,943.0","105,707","4,720",.,N,N,N
2022,3702,Clarksdale Public Utilities,Municipal,MS,MISO,"17,442.0","114,262","6,370",.,N,N,N
2022,3839,Coahoma Electric Power Assn,Cooperative,MS,MISO,"19,525.7","165,539","8,369",.,N,N,N
2022,3957,City of Collins - (MS),Municipal,MS,SOCO,"4,922.0","46,917","1,364",.,N,N,N
2022,5479,City of Durant - (MS),Municipal,MS,MISO,"3,248.5","22,187","1,400",.,N,N,N
2022,9472,City of Itta Bena - (MS),Municipal,MS,MISO,720.2,"31,815","1,931",.,N,N,N
2022,10447,City of Kosciusko - (MS),Municipal,MS,MISO,"7,168.9","62,721","3,074",.,N,N,N
2022,10892,City of Leland - (MS),Municipal,MS,MISO,"3,542.0","25,699","1,801",.,N,N,N
2022,18961,Twin County Electric Pwr Assn,Cooperative,MS,MISO,"30,243.6","207,486","12,107",.,N,N,N
2022,21095,Public Serv Comm of Yazoo City,Municipal,MS,MISO,"13,070.0","111,244","5,667",.,N,N,N
2022,1417,"Beartooth Electric Coop, Inc",Cooperative,MT,NWMT,"8,923.0","71,255","6,161",.,Y,Y,Y
2022,1671,Big Flat Electric Coop Inc,Cooperative,MT,NWMT,"3,976.8","31,642","2,086",.,N,N,N
2022,1675,Big Horn Rural Electric Co,Cooperative,MT,WACM,"2,494.0","21,324",71,.,Y,N,Y
2022,1683,"Big Horn County Elec Coop, Inc",Cooperative,MT,NWMT,"7,348.3","56,889","3,658",.,Y,N,N
2022,7262,"Glacier Electric Coop, Inc",Cooperative,MT,NWMT,"16,393.2","177,824","7,903",.,Y,N,N
2022,7318,"Goldenwest Electric Coop, Inc",Cooperative,MT,SWPP,"1,815.1","13,270",845,.,Y,N,N
2022,7484,"Grand Electric Coop, Inc",Cooperative,MT,SWPP,17.0,129,14,.,N,N,N
2022,8632,"Hill County Electric Coop, Inc",Cooperative,MT,NWMT,"17,162.9","171,713","3,915",.,N,N,N
2022,11022,"Lincoln Electric Coop, Inc",Cooperative,MT,BPAT,"13,018.0","135,858","6,457",.,Y,N,N
2022,11643,Marias River Electric Coop Inc,Cooperative,MT,NWMT,"7,647.0","75,042","3,823",.,N,N,N
2022,11989,McCone Electric Coop Inc,Cooperative,MT,WAUW,"10,463.8","75,185","5,407",.,Y,N,N
2022,12463,"Mid-Yellowstone Elec Coop, Inc",Cooperative,MT,WAUW,"3,837.1","29,198","2,040",.,Y,Y,N
2022,13749,"NorVal Electric Cooperative, Inc",Cooperative,MT,SWPP,"7,647.1","53,577","3,533",.,Y,Y,N
2022,14500,Park Electric Coop Inc,Cooperative,MT,NWMT,"16,256.3","193,699","6,648",.,Y,N,N
2022,16759,"Sheridan Electric Coop, Inc",Cooperative,MT,SWPP,"12,557.0","97,533","3,761",.,N,N,N
2022,17593,"Southeast Electric Coop, Inc",Cooperative,MT,WAUW,"7,460.0","54,369","2,163",.,N,N,N
2022,18401,"Sun River Electric Coop, Inc",Cooperative,MT,WAUW,"12,429.5","109,803","6,127",.,Y,N,N
2022,19022,Tongue River Electric Coop Inc,Cooperative,MT,NWMT,"13,157.2","98,641","5,162",.,Y,N,N
2022,19236,City of Troy - (MT),Municipal,MT,BPAT,"1,334.9","17,215","1,042",.,N,N,N
2022,23586,"Vigilante Electric Coop, Inc",Cooperative,MT,NWMT,"15,732.6","199,282","10,964",.,Y,N,N
2022,26916,"Ravalli County Elec Coop, Inc",Cooperative,MT,NWMT,"18,587.2","191,317","11,725",.,Y,N,N
2022,202,Town of Black Creek - (NC),Municipal,NC,CPLE,"1,851.0","11,582",787,.,N,N,N
2022,1036,Town of Ayden - (NC),Municipal,NC,CPLE,"11,722.0","114,811","4,219",.,N,N,Y
2022,1494,Town of Belhaven - (NC),Municipal,NC,CPLE,"2,308.3","15,050","1,057",.,N,N,N
2022,1571,Town of Benson - (NC),Municipal,NC,CPLE,"5,154.0","37,563","2,040",.,N,N,N
2022,1987,Town of Bostic - (NC),Municipal,NC,DUK,390.3,"3,335",203,.,N,N,N
2022,2982,Cape Hatteras Elec Member Corp,Cooperative,NC,PJM,"19,897.0","135,241","8,029",.,Y,N,N
2022,3437,City of Cherryville - (NC),Municipal,NC,DUK,"5,477.0","51,460","2,525",.,N,N,N
2022,3731,Town of Clayton,Municipal,NC,CPLE,"15,462.0","119,097","7,923",.,N,Y,Y
2022,4365,Town of Cornelius - (NC),Municipal,NC,DUK,"6,424.0","55,460","4,007",.,N,N,N
2022,4739,Town of Dallas - (NC),Municipal,NC,DUK,"6,537.0","70,423","3,727",.,N,N,N
2022,5372,Town of Drexel - (NC),Municipal,NC,DUK,"2,082.0","17,824","1,250",.,N,N,N
2022,5896,Town of Enfield - (NC),Municipal,NC,PJM,"2,622.0","17,889","1,265",.,N,N,N
2022,6209,Town of Farmville - (NC),Municipal,NC,CPLE,"6,031.0","46,042","3,061",.,N,Y,N
2022,6580,Town of Forest City,Municipal,NC,DUK,"10,459.0","93,397","4,237",.,N,N,N
2022,6613,Town of Fountain - (NC),Municipal,NC,CPLE,601.0,"4,258",303,.,N,N,N
2022,6710,Town of Edenton - (NC),Municipal,NC,CPLE,"11,131.0","96,418","4,187",.,N,N,N
2022,6780,Town of Fremont - (NC),Municipal,NC,CPLE,"1,565.6","11,498",763,.,N,N,N
2022,7496,Town of Granite Falls - (NC),Municipal,NC,DUK,"6,392.0","57,875","2,638",.,Y,N,Y
2022,7978,Halifax Electric Member Corp,Cooperative,NC,CPLE,"26,980.1","183,223","12,134",.,N,N,N
2022,7996,Town of Hamilton - (NC),Municipal,NC,PJM,373.6,"3,020",250,.,N,N,N
2022,8517,City of Hertford - (NC),Municipal,NC,CPLE,"2,660.0","23,519","1,183",.,N,Y,N
2022,8579,City of Highlands - (NC),Municipal,NC,DUK,"5,780.0","46,806","2,891",.,N,N,N
2022,8677,Town of Hobgood,Municipal,NC,CPLE,482.2,"3,058",267,.,N,N,N
2022,8825,Town of Hookerton - (NC),Municipal,NC,CPLE,766.0,"5,833",429,.,N,N,N
2022,10324,City of Kings Mountain - (NC),Municipal,NC,DUK,"15,625.0","144,072","5,305",.,N,N,N
2022,10586,Town of La Grange - (NC),Municipal,NC,CPLE,"3,193.1","24,640","1,796",.,N,Y,N
2022,10669,Town of Landis - (NC),Municipal,NC,DUK,"5,742.5","48,574","3,670",.,N,N,Y
2022,10770,City of Laurinburg - (NC),Municipal,NC,CPLE,"13,075.7","128,260","5,558",.,Y,N,Y
2022,11035,City of Lincolnton - (NC),Municipal,NC,DUK,"7,816.0","61,831","2,952",.,N,N,N
2022,11205,Town of Lucama - (NC),Municipal,NC,CPLE,"2,548.0","19,265","1,165",.,N,N,N
2022,11228,Town of Louisburg - (NC),Municipal,NC,CPLE,"6,889.2","51,663","2,047",.,N,N,N
2022,11360,Town of MacClesfield - (NC),Municipal,NC,CPLE,652.3,"4,774",268,.,N,N,N
2022,11515,Town of Maiden - (NC),Municipal,NC,DUK,"6,877.0","72,805","1,215",.,N,N,Y
2022,13561,City of Newton - (NC),Municipal,NC,DUK,"15,643.0","156,112","4,675",.,N,N,Y
2022,13931,Town of Oak City - (NC),Municipal,NC,PJM,411.0,"2,778",224,.,N,N,N
2022,14857,Pitt & Greene Elec Member Corp,Cooperative,NC,CPLE,"24,078.7","189,882","9,029",.,N,N,N
2022,15046,Town of Pikeville - (NC),Municipal,NC,CPLE,"1,074.0","7,743",505,.,N,N,N
2022,15058,Town of Pinetops - (NC),Municipal,NC,CPLE,"2,612.0","19,626",718,.,N,N,N
2022,15062,Town of Pineville - (NC),Municipal,NC,DUK,"11,501.0","106,229","4,198",.,N,N,N
2022,15778,Town of Red Springs - (NC),Municipal,NC,CPLE,"4,973.0","38,040","1,733",.,N,Y,N
2022,16113,City of Robersonville - (NC),Municipal,NC,PJM,"2,254.3","20,463",883,.,N,N,N
2022,16788,Town of Scotland Neck - (NC),Municipal,NC,CPLE,"3,499.0","25,123","1,361",.,N,N,N
2022,16914,Town of Selma - (NC),Municipal,NC,CPLE,"6,678.0","64,018","2,908",.,N,N,N
2022,17004,Town of Sharpsburg - (NC),Municipal,NC,CPLE,"2,307.0","17,086","1,251",.,N,N,N
2022,17037,City of Shelby - (NC),Municipal,NC,DUK,"19,510.0","183,905","8,524",.,N,N,Y
2022,17451,Town of Smithfield - (NC),Municipal,NC,CPLE,"16,563.8","161,615","4,940",.,N,N,N
2022,17668,City of Southport - (NC),Municipal,NC,CPLE,"6,187.6","55,979","3,299",.,Y,Y,Y
2022,17981,Town of Stantonsburg - (NC),Municipal,NC,CPLE,"2,683.0","20,101","1,214",.,N,N,N
2022,19974,Town of Wake Forest - (NC),Municipal,NC,CPLE,"20,685.5","156,876","6,904",.,N,N,N
2022,20071,Town of Walstonburg,Municipal,NC,CPLE,258.4,"1,800",136,.,N,N,N
2022,20225,Town of Waynesville - (NC),Municipal,NC,DUK,"9,221.3","84,081","3,189",.,N,N,N
2022,20811,Town of Windsor- (NC),Municipal,NC,PJM,"5,774.1","45,229","1,721",.,N,N,N
2022,20836,City of Winterville - (NC),Municipal,NC,CPLE,"7,044.0","50,878","3,333",.,N,N,N
2022,3138,"Cavalier Rural Elec Coop, Inc",Cooperative,ND,MISO,"5,345.0","33,406","1,612",.,N,Y,N
2022,3186,City of Cavalier - (ND),Municipal,ND,MISO,"1,366.0","16,623",872,.,N,Y,N
2022,7318,"Goldenwest Electric Coop, Inc",Cooperative,ND,SWPP,"3,416.9","32,277",787,.,Y,N,N
2022,7444,City of Grafton - (ND),Municipal,ND,MISO,"6,226.0","49,795","2,265",.,N,Y,N
2022,8628,City of Hillsboro - (ND),Municipal,ND,MISO,"2,595.0","30,681",985,.,N,N,N
2022,9067,City of Hope,Municipal,ND,MISO,449.2,"5,027",202,.,N,N,N
2022,10153,KEM Electric Coop Inc,Cooperative,ND,SWPP,"11,741.0","94,379","3,698",.,Y,N,N
2022,10629,City of Lakota - (ND),Municipal,ND,SWPP,"1,302.0","14,520",541,.,N,N,N
2022,11470,City of Maddock - (ND),Municipal,ND,SWPP,787.7,"13,584",306,.,N,N,N
2022,12899,Mor-Gran-Sou Electric Coop Inc,Cooperative,ND,SWPP,"21,744.0","165,830","10,222",.,Y,N,N
2022,13816,City of Northwood - (ND),Municipal,ND,MISO,"1,649.1","57,063",699,.,N,Y,N
2022,14474,City of Park River - (ND),Municipal,ND,MISO,"2,193.8","17,713",852,.,N,N,N
2022,16105,City of Riverdale - (ND),Municipal,ND,SWPP,363.6,"3,398",337,.,N,N,N
2022,16759,"Sheridan Electric Coop, Inc",Cooperative,ND,SWPP,"4,045.0","26,965",435,.,N,N,N
2022,17045,City of Sharon- (ND),Municipal,ND,MISO,99.1,"1,285",83,.,N,N,N
2022,19060,"Traverse Electric Coop, Inc",Cooperative,ND,SWPP,49.7,435,26,.,Y,Y,N
2022,19687,City of Valley City,Municipal,ND,SWPP,"7,921.0","104,476","3,904",.,N,N,N
2022,40440,City of Stanton - (ND),Municipal,ND,WACM,496.2,"4,305",254,.,N,N,N
2022,367,City of Alliance- (NE),Municipal,NE,SWPP,"13,562.7","110,180","5,254",.,Y,N,N
2022,695,City of Ansley - (NE),Municipal,NE,SWPP,657.0,"4,592",343,.,N,N,N
2022,752,City of Arapahoe - (NE),Municipal,NE,SWPP,"1,545.7","10,780",695,.,N,N,N
2022,871,Village of Arnold - (NE),Municipal,NE,SWPP,963.0,"7,358",497,.,N,N,N
2022,993,Auburn Board of Public Works,Municipal,NE,SWPP,"6,487.0","62,352","2,685",.,Y,Y,N
2022,1326,Village of Bartley - (NE),Municipal,NE,SWPP,604.3,"4,142",224,.,N,N,N
2022,1346,City of Battle Creek- (NE),Municipal,NE,SWPP,"1,097.3","10,317",591,.,N,N,N
2022,1374,City of Bayard - (NE),Municipal,NE,WACM,"1,232.0","8,302",607,.,N,N,N
2022,1427,City of Beatrice - (NE),Municipal,NE,SWPP,"15,745.1","176,415","6,961",.,Y,N,N
2022,1435,City of Beaver City - (NE),Municipal,NE,SWPP,779.6,"5,146",408,.,N,N,N
2022,1554,City of Benkelman - (NE),Municipal,NE,SWPP,"1,490.2","12,320",602,.,N,N,N
2022,1955,City of Bridgeport Utilities - (NE),Municipal,NE,SWPP,"1,939.0","17,188",907,.,N,N,N
2022,2120,Village of Brainard - (NE),Municipal,NE,SWPP,443.4,"4,448",273,.,N,N,N
2022,2277,City of Broken Bow - (NE),Municipal,NE,SWPP,"10,219.7","99,826","2,495",.,N,N,N
2022,2599,Burt County Public Power Dist,Political Subdivision,NE,SWPP,"13,676.8","99,737","4,265",.,Y,Y,N
2022,2609,City of Burwell - (NE),Municipal,NE,SWPP,"1,770.8","12,115",691,.,N,N,N
2022,2643,Butler Public Power District - (NE),Political Subdivision,NE,SWPP,"21,853.0","230,340","6,434",.,Y,Y,N
2022,2859,Village of Callaway - (NE),Municipal,NE,SWPP,993.9,"8,014",473,.,N,N,N
2022,2888,City of Cambridge - (NE),Municipal,NE,SWPP,"3,236.0","44,991",618,.,N,N,N
2022,2931,Village of Campbell - (NE),Municipal,NE,SWPP,242.0,"2,629",235,.,N,N,N
2022,3235,City of Central City,Municipal,NE,SWPP,"3,724.0","34,513","1,762",.,Y,N,N
2022,3373,City of Chappell - (NE),Municipal,NE,SWPP,"1,002.6","9,771",692,.,N,N,N
2022,3435,"Cherry-Todd Electric Coop, Inc",Cooperative,NE,SWPP,"3,987.2","35,785","1,092",.,N,N,N
2022,3445,Village of Chester - (NE),Municipal,NE,SWPP,287.0,"2,010",183,.,N,N,N
